row,ensembles,super_ensembles,low_confidence_ensembles,seed_of
460,"","","72,77",""
461,"18,29,54","1","18,54",""
462,"24,80","3","33,80","80"
463,"","","42,81","81"
464,"2,60","","2,48,60",""
465,"15,61","","15,61",""
466,"","","3,53",""
467,"29,35,70","1","29,35,70",""
468,"64","","14,19,64,69",""
469,"29","1","8",""
470,"15,61","","15,61",""
471,"","","5",""
472,"61,78","","61,78",""
473,"52","","52,72",""
474,"44,45,64","","44,45,64,69",""
475,"10","","10,68",""
476,"","","25",""
477,"39","","5,39",""
478,"27,56","","27,56",""
479,"","","25",""
480,"56","","56,58",""
481,"24,30","3","30",""
482,"67,73","","42,62,67,73",""
483,"66","","58,66",""
484,"24,28,80","3","28,33,80",""
485,"10,38","","10,38",""
486,"1,15,45,64","","1,15,45,64",""
487,"23,52,74,75","","23,52,74,75",""
488,"","","20,26",""
489,"","","6,25",""
490,"","","14,19",""
491,"56","","53,56,58",""
492,"24,28,80","3","28,80",""
493,"21,29","1","21,29",""
494,"21,29,37,51","1","21,37,51",""
495,"","","3,68,76",""
496,"","","36,53",""
497,"10","","10",""
498,"74,75","","72,74,75",""
499,"78","","6,78",""
500,"","","6,25",""

