GeneID	Adipose_rep1	Adipose_rep2	Adipose_rep3	Adipose_rep4	Adipose_rep5	Adipose_rep6
XP_038425345.1	0.0343987	0.0	0.203622	0.0	0.0	0.0
XP_038425349.1	0.0	1.66069	0.0	0.0	0.0	0.0
XP_038425352.1	0.295713	0.151672	0.186007	0.274954	0.284006	0.309023
XP_038425354.1	25.6085	20.6883	23.9417	29.9164	32.2865	30.3113
XP_038425355.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038425364.1	30.8593	20.0543	27.9812	29.9683	32.7287	29.8113
XP_038425365.1	0.333507	0.520494	1.04586	0.15196	0.212887	0.0
XP_038425387.1	0.223261	0.0413375	0.0	0.100967	0.0713618	0.0
XP_038425388.1	18.2863	17.1622	16.9431	20.8689	21.416	17.3851
XP_038425390.1	1.24305e-08	0.377465	0.0	2.93182e-07	0.0	0.0
XP_038425398.1	17.121	19.9883	16.7809	16.3078	17.2617	18.1982
XP_038425402.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038425408.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038425418.1	0.295637	0.182364	0.476008	0.212269	0.224534	0.500829
XP_038425424.1	23.7484	20.1735	20.6637	25.7904	23.5928	23.7279
XP_038425425.1	7.02233	17.4976	8.07919	27.9796	27.1059	14.6387
XP_038425443.1	6.31471	12.5195	11.6942	14.5409	9.27302	7.24865
XP_038425444.1	475.954	583.789	790.485	615.178	534.632	563.803
XP_038425445.1	19.3326	24.8475	19.0931	18.7473	18.6608	18.1988
XP_038425451.1	38.0178	27.9388	14.4715	30.1321	26.1439	32.8728
XP_038425452.1	166.113	153.95	151.217	261.992	206.866	169.904
XP_038425453.1	41.5326	60.9693	30.5727	40.9784	42.8833	37.5734
XP_038425456.1	0.0378458	0.0	0.0407182	0.0257499	0.0	0.0
XP_038425461.1	0.0	0.573017	0.0	0.0	0.0	0.0
XP_038425466.1	0.0	0.0	0.0	0.044734	0.0	0.0
XP_038425473.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038425479.1	0.0218608	1.2146	0.0529011	0.150148	2.65108	0.0
XP_038425480.1	0.197037	0.510323	0.860412	0.240063	0.0729586	0.473989
XP_038425485.1	0.00205785	0.00582883	0.0	0.0142437	0.0110248	0.024625
XP_038425486.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038425497.1	0.0	10.7396	0.0	0.971876	0.0	0.0
XP_038425503.1	9.92572	5.70538	5.20744	5.82725	6.24499	5.26232
XP_038425505.1	187.943	134.857	203.734	203.972	241.06	179.667
XP_038425509.1	6590.68	6759.94	6063.68	8382.77	6338.8	5951.72
XP_038425510.1	0.0	0.0	0.0	0.0610816	0.0	0.0
XP_038425512.1	69.8457	71.7871	60.0281	85.999	70.2115	64.9526
XP_038425513.1	5.27062	6.30009	5.66986	5.69447	5.47905	4.92852
XP_038425514.1	11.4278	12.8161	10.0363	10.6166	10.3548	10.2663
XP_038425517.1	13.8061	18.5193	4.9337	2.95495	12.6754	8.96645
XP_038425524.1	1.41358	3.1074	1.8061	2.39664	1.74579	1.83471
XP_038425526.1	0.0	1.7482e-10	0.0	0.0	0.0	3.61152e-10
XP_038425534.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038425546.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038425555.1	119.301	156.347	105.936	136.694	159.323	114.801
XP_038425557.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038425563.1	0.450636	0.903234	0.0295121	0.263977	0.146944	0.25597
XP_038425564.1	0.184179	1.0727	0.164892	0.00187625	0.00113461	0.145605
XP_038425569.1	5.17815e-05	0.000119616	3.97736e-06	1.26533e-07	3.32493e-08	3.9963e-11
XP_038425576.1	4.46042	3.07002	1.62287	2.4455	3.49176	2.75717
XP_038425577.1	138.518	57.4689	124.231	82.2212	150.985	147.826
XP_038425578.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038425583.1	3.40928	2.08217	2.96043	3.64253	3.22333	3.31278
XP_038425585.1	2.10927	1.69249	1.73289	2.81793	1.98663	2.2668
XP_038425586.1	1.26455	0.223303	1.56941	1.65725	1.46602	3.14567
XP_038425593.1	0.758553	0.593869	1.67296	0.526851	1.45424	1.79762
XP_038425594.1	76.4269	79.1532	67.5609	82.831	92.2377	72.8428
XP_038425595.1	1.34581	2.16067	0.000258004	0.000237188	0.484066	0.329355
XP_038425601.1	1.64389	2.0444	3.44743	2.52383	1.31267	0.0
XP_038425603.1	3.43372	5.5173	3.7989	1.81372	4.23109	5.98997
XP_038425604.1	0.0306007	0.0914951	0.0	0.0	0.0230989	0.0
XP_038425606.1	0.0815432	0.105286	0.142976	0.0766776	0.0397293	0.0444187
XP_038425609.1	1.23277	1.61491	0.925997	2.31315	1.27437	1.8805
XP_038425613.1	0.0	0.0	0.0	0.0	6.90258e-08	3.94836e-10
XP_038425627.1	7.52356	6.83858	5.50956	7.78993	6.01431	5.91272
XP_038425634.1	0.0659395	0.21018	0.728795	0.133423	0.714389	0.835568
XP_038425635.1	2.33794	0.877716	2.47815	9.39888	5.20903	1.71841
XP_038425637.1	0.0821507	2.7118	0.808069	0.159646	0.0439612	0.927698
XP_038425639.1	0.0	0.0335697	0.0	0.0	0.0	0.0843708
XP_038425643.1	0.0	2.47524	0.0	0.619268	0.0	0.0
XP_038425646.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038425647.1	2.39606	2.56679	2.34724	4.67199	2.18999	3.08727
XP_038425648.1	1.3172	0.914468	0.840582	0.900384	0.492626	0.837268
XP_038425651.1	8.31337	7.92431	6.60994	6.98036	7.54615	8.21794
XP_038425657.1	5.94801	11.938	5.53769	7.1227	5.66059	5.98371
XP_038425658.1	23.3069	17.6317	30.0186	49.9369	39.6491	40.7492
XP_038425659.1	3.58158	16.6904	7.92142	14.9501	3.5884	5.59715
XP_038425662.1	0.00564981	0.0	0.0	0.00670168	0.0	0.0
XP_038425674.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038425684.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038425688.1	53.7188	47.2562	57.9284	74.2244	73.1066	60.5103
XP_038425690.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038425711.1	0.136498	0.151541	0.42359	0.0866472	0.0	0.0
XP_038425713.1	0.680981	0.278138	0.815547	1.96484	0.993126	1.44141
XP_038425715.1	34.2603	33.3914	60.4693	39.6993	31.5974	41.7713
XP_038425717.1	1.34142	1.26102	0.969718	1.16196	1.29754	1.19939
XP_038425719.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038425733.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038425761.1	2.22735	1.89593	2.52482	2.67867	1.00794	2.298
XP_038425763.1	6.40432	6.69726	9.54414	7.19304	6.33364	6.79416
XP_038425765.1	0.0	0.0	1.42024e-08	0.0	0.0	0.0
XP_038425784.1	32.2683	26.4855	35.1271	38.8359	37.0746	33.5986
XP_038425785.1	9.26	10.134	10.3814	16.7145	13.0476	11.2118
XP_038425786.1	0.0	0.0	0.0452816	0.0523691	0.0498855	0.0
XP_038425787.1	0.0	0.0077515	0.0	0.0	0.0	0.0
XP_038425789.1	0.0261605	0.444235	0.189958	0.0	0.0	0.0
XP_038425790.1	1.71458	1.82366	1.21321	2.52163	2.39017	2.11383
XP_038425791.1	0.0980489	0.0	0.0	0.0	0.0	0.0
XP_038425795.1	0.002517	0.0	0.0120421	0.0	0.00469736	0.0209798
XP_038425799.1	0.488219	0.0	9.67728e-09	0.515489	0.371788	8.29638e-08
XP_038425801.1	17.7994	19.463	15.4873	20.0247	17.214	17.0804
XP_038425802.1	5.60069	3.42572	3.65719	4.20444	4.15563	5.90118
XP_038425803.1	29.4034	10.7996	20.0662	3.91956	21.0608	28.6442
XP_038425806.1	43.3641	38.5422	40.9424	43.6291	40.6226	41.4422
XP_038425807.1	7.76147	4.62505	3.07756	5.98583	4.56997	6.28777
XP_038425810.1	0.0385939	0.143287	0.0946686	0.100575	0.020582	0.0849185
XP_038425813.1	0.0	0.0	0.687731	0.110623	0.304724	0.0
XP_038425814.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038425824.1	17.8279	19.8844	18.0005	18.5288	14.5429	16.2633
XP_038425825.1	0.0	6.85182	0.0	0.0927821	0.0	0.0
XP_038425830.1	0.0613703	0.0	0.692736	0.211359	0.0	0.567508
XP_038425832.1	11.8154	10.2371	9.53681	10.9762	9.89684	11.2633
XP_038425833.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038425868.1	0.128561	0.0	1.32444	0.0	0.272189	0.0
XP_038425871.1	0.307957	0.669054	0.0	0.0368135	0.0850422	0.0
XP_038425874.1	34.0021	30.8472	20.1139	34.9909	34.4571	22.5351
XP_038425876.1	99.795	77.0942	93.6968	89.3594	88.9263	96.0482
XP_038425877.1	5.38842	5.22971	0.835869	3.78626	3.72147	6.18511
XP_038425886.1	0.100806	0.0253885	0.129215	0.0774967	0.0425255	0.160863
XP_038425887.1	39.9148	24.3974	18.243	42.6627	36.1099	35.833
XP_038425892.1	1.91556	1.96322	1.04546	2.88011	2.21032	2.26558
XP_038425893.1	0.314031	7.03464e-07	0.37164	0.391267	2.0362e-09	0.0
XP_038425904.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038425914.1	0.129204	0.238554	0.16966	0.0848583	0.0728516	0.113852
XP_038425915.1	12.4649	6.91166	10.0687	7.7339	7.74839	10.9484
XP_038425916.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038425924.1	1.80761	1.17478	3.38305	2.82125	2.16204	1.87532
XP_038425927.1	0.038911	0.118249	0.120447	0.0992516	0.0223543	0.0333108
XP_038425928.1	8.41508	9.09105	10.148	8.95521	8.27387	8.21761
XP_038425929.1	5.62729	5.79523	3.68297	4.02458	4.70883	3.17724
XP_038425942.1	12.0719	13.218	11.0122	11.155	9.34866	12.201
XP_038425943.1	0.362473	0.751969	0.687937	0.426507	0.463039	0.439231
XP_038425948.1	28.5481	20.225	14.7449	24.5536	20.0314	23.5243
XP_038425949.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038425955.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038425957.1	2.28701	3.21532	2.50972	0.465504	5.08025	6.6873
XP_038425961.1	4.17703	4.88371	6.60402	6.22221	4.75949	4.47099
XP_038425963.1	0.0590768	0.334265	0.0626523	0.127346	0.143019	0.0618294
XP_038425966.1	7.51727	3.87613	7.37998	5.05762	4.51031	7.00458
XP_038425967.1	1.11191	0.511434	0.496739	1.18663	1.47322	1.54902
XP_038425970.1	223.554	150.852	168.751	179.231	226.861	240.625
XP_038425971.1	6.61093	9.47659	10.7375	4.64142	7.52152	6.07359
XP_038425973.1	14.2425	11.5827	7.67937	12.5642	20.7199	11.3395
XP_038425977.1	11.7251	13.1728	5.50629	12.2579	13.6648	8.33606
XP_038425982.1	52.9039	47.2034	56.3158	47.6484	58.2481	51.8891
XP_038425983.1	27.4557	30.8729	33.7367	29.3919	25.7074	28.0751
XP_038425985.1	0.0	0.342499	0.0	0.155941	0.0	0.0
XP_038425989.1	31.4935	32.111	27.4046	33.8558	28.5115	32.4267
XP_038425990.1	4.44207	5.67032	5.1294	4.39958	4.4178	6.77338
XP_038425991.1	0.0	5.06436	0.0	0.844626	0.0	0.0
XP_038425993.1	0.176614	0.243204	0.171169	0.105107	0.0759395	0.213421
XP_038425995.1	0.0	0.211488	0.0	0.0	0.0	0.0
XP_038426005.1	16.0936	17.4767	15.0862	17.0252	14.8726	14.5202
XP_038426008.1	0.0	7.47293e-08	0.0	0.0	8.82653e-08	6.39053e-10
XP_038426016.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038426028.1	0.0575611	0.185064	0.139807	8.7234e-09	6.2418e-08	3.46858e-08
XP_038426030.1	28.9249	25.5773	31.9487	28.171	30.7398	35.6542
XP_038426039.1	94.8726	86.8781	100.252	104.742	105.565	89.9276
XP_038426041.1	152.68	135.547	117.283	141.806	163.722	103.504
XP_038426044.1	0.674391	0.552164	1.19525	0.447831	0.681389	1.10707
XP_038426045.1	0.049994	0.0335153	0.056939	0.0522624	0.228441	0.141138
XP_038426047.1	0.0	0.0203285	0.0	0.750885	0.0	1.43253
XP_038426058.1	9.37009	10.2953	11.16	8.97462	11.0658	10.1121
XP_038426059.1	0.0	0.0	0.0	0.0	0.0	0.0445123
XP_038426060.1	0.113898	0.138257	0.224764	0.0985505	0.130756	0.158195
XP_038426061.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038426064.1	47.1214	38.6	75.5581	37.0262	34.1087	43.7287
XP_038426067.1	25.4192	32.1299	30.4313	21.8936	15.7082	20.1052
XP_038426068.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038426074.1	46.5298	34.2835	26.2463	38.2239	55.4782	34.095
XP_038426079.1	2.92761	1.96709	4.79593	1.70661	1.43386	5.1492
XP_038426080.1	10.7035	12.5818	11.2094	11.3961	10.4457	9.60956
XP_038426082.1	6.02423	8.53829	5.87886	7.40792	5.42531	5.47902
XP_038426083.1	0.249791	0.285742	0.294597	7.34368	0.476726	0.340049
XP_038426084.1	0.232503	0.448229	0.153181	0.175418	0.124764	0.205776
XP_038426085.1	0.14851	0.0583298	0.0990672	0.129069	0.109818	0.0614482
XP_038426086.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038426087.1	0.0311319	0.0295534	0.0	0.00594329	0.0417258	0.0
XP_038426089.1	46.6775	41.7448	67.3293	49.8659	41.5729	49.0883
XP_038426090.1	0.115769	0.102755	0.0175519	0.0582548	0.0194716	0.130461
XP_038426091.1	0.0744213	0.0353862	0.060125	0.127575	0.0665125	0.0
XP_038426093.1	2.27769	3.29872	3.84994	2.16103	2.62312	2.52532
XP_038426094.1	0.085145	0.069835	0.0538526	0.0490915	0.0720278	0.0402253
XP_038426095.1	0.323115	0.0716856	0.244202	0.266108	0.266935	0.525351
XP_038426097.1	0.00163511	0.143167	0.0	0.0149062	0.0296731	0.0
XP_038426099.1	287.625	161.871	128.777	281.907	261.162	275.676
XP_038426100.1	0.0	0.031703	0.0	0.0124577	0.0	0.0
XP_038426107.1	0.0426503	0.0609349	0.414287	0.0243211	0.0953141	0.213616
XP_038426108.1	1.25855	0.968683	1.78507	1.72331	3.65391	3.51169
XP_038426109.1	0.0	0.438517	0.0	0.947707	0.404515	0.341244
XP_038426113.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038426114.1	0.299675	0.308218	1.63123	0.925192	3.2772	0.878823
XP_038426115.1	0.0377517	0.162156	0.0	0.0535139	0.126561	0.0571181
XP_038426117.1	0.628567	0.17791	0.101294	0.202143	0.545373	0.616634
XP_038426118.1	0.0	0.0	0.0	0.0735854	0.101624	0.0
XP_038426119.1	0.022513	0.0481226	0.0	0.00644041	0.0301769	0.0
XP_038426120.1	0.00912882	0.0259013	0.0293036	0.04203	0.0163059	0.0182225
XP_038426121.1	0.135046	0.214151	0.0582369	0.285858	0.266921	0.0931373
XP_038426123.1	0.0727253	0.0	0.0	0.0336149	0.0	0.0
XP_038426125.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038426126.1	7.50945	14.1739	9.37641	10.9322	7.85363	6.50271
XP_038426128.1	0.0	0.0541413	0.611299	0.0	0.564449	0.348594
XP_038426129.1	0.322353	0.0368966	0.101809	0.179888	0.0859032	0.0
XP_038426130.1	6.22991	17.7455	16.2398	12.4654	8.55046	7.53421
XP_038426131.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038426132.1	0.0238804	0.0455585	0.0	0.0	0.0	0.0478791
XP_038426133.1	14.498	7.41152	7.04316	7.23979	8.88013	14.5143
XP_038426134.1	3.75231	3.03489	4.43234	2.78476	2.99905	4.08282
XP_038426135.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038426136.1	58.2128	99.0205	105.419	51.7694	19.4608	69.5307
XP_038426138.1	1.90531	1.60669	0.795192	9.92757	0.435696	1.45769
XP_038426140.1	6682.27	6559.54	6796.85	7240.57	10086.7	6435.04
XP_038426141.1	0.175475	0.0	0.0	0.0	0.0	0.0
XP_038426145.1	52.3407	39.9463	52.6462	52.5007	44.4315	51.1333
XP_038426146.1	1.69197	2.73244	1.57362	0.988983	0.858657	1.28833
XP_038426147.1	96.9075	82.6019	131.615	168.861	84.7157	94.9563
XP_038426152.1	7.03285	6.64324	1.76323	6.74343	5.42535	5.2252
XP_038426155.1	108.005	103.554	133.792	119.56	124.472	113.431
XP_038426156.1	47.1188	35.6812	45.1597	42.1278	58.8541	49.3073
XP_038426161.1	0.0	0.0	0.0	0.0804111	0.234381	0.0
XP_038426162.1	5.46576	4.23986	2.03	4.96808	6.0963	7.01678
XP_038426167.1	8.49929	8.26603	9.44528	9.68657	10.1142	7.51624
XP_038426174.1	5.30228	5.19465	7.01821	7.97243	8.32629	6.24337
XP_038426175.1	0.828715	2.6304	1.73722e-10	1.76571	1.75414	1.26608
XP_038426178.1	3.24919	3.13376	1.34944	3.08124	2.15048	2.26058
XP_038426181.1	11.6642	10.0831	11.0403	11.2499	10.54	11.5349
XP_038426182.1	0.0923879	0.0	0.131223	0.0109246	0.12537	0.11631
XP_038426184.1	2.38446e-08	9.19307e-06	2.26432	0.000572254	2.43222e-07	7.32096
XP_038426188.1	0.0367815	0.0	0.0	0.0238467	0.00578494	0.0129787
XP_038426190.1	0.0	0.0306585	0.0	0.0126912	0.0737214	0.0
XP_038426191.1	64.7305	68.8113	41.2149	84.6376	70.077	66.4602
XP_038426192.1	30.1941	29.2047	29.1084	34.1531	37.8689	28.305
XP_038426195.1	207.769	426.672	321.293	207.78	316.293	339.354
XP_038426196.1	12.0156	5.64142	7.09076	7.27379	6.221	5.30765
XP_038426201.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038426240.1	12.3348	14.8463	14.0834	12.0371	11.3515	11.9833
XP_038426243.1	2.02397	5.99359	4.80093	2.01699	2.29799	4.12162
XP_038426250.1	0.0991785	0.0838885	0.119377	0.0776085	0.221483	0.186307
XP_038426256.1	0.77466	1.08294	0.711006	0.739808	1.07885	0.642497
XP_038426257.1	55.5496	55.4037	58.4666	53.5327	61.7163	51.9783
XP_038426258.1	0.535002	0.224707	0.381718	0.541314	0.800166	0.50704
XP_038426259.1	0.0353415	0.026649	0.0225964	0.0394891	0.0220813	0.0704168
XP_038426260.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038426265.1	0.0235424	0.0339661	0.0	0.0134139	0.0319648	0.0739917
XP_038426266.1	4.00797	2.64067	8.01784	4.6898	3.00841	13.7303
XP_038426269.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038426294.1	0.687222	0.97618	1.44565	0.969826	0.4768	1.91263
XP_038426297.1	1.46181	1.92606	1.49935	1.45021	1.29059	1.44026
XP_038426298.1	12.8759	12.4256	6.14718	14.9121	11.8525	10.2948
XP_038426303.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038426330.1	6.45656	6.03881	4.56728	5.07748	7.03541	6.4237
XP_038426331.1	0.0	0.0	0.0	3.7072e-08	6.49566e-08	0.0
XP_038426336.1	0.187372	7.2122	8.76366	0.106223	1.76211	2.49979
XP_038426337.1	9.61539	9.72427	10.0522	6.7226	5.17263	8.7438
XP_038426339.1	18.753	17.2358	32.9649	16.9976	21.1055	15.9637
XP_038426342.1	0.435892	0.255425	0.693179	0.214975	0.0922928	0.456624
XP_038426361.1	0.349808	0.085697	0.0	0.195338	0.144765	0.0
XP_038426367.1	4.05704	3.09014	7.41755	2.57959	3.19317	2.28511
XP_038426369.1	16.3585	16.9213	13.2301	9.0144	13.8245	14.2056
XP_038426373.1	376.196	287.356	276.656	466.425	418.839	394.51
XP_038426377.1	72.8807	65.4334	67.4965	80.0589	76.8129	72.0539
XP_038426378.1	0.340979	0.52976	0.091287	0.128695	0.300849	0.0
XP_038426379.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038426388.1	0.0317419	0.0	0.0283487	0.0332262	0.0154624	0.0
XP_038426391.1	4.80834	4.76313	4.17195	6.49482	5.56564	3.7087
XP_038426394.1	0.0	0.0	0.0	0.0045942	0.0	0.0
XP_038426397.1	4.47235	8.4116	3.66949	4.40812	4.15776	2.13125
XP_038426400.1	1.02877e-10	0.0	0.0	0.0	1.96149e-09	0.0
XP_038426403.1	35.3563	32.016	25.5022	27.1259	34.308	31.9429
XP_038426404.1	104.864	84.3487	113.853	86.3493	100.572	107.381
XP_038426407.1	8.29144	10.0403	6.24162	7.28796	8.77908	8.7202
XP_038426410.1	0.286161	0.0	2.13554e-10	0.383065	0.229112	0.719023
XP_038426418.1	0.0124964	0.0221035	0.0449868	0.00902015	0.0125514	0.0
XP_038426419.1	15.5512	13.9622	11.2535	18.2425	15.0915	16.1162
XP_038426422.1	0.237893	0.255608	0.0510372	0.373828	0.0878058	0.201136
XP_038426425.1	0.0	0.0	0.0	0.0	0.0	0.367627
XP_038426432.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038426436.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038426444.1	43.9892	48.9739	34.558	47.6035	42.2803	56.7062
XP_038426446.1	1.74249	0.931997	1.08539	0.6543	0.643969	1.57721
XP_038426448.1	7.33552	5.46251	5.93178	6.87135	4.2027	6.9499
XP_038426449.1	6.11677	5.69411	3.09615	5.79211	4.41086	3.72173
XP_038426455.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038426460.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038426464.1	0.491378	0.274097	13.5659	0.565686	2.74045	7.85959
XP_038426465.1	0.0	0.0	0.0	0.0920198	0.0	0.0
XP_038426478.1	0.638608	0.328729	0.0	0.104369	0.0505026	0.798757
XP_038426480.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038426487.1	1.29583	1.93997	0.0	2.15497	1.94288	2.12708
XP_038426490.1	3.89334	3.66833	4.02059	4.19609	4.10497	3.40851
XP_038426496.1	68.611	54.2528	52.7506	73.3111	62.1377	65.2405
XP_038426498.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038426504.1	13.7342	17.105	24.8106	17.1988	18.0789	14.7039
XP_038426506.1	0.0	0.200818	0.0	0.0	0.0	0.0
XP_038426508.1	0.0693606	0.150763	0.157509	0.187407	0.0765392	0.0
XP_038426509.1	0.0137224	0.0	0.0	0.0	0.0	0.0
XP_038426515.1	0.609157	1.07136	1.45076	0.312458	0.288861	0.370039
XP_038426516.1	0.0	0.0	0.0	0.0	0.0	6.03767e-08
XP_038426526.1	15.7353	10.9584	17.2209	12.1294	11.3497	14.3903
XP_038426531.1	0.119241	0.0895286	0.0	1.29529	0.0	0.0
XP_038426534.1	13.7375	14.3071	14.0343	12.8081	13.1747	11.9208
XP_038426535.1	4.52929	4.6574	5.75163	5.18459	4.93221	4.75147
XP_038426537.1	19.2987	18.8135	24.5104	24.4125	18.7245	20.9976
XP_038426538.1	45.8116	62.5511	75.5185	36.4997	40.995	45.8615
XP_038426540.1	11.0727	6.83217	7.99157	15.1364	12.8876	9.25029
XP_038426542.1	14.2048	9.00034	14.5794	16.3547	13.4638	14.8545
XP_038426544.1	1.69493	2.21876	0.940232	1.33743	1.08032	2.03257
XP_038426546.1	49.6401	40.0835	32.3044	29.3481	37.9306	33.012
XP_038426548.1	0.284352	0.760049	0.526873	0.63357	0.447286	0.236299
XP_038426549.1	0.0	4.61565e-09	0.0	0.0	0.0	0.0
XP_038426554.1	103.288	133.468	105.165	101.598	69.9684	97.213
XP_038426556.1	0.0	3.93704e-06	0.0	0.0	5.82535e-05	0.0
XP_038426578.1	12.6331	13.2811	14.911	17.6142	13.0382	13.7894
XP_038426580.1	0.43216	0.253934	0.12338	0.187492	0.254662	0.256939
XP_038426584.1	0.0	0.0536487	2.9212e-05	0.000155978	0.0	0.364294
XP_038426592.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038426602.1	0.270087	0.596605	5.86458	1.0055	4.47692	7.78143
XP_038426603.1	11.6866	9.86578	6.99962	8.78285	17.516	7.97816
XP_038426607.1	10.7249	9.17717	2.44508	9.6679	10.261	6.11571
XP_038426611.1	2.8344	0.58577	7.02747	2.32257	1.30985	6.83386e-05
XP_038426615.1	1.47061	0.427613	0.316269	0.731117	0.0568277	2.05398
XP_038426620.1	22.5691	16.6454	21.6358	28.9325	21.4949	20.8999
XP_038426634.1	20.5258	13.3669	18.3292	22.7661	20.3381	25.1249
XP_038426635.1	4.74579	4.00041	2.71927	5.22492	5.52852	3.4937
XP_038426640.1	52.9081	54.4852	63.1441	66.3187	64.6673	56.5589
XP_038426642.1	0.0	0.520256	0.637804	0.0	0.0	0.645941
XP_038426650.1	0.036282	0.250407	0.0	0.030071	0.0	0.0
XP_038426655.1	0.0411928	0.0	1.2602e-08	0.0643497	0.0	0.177605
XP_038426659.1	0.0	0.741617	0.0947211	0.0388568	0.0828619	0.0
XP_038426663.1	66.2271	82.7099	85.507	87.9623	80.1542	70.3421
XP_038426664.1	4.0643	4.60067	6.19498	8.73473	6.95802	7.56813
XP_038426666.1	0.187191	0.173403	0.124961	0.233758	0.182743	0.178642
XP_038426667.1	0.298516	0.0	0.616649	0.717878	0.283429	0.474148
XP_038426674.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038426682.1	7.36834	6.50136	4.53294	5.83745	7.04132	6.74639
XP_038426683.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038426687.1	56.342	51.5211	95.6972	94.4571	93.3593	55.6145
XP_038426689.1	6.10893	9.13791	5.83056	6.94586	7.78223	6.83254
XP_038426693.1	33.0658	23.0022	28.2244	31.5476	35.1583	30.2953
XP_038426694.1	33.7137	22.7761	23.0159	45.5535	24.8237	28.8869
XP_038426702.1	9.81148	11.8077	10.3758	12.2653	9.6173	10.5291
XP_038426711.1	0.387694	0.378083	0.0692893	0.211409	0.287525	0.152403
XP_038426720.1	19.0923	20.3841	18.6218	21.9732	21.7891	18.4622
XP_038426722.1	57.0129	47.5778	46.6406	56.9026	48.9835	59.412
XP_038426725.1	148.918	190.854	143.61	167.058	156.793	145.859
XP_038426728.1	20.992	23.6578	16.0039	20.1353	24.7991	19.9891
XP_038426731.1	0.966385	2.1719	2.76215	1.58788	1.86637	1.7413
XP_038426739.1	0.0635149	0.140135	0.11578	0.129189	0.0952605	0.091141
XP_038426740.1	0.0370277	0.235041	0.0653128	0.0911744	0.0728473	0.0
XP_038426747.1	0.635462	3.99594	0.641962	1.82252	0.834839	1.21014
XP_038426749.1	7.01379	4.69324	6.31234	6.09005	9.4509	6.83519
XP_038426751.1	0.621906	0.927972	0.752281	1.01892	0.555484	0.932648
XP_038426755.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038426773.1	1.11791	1.32286	0.276393	0.526375	0.215794	0.539264
XP_038426774.1	26.8533	19.6059	35.326	21.114	28.8315	27.5752
XP_038426775.1	58.2636	51.327	56.3677	66.7477	64.4325	57.2795
XP_038426779.1	0.267817	0.447434	0.186241	0.393954	0.318912	0.35638
XP_038426780.1	3.69903	4.13047	3.85607	5.96397	3.86762	4.12389
XP_038426783.1	0.0	0.0	1.59768e-09	0.0	0.0	0.0
XP_038426790.1	12.9327	11.4935	11.051	14.8173	13.378	12.4088
XP_038426791.1	17.5919	15.0795	17.3932	17.8012	15.8515	15.7186
XP_038426792.1	23.4198	25.3317	14.7508	21.4749	20.762	19.5632
XP_038426796.1	9.37273	7.40368	7.13653	11.1024	4.75018	8.70364
XP_038426797.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038426828.1	0.0379966	0.16354	0.185487	0.064654	0.101951	0.057215
XP_038426829.1	0.0	0.0	0.0	0.0	0.0	0.0
XP_038426842.1	0.0	0.0	1.00019e-05	6.70853e-10	6.81116e-11	0.0
