row,ensembles,super_ensembles,low_confidence_ensembles,seed_of
63,"3,7,8,11,13,16","3","3,8,11,13",""
64,"2,3,4,7,8,9,11,12,13,14","2,3,1","7,9,14",""
65,"1,2,4,5,6,9,12","1,2","4,5,12",""
66,"1,2,4,5,6,12,15","1,2","5,12",""
67,"2,4,5,7,8,9,12,14","2,1,3","2,7,9","9"
68,"1,2,4,5,6,7,9,12","1,2,3","4,12",""
69,"2,3,4,5,7,8,9,12,14","2,3,1","2,7,9,14",""
70,"1,5,6,10,15,17","1","10","10"
71,"2,3,4,7,8,9,11,13,14","2,3,1","7,8,14",""
72,"3,7,8,11,13,16","3","3,11","11"
73,"1,5,6,10,15,17","1","10",""
74,"1,5,6,10,15,17","1","10",""
75,"1,2,4,5,6,10,12,15,17","1,2","6,15",""
76,"1,5,6,10,15,17","1","10,15,17",""
77,"1,2,4,5,6,9,12","1,2","4,12",""
78,"1,2,4,5,6,9,12,15,18","1,2","12,18",""
79,"3,8,11,13,16","3","11",""
80,"2,4,5,7,8,9,12,14","2,1,3","9,14",""
81,"2,3,7,8,11,13,14","2,3","8,13",""
82,"3,8,11,13,16","3","11,16",""
83,"2,3,4,7,8,9,11,13,14","2,3,1","7,14",""
84,"1,2,4,5,6,7,8,9,12,14","1,2,3","9,12",""
85,"2,4,5,6,7,8,9,12,14","2,1,3","9,12",""
86,"2,3,7,8,9,11,13,14","2,3","7,8,13,14",""
87,"3,7,8,11,13,16","3","11,13",""
88,"1,2,4,5,6,10,12,15,17","1,2","15",""
89,"1,2,4,5,6,7,9,12","1,2,3","12","12"
90,"2,4,5,7,8,9,12,14","2,1,3","9,14",""
91,"2,3,7,8,11,13,14,16","2,3","8,11,13","13"
92,"1,2,4,5,6,9,12,18","1,2","12,18",""
93,"3,7,8,11,13,16","3","11,13,16",""
94,"3,7,8,11,13,14,16","3","11,13",""
95,"2,3,4,7,8,9,11,12,13,14,21","2,3,1","9,14","14"
96,"1,4,5,6,10,12,15,17","1","15",""
97,"2,3,7,8,9,11,13,14","2,3","13",""
98,"2,4,5,7,8,9,12,14","2,1,3","9,14",""
99,"2,3,7,8,9,11,13,14","2,3","13,14",""
100,"2,3,7,8,9,11,13,14","2,3","13",""
101,"3,8,11,13,16","3","11,16",""
102,"1,5,6,10,15,17","1","10,15,17",""
103,"1,4,5,6,10,15,17","1","15,17","15"
104,"1,2,4,5,6,12,15,18","1,2","18",""
105,"2,3,4,7,8,9,11,13,14,20,21","2,3,1","14,20",""
106,"1,2,4,5,6,10,12,15,17","1,2","15",""
107,"1,5,6,10,15,17","1","10,15,17",""
108,"2,4,7,8,9,12,14","2,1,3","9,14",""
109,"3,7,8,11,13,16","3","11,13,16",""
110,"1,4,5,6,10,12,15,17,19","1","15,19",""
111,"1,5,6,10,15,17","1","10,15,17",""
112,"1,5,6,10,15,17,19","1","10,15,17,19",""
113,"1,2,4,5,6,12,15,18","1,2","18",""
114,"3,8,11,13,16","3","11,16",""
115,"3,7,8,11,13,14,16","3","11,13",""
116,"3,8,11,13,16","3","11,16",""
117,"3,8,11,13,16","3","16","16"
118,"2,3,4,7,8,9,12,13,14,21","2,3,1","9,14",""
119,"2,4,5,6,9,12,18","2,1","12,18",""
120,"3,8,11,13,16","3","16",""
121,"2,4,5,6,9,12,18","2,1","12,18",""
122,"3,7,8,11,13,16","3","16",""
123,"1,5,6,10,15,17,19","1","15,17,19",""
124,"1,6,10,15,17","1","17","17"
125,"2,4,5,6,12,18","2,1","18","18"
126,"2,3,7,8,11,13,14,16","2,3","13",""
127,"1,4,5,6,10,12,15,17,19","1","15,19",""
128,"1,4,5,6,12,15,17,18","1","18",""
129,"3,8,11,13,16","3","16",""
130,"3,8,11,13,16","3","16",""
131,"2,4,5,6,12,18,24,47","2,1","18,24,47",""
132,"1,4,5,6,12,15,17,18","1","18",""
133,"2,3,4,7,8,9,13,14,20,21","2,3,1","14,20,21",""
134,"2,4,5,6,12,18,24,47","2,1","18,24,47",""
135,"2,4,8,9,12,14,21,23","2,1,3","23",""
136,"2,4,5,6,12,18,47","2,1","18,47",""
137,"2,4,5,6,9,12,47","2,1","47",""
138,"3,8,11,13,16","3","16,22",""
139,"1,6,10,15,17,19","1","17,19",""
140,"2,4,5,6,9,12,23","2,1","23",""
141,"2,4,7,8,9,14,20,21","2,1,3","14,20,21",""
142,"1,5,6,10,15,17,19,48","1","15,17,19,48",""
143,"1,4,5,6,12,15,17,19","1","19",""
144,"3,8,11,13,16","3","16,22",""
145,"1,5,6,10,15,17,19","1","15,17,19","19"
146,"2,3,7,8,9,11,13,14,20,21","2,3","14,20","20"
147,"3,8,11,13,16","3","16,22",""
148,"2,4,8,9,12,14,21,23","2,1,3","21,23",""
149,"4,5,6,12,18,24,47","1","18,24,47",""
150,"4,5,6,12,27,47","1","27,47",""
151,"1,5,6,10,15,17,19,48","1","17,19,48",""
152,"5,6,15,17,19,24","1","19,24",""
153,"2,4,8,9,12,14,20,21,23","2,1,3","20,21,23","21"
154,"2,4,5,6,12,18,24,47","2,1","18,24,47",""
155,"3,8,11,13,16,26,58","3,6","22,26",""
156,"3,8,11,13,16,28,50","3","16,22,28,50",""
157,"2,8,14,20,21,25,49","2,3","20,21,25,49",""
158,"2,8,9,14,20,21,25","2,3","20,21,25",""
159,"3,8,11,13,16,28","3","16,22,28",""
160,"4,5,6,12,18,24,52","1","18,24,52",""
161,"4,6,12,23,27,47,59,60","1,7","23,27,47",""
162,"5,6,15,17,19,31,48","1","19,31,48",""
163,"3,8,11,16,28,50,58","3,6","22,28,50",""
164,"4,6,12,18,24","1","18,24",""
165,"8,14,20,21,25,45,49","3,4","20,21,25,49",""
166,"3,8,11,13,16,50,51,58","3,6","22,50,51","22"
167,"2,8,9,14,20,21,25","2,3","20,21,25",""
168,"6,15,17,19,32,48","1","17,19,32,48",""
169,"8,14,21,25,49,64","3,7","21,25,49",""
170,"2,4,12,21,23,34,45,59,60","2,1,3,4,7","23","23"
171,"1,6,10,15,17,19,32,48","1","17,19,32,48",""
172,"8,11,13,14,20,21,25,26,54","3","20,25,26,54",""
173,"8,11,13,14,20,21,25,26","3","20,25,26",""
174,"3,8,11,16,28,50","3","22,28,50",""
175,"6,15,17,19,31,32,48,66","1,8","19,31,32,48",""
176,"4,6,12,24,30,38,52","1,5","24,30,52","24"
177,"4,5,6,12,24,27,30,38,47","1,5","24,27,30,47",""
178,"6,15,17,19,31,48,66","1,8","19,31,48",""
179,"4,6,12,27,34,45,47","1,4","27,47",""
180,"8,14,20,21,25,33,45,49","3,4","20,21,25,49",""
181,"8,14,20,21,25,54","3","20,25,54","25"
182,"8,11,13,26,51,58","3,6","26,51","26"
183,"4,6,12,24,27,30,38,47","1,5","24,27,30,47",""
184,"21,23,27,29,33,34,38,45,59,60","3,4,5,7","23,27,29",""
185,"3,8,11,16,28,39,50,62","3,9","22,28,50",""
186,"8,11,16,28,39,50,51,58,62","3,6,9","22,28,50,51",""
187,"8,11,13,26,36,39,58","3,4,6","26",""
188,"17,32,48","1","17,32,48",""
189,"6,24,30,31,38,44,45,52","1,5,4","24,30,31,52",""
190,"23,29,33,34,37,38,40,42,45,59,60","4,5,7","23,29",""
191,"8,11,16,28,36,39,50","3,4","22,28,50",""
192,"25,26,41,45,54","3,4","25,26,54",""
193,"21,29,33,34,37,42,45,49","3,4","29,49",""
194,"24,30,31,38,44","1,5","24,30,31",""
195,"4,12,27,34,38,45","1,4,5","27","27"
196,"21,25,29,33,34,42,45","3,4","25,29",""
197,"17,31,32,43,44,48","1,5","31,32,48",""
198,"27,30,34,38,40,45","4,5","27,30",""
199,"30,31,38,43,44,45","5,4","30,31",""
200,"28,36,39","4","28","28"
201,"17,31,32,38,43,44,48","1,5","31,32,48",""
202,"26,33,36,37,41,42,45","4","26",""
203,"26,33,36,37,39,41,42,45","4","26",""
204,"29,33,34,37,40,42,45","4","29,33",""
205,"26,33,36,37,41,42,45","4","26",""
206,"29,33,34,37,38,40,42,45","4,5","29,33","29"
207,"30,38,40,44,45","5,4","30","30"
208,"26,33,36,37,41,42,45","4","26",""
209,"29,33,34,37,40,42,45","4","29,33",""
210,"31,32,35,38,43,44","5","31,32,35","31"
211,"29,33,34,37,38,40,42,45","4,5","29,33,34",""
212,"29,33,34,37,40,41,42,45","4","29,33",""
213,"26,33,36,37,39,41,42,45","4","26",""
214,"27,33,34,38,40,42,45","4,5","27,34",""
215,"29,33,34,37,40,41,42,45","4","29,33",""
216,"29,33,34,37,40,42,45","4","29,33",""
217,"17,32,43,44","1,5","32","32"
218,"30,31,35,38,43,44,45","5,4","30,31,35",""
219,"33,36,37,39,41,42,45,46","4","36",""
220,"30,38,40,43,44,45","5,4","30",""
221,"28,36,37,39,41,42,46","4","28,36",""
222,"29,33,34,36,37,40,41,42,45","4","29,33",""
223,"33,34,36,37,40,41,42,45","4","33,34","33"
224,"30,38,40,44,45","5,4","30",""
225,"29,33,34,37,38,40,41,42,45","4,5","29,33,34",""
226,"31,32,35,38,43,44","5","31,32,35",""
227,"30,34,38,40,42,44,45","4,5","30",""
228,"28,36,37,39,41,42,46","4","28,36,39",""
229,"30,31,35,38,40,43,44,45","5,4","30,31,35",""
230,"29,33,34,37,38,40,42,45","4,5","29,34",""
231,"33,34,36,37,39,41,42,45,46","4","33",""
232,"29,33,34,37,38,40,41,42,45","4,5","29,33,34",""
233,"36,37,39,41,42,46","4","36,39",""
234,"33,36,37,39,41,42,45,46","4","36",""
235,"31,35,38,40,43,44,45","5,4","31,35",""
236,"32,35,43,44","5","32,35",""
237,"28,36,39,41,42,46","4","28,36,39",""
238,"33,34,37,38,40,41,42,45","4,5","33,34",""
239,"36,37,39,41,42,46","4","36,39",""
240,"28,36,39,41,46","4","28,39",""
241,"30,34,38,40,42,43,44,45","4,5","30,38",""
242,"34,38,40,42,44,45","4,5","38",""
243,"33,34,36,37,39,41,42,45,46","4","33,37",""
244,"33,34,36,37,39,41,42,45,46","4","36",""
245,"33,34,37,38,40,41,42,45","4,5","34","34"
246,"32,35,38,43,44","5","32,35",""
247,"32,35,38,43,44,45","5,4","32,35,43","35"
248,"33,36,37,39,41,42,45,46","4","36,37",""
249,"36,37,39,41,42,46","4","36,39",""
250,"36,39,41,42,46","4","39",""
251,"33,34,37,38,40,41,42,45","4,5","33,34",""
252,"36,37,39,41,42,45,46","4","36,39","36"
253,"35,38,40,43,44,45","5,4","35,38",""
254,"34,38,40,42,43,44,45","4,5","38",""
255,"34,38,40,42,44,45","4,5","38",""
256,"35,38,40,43,44,45","5,4","35,38",""
257,"32,35,38,43,44","5","32,35,43",""
258,"33,36,37,39,41,42,45,46","4","36,37",""
259,"34,37,38,40,42,44,45","4,5","34,38,40",""
260,"35,38,40,43,44,45","5,4","35,38",""
261,"33,34,37,38,40,41,42,44,45","4,5","34,40",""
262,"36,39,41,42,46","4","39",""
263,"33,34,37,38,40,41,42,45","4,5","33,34,37",""
264,"33,34,37,38,40,41,42,44,45","4,5","34,40",""
265,"35,38,40,43,44,45","5,4","35,38,43,44",""
266,"33,34,36,37,40,41,42,45,46","4","37","37"
267,"32,35,38,43,44","5","32,35,43",""
268,"34,38,40,42,43,44,45","4,5","38","38"
269,"35,38,40,43,44,45","5,4","35,43,44",""
270,"33,34,37,38,40,41,42,44,45","4,5","34,40",""
271,"36,39,41,42,46","4","39,46",""
272,"36,39,41,42,46","4","39,46","39"
273,"33,36,37,39,41,42,45,46","4","36,41,46",""
274,"34,37,38,40,41,42,44,45","4,5","34,40,45",""
275,"36,37,39,41,42,45,46","4","36,39,46",""
276,"35,38,40,43,44,45","5,4","35,43,44",""
277,"36,37,39,41,42,45,46","4","36,39,46",""
278,"33,34,37,40,41,42,45,46","4","37,42",""
279,"33,36,37,39,41,42,45,46","4","36,37,41,46",""
280,"34,37,38,40,42,43,44,45","4,5","38,40",""
281,"33,34,37,40,41,42,45,46","4","37,42,45",""
282,"34,38,40,42,43,44,45","4,5","38,40",""
283,"38,40,43,44,45","5,4","38,44",""
284,"33,34,36,37,40,41,42,45,46","4","37,41,42",""
285,"34,36,37,40,41,42,45,46","4","37,41,42",""
286,"33,34,37,38,40,41,42,45,46","4,5","34,37,42,45",""
287,"33,34,37,38,40,41,42,45,46","4,5","37,42,45",""
288,"36,37,40,41,42,45,46","4","37,41,42",""
289,"38,40,43,44,45","5,4","38,44",""
290,"34,37,40,41,42,45,46","4","37,41,42,45",""
291,"36,37,39,41,42,45,46","4","37,41,42",""
292,"34,38,40,42,43,44,45","4,5","38,40",""
293,"38,40,43,44,45","5,4","38,43,44",""
294,"34,36,37,40,41,42,45,46","4","37,41,42",""
295,"36,37,39,41,42,45,46","4","39,46",""
296,"36,37,39,41,42,45,46","4","39,41,46",""
297,"34,38,40,42,43,44,45","4,5","40","40"
298,"38,40,43,44,45","5,4","43,44",""
299,"36,37,39,41,42,45,46","4","41,46","41"
300,"39,41,42,45,46","4","39,46",""
301,"36,37,39,41,42,45,46","4","41,42,46",""
302,"34,37,40,41,42,45,46","4","41,42,45","42"
303,"36,37,39,41,42,45,46","4","41,46",""
304,"37,41,42,45,46","4","41,42",""
305,"38,43,44,45","5,4","43","43"
306,"38,40,43,44,45","5,4","43,44",""
307,"38,40,43,44,45","5,4","43,44","44"
308,"34,37,40,41,42,44,45,46","4,5","42,45",""
309,"38,40,42,43,44,45","5,4","40",""
310,"38,40,43,44,45","5,4","43,44",""
311,"38,40,42,43,44,45","5,4","40,44",""
312,"34,37,38,40,41,42,44,45","4,5","45","45"
313,"37,39,41,42,45,46","4","41,46",""
314,"38,40,41,42,44,45","5,4","40,45",""
315,"34,37,40,41,42,45,46","4","42,45",""
316,"37,38,40,41,42,44,45","4,5","45",""
317,"38,40,42,43,44,45","5,4","44",""
318,"38,40,43,44,45","5,4","43,44",""
319,"38,40,42,43,44,45","5,4","44",""
320,"38,40,41,42,44,45","5,4","40,45",""
321,"38,43,44,45","5,4","43,44",""
322,"37,39,41,42,45,46","4","46","46"
323,"37,41,42,45,46","4","41,42,46",""
324,"38,40,41,42,44,45","5,4","40,45",""
325,"38,40,42,43,44,45","5,4","40",""
326,"38,40,42,43,44,45","5,4","40",""
327,"38,43,44,45","5,4","43,44",""
328,"38,40,41,42,44,45","5,4","45",""
329,"37,38,40,41,42,44,45","4,5","45",""
330,"37,40,41,42,44,45,46","4,5","45",""
331,"39,41,42,45,46","4","46",""
332,"38,43,44,45","5,4","43",""
333,"3,8,11,13,14,16,26,51,58","3,6","26,51",""
334,"2,4,12,21,23,34,45,59,60","2,1,3,4,7","23",""
335,"8,14,20,21,25,45,49","3,4","20,21,25,49",""
336,"8,14,20,21,25","3","20,21,25",""
337,"3,8,11,13,16,28,50","3","22,28,50",""
338,"2,8,14,21,25,49","2,3","21,25,49",""
339,"6,15,17,19,31,48,66","1,8","19,31,48",""
340,"8,14,21,25,49,54,59,60,64","3,7","21,25,49,54",""
341,"4,5,6,12,24,27,47","1","24,27,47","47"
342,"3,8,11,13,16,26,51,58,62","3,6,9","26,51",""
343,"4,12,23,27,47,53,59,60,63","1,7","23,27,47,53",""
344,"21,23,27,29,33,34,45,49,59,60,63","3,4,7","23,27,29,49",""
345,"4,12,23,27,34,45,53,59,60,63","1,4,7","23,27,53",""
346,"6,15,17,48,56,61,66","1,8","17,48,56",""
347,"6,15,17,31,32,48,56,61,66","1,8","31,32,48,56","48"
348,"4,6,12,24,27,47,53,57,59,60,63","1,7","24,27,47,53",""
349,"3,8,11,16,28,50,58,62","3,6,9","22,28,50",""
350,"4,6,12,24,30,47,52,57,63","1,7","24,30,47,52",""
351,"21,23,49,59,60,63","3,7","23,49",""
352,"21,49,54,59,60,64","3,7","21,49,54",""
353,"8,11,13,14,20,21,25,26,54","3","20,25,26,54",""
354,"21,23,33,34,45,49,53,55,59,60,63,64","3,4,7","23,49,53,55",""
355,"3,8,11,16,28,50,51,58,62","3,6,9","22,28,50,51",""
356,"21,23,33,45,49,55,59,60,63,64","3,4,7","21,23,49,55","49"
357,"6,24,30,52,57,61,63","1,7,8","24,30,52",""
358,"31,48,52,61,66","8","31,48,52",""
359,"26,51,54,58,62,65","6,9","26,51,54",""
360,"28,50,58,62","6,9","28,50","50"
361,"8,11,26,51,58,62,65","3,6,9","22,26,51",""
362,"21,23,27,45,49,53,55,59,60,63,64","3,4,7","23,27,49,53,55",""
363,"21,49,53,55,59,60,63,64","3,7","49,53,55",""
364,"51,54,58,62,65","6,9","51,54",""
365,"51,58,62,65","6,9","51,58","51"
366,"52,57,60,61,63,66","7,8","52","52"
367,"47,52,53,57,59,60,61,63,66","1,7,8","47,52,53",""
368,"51,54,58,62,65","6,9","51,54",""
369,"27,53,57,59,60,63,64","7","27,53","53"
370,"17,32,48,56,61,66","1,8","32,48,56",""
371,"21,49,54,55,59,60,63,64","3,7","49,54,55",""
372,"51,54,58,62,64,65","6,9,7","51,54",""
373,"54,58,59,60,62,64,65","6,7,9","54","54"
374,"50,51,58,62,65","6,9","50,51",""
375,"53,55,59,60,63,64","7","53,55",""
376,"50,58,62","6,9","50",""
377,"53,55,57,59,60,63,64","7","53,55",""
378,"53,55,57,59,60,63,64","7","53,55",""
379,"17,56,61,66","1,8","56",""
380,"52,57,60,61,63,66","7,8","52,57",""
381,"52,57,60,61,63,66","7,8","52",""
382,"50,58,62,65,67","6,9","50,58",""
383,"51,54,58,59,60,62,64,65","6,7,9","51,54,58",""
384,"50,51,58,62,65,67","6,9","50,51,58",""
385,"55,57,59,60,63,64","7","55","55"
386,"54,58,59,60,62,64,65","6,7,9","54",""
387,"52,57,60,61,63,66","7,8","52",""
388,"55,59,60,63,64","7","55",""
389,"48,56,61,66","8","48,56",""
390,"53,55,57,59,60,63,64","7","53,55,59",""
391,"56,61,66","8","56","56"
392,"51,54,58,59,60,62,64,65,67","6,7,9","51,54,58",""
393,"52,57,60,61,63,66","7,8","52",""
394,"53,55,57,59,60,63,64","7","53,55",""
395,"50,58,62,65,67","6,9","50,58",""
396,"52,53,57,59,60,61,63,64,66","7,8","52,53,57",""
397,"52,57,59,60,61,63,64,66","7,8","52,57",""
398,"56,61,66","8","56",""
399,"58,62,65,67","6,9","58",""
400,"53,55,57,59,60,63,64","7","53,55,59",""
401,"56,61,66","8","56",""
402,"56,61,66","8","56",""
403,"56,61,63,66","8,7","56,61",""
404,"55,57,59,60,62,63,64,65","7,9","55,59",""
405,"56,61,63,66","8,7","56,61",""
406,"58,62,65,67","6,9","58,62",""
407,"57,59,60,61,63,64,66","7,8","57",""
408,"52,57,59,60,61,63,64,66","7,8","52,57",""
409,"54,58,59,60,62,64,65","6,7,9","54",""
410,"53,57,59,60,61,63,64,66","7,8","53,57",""
411,"57,59,60,61,63,64,66","7,8","57",""
412,"57,59,60,61,63,64,66","7,8","57","57"
413,"55,57,59,60,63,64,65","7,9","55,59",""
414,"58,62,64,65,67","6,9,7","58","58"
415,"52,57,60,61,63,66","7,8","52",""
416,"55,57,59,60,63,64,65","7,9","55,59","59"
417,"57,59,60,61,63,64,66","7,8","57,59,60",""
418,"57,59,60,61,63,64,66","7,8","57",""
419,"56,61,63,66","8,7","56,61",""
420,"59,60,62,63,64,65","7,9","59",""
421,"57,59,60,61,63,64,66","7,8","57,59,60",""
422,"56,61,66","8","56,61",""
423,"56,61,66","8","56,61",""
424,"57,59,60,63,64,65","7,9","59,60",""
425,"56,61,66","8","56,61",""
426,"58,62,65,67","6,9","58,62",""
427,"57,59,60,61,63,64,66","7,8","57,59,60,63",""
428,"57,59,60,61,63,64,66","7,8","57",""
429,"58,62,64,65,67","6,9,7","58,62",""
430,"58,62,64,65,67","6,9,7","58,62",""
431,"57,60,61,63,66","7,8","61",""
432,"57,59,60,61,63,64,66","7,8","57,60,63",""
433,"57,59,60,61,63,64,66","7,8","57,63",""
434,"58,59,60,62,64,65,67","6,7,9","58",""
435,"58,62,64,65,67","6,9,7","58,62,65",""
436,"56,61,66","8","56,61",""
437,"57,59,60,63,64,65,66","7,9,8","59,60",""
438,"61,66","8","61",""
439,"59,60,63,64,65","7,9","59,64",""
440,"58,62,64,65,67","6,9,7","62,67",""
441,"57,59,60,63,64,65,66","7,9,8","59,60",""
442,"57,59,60,63,64,65,66","7,9,8","59,60,64",""
443,"58,62,64,65,67","6,9,7","58,62,65,67",""
444,"58,62,64,65,67","6,9,7","58,62",""
445,"57,59,60,63,64,65,66","7,9,8","59,60,63","60"
446,"61,63,66","8,7","61,66","61"
447,"61,63,66","8,7","61,66",""
448,"59,60,63,64,65","7,9","59,60,64",""
449,"57,59,60,61,63,64,65,66","7,8,9","57,60,63",""
450,"59,60,62,63,64,65","7,9","64",""
451,"58,62,64,65,67","6,9,7","62,65,67","62"
452,"57,59,60,63,64,65,66","7,9,8","60,63",""
453,"58,62,64,65,67","6,9,7","62,67",""
454,"57,59,60,63,64,65,66","7,9,8","60,63,64",""
455,"57,60,61,63,66","7,8","61,66",""
456,"57,60,61,63,66","7,8","61,66",""
457,"57,59,60,63,64,65","7,9","60,63,64",""
458,"58,62,64,65,67","6,9,7","62,65,67",""
459,"58,60,62,63,64,65,67","6,7,9","65",""
460,"57,59,60,61,63,64,66","7,8","63",""
461,"58,62,64,65,67","6,9,7","62,65,67",""
462,"57,59,60,61,63,64,66","7,8","63",""
463,"57,59,60,61,63,64,66","7,8","63","63"
464,"57,59,60,63,64,65,66","7,9,8","60,63",""
465,"57,59,60,63,64,65","7,9","60,64",""
466,"59,60,63,64,65","7,9","64","64"
467,"58,62,64,65,67","6,9,7","62,67",""
468,"61,66","8","61,66",""
469,"59,60,62,63,64,65,67","7,9","64,65",""
470,"61,63,66","8,7","61,66",""
471,"61,63,66","8,7","61,66",""
472,"58,62,64,65,67","6,9,7","62,65,67",""
473,"59,60,62,63,64,65,67","7,9","64,65",""
474,"60,62,64,65,67","7,9","65","65"
475,"62,64,65,67","9,7","62,67",""
476,"58,62,64,65,67","6,9,7","62,67",""
477,"61,66","8","66",""
478,"59,60,62,63,64,65,67","7,9","64,65",""
479,"60,61,63,64,66","7,8","63",""
480,"61,66","8","66",""
481,"61,66","8","66",""
482,"62,64,65,67","9,7","65,67",""
483,"57,59,60,63,64,65,66","7,9,8","63,64",""
484,"61,66","8","66",""
485,"61,66","8","66",""
486,"61,66","8","66",""
487,"59,60,63,64,65","7,9","63,64",""
488,"61,66","8","66",""
489,"62,64,65,67","9,7","65,67",""
490,"61,63,66","8,7","66","66"
491,"59,60,62,63,64,65,67","7,9","64",""
492,"62,64,65,67","9,7","65,67",""
493,"62,64,65,67","9,7","65,67",""
494,"60,62,63,64,65,67","7,9","65",""
495,"59,60,63,64,65,67","7,9","64",""
496,"59,60,63,64,65,67","7,9","64",""
497,"60,61,63,64,66","7,8","63",""
498,"61,66","8","66",""
499,"62,65,67","9","67","67"
500,"62,65,67","9","67",""

