row,ensembles,super_ensembles,low_confidence_ensembles,seed_of
210,"24,25,30,56","1","24,30",""
211,"25,34,56","1","34","34"
212,"25,29,53","1","29,53",""
213,"17,53","","17,53",""
214,"6,25,28,39,56","1","6,39",""
215,"12,22,25,27,52,56","1","12,27,52",""
216,"25,29,55","1","29,55",""
217,"5,22,25,35,56","1","5,22,35",""
218,"17,49,53","","17,49,53",""
219,"17,25,46,49","1","17,46,49",""
220,"22,25,35,56","1","35","35"
221,"8,46","","8,46",""
222,"18,25,44,56,57,66","1","18,66",""
223,"25,28,30,41,56","1","30,41",""
224,"37","","37",""
225,"12,20,22,25,27,56","1","12,20,27",""
226,"25,50,56","1","50",""
227,"6,25,28,31,39,56","1","6,31,39",""
228,"25,53,55","1","53,55",""
229,"38,48","","38,48",""
230,"10,48","","10,48",""
231,"25,29,55","1","29,55",""
232,"1,25,34,50,56","1","1,34,50",""
233,"14,37,54","","14,37,54",""
234,"25,31,36,56,63","1","31,36,63",""
235,"25,60","1","60",""
236,"8","","8",""
237,"8,46","","8,46",""
238,"25,36,56","1","36","36"
239,"25,53","1","53",""
240,"37","","37","37"
241,"2,24,25,30,51,56","1","2,24,30,51",""
242,"25,28,47,56,57","1","25,47,57",""
243,"6,25,28,39,56","1","6,28",""
244,"38,48","","38,48","38"
245,"13,19,56","1","13,19",""
246,"25,28,56,57","1","25,57",""
247,"12,25,27,56","1","12",""
248,"25,44,56,57,66","1","44,56,66",""
249,"20,22,25,27,56","1","20,22",""
250,"13,56","1","13",""
251,"1,4,24,25,51,56","1","1,4,24,51",""
252,"25,28,31,39,56,59","1","31,39,59",""
253,"9,21,25,35,43,44,56","1","9,21,35,43",""
254,"19,56,65","1","19,65",""
255,"54","","54",""
256,"4,25,42,56,67","1","4,42,67",""
257,"13,19,56","1","13,19",""
258,"10","","10",""
259,"6,25,28,39,56,59","1","6,39,59","39"
260,"14","","14",""
261,"25,42,56,67","1","42,67",""
262,"13,54","","13,54",""
263,"32,40,50,56","1","32,40","40"
264,"5,18,22,25,44,56,66","1","5,18,44,66",""
265,"46","","46",""
266,"25,28,41,56","1","41","41"
267,"37","","37",""
268,"25,28,41,56,64","1","41,64",""
269,"26,32,40,50,56","1","26,32,40",""
270,"22,25,27,56","1","22",""
271,"14,37,54","","14,37,54",""
272,"3,25,28,39,56,59","1","3,59",""
273,"25,42,43,56","1","42,43","42"
274,"25,29,53,55","1","29,53,55",""
275,"25,28,47,56,64","1","47,64",""
276,"6,25,28,39,56","1","6,28,39",""
277,"25,51,56,57,67","1","25,51,67",""
278,"16,40,45,56,65","1","16,40,45,65",""
279,"38","","38",""
280,"1,25,34,50,56","1","1,34",""
281,"7,9,25,43,56","1","7,9,43","43"
282,"38","","38",""
283,"11,25,28,56,57","1","11,57",""
284,"25,44,56,57,66","1","57,66",""
285,"16,45","","16,45",""
286,"25,28,39,47,56,64","1","28,47,64",""
287,"25,28,56,57","1","25,57",""
288,"25,34,56","1","34",""
289,"25,49,60","1","49,60",""
290,"5,22,25,44,56,66","1","5,44,66","44"
291,"25,36,56,63","1","36,63",""
292,"25,44,56,62,66","1","56,62,66",""
293,"9,21,25,43,44,56,62","1","9,21,43,62",""
294,"38,48","","38,48",""
295,"61","","61",""
296,"23,25,55,56","1","23,55",""
297,"3,25,56","1","3",""
298,"16,45","","16,45","45"
299,"9,21,22,25,35,44,56,62","1","9,21,35,62",""
300,"61","","61",""
301,"25,52,56,58","1","52,58",""
302,"15,61","","15,61",""
303,"25,55,56,58","1","55,58",""
304,"3,25,56","1","3",""
305,"2,25,28,47,56,57","1","2,47",""
306,"46","","46","46"
307,"22,25,27,35,56","1","22,35",""
308,"25,34,56","1","34",""
309,"38,48","","38,48",""
310,"25,34,50,56","1","34",""
311,"15,25,52,56,58,61","1","15,52,58,61",""
312,"25,28,44,56,57,66","1","57,66",""
313,"25,42,56","1","42",""
314,"25,28,39,47,56,57","1","47","47"
315,"10,38,48","","10,38,48",""
316,"25,28,41,56,64","1","41,64",""
317,"25,56,57,67","1","25,56,67",""
318,"25,55,56","1","55",""
319,"5,21,22,25,44,56,62","1","5,21,44,62",""
320,"18,25,33,56","1","18,33",""
321,"10,48","","10,48","48"
322,"3,12,25,56","1","3,12",""
323,"25,49","1","49","49"
324,"2,25,28,30,51,56,57","1","2,30,51",""
325,"25,26,50,56","1","26,50","50"
326,"25,29,53","1","29,53",""
327,"2,25,28,47,56,64","1","2,47,64",""
328,"22,25,27,56","1","22,27",""
329,"18,25,33,56","1","18,33",""
330,"24,25,51,56","1","24,51","51"
331,"25,36,56,63","1","36,63",""
332,"21,22,25,44,56,62","1","21,44,62",""
333,"38","","38",""
334,"15,25,52,56","1","15,52","52"
335,"25,52,56","1","52",""
336,"25,60","1","60",""
337,"25,53","1","53","53"
338,"25,36,56,63","1","36,63",""
339,"25,55,56,58","1","55,58",""
340,"13","","13",""
341,"25,26,32,50,56","1","26,32",""
342,"23,25,56","1","23",""
343,"14,54","","14,54","54"
344,"21,25,44,56,62","1","21,44,62",""
345,"7,25,43,56","1","7,43",""
346,"11,18,25,56,57,66","1","11,18,66",""
347,"5,22,25,44,56","1","5,44",""
348,"23,25,55,56","1","23,55","55"
349,"11,25,28,39,56,57","1","11",""
350,"23,25,56","1","23",""
351,"20,22,25,27,56","1","20,27",""
352,"12,22,25,27,56","1","12,27",""
353,"8","","8",""
354,"25,28,39,56,59","1","39,59",""
355,"3,25,28,39,56,59","1","3,39,59",""
356,"1,25,34,50,56","1","1,34,50",""
357,"25,44,56,57","1","56","56"
358,"25,31,36,56,63","1","31,36,63",""
359,"25,30,41,56","1","30,41",""
360,"25,29,55,60","1","29,55,60",""
361,"14,16","","14,16",""
362,"17,25","1","17",""
363,"6,25,28,39,41,56,64","1","6,28,41,64",""
364,"25,29,60","1","29,60",""
365,"15,25,52,56,58","1","15,52,58",""
366,"25,55","1","55",""
367,"1,4,25,51,56","1","1,4,51",""
368,"25,28,31,39,56,59","1","31,59",""
369,"6,25,28,39,56","1","6,28,39",""
370,"25,44,56,57,66","1","44,56,66",""
371,"25,44,56,57,62,66","1","44,62,66",""
372,"1,25,26,50,56","1","1,26,50",""
373,"25,60,63","1","60,63",""
374,"25,28,56,57","1","57","57"
375,"13,45,56,65","1","13,45,65",""
376,"25,46","1","46",""
377,"25,42,43,44,56,62","1","42,43,62",""
378,"25,29,60","1","29,60",""
379,"4,25,51,56","1","4,51",""
380,"19,56,65","1","19,65",""
381,"23,25,56,58","1","23,58","58"
382,"25,28,39,56,59","1","59","59"
383,"17","","17",""
384,"25,28,30,41,56","1","30,41",""
385,"25,28,31,39,56,59","1","31,39,59",""
386,"17,25,49","1","17,49",""
387,"23,25,56,58","1","23,58",""
388,"7,25,56","1","7",""
389,"3,25,28,31,39,56,59","1","3,31,59",""
390,"1,24,25,34,50,56","1","1,24,34",""
391,"1,4,24,25,50,56","1","1,4,24",""
392,"25,33,56","1","33",""
393,"25,49,60","1","49,60","60"
394,"25,42,56,67","1","42,56,67",""
395,"25,28,31,36,39,56","1","31,36",""
396,"23,25,56","1","23",""
397,"2,25,28,56,57","1","2,25,57",""
398,"8","","8",""
399,"14,37,54","","14,37,54",""
400,"6,25,28,41,56,64","1","6,41,64",""
401,"9,21,25,43,56","1","9,21,43",""
402,"25,51,56,57","1","51",""
403,"25,28,39,47,56,57","1","28,47",""
404,"19,56","1","19",""
405,"20,22,25,27,56","1","20,22,27",""
406,"37","","37",""
407,"25,49","1","49",""
408,"16,45,56,65","1","16,45,65",""
409,"25,42,56,67","1","42,67",""
410,"17,38","","17,38",""
411,"9,35,56","1","9,35",""
412,"11,18,25,44,56,57,66","1","11,18,66",""
413,"6,25,28,39,56","1","6,28,39",""
414,"18,25,33,44,56","1","18,33",""
415,"1,4,25,26,50,56","1","1,4,26",""
416,"3,56","1","3",""
417,"15,61","","15,61","61"
418,"25,44,56,57,66","1","56,66",""
419,"14,16,45","","14,16,45",""
420,"2,25,51,56,57","1","2,51",""
421,"8,46,48","","8,46,48",""
422,"25,49,60","1","49,60",""
423,"23,25,56,58","1","23,58",""
424,"8,46","","8,46",""
425,"2,25,28,56,57","1","2,25,57",""
426,"17,25,49","1","17,49",""
427,"25,60,63","1","60,63",""
428,"15,25,52,56,58","1","15,52,58",""
429,"17,38","","17,38",""
430,"20,22,25,27,56","1","20,22,27",""
431,"25,26,32,50,56","1","26,32,50",""
432,"25,44,56,57","1","25,56",""
433,"25,28,56,57","1","25,57",""
434,"15,25,56,58,61","1","15,58,61",""
435,"25,34,56","1","34",""
436,"18,22,25,44,56","1","18,44",""
437,"25,42,56,67","1","42,67",""
438,"10,48","","10,48",""
439,"1,24,25,34,56","1","1,24,34",""
440,"10,48","","10,48",""
441,"3,25,28,39,56,59","1","3,59",""
442,"10","","10",""
443,"7,25,26,32,56","1","7,26,32",""
444,"9,25,42,43,44,56,62","1","9,42,43,62",""
445,"61","","61",""
446,"25,28,30,41,56,64","1","30,41,64",""
447,"32,40,50,56","1","32,40,50",""
448,"9,21,25,43,44,56,62","1","9,21,43,62",""
449,"25,31,36,56,63","1","31,36,63",""
450,"10","","10",""
451,"61","","61",""
452,"3,23,25,56","1","3,23",""
453,"6,25,28,31,39,56","1","6,31,39",""
454,"32,40,50,56","1","32,40",""
455,"25,33,56","1","33",""
456,"21,25,43,44,56,62","1","21,43,44,62","62"
457,"4,7,25,42,56,67","1","4,7,42,67",""
458,"25,42,56,57,67","1","42,56,67",""
459,"25,36,56,63","1","36,63","63"
460,"7,9,25,43,56","1","7,9,43",""
461,"16,40,45,56,65","1","16,40,45,65",""
462,"13,19,56,65","1","13,19,65",""
463,"15,20,56","1","15,20",""
464,"11,25,28,56","1","11",""
465,"9,25,43,44,56,62","1","9,43,62",""
466,"25,29,49,60","1","29,49,60",""
467,"37","","37",""
468,"25,52,56,58","1","52,58",""
469,"8","","8",""
470,"25,29,53,55","1","29,53,55",""
471,"11,25,28,39,56","1","11",""
472,"25,28,41,56,64","1","41,64","64"
473,"61","","61",""
474,"25,49,60","1","49,60",""
475,"19,45,56,65","1","19,45,65","65"
476,"2,25,28,30,51,56,57","1","2,30,51",""
477,"25,49,60","1","49,60",""
478,"25,44,56,57,66","1","66","66"
479,"20,22,25,27,56","1","20,27",""
480,"23,25,56,63","1","23,63",""
481,"25,29,53","1","29,53",""
482,"25,33,56","1","33",""
483,"18,25,33,56","1","18,33",""
484,"4,7,25,56","1","4,7",""
485,"25,42,51,56,67","1","42,51,67","67"
486,"6,25,28,39,41,56","1","6,28,41",""
487,"7,25,43,56","1","7,43",""
488,"10,38,48","","10,38,48",""
489,"20,22,25,27,56","1","20,22,27",""
490,"2,25,28,56,57","1","2,25",""
491,"25,28,39,56,59","1","39,59",""
492,"38","","38",""
493,"1,4,25,26,50,56","1","1,4,26,50",""
494,"1,4,7,25,50,56","1","1,4,7",""
495,"25,31,56,63","1","31,63",""
496,"25,50,56","1","50",""
497,"11,25,28,39,56","1","11",""
498,"12,20,22,25,27,52,56","1","12,20,27,52",""
499,"16,32","","16,32",""
500,"14,37,54","","14,37,54",""

