vector_index,x,y_original,cluster_id,max_posterior,posterior_component_1,posterior_component_2,posterior_component_3,posterior_component_4,posterior_component_5,posterior_component_6,posterior_component_7,posterior_component_8
62,-0.7555110220440882,-3.6330679845586,6,0.9947297820588894,2.3811846011129093e-90,0.005270217936147397,4.639051373394155e-159,4.963161833981518e-12,6.89696848608194e-300,0.9947297820588894,1.8602461337575265e-50,0.0
63,-0.751503006012024,-3.5474449895140663,6,0.9692113007152984,2.2519553676728623e-94,0.030788699267573157,7.105745496136362e-148,1.7128417993916366e-11,3.5395808274617293e-283,0.9692113007152984,1.7056715880962512e-44,0.0
64,-0.7474949899799599,-3.543897845469869,6,0.9840458404574915,2.7116987280547036e-93,0.015954159542342073,1.4193416376104933e-148,1.6646658487245141e-13,2.788857400437639e-283,0.9840458404574915,1.1751271366327347e-45,0.0
65,-0.7434869739478958,-3.471721491462366,6,0.949969197753869,9.018182578319608e-97,0.05003080224591565,1.1550780291332897e-139,2.1527319510974048e-13,9.97952600045361e-270,0.949969197753869,4.040720691118557e-41,0.0
66,-0.7394789579158316,-3.4972324474015184,6,0.9796896840363034,1.8436450328632956e-93,0.020310315963696406,3.853826010018439e-144,2.045391851573354e-16,2.502167371187335e-275,0.9796896840363034,2.1223477382955876e-44,0.0
67,-0.7354709418837675,-3.6037277587791614,6,0.9885301049462081,1.7467475943422152e-83,0.011469895053791658,1.9256403939431053e-158,1.5364832391711788e-21,1.8565619690274044e-295,0.9885301049462081,3.1702871949565953e-53,0.0
68,-0.7314629258517034,-3.377723161109621,6,0.9128336756864438,4.120337494487016e-99,0.08716632431355617,3.0030459802764762e-130,3.68325952497415e-17,9.34757134898405e-254,0.9128336756864438,1.1359010579985365e-37,0.0
69,-0.7274549098196392,-3.211865684704617,2,0.5035533834608629,9.919684023143319e-111,0.5035533834608629,3.614220850365782e-110,9.426143383674775e-14,7.910035106344266e-224,0.49644661653904276,3.690163069650508e-27,0.0
70,-0.7234468937875751,-3.21063773105842,6,0.6411387079754294,2.3654323172188304e-109,0.3588612920245702,3.5180440645724445e-111,3.6650663219754154e-16,1.8117654124636549e-224,0.6411387079754294,2.5395631469496977e-28,0.0
71,-0.719438877755511,-3.16689576704984,6,0.5968053076073994,1.725975462085446e-111,0.40319469239260064,6.553383836977358e-107,4.508574024700429e-17,2.0025906928044646e-217,0.5968053076073994,1.2951613857260214e-26,0.0
72,-0.7154308617234469,-3.1049713403332877,6,0.5124771260170139,2.69949203701172e-115,0.4875228739829861,1.4561413787630184e-100,2.7104797109528204e-17,2.5766006139886338e-207,0.5124771260170139,7.906861888972348e-24,0.0
73,-0.7114228456913828,-3.1568435074897976,6,0.5752076050027317,6.008670670968567e-109,0.4247923949972683,1.416058781215933e-107,5.307516294624274e-22,6.226144009343539e-217,0.5752076050027317,5.028418069743888e-28,0.0
74,-0.7074148296593187,-3.1085637140384828,2,0.5070409475243002,1.5725722108269602e-111,0.5070409475243002,7.302989231870737e-103,6.62223621654557e-23,3.0150632087247245e-209,0.4929590524756998,4.684184840266217e-26,0.0
75,-0.7034068136272545,-3.134510972052199,2,0.7126734326386025,3.50422291549396e-107,0.7126734326386025,1.795894048226132e-106,7.504104286365052e-27,5.452338456532065e-214,0.28732656736139756,2.224031692473109e-28,0.0
76,-0.6993987975951904,-3.0714699473554505,2,0.7583067017540237,3.1092732153561e-111,0.7583067017540237,3.0658561367479854e-100,2.6344788209496093e-27,5.181177313088208e-204,0.24169329824597627,1.2570528812916584e-25,0.0
77,-0.6953907815631263,-2.958341628763759,2,0.6704718335347942,2.452763517709937e-120,0.6704718335347942,8.76482398445639e-89,1.8687876437535407e-25,3.790213022190143e-186,0.3295281664652057,2.5768176769762115e-20,0.0
78,-0.6913827655310621,-2.87304412580745,2,0.6162196709848008,5.42130619596146e-127,0.6162196709848008,1.371380220794595e-80,1.217433627516915e-24,3.982224669813307e-173,0.38378032901519915,9.36948039773072e-17,0.0
79,-0.687374749498998,-2.9425929557812944,2,0.914353622129884,4.078742556308545e-118,0.914353622129884,1.0263421625832221e-88,2.714178726899573e-31,1.0087665480393957e-184,0.08564637787011598,3.728495193906646e-21,0.0
80,-0.6833667334669339,-2.9298640355181527,2,0.9705191885286527,1.7559737460990625e-117,0.9705191885286527,3.692227999635042e-88,3.1683206386565676e-34,3.1218248582310274e-183,0.029480811471347238,2.553952688436995e-21,0.0
81,-0.6793587174348698,-2.856546020629116,2,0.9570584927219382,5.022178338698708e-123,0.9570584927219382,2.06195281076388e-81,4.536518274541753e-34,2.2633808009035837e-172,0.04294150727806185,2.0283354268466116e-18,0.0
82,-0.6753507014028056,-2.771557257582311,2,0.9083068033030115,5.796425691345978e-130,0.9083068033030115,1.1189628586738833e-73,3.688944924134436e-33,5.707528410970696e-160,0.09169319669698431,4.084821815012523e-15,0.0
83,-0.6713426853707415,-2.898552354844725,2,0.9998046604901155,8.69348471949142e-115,0.9998046604901155,4.2876449824290685e-87,2.8483102364312735e-44,9.62276855166839e-180,0.00019533950988452742,4.347114739769697e-22,0.0
84,-0.6673346693386774,-2.930451704507839,2,0.9999973138893712,2.020229747000263e-109,0.9999973138893712,8.118712650994006e-91,2.251606276645842e-50,7.614124035517532e-185,2.686110628726256e-06,2.1760401288690282e-24,0.0
85,-0.6633266533066133,-2.7548349763114364,2,0.9992840517273276,6.19188310252268e-126,0.9992840517273276,1.9276563305925606e-74,3.3123965543954604e-44,3.26142818441616e-159,0.0007159482726722436,1.0838322152233956e-16,0.0
86,-0.6593186372745492,-2.772803818659934,2,0.9999772406855213,5.578024271179461e-122,0.9999772406855213,7.707758587176563e-77,1.0694195567875568e-49,2.7067671361712717e-162,2.2759314478737563e-05,3.075805295563419e-18,0.0
87,-0.6553106212424851,-2.6804712875197336,2,0.9998440543691117,5.0800171804157974e-130,0.9998440543691117,7.019143608717068e-69,2.8708551773348355e-48,1.8572114746024558e-149,0.00015594563088017487,8.094846219074176e-15,0.0
88,-0.6513026052104209,-2.616632649967962,2,0.999715988339481,4.20949272062016e-135,0.999715988339481,9.472067446421237e-64,1.453797878212621e-48,6.146926659087397e-141,0.000284011659680691,8.382150361970761e-13,0.0
89,-0.6472945891783568,-2.606375610319503,2,0.9999691436686603,3.156997670707999e-134,0.9999691436686603,1.4792460267509914e-63,1.6278785309487095e-52,4.830921642425911e-140,3.08563308869542e-05,4.527769593162589e-13,0.0
90,-0.6432865731462927,-2.4195376631025924,2,0.9589704636882302,1.0104033049168499e-153,0.9589704636882302,7.911273303158853e-48,6.118953189329309e-44,5.524899862948494e-115,0.041027817577159446,1.718734610310072e-06,0.0
91,-0.6392785571142285,-2.4755270828291644,2,0.9998213762381152,3.4505658309586854e-145,0.9998213762381152,1.5216664278769536e-53,9.295541462555888e-53,2.836954097398126e-123,0.00017862093457745207,2.8273073368814637e-09,0.0
92,-0.6352705410821644,-2.4438710379871007,2,0.9999362764368304,7.239367665351023e-147,0.9999362764368304,1.2934846475445337e-51,2.5234876654174016e-55,1.1698775941521614e-119,6.371445214697709e-05,9.111022625942391e-09,0.0
93,-0.6312625250501003,-2.3846839173596446,2,0.9998712193894825,7.3025454616039955e-152,0.9998712193894825,1.9662142768593223e-47,8.17801726100922e-56,1.7007228907643095e-112,0.00012851954082492256,2.610696925440031e-07,0.0
94,-0.6272545090180361,-2.492426274548272,2,0.9999999983477625,7.416468541122683e-137,0.9999999983477625,5.417766127008232e-57,1.75949145870099e-69,5.0626904126443835e-127,1.6422161437239567e-09,1.0021322360152255e-11,0.0
95,-0.623246492985972,-2.2853559072374416,2,0.999785463114003,7.855390817440341e-160,0.999785463114003,5.805819607620575e-41,3.3081813961288975e-58,4.4513302719565473e-101,0.00018625154509211767,2.828534090490055e-05,0.0
96,-0.6192384769539079,-2.3420157618687227,2,0.9999998073078874,9.589450672636491e-151,0.9999998073078874,3.3936020201369028e-46,2.79678755864406e-68,7.884836643301823e-109,8.1835110079593e-08,1.1085700246715281e-07,0.0
97,-0.6152304609218437,-2.250088936637994,2,0.9999751446526928,4.898680410015994e-160,0.9999751446526928,8.865822852863047e-40,4.5770411953871555e-66,5.013714615385147e-98,2.5722791759915455e-06,2.228306813121186e-05,0.0
98,-0.6112224448897796,-2.3575501848355054,2,0.9999999966037092,2.1727618827922447e-144,0.9999999966037092,1.3825583600387835e-48,5.030419570574402e-81,1.2107531542485834e-111,3.709558271292064e-12,3.392581214935576e-09,0.0
99,-0.6072144288577155,-2.3644764354991885,2,0.9999999992573376,3.189092544731843e-141,0.9999999992573376,1.3778693121939633e-49,1.2703249518353848e-87,8.38026178136938e-113,1.3231618265094391e-14,7.426491404513695e-10,0.0
100,-0.6032064128256514,-2.1434170521991325,2,0.9994534745081113,3.361521124932593e-167,0.9994534745081113,4.553183580997807e-34,8.231170559608225e-74,3.7473173788551946e-87,1.426456636978693e-07,0.0005463828462250314,0.0
101,-0.5991983967935872,-2.1477047707212,2,0.9998637254009226,1.9346394874838898e-164,0.9998637254009226,4.585458879387157e-35,3.3398075175483743e-80,3.0248394664668665e-88,1.2241225976717233e-09,0.0001362733749547017,0.0
102,-0.5951903807615231,-2.2192462372171144,2,0.9999993261340098,8.137496917571448e-153,0.9999993261340098,1.2800630965041143e-40,3.994293147451528e-93,7.228198021860269e-97,5.993440983089516e-15,6.738659841385907e-07,0.0
103,-0.591182364729459,-2.1862134662686623,2,0.9999979659226208,8.543720802611053e-155,0.9999979659226208,7.627464105633447e-39,1.992654003296322e-96,1.651507635764331e-93,9.210943837372525e-16,2.0340773784320758e-06,0.0
104,-0.5871743486973948,-1.9964561254973503,2,0.9781952389977765,7.288979953097581e-178,0.9781952389977765,7.937106153818864e-27,2.404236501537369e-84,4.06081687660142e-73,3.1017038817323785e-09,0.021804757900519663,0.0
105,-0.5831663326653307,-2.151784984496448,2,0.9999970209980574,1.404983738096327e-154,0.9999970209980574,1.9120742958942303e-37,2.349608596205955e-106,2.2918801099376203e-90,4.2829566159332923e-19,2.979001942528269e-06,0.0
106,-0.5791583166332666,-1.8956484127028133,2,0.7597904634145014,2.6423454512038983e-187,0.7597904634145014,6.427964875886258e-22,3.7614196098932464e-87,8.770962522189709e-64,5.914962829033742e-09,0.24020953067053585,0.0
107,-0.5751503006012024,-2.0698296694580587,2,0.9999482742067525,8.278275871712035e-161,0.9999482742067525,4.1809206419854466e-33,7.674048991423357e-112,2.707714530838542e-82,4.3210089428486257e-20,5.172579324749538e-05,0.0
108,-0.5711422845691383,-1.9177124189342207,2,0.9779694413838388,1.673663269062687e-179,0.9779694413838388,1.899996624278769e-24,7.510602512264947e-103,3.7862721753939864e-67,1.5100581432592378e-14,0.02203055861614605,0.0
109,-0.5671342685370742,-1.966361468660209,2,0.9984501924898075,2.9797939913232982e-170,0.9984501924898075,8.749575706807833e-28,4.0554018872672504e-115,1.901508909477032e-72,7.549742636366168e-20,0.0015498075101925194,0.0
110,-0.56312625250501,-1.8633881237988508,2,0.9575058477458455,2.0480837899084e-182,0.9575058477458455,2.0467187472714156e-22,4.145464436345625e-111,9.255499773588585e-63,8.663766921029495e-17,0.042494152254154496,0.0
111,-0.5591182364729459,-1.927024730954483,2,0.9975097965726095,7.74804791486953e-171,0.9975097965726095,2.2985223065286273e-26,1.7592714705833856e-125,2.9598955667022857e-69,2.411414606779503e-23,0.002490203427390457,0.0
112,-0.5551102204408818,-1.868651355332815,2,0.9878812263132356,1.0480397606957889e-176,0.9878812263132356,1.3283646448697894e-23,1.9224671971670096e-126,4.691185595608789e-64,8.715608812454388e-23,0.01211877368676443,0.0
113,-0.5511022044088176,-1.8247649751858448,2,0.9691658599491222,1.4470171264358238e-180,0.9691658599491222,1.034965935348869e-21,4.90060420792912e-129,2.4085330746608423e-60,4.1974865686278635e-23,0.030834140050877746,0.0
114,-0.5470941883767535,-1.8809008211062912,2,0.9959770936306881,9.106990413722453e-170,0.9959770936306881,7.310226508230448e-25,2.4690387211007853e-143,1.132010656885354e-65,5.596906868351959e-30,0.0040229063693118855,0.0
115,-0.5430861723446894,-1.714422376239247,2,0.7910331138879864,6.694857799765671e-192,0.7910331138879864,3.88942717916812e-17,1.227863451654146e-131,2.4829160510881362e-51,2.5628106962363804e-22,0.20896688611201367,0.0
116,-0.5390781563126252,-1.787981546969493,2,0.9670744164912555,3.1171043259056384e-178,0.9670744164912555,6.891870952262044e-21,2.242751550458419e-148,6.443297164455506e-58,1.9114853050592914e-30,0.032925583508744534,0.0
117,-0.5350701402805611,-1.7387206859547153,2,0.9197056966779095,5.299293174343686e-183,0.9197056966779095,6.485255295434291e-19,1.4204688391886435e-150,5.446704076677417e-54,1.792955687853827e-30,0.08029430332209046,0.0
118,-0.531062124248497,-1.773759421815793,2,0.9642080091284999,5.434546622884962e-175,0.9642080091284999,1.1609439854932335e-20,3.237595844243902e-163,4.93699402133936e-57,1.2822183451063671e-36,0.03579199087150013,0.0
119,-0.5270541082164328,-1.873245946461199,2,0.9958518408036567,3.894682953123007e-157,0.9958518408036567,5.84553163625789e-25,3.3510013871203804e-184,4.762719201399919e-65,2.5695190676694987e-48,0.00414815919634314,0.0
120,-0.5230460921843687,-1.6578567142139262,2,0.7859178514927193,2.292594290689404e-187,0.7859178514927193,3.0177274452945583e-16,9.670751639078585e-166,3.7501247237126e-48,1.864099014794284e-35,0.2140821485072803,0.0
121,-0.5190380761523046,-1.4241464112101074,7,0.6348504838796375,9.709189671910709e-222,0.36514941429597203,1.0182439055833909e-07,3.973357961074166e-144,5.52119511836951e-31,3.959475886945702e-22,0.6348504838796375,0.0
122,-0.5150300601202404,-1.5292328206724282,2,0.5098104223583826,2.861325983162619e-202,0.5098104223583826,6.122477227237301e-12,1.6952496794859282e-166,4.4953826413527274e-39,2.896437896660067e-33,0.490189577635495,0.0
123,-0.5110220440881764,-1.568650334627067,2,0.552765864995774,3.159345310588043e-193,0.552765864995774,1.4876900509575787e-13,1.3376204623120345e-180,4.068014603011627e-42,3.2102195252375513e-40,0.4472341350040772,0.0
124,-0.5070140280561123,-1.5635103876549483,2,0.5005184810270945,2.85555692846902e-191,0.5005184810270945,1.5198353127613646e-13,4.992107532187805e-189,6.580205093771496e-42,6.462777160060694e-44,0.4994815189727535,0.0
125,-0.5030060120240482,-1.5163111982362358,7,0.5934627309968582,4.240442944371434e-196,0.4065372689995382,3.6036812195733205e-12,7.152134882380503e-192,7.699256299759866e-39,3.419074170192771e-44,0.5934627309968582,0.0
126,-0.498997995991984,-1.4502264748100475,7,0.6429324621692803,4.830482640282204e-204,0.35706753754085546,2.8986429029147457e-10,4.870537161440853e-192,1.3059652234669449e-34,8.43885794613559e-43,0.6429324621692803,0.0
127,-0.4949899799599199,-1.5646052043786027,7,0.7462246281959508,1.217558166123394e-182,0.2537753718039792,6.995884427055452e-14,9.498518354619025e-218,3.262289957730953e-42,1.6631779286200474e-57,0.7462246281959508,0.0
128,-0.4909819639278557,-1.3573937142241947,7,0.6461177603839735,1.1619766729364426e-213,0.3538821675281017,7.208792483156952e-08,1.0569947573120335e-197,4.7463944280695816e-29,3.4395744846863586e-43,0.6461177603839735,0.0
129,-0.4869739478957916,-1.3659617654672056,7,0.7400428831759576,1.7427606695486045e-209,0.25995709344285406,2.3381188343015134e-08,1.0622427419116062e-208,7.346698220324417e-30,2.002953646037697e-48,0.7400428831759576,0.0
130,-0.4829659318637275,-1.3426422385586747,7,0.7729041786481328,1.5573906085895665e-210,0.22709575433527274,6.701659459549192e-08,4.0085582256519046e-215,1.2051851763291433e-28,7.901067956613985e-51,0.7729041786481328,0.0
