row,ensembles,super_ensembles,low_confidence_ensembles,seed_of
67,"6,20","2","6,45",""
68,"20","2","4,28",""
69,"10,39,62","","10,39,62",""
70,"","","48",""
71,"35,55,65,67","2","35,65,67,71",""
72,"20","2","16,61,64",""
73,"20","2","34,53",""
74,"20","2","61",""
75,"6,20","2","6","6"
76,"9,24","1","24,29",""
77,"20,43","2","28,30,43",""
78,"20,59","2","59,72",""
79,"35,65,67","","35,65,67",""
80,"20,59","2","59,72",""
81,"20","2","7","7"
82,"20,43","2","43,64",""
83,"20","2","12,33,40",""
84,"21","","21,42",""
85,"6,20","2","6,45",""
86,"2,9","1","2,31",""
87,"20","2","7,28",""
88,"20","2","20,23,51",""
89,"20","2","8","8"
90,"20","2","5,7",""
91,"9,11,41,46","1","11,41",""
92,"9","1","37",""
93,"20","2","4,51",""
94,"20","2","13,54",""
95,"20","2","4,28",""
96,"9,46","1","29,37",""
97,"9,20,38","1,2","25,38",""
98,"20","2","8,25",""
99,"20,55,67","2","55,67",""
100,"9,46","1","9","9"
101,"2,9,11,26,46","1","2,9,11,26",""
102,"9","1","31",""
103,"20","2","66",""
104,"20","2","12,33",""
105,"10,27,62","","10,27,62","10"
106,"21,55","2","21,48,71",""
107,"20","2","61",""
108,"20","2","1,20,23",""
109,"20,59","2","59,61",""
110,"20,59","2","59,72",""
111,"2,9,11,46","1","2,9,11,31","11"
112,"20,56","2","8,34,56",""
113,"3,20","2","3,68",""
114,"20","2","61,66",""
115,"20","2","16,22,66",""
116,"20,55,56","2","47,56",""
117,"20","2","8",""
118,"6,20","2","6,19,45,63",""
119,"20","2","12,40","12"
120,"9,18,24,58","1","18,24,29,58",""
121,"20","2","5,7,50",""
122,"20","2","13,54","13"
123,"14,20","2","1,13,14,23","14"
124,"20,55,57","2","47,57",""
125,"20","2","40",""
126,"35,52,65","","35,52,65",""
127,"9,15,46","1","15","15"
128,"20","2","44,51,70",""
129,"20,55,57","2","47,57",""
130,"27","","27",""
131,"20","2","16,22,66","16"
132,"20","2","20,32,44,51",""
133,"17,20,55","2","17,47",""
134,"20,55,57","2","57",""
135,"17,20,55,56","2","17,55,56","17"
136,"20","2","12,33,40",""
137,"9,20,38","1,2","25,37,38",""
138,"20","2","33,49",""
139,"20","2","20,23,51",""
140,"20","2","5,19,50",""
141,"9,18,24,46","1","18,24,31","18"
142,"6,20,55","2","6,45",""
143,"35,67","","35,67,71",""
144,"20","2","36,60",""
145,"20","2","19,50,53","19"
146,"14,20","2","1,14,20,23",""
147,"20","2","20,32","20"
148,"2,9,26,46","1","2,9,26",""
149,"55,67","2","67,71",""
150,"20","2","4,12,33,70",""
151,"35","","35",""
152,"20,59","2","59,72",""
153,"20","2","4,33,70",""
154,"21","","21","21"
155,"20","2","16,61",""
156,"20","2","8",""
157,"9,20","1,2","29,42",""
158,"20","2","22,36,66","22"
159,"20,43,59","2","30,43,59,64",""
160,"20","2","1,23","23"
161,"14,20","2","13,14,23",""
162,"9,15,24,46","1","15,24,29","24"
163,"20,55,56","2","48,56",""
164,"17,20,55","2","17,55",""
165,"20","2","32,44,49",""
166,"35,39,52","","35,39,52",""
167,"20,43","2","43",""
168,"20","2","4,12,70",""
169,"9,20","1,2","25","25"
170,"20,55","2","34,47,53",""
171,"20","2","63",""
172,"2,9,26,46","1","2,26","26"
173,"20","2","68",""
174,"20,55,57","2","57",""
175,"9,27","1","27,31",""
176,"20","2","16,22,64",""
177,"3,20","2","3,68",""
178,"3,20","2","3",""
179,"20","2","16,22",""
180,"62,65","","62,65",""
181,"20","2","66",""
182,"20,38","2","37,38",""
183,"17,20,55","2","17,47,55",""
184,"20,56","2","8,56",""
185,"20,55,57","2","57",""
186,"27","","27","27"
187,"20","2","7",""
188,"20","2","4,12",""
189,"3,20","2","3,60,68",""
190,"20","2","4,28","28"
191,"10,58","","10,58",""
192,"9,20","1,2","29","29"
193,"20","2","8,69",""
194,"9","1","37",""
195,"20","2","36",""
196,"20","2","40",""
197,"20","2","30","30"
198,"17,20,55","2","17,55",""
199,"20","2","5,19,63",""
200,"9,15,18,24,41,46","1","15,18,24,41",""
201,"20","2","36",""
202,"9,26,46","1","9,26",""
203,"20","2","5,63",""
204,"20","2","8",""
205,"20,38","2","37,38",""
206,"20","2","5,50",""
207,"9","1","31","31"
208,"10,21,58,62","","10,21,58,62",""
209,"20","2","32","32"
210,"20","2","49",""
211,"9,15,24,41,46","1","15,24,41,46",""
212,"20,43","2","7,28,30,43",""
213,"20","2","7,22",""
214,"20","2","5",""
215,"20","2","33,49","33"
216,"9,18,58","1","18,58",""
217,"9,15,24,41,46","1","15,24,41,46",""
218,"20","2","20,32,44",""
219,"20","2","34,50","34"
220,"35,67","","35,67","35"
221,"17,20,55,56","2","17,56",""
222,"14,20","2","14,72",""
223,"9,20","1,2","25,29",""
224,"20","2","36","36"
225,"9,20","1,2","25,37","37"
226,"3,20,38","2","3,25,37,38","38"
227,"20","2","1,23",""
228,"20","2","12,40",""
229,"20","2","1,13,54",""
230,"20","2","8,34",""
231,"20","2","13,54",""
232,"10,62","","10,62",""
233,"20","2","34,50",""
234,"20,43","2","30,43",""
235,"55,67","2","55,67,71",""
236,"20","2","12,33,70",""
237,"14,20","2","1,13,14,23,54",""
238,"14,20","2","1,13,14,54",""
239,"9,15,58","1","15,58",""
240,"20","2","33,49",""
241,"39","","39",""
242,"9,15,46","1","15,46",""
243,"21,39","","21,39",""
244,"52,65","","52,65,71",""
245,"20","2","19,63",""
246,"20,43","2","30,43,64",""
247,"20","2","33,49",""
248,"20","2","7,28",""
249,"6,20,55,57","2","6,57",""
250,"20","2","19,63",""
251,"9,27","1","27",""
252,"20","2","5,19,63",""
253,"39","","39","39"
254,"20","2","40","40"
255,"20","2","5,7",""
256,"9,11,41,46","1","11,41,46","41"
257,"20","2","42,48",""
258,"2,9,11,41,46","1","2,11,31,41",""
259,"20,55,57","2","45,53,57",""
260,"20","2","1,13,54",""
261,"9","1","31",""
262,"9,11,46","1","11",""
263,"20","2","5,63",""
264,"20,21","2","21,42","42"
265,"20,55,57","2","47,53,57",""
266,"20","2","4,28,30",""
267,"20","2","32,44,51,70",""
268,"20,43","2","30,43","43"
269,"20","2","60",""
270,"20","2","32,44","44"
271,"6,20","2","6,45,53","45"
272,"9,26","1","26",""
273,"3,9,20,38","2,1","3,37,38",""
274,"35,55,67","2","35,67,71",""
275,"20,55,56","2","34,47,56",""
276,"20","2","4,30",""
277,"9,15,46","1","9,15,46","46"
278,"20,43","2","7,28,43",""
279,"9,18,24","1","18,24,29",""
280,"9,11,41,46","1","9,11,41,46",""
281,"20","2","5,19,63",""
282,"20","2","12",""
283,"20,59","2","59,72",""
284,"20","2","49",""
285,"17,20,55","2","17,47","47"
286,"20","2","5,7",""
287,"6,20,55,57","2","6,45,57",""
288,"21,55","2","21,48,71","48"
289,"20","2","44,51",""
290,"20,55,57","2","55,57",""
291,"20,43","2","16,22,43,64",""
292,"20","2","36,60",""
293,"20","2","33,49,70",""
294,"17,20,55,57","2","17,47,57",""
295,"9,18,46","1","18,29,31",""
296,"3,20,38","2","3,38,68",""
297,"9,15,18,46,58","1","15,18,58",""
298,"20","2","22,36,66",""
299,"20","2","60,68,69",""
300,"6,20","2","6,19,45,63",""
301,"9,18,46","1","18,29,31",""
302,"6,20","2","6,45,53",""
303,"20","2","49","49"
304,"20","2","12",""
305,"20,56","2","8,56",""
306,"9,46","1","9,46",""
307,"20","2","50","50"
308,"9,24,41,46","1","24,41,46",""
309,"9,18","1","18,29",""
310,"20","2","33,49,70",""
311,"20","2","20,44,51","51"
312,"20","2","23,51",""
313,"20","2","42",""
314,"20","2","36,50",""
315,"20,43","2","7,28,43",""
316,"35,52,65","","35,52,65","52"
317,"20,59","2","59,72",""
318,"10,58","","10,58",""
319,"20","2","53",""
320,"20","2","7",""
321,"10,39","","10,39",""
322,"14,20,59","2","14,59,72",""
323,"20","2","33,70",""
324,"20","2","72",""
325,"2,9,11,46","1","2,11,31",""
326,"20","2","1,20,54",""
327,"20","2","28,30",""
328,"35,39,52,67","","35,39,52,67",""
329,"20","2","36,50,69",""
330,"20,38","2","25,38",""
331,"20","2","32",""
332,"14,20","2","14,72",""
333,"20","2","34,50",""
334,"14,20","2","1,13,14,54",""
335,"20","2","5,19,50",""
336,"20,43","2","7,28,43",""
337,"17,20,55,57","2","17,47,55,57",""
338,"20","2","16,61,66",""
339,"20","2","53","53"
340,"20","2","23",""
341,"20","2","54","54"
342,"20","2","36,69",""
343,"10,21,58","","10,21,58",""
344,"20","2","36,50",""
345,"20","2","60",""
346,"65,67","","65,67",""
347,"14,20,59","2","14,59,72",""
348,"20","2","4,44,70",""
349,"17,20,55","2","17,47",""
350,"9,18,24,58","1","18,24,29,58",""
351,"20,55,56","2","42,48,56",""
352,"20","2","8,34,69",""
353,"20,56","2","8,42,56",""
354,"20,56","2","42,56",""
355,"20,21","2","21,42,48",""
356,"20,55","2","34,47",""
357,"20","2","60,68,69",""
358,"20","2","20,32,44,51",""
359,"20,55","2","55","55"
360,"20","2","7,22",""
361,"20,59","2","59,61",""
362,"9,20","1,2","25,29,31",""
363,"20,55,56","2","56","56"
364,"20,55,57","2","45,57","57"
365,"20","2","36,60,69",""
366,"35,39,52,67","","35,39,52,67,71",""
367,"20,59","2","59,72",""
368,"14,20","2","1,14,23",""
369,"10","","10",""
370,"20","2","40,63",""
371,"20","2","22,36",""
372,"35,39,52","","35,39,52",""
373,"9,27,58","1","27,58","58"
374,"9,20","1,2","25,31",""
375,"20,55","2","55",""
376,"20","2","40,63",""
377,"3,20","2","3,60,68",""
378,"9,46","1","46",""
379,"3,20,38","2","3,38",""
380,"9,18,46","1","18,31",""
381,"20,59","2","59,72","59"
382,"10,39,62","","10,39,62",""
383,"21,58","","21,42,58",""
384,"20","2","66",""
385,"20","2","68,69",""
386,"39,52,62","","39,52,62",""
387,"20","2","36,60,66","60"
388,"9,46","1","46",""
389,"20,59","2","30,59,64",""
390,"20,55","2","47",""
391,"20","2","61",""
392,"20","2","45,53",""
393,"20","2","16,64",""
394,"35,52","","35,52",""
395,"52,62,65","","52,62,65",""
396,"14,20,59","2","14,30,59",""
397,"20","2","22,36",""
398,"39,52","","39,52",""
399,"9,26,46","1","26,29",""
400,"35,39,52","","35,39,52",""
401,"20","2","32,49",""
402,"20","2","61","61"
403,"20,21","2","21,42,48",""
404,"20","2","1,20,23",""
405,"62","","62","62"
406,"9,20","1,2","25,37",""
407,"14,20","2","14,23,30",""
408,"20,59","2","30,59,64",""
409,"20","2","4,12,28",""
410,"20","2","40,63","63"
411,"20","2","7,28",""
412,"20","2","20,32,51",""
413,"20","2","49",""
414,"9,58","1","58",""
415,"20","2","4,70",""
416,"9,26,41,46","1","26,41",""
417,"20,55,57","2","47,57",""
418,"55,65","2","48,65,71",""
419,"65,67","","65,67",""
420,"20","2","34,50",""
421,"21","","21,48,71",""
422,"2,9,46","1","2,9",""
423,"20","2","16,22",""
424,"20,43","2","43,61,64","64"
425,"9,26","1","26",""
426,"21","","21,42,48,71",""
427,"20","2","16,22,64",""
428,"21,55","2","21,48",""
429,"65","","65","65"
430,"10,27,62","","10,27,62",""
431,"52,62,65","","52,62,65,71",""
432,"2,9,11,26,46","1","2,9,11,26",""
433,"9,27,58","1","27,58",""
434,"2,9,11,26,41,46","1","2,11,26,41",""
435,"20","2","22,36,66",""
436,"20","2","16,61,66",""
437,"2,9,26,46","1","2,9,26",""
438,"20","2","16,61,64",""
439,"20,38","2","25,38,68,69",""
440,"20","2","4,28",""
441,"3,9,20,38","2,1","3,37,38",""
442,"20,43","2","43,64",""
443,"9,27","1","27",""
444,"20,38","2","38,68,69",""
445,"3,20","2","3,60,68",""
446,"20","2","20,51",""
447,"20","2","66","66"
448,"55,67","2","67","67"
449,"20","2","19,50",""
450,"52,62,65","","52,62,65",""
451,"20","2","19,45,53",""
452,"20","2","23,51,70",""
453,"20","2","16,61",""
454,"20","2","60,66",""
455,"20","2","8,25",""
456,"3,20","2","3,68","68"
457,"20","2","44,51,70",""
458,"9,46","1","9,46",""
459,"20","2","12,40",""
460,"20","2","44,49",""
461,"20","2","69",""
462,"20,43","2","16,22,43,64",""
463,"20","2","40,63",""
464,"21","","21,42,48",""
465,"9,15,24,41,46","1","15,24,41,46",""
466,"20","2","42",""
467,"9,15,24,46","1","15,24,46",""
468,"17,20,55","2","17,55",""
469,"20","2","60,66",""
470,"20","2","69","69"
471,"55,67","2","55,67",""
472,"20","2","8,34,69",""
473,"9,20,38","1,2","37,38",""
474,"20","2","33,40",""
475,"9,26","1","26",""
476,"20","2","44,70","70"
477,"21,55,65,67","2","21,65,67,71","71"
478,"20","2","40",""
479,"20,55","2","34,47,53",""
480,"9,20","1,2","37",""
481,"2,9,11","1","2,11,31",""
482,"20","2","12,40",""
483,"17,20,55","2","17,55",""
484,"20","2","69",""
485,"2,9,11,26,46","1","2,9,11,26",""
486,"9,15,41,46","1","15,41,46",""
487,"9,11,26,41,46","1","9,11,26,41,46",""
488,"17,20,55","2","17,55",""
489,"20","2","19,45,53",""
490,"65","","48,65,71",""
491,"9,18,27,58","1","18,27,58",""
492,"20","2","13,72","72"
493,"20","2","16,61,64",""
494,"3,20,38","2","3,37,38,68",""
495,"20","2","13,54",""
496,"27","","27,42",""
497,"6,20","2","6,63",""
498,"20","2","32,49",""
499,"3,20,38","2","3,25,38,68",""
500,"17,20,55,56","2","17,48,56",""

