vector_index,x,y_original,cluster_id,max_posterior,posterior_component_1,posterior_component_2
149,0.2971887550200803,0.6154779568259666,2,0.999999626014205,3.7398579509038934e-07,0.999999626014205
150,0.2991967871485943,0.5536896085322014,2,0.9999999914304936,8.569506292589252e-09,0.9999999914304936
151,0.3012048192771084,0.63978981576884,2,0.999998295523876,1.7044761241097718e-06,0.999998295523876
152,0.3032128514056225,0.5628820111061016,2,0.9999999831305416,1.6869458251680862e-08,0.9999999831305416
153,0.3052208835341365,0.5700879524044995,2,0.9999999724516578,2.754834217397581e-08,0.9999999724516578
154,0.3072289156626506,0.4928664073557824,2,0.9999999997116277,2.8837235925830393e-10,0.9999999997116277
155,0.3092369477911646,0.6925744948690806,2,0.9999614370973666,3.856290263330597e-05,0.9999614370973666
156,0.3112449799196787,0.5916097537874022,2,0.9999998851526123,1.148473876269425e-07,0.9999998851526123
157,0.3132530120481927,0.6410738837616544,2,0.9999979493570355,2.0506429644535424e-06,0.9999979493570355
158,0.3152610441767068,0.5476451340648825,2,0.9999999896665328,1.0333467052424603e-08,0.9999999896665328
159,0.3172690763052208,0.6694139629876794,2,0.9999895033162289,1.049668377106097e-05,0.9999895033162289
160,0.3192771084337349,0.5775989178166632,2,0.999999934731079,6.526892099017984e-08,0.999999934731079
161,0.321285140562249,0.631233583388352,2,0.9999986566576641,1.3433423359956305e-06,0.9999986566576641
162,0.323293172690763,0.7168124278806561,2,0.9998596297584544,0.00014037024154558343,0.9998596297584544
163,0.3253012048192771,0.7138631546171565,2,0.9998805482553265,0.00011945174467345667,0.9998805482553265
164,0.3273092369477911,0.652856068094227,2,0.9999951947908469,4.805209153133858e-06,0.9999951947908469
165,0.3293172690763052,0.5171840555360729,2,0.9999999962936902,3.7063098513166322e-09,0.9999999962936902
166,0.3313253012048192,0.9020754480144898,1,0.6058282230264717,0.6058282230264717,0.3941717769735284
167,0.3333333333333333,0.8063353842885175,2,0.9876787594346078,0.01232124056539223,0.9876787594346078
168,0.3353413654618473,0.7284967169147586,2,0.9997480025088384,0.0002519974911615596,0.9997480025088384
169,0.3373493975903614,0.6144424926534452,2,0.9999991550891066,8.449108933788831e-07,0.9999991550891066
170,0.3393574297188754,0.6696274865015938,2,0.9999859549711546,1.4045028845477134e-05,0.9999859549711546
171,0.3413654618473895,0.6392572893126577,2,0.9999967061031686,3.293896831338553e-06,0.9999967061031686
172,0.3433734939759036,0.7878554630795183,2,0.9957309976484503,0.004269002351549704,0.9957309976484503
173,0.3453815261044176,0.7117632834769819,2,0.9998822569322561,0.00011774306774404055,0.9998822569322561
174,0.3473895582329317,0.6320460077970768,2,0.999997199187108,2.8008128918631497e-06,0.999997199187108
175,0.3493975903614457,0.6611347727929089,2,0.999988270502374,1.1729497625838321e-05,0.999988270502374
176,0.3514056224899598,0.7925062963855121,2,0.9951371870130082,0.004862812986991731,0.9951371870130082
177,0.3534136546184738,0.8348351369825859,2,0.9699015461587304,0.030098453841269596,0.9699015461587304
178,0.3554216867469879,0.8331098985728755,2,0.973019647459276,0.026980352540723992,0.973019647459276
179,0.3574297188755019,0.7754220029553222,2,0.9977682776153078,0.002231722384692142,0.9977682776153078
180,0.359437751004016,0.6986655125038211,2,0.9999185868820442,8.141311795575752e-05,0.9999185868820442
181,0.36144578313253,0.4635704602387305,2,0.999999997376511,2.6234887738500424e-09,0.999999997376511
182,0.3634538152610441,0.750680432426746,2,0.9992002490451118,0.0007997509548881394,0.9992002490451118
183,0.3654618473895582,0.7307773940715884,2,0.9996421527398717,0.00035784726012823374,0.9996421527398717
184,0.3674698795180722,0.7461383267418528,2,0.9993064117830903,0.0006935882169096281,0.9993064117830903
185,0.3694779116465863,0.7432676110558292,2,0.9993650265077487,0.0006349734922513264,0.9993650265077487
186,0.3714859437751003,0.6368709145942681,2,0.9999909834720626,9.016527937368052e-06,0.9999909834720626
187,0.3734939759036144,0.7915806363553237,2,0.9955719468753174,0.004428053124682683,0.9955719468753174
188,0.3755020080321284,0.8015813211868049,2,0.993476757248722,0.006523242751278133,0.993476757248722
189,0.3775100401606425,0.8096071828860578,2,0.9911645605245721,0.008835439475427928,0.9911645605245721
190,0.3795180722891565,0.8347623048641841,2,0.9779823921724435,0.02201760782755645,0.9779823921724435
191,0.3815261044176706,0.8113763404290711,2,0.9905072193592703,0.009492780640729599,0.9905072193592703
192,0.3835341365461847,0.7342659201692565,2,0.9994038374476224,0.0005961625523776149,0.9994038374476224
193,0.3855421686746987,0.7654173895161103,2,0.9980892772189924,0.001910722781007584,0.9980892772189924
194,0.3875502008032128,0.7823903909866958,2,0.9964180549802985,0.0035819450197014744,0.9964180549802985
195,0.3895582329317268,0.7877324217919832,2,0.9955733742290549,0.004426625770945159,0.9955733742290549
196,0.3915662650602409,0.8629899425982203,2,0.9468008464132716,0.0531991535867284,0.9468008464132716
197,0.393574297188755,0.8386420946193092,2,0.9754393415423159,0.024560658457684063,0.9754393415423159
198,0.395582329317269,0.9573521338001344,1,0.5147028985093173,0.5147028985093173,0.48529710149068267
199,0.3975903614457831,0.97169824128234,1,0.6066310470338948,0.6066310470338948,0.3933689529661052
200,0.3995983935742971,0.8055687537577083,2,0.9909009905208227,0.009099009479177285,0.9909009905208227
201,0.4016064257028112,0.4962804075288728,2,0.9999995665123291,4.3348767058517617e-07,0.9999995665123291
202,0.4036144578313252,0.9061755129528318,2,0.8381045443149561,0.16189545568504396,0.8381045443149561
203,0.4056224899598393,0.7680148728007142,2,0.9967100506996956,0.003289949300304294,0.9967100506996956
204,0.4076305220883534,0.7511423304302262,2,0.9978799894469416,0.002120010553058379,0.9978799894469416
205,0.4096385542168674,0.7874014864345855,2,0.9935574455552009,0.00644255444479904,0.9935574455552009
206,0.4116465863453815,0.7875617289455945,2,0.9931912388591199,0.006808761140880118,0.9931912388591199
207,0.4136546184738955,0.8762908217562225,2,0.9257869742174745,0.07421302578252559,0.9257869742174745
208,0.4156626506024096,0.7065704388747212,2,0.9991708893475915,0.0008291106524085338,0.9991708893475915
209,0.4176706827309236,0.7491237057985192,2,0.9971000808746922,0.0028999191253078808,0.9971000808746922
210,0.4196787148594377,0.8668101140546687,2,0.9391466595359741,0.06085334046402579,0.9391466595359741
211,0.4216867469879518,0.8932090164089682,2,0.8884183544275754,0.11158164557242443,0.8884183544275754
212,0.4236947791164658,0.8987128898278126,2,0.8742403997309647,0.12575960026903535,0.8742403997309647
213,0.4257028112449799,0.7884427201752958,2,0.9894545365329454,0.010545463467054574,0.9894545365329454
214,0.4277108433734939,0.7771604348056886,2,0.9913407095950459,0.008659290404954032,0.9913407095950459
215,0.429718875502008,0.8189069643009824,2,0.9759627223268541,0.024037277673145924,0.9759627223268541
216,0.431726907630522,0.8826436354438222,2,0.9048692943275066,0.09513070567249331,0.9048692943275066
217,0.4337349397590361,0.9863080690598762,2,0.5265930920603625,0.4734069079396374,0.5265930920603625
218,0.4357429718875502,0.7076909689134403,2,0.9973718523138032,0.00262814768619679,0.9973718523138032
219,0.4377510040160642,0.8578437074754591,2,0.9355250441318046,0.06447495586819538,0.9355250441318046
220,0.4397590361445783,0.7729037970071403,2,0.9870302605742242,0.012969739425775853,0.9870302605742242
221,0.4417670682730923,0.7513547223579055,2,0.9907175833977545,0.009282416602245528,0.9907175833977545
222,0.4437751004016064,0.9649067324307982,2,0.6501671645239206,0.3498328354760794,0.6501671645239206
223,0.4457831325301204,0.935136231020188,2,0.7567959404598991,0.24320405954010088,0.7567959404598991
224,0.4477911646586345,0.93153701059305,2,0.7660406923850892,0.23395930761491063,0.7660406923850892
225,0.4497991967871485,0.9732804607527764,2,0.625300841934443,0.37469915806555704,0.625300841934443
226,0.4518072289156626,0.8652369460900343,2,0.9008605512968026,0.09913944870319732,0.9008605512968026
227,0.4538152610441767,0.8730195207816711,2,0.8840305347701649,0.11596946522983516,0.8840305347701649
228,0.4558232931726907,1.0865050356831871,1,0.727968370223896,0.727968370223896,0.272031629776104
229,0.4578313253012048,0.8959369662616437,2,0.8315447440830682,0.16845525591693172,0.8315447440830682
230,0.4598393574297188,0.9784892839037648,2,0.6138036123679845,0.38619638763201536,0.6138036123679845
231,0.4618473895582329,0.924205302393531,2,0.7579036016601277,0.24209639833987223,0.7579036016601277
232,0.4638554216867469,0.7798501609672206,2,0.9515037531116217,0.04849624688837831,0.9515037531116217
233,0.465863453815261,0.7681565873264206,2,0.953245095930066,0.04675490406993398,0.953245095930066
234,0.467871485943775,0.8894242342923577,2,0.8066057379449538,0.19339426205504628,0.8066057379449538
235,0.4698795180722891,1.024247136278177,1,0.5015364574372106,0.5015364574372106,0.4984635425627894
236,0.4718875502008032,1.0068384329324866,2,0.5412894143497832,0.458710585650217,0.5412894143497832
237,0.4738955823293172,1.0209173377965572,2,0.5120050171599488,0.48799498284005116,0.5120050171599488
238,0.4759036144578313,0.8728435346007574,2,0.7913664545727811,0.20863354542721893,0.7913664545727811
239,0.4779116465863453,1.0850930923824758,1,0.5955777990584455,0.5955777990584455,0.40442220094155434
240,0.4799196787148594,0.8826478934148081,2,0.7495573855789359,0.2504426144210642,0.7495573855789359
241,0.4819277108433734,0.9808813735803444,2,0.5799054465634665,0.4200945534365336,0.5799054465634665
242,0.4839357429718875,0.967043302751156,2,0.5947378802874982,0.4052621197125019,0.5947378802874982
243,0.4859437751004015,0.9579776445756362,2,0.5990774743861721,0.4009225256138278,0.5990774743861721
244,0.4879518072289156,1.08299098552148,1,0.5510631527501461,0.5510631527501461,0.4489368472498539
245,0.4899598393574296,0.9235108371015824,2,0.6183732484076415,0.3816267515923584,0.6183732484076415
246,0.4919678714859437,0.8759673225149333,2,0.6544320807871807,0.3455679192128193,0.6544320807871807
247,0.4939759036144578,0.9895514461254292,2,0.5300778145949401,0.4699221854050599,0.5300778145949401
248,0.4959839357429718,0.9599817327430216,2,0.5423866623696143,0.45761333763038564,0.5423866623696143
249,0.4979919678714859,1.2661745692695834,1,0.5308800359335356,0.5308800359335356,0.4691199640664648
250,0.5,1.054120598115198,1,0.514284160375217,0.514284160375217,0.48571583962478304
251,0.5,0.96725275398251,2,0.5133712417931272,0.4866287582068727,0.5133712417931272
252,0.5020080321285141,0.9155110744650332,2,0.5189269828073583,0.48107301719264167,0.5189269828073583
253,0.5040160642570282,0.8495769271544973,2,0.522364153767062,0.47763584623293803,0.522364153767062
254,0.5060240963855421,0.9179824731410052,1,0.5230912768824971,0.5230912768824971,0.4769087231175029
255,0.5080321285140562,1.0091953417407304,1,0.5333860746212745,0.5333860746212745,0.46661392537872565
256,0.5100401606425703,1.1141862921275816,2,0.5108807312680772,0.4891192687319228,0.5108807312680772
257,0.5120481927710844,1.0897351313910335,1,0.5025407553831489,0.5025407553831489,0.497459244616851
258,0.5140562248995983,1.0183275865317103,1,0.5562634765073685,0.5562634765073685,0.44373652349263165
259,0.5160642570281124,0.9741465867438012,1,0.5984415916915425,0.5984415916915425,0.40155840830845735
260,0.5180722891566265,1.0215049885129723,1,0.5726084770783597,0.5726084770783597,0.4273915229216403
261,0.5200803212851406,0.958508960201234,1,0.6438104171858783,0.6438104171858783,0.3561895828141217
262,0.5220883534136547,1.13746911966111,2,0.5669381607148486,0.4330618392851514,0.5669381607148486
263,0.5240963855421686,0.9848647854979936,1,0.6498089051619688,0.6498089051619688,0.3501910948380312
264,0.5261044176706827,0.993092971340262,1,0.6544896347317654,0.6544896347317654,0.34551036526823475
265,0.5281124497991968,0.8227342059983466,1,0.8378652386310853,0.8378652386310853,0.16213476136891455
266,0.5301204819277109,0.9843652122781787,1,0.6969106302453185,0.6969106302453185,0.3030893697546815
267,0.5321285140562249,1.0669187310371953,1,0.5652132734530354,0.5652132734530354,0.4347867265469647
268,0.5341365461847389,0.9145821938369164,1,0.819889528885068,0.819889528885068,0.180110471114932
269,0.536144578313253,0.939942373240575,1,0.8073476782525175,0.8073476782525175,0.19265232174748254
270,0.5381526104417671,1.0634168814186933,1,0.5980317728454854,0.5980317728454854,0.4019682271545147
271,0.5401606425702812,0.8818674221185557,1,0.8970128030972949,0.8970128030972949,0.10298719690270508
272,0.5421686746987951,1.0846240806033536,1,0.5606381364055446,0.5606381364055446,0.43936186359445534
273,0.5441767068273092,0.9574284887861518,1,0.8443572832318526,0.8443572832318526,0.15564271676814745
274,0.5461847389558233,0.9689145423607036,1,0.8414883913191163,0.8414883913191163,0.1585116086808836
275,0.5481927710843374,0.9100897275899524,1,0.9199958688817735,0.9199958688817735,0.08000413111822649
276,0.5502008032128514,1.030243700834231,1,0.7508452140342631,0.7508452140342631,0.24915478596573698
277,0.5522088353413654,1.1967897588023504,2,0.7696154700457081,0.23038452995429196,0.7696154700457081
278,0.5542168674698795,1.0625197791568506,1,0.6881401059754965,0.6881401059754965,0.3118598940245036
279,0.5562248995983936,0.9308571790447572,1,0.9383693815395026,0.9383693815395026,0.06163061846049741
280,0.5582329317269076,1.090849646839318,1,0.6149530132025877,0.6149530132025877,0.38504698679741234
281,0.5602409638554217,0.97466563632526,1,0.9121755939233196,0.9121755939233196,0.08782440607668039
282,0.5622489959839357,1.1099587985142048,1,0.5597327629815492,0.5597327629815492,0.44026723701845083
283,0.5642570281124498,1.064534112173149,1,0.744654517022185,0.744654517022185,0.25534548297781506
284,0.5662650602409638,0.7645486747622614,1,0.9975144085482482,0.9975144085482482,0.002485591451751841
285,0.5682730923694779,0.9196736293635978,1,0.9770009627404316,0.9770009627404316,0.022999037259568433
286,0.570281124497992,1.0755508178268312,1,0.7453039602864382,0.7453039602864382,0.2546960397135618
287,0.572289156626506,1.0121325817716014,1,0.9136205879231252,0.9136205879231252,0.08637941207687479
288,0.5742971887550201,0.918099524183372,1,0.9858775711810901,0.9858775711810901,0.014122428818909873
289,0.5763052208835341,0.949312838760495,1,0.9782987984098835,0.9782987984098835,0.021701201590116563
290,0.5783132530120482,0.8475010703928496,1,0.9973412803552656,0.9973412803552656,0.0026587196447344615
291,0.5803212851405622,0.9929301369978883,1,0.9608724732173831,0.9608724732173831,0.039127526782616946
292,0.5823293172690763,1.176855178081261,2,0.6879108885585887,0.31208911144141127,0.6879108885585887
293,0.5843373493975903,1.064394671258586,1,0.8648866081198562,0.8648866081198562,0.13511339188014398
294,0.5863453815261044,1.175233360095074,2,0.6675954721247916,0.3324045278752084,0.6675954721247916
295,0.5883534136546185,1.0705917671831984,1,0.8689847553952754,0.8689847553952754,0.13101524460472455
296,0.5903614457831325,1.0821983474682153,1,0.845391380232942,0.845391380232942,0.15460861976705795
