row,ensembles,super_ensembles,low_confidence_ensembles,seed_of
23,"1,6,8,10,11,15,17,21,24,26,29,30,32,37,39,40,41,42,44,47,48,51,56,60,61,66,72,73,74,77,78","1","29,74",""
24,"8,11,14,17,21,23,26,28,32,33,36,39,48,56,60,66,77,78","1","26,32,33",""
25,"8,10,14,17,21,23,24,26,28,32,36,39,47,48,56,60,61,66,73,77,78","1","8,23",""
26,"1,5,6,8,12,15,17,24,26,30,32,37,39,41,44,47,48,50,56,59,60,61,66,72,73,77","1","12,50",""
27,"1,9,15,18,24,25,30,37,44,47,53,59,61,63,67,72","1","18,25,67",""
28,"1,5,6,8,9,15,16,17,24,26,30,32,37,39,41,42,44,45,46,47,48,56,60,61,66,72,73,77","1","16,45,46",""
29,"1,5,7,9,15,24,30,37,41,44,47,53,59,60,61,69,72","1","7,59,69","7"
30,"1,5,6,8,9,12,15,17,24,26,30,32,37,39,41,44,47,48,50,56,59,60,61,66,72,73,77","1","5,12,50",""
31,"8,11,17,21,26,32,33,36,39,48,56,60,66,74,77,78","1","21,33,78",""
32,"1,9,15,24,30,37,44,47,53,59,61,64,72","1","47,64",""
33,"8,10,11,14,17,21,23,26,28,32,36,39,48,56,60,66,77,78","1","14,28,36",""
34,"1,5,6,8,15,16,17,24,26,30,32,37,39,41,42,44,45,46,47,48,56,60,61,66,72,73,77","1","16,45,46",""
35,"1,6,8,15,17,24,26,29,30,32,37,39,40,41,42,44,47,48,51,55,56,60,61,66,68,72,73,74,77,78","1","29,55",""
36,"1,9,15,18,24,30,35,37,44,47,52,54,59,61,63,72","1","24,35,52,54",""
37,"1,5,6,8,15,16,17,24,26,30,37,39,41,42,44,47,48,56,60,61,66,72,73,77","1","16",""
38,"1,9,15,24,30,37,44,47,52,54,61,72","1","54",""
39,"8,10,11,14,17,21,23,26,28,30,32,36,39,47,48,56,60,66,77,78","1","10,17,77",""
40,"6,8,10,11,14,15,17,21,23,24,26,28,30,32,36,37,39,42,47,48,56,60,61,66,73,77,78","1","8,17,56,77","8"
41,"1,5,6,8,9,12,15,17,24,26,30,32,37,39,41,44,47,48,56,59,60,61,66,72,73,77","1","12",""
42,"1,8,9,15,24,26,30,37,39,41,44,47,48,49,52,56,61,63,66,72,73","1","1,49",""
43,"8,11,14,17,21,26,28,32,33,36,39,48,56,60,66,77,78","1","21,26,32,33",""
44,"1,4,5,6,8,9,15,16,17,24,26,30,32,37,39,41,42,44,45,46,47,48,56,58,60,61,66,72,73,77","1","4,16,45,46,58",""
45,"1,9,15,18,24,25,30,37,41,44,47,53,59,61,72","1","25,53,61",""
46,"1,6,8,15,17,24,26,29,30,32,37,39,40,41,42,44,47,48,51,56,60,61,66,72,73,77,78","1","6,42",""
47,"8,10,11,13,14,17,20,21,23,26,28,32,33,36,39,48,56,60,66,77,78","1","13,14,20",""
48,"1,9,15,30,41,44,47,53,59,63,72","1","9","9"
49,"1,5,8,9,15,17,24,26,30,32,37,39,41,44,47,48,56,59,60,61,63,66,72,73,77","1","63,72",""
50,"8,11,14,17,20,21,26,28,32,33,36,39,48,56,60,66,77,78","1","20,21,26,32,33",""
51,"1,9,15,24,30,37,44,47,52,54,61,63,72","1","24,52,54",""
52,"1,9,15,18,24,25,30,37,41,44,47,53,59,61,63,67,72","1","18,25,67",""
53,"1,2,6,8,15,17,21,24,26,30,32,39,42,47,48,56,57,60,61,66,73,77,78","1","2,57",""
54,"8,14,17,21,23,26,28,32,36,39,48,56,60,66,77,78","1","23,28",""
55,"1,5,6,8,9,11,12,15,17,22,24,26,29,30,32,37,39,41,42,43,44,47,48,56,59,60,61,66,72,73,77,78","1","22,43",""
56,"8,10,11,17,21,23,26,32,39,48,56,60,66,77,78","1","10,11","10"
57,"1,2,6,8,11,15,17,21,24,26,30,32,37,39,42,47,48,56,57,60,61,66,68,73,74,77,78","1","2,57",""
58,"1,9,15,24,30,37,44,47,53,59,61,64,72","1","47,64",""
59,"8,10,11,17,21,26,32,39,48,56,60,66,77,78","1","10",""
60,"1,5,6,8,15,16,17,24,26,30,32,37,39,41,42,44,45,46,47,48,56,60,61,66,72,73,77","1","16,45,46",""
61,"1,5,6,8,9,12,15,17,24,26,27,30,32,37,39,41,42,44,47,48,56,59,60,61,66,72,73,77","1","15,34",""
62,"1,6,8,9,15,17,24,26,29,30,32,37,39,40,41,42,44,47,48,51,55,56,60,61,66,72,73,74,77,78","1","29,55,66",""
63,"1,5,6,8,9,12,15,17,24,26,30,32,37,39,41,44,47,48,56,59,60,61,66,72,73,77","1","5",""
64,"1,9,15,18,24,25,30,37,44,47,53,59,61,72","1","25,61",""
65,"1,9,15,30,44,47,59,69,72","1","59,69",""
66,"1,5,6,8,9,12,15,17,24,26,30,32,37,39,41,42,43,44,47,48,56,59,60,61,66,72,73,75,77","1","15,30,41,43",""
67,"8,11,14,17,21,23,26,28,32,33,36,39,48,56,60,66,77,78","1","26,36",""
68,"1,6,8,15,17,24,26,29,30,32,37,39,40,41,42,44,47,48,51,56,60,61,66,72,73,77,78","1","6,42,66,73",""
69,"10,11,21","1","11","11"
70,"1,5,6,8,9,12,15,17,24,26,27,30,32,37,39,41,42,44,47,48,56,59,60,61,66,72,73,77","1","15,34",""
71,"1,5,8,9,12,15,17,24,26,30,32,37,39,41,44,47,48,56,59,60,61,66,69,72,73,77","1","5,69",""
72,"1,9,15,18,24,25,30,37,41,44,47,53,59,61,63,67,72","1","18,25,67",""
73,"1,9,15,18,24,30,35,37,41,44,47,52,59,61,63,72","1","1,24,35",""
74,"1,5,8,9,15,17,24,30,32,39,41,42,44,47,48,56,59,60,61,63,66,72,77","1","34,72",""
75,"1,6,8,10,11,14,15,17,21,24,26,28,30,32,36,37,39,42,47,48,56,60,61,66,73,74,77,78","1","56,78",""
76,"8,10,14,17,21,23,26,28,32,36,39,48,56,60,65,66,77,78","1","23,65",""
77,"8,10,11,13,14,17,21,23,26,28,32,36,39,42,48,56,60,66,77,78","1","10,11,13,17",""
78,"1,5,8,9,15,17,24,26,30,32,37,39,41,44,47,48,49,56,59,60,61,63,66,72,73,77","1","49,63,72",""
79,"8,14,17,21,23,26,28,32,36,39,48,56,60,66,77,78","1","28",""
80,"1,5,6,8,9,12,15,17,24,26,30,32,37,39,41,44,47,48,50,56,59,60,61,66,72,73,77","1","12,50",""
81,"1,9,15,24,30,37,44,47,52,54,61,63,72","1","24,52,54",""
82,"8,14,17,21,23,26,28,32,36,39,48,56,60,66,77,78","1","28,36",""
83,"1,2,6,8,15,17,24,26,29,30,32,37,39,42,47,48,56,57,60,61,66,68,73,74,77,78","1","57,68",""
84,"1,9,15,24,30,37,44,47,53,59,61,72","1","47,59",""
85,"1,5,6,8,9,12,15,17,24,26,30,32,37,39,41,42,44,47,48,50,56,59,60,61,66,72,73,77","1","5,12,50","12"
86,"1,5,6,8,9,12,15,17,24,26,27,30,32,37,39,41,42,44,47,48,56,59,60,61,66,72,73,77","1","15,34,41",""
87,"1,2,8,11,15,17,21,26,30,32,33,39,47,48,56,59,60,62,66,74,77,78","1","11,62,78",""
88,"1,5,6,8,9,12,15,17,24,26,27,30,32,37,39,41,42,44,47,48,56,59,60,61,66,72,73,75,77","1","41,75",""
89,"8,10,11,13,14,17,21,23,26,28,32,36,39,48,56,60,66,77,78","1","10,11,13","13"
90,"1,7,9,15,24,30,37,38,41,44,47,53,59,61,72","1","7,38,47,59",""
91,"1,5,6,8,9,12,15,17,24,26,27,30,31,32,37,39,41,44,47,48,56,59,60,61,66,72,73,75,77","1","30,31,37",""
92,"1,5,6,8,9,12,15,17,22,24,26,29,30,32,37,39,41,42,43,44,47,48,56,59,60,61,66,72,73,77,78","1","22,41,43",""
93,"1,3,6,8,9,15,17,24,26,29,30,32,37,39,41,42,44,47,48,51,56,60,61,66,72,73,76,77","1","3,42,76",""
94,"1,5,6,8,9,12,15,17,24,26,27,30,32,37,39,41,42,44,47,48,56,60,61,66,72,73,75,77","1","27,75",""
95,"1,3,6,8,15,17,24,26,29,30,32,37,39,41,42,47,48,51,56,60,61,66,72,73,77,78","1","3",""
96,"8,17,21,23,26,28,32,39,48,56,60,66,70,71,77,78","1","70,71",""
97,"8,10,11,13,14,17,21,23,26,28,32,36,39,48,56,60,66,77,78","1","13,14,17,56","14"
98,"6,8,10,11,14,15,17,21,23,24,26,28,30,32,36,37,39,42,47,48,56,60,61,66,73,77,78","1","8,56,77",""
99,"8,17,21,26,32,33,36,39,48,56,60,66,77,78","1","32",""
100,"1,5,6,8,9,10,11,15,17,24,26,29,30,32,37,39,41,42,44,47,48,51,55,56,60,61,66,72,73,74,77,78","1","29,55",""
101,"8,17,26,32,39,48,56,60,66,77,78","1","60",""
102,"1,5,6,8,9,12,15,17,24,26,27,30,32,37,39,41,42,44,47,48,56,59,60,61,66,72,73,75,77","1","15,34","15"
103,"1,4,5,6,8,15,16,17,24,26,30,32,37,39,41,42,44,45,46,47,48,56,58,60,61,66,72,73,77","1","4,16,45,46,58","16"
104,"1,5,6,8,9,12,15,17,24,26,30,32,37,39,41,44,47,48,50,56,59,60,61,66,72,73,77","1","5,12,50",""
105,"1,5,6,8,9,15,17,24,26,29,30,32,37,39,41,42,44,47,48,56,60,61,66,72,73,76,77","1","41,76",""
106,"1,5,6,8,9,12,15,17,24,26,30,32,37,39,41,42,44,47,48,56,59,60,61,66,72,73,77","1","5,15",""
107,"8,10,11,13,14,17,21,23,26,28,30,32,36,39,47,48,56,60,66,77,78","1","10,13,17","17"
108,"1,4,5,6,8,9,12,15,17,24,26,27,30,32,37,39,41,42,44,47,48,56,60,61,66,72,73,75,77","1","4",""
109,"1,15,24,30,37,44,47,53,59,61,64,72","1","64",""
110,"1,2,5,6,8,9,11,15,17,21,22,24,26,29,30,32,39,41,42,47,48,51,56,60,61,66,72,73,74,77,78","1","22,39,74",""
111,"1,9,15,18,24,30,35,37,41,44,47,53,59,61,63,67,72","1","18,35,67","18"
112,"1,9,15,24,30,37,44,47,53,59,61,64,72","1","64",""
113,"1,5,8,9,15,17,24,26,30,32,37,39,41,44,47,48,53,56,59,60,61,63,66,72,73,77","1","9,19","19"
114,"1,5,6,8,9,15,17,24,26,29,30,32,37,39,41,42,44,45,47,48,56,60,61,66,72,73,76,77","1","45,76",""
115,"1,5,6,8,9,12,15,17,24,26,27,30,32,37,39,41,42,44,47,48,56,59,60,61,66,72,73,77","1","5,12,30",""
116,"8,11,14,17,20,21,23,26,28,32,33,36,39,48,56,60,66,74,77,78","1","20",""
117,"1,6,8,9,10,11,15,17,21,24,26,29,30,32,37,39,41,42,47,48,56,60,61,66,72,73,74,77,78","1","10,74",""
118,"1,5,6,8,9,12,15,17,24,26,27,30,32,37,39,41,42,44,47,48,56,60,61,66,72,73,75,77","1","75",""
119,"1,4,5,6,8,9,12,15,17,24,26,27,30,32,37,39,41,42,44,47,48,56,60,61,66,72,73,75,77","1","4,75",""
120,"1,5,6,8,9,12,15,17,24,26,27,30,31,32,37,39,41,44,47,48,50,56,59,60,61,66,72,73,77","1","30,31,37,50",""
121,"1,6,8,9,10,11,15,17,21,24,26,28,29,30,32,37,39,41,42,47,48,56,60,61,66,72,73,74,77,78","1","10,56,77",""
122,"1,9,15,18,24,30,37,41,44,47,52,53,59,61,63,72","1","1,52,63",""
123,"1,9,15,30,44,47,53,59,69,72","1","59,69",""
124,"1,3,8,10,15,17,21,24,26,30,32,37,39,42,47,48,56,60,61,66,73,77,78","1","3,48,77",""
125,"1,5,6,8,9,15,17,24,26,29,30,32,37,39,41,42,44,47,48,56,60,61,66,72,73,76,77","1","72,76",""
126,"1,9,15,24,30,37,44,47,52,54,61,72","1","54",""
127,"1,5,8,9,15,17,24,26,30,32,37,39,41,44,47,48,53,56,59,60,61,66,72,73,77","1","19,44",""
128,"8,10,11,13,14,17,20,21,23,26,28,32,33,36,39,48,56,60,66,74,77,78","1","13,20","20"
129,"8,14,17,21,23,26,28,32,36,39,48,56,60,65,66,70,71,77,78","1","65,70,71",""
130,"1,6,8,15,17,24,26,29,30,32,37,39,41,42,47,48,51,56,60,61,66,72,73,77,78","1","42",""
131,"1,5,6,8,9,12,15,17,22,24,26,29,30,32,37,39,41,42,44,47,48,56,59,60,61,66,72,73,77,78","1","22,34,41",""
132,"1,2,5,6,8,9,11,15,17,21,22,24,26,29,30,32,39,41,42,47,48,56,60,61,66,72,73,74,77,78","1","22,74",""
133,"11,21,32,56,77,78","1","21","21"
134,"8,10,11,13,14,17,21,23,26,28,30,32,36,39,47,48,56,60,66,77,78","1","10,13,17",""
135,"1,5,8,9,15,17,24,26,30,37,39,41,44,47,48,49,52,53,56,59,60,61,63,66,72,73,77","1","1,49,63",""
136,"8,10,14,17,21,23,24,26,28,32,36,37,39,47,48,56,60,61,65,66,73,77,78","1","8,65",""
137,"1,9,15,18,24,30,35,37,39,41,44,47,48,53,56,59,60,61,63,66,72","1","35",""
138,"1,5,8,9,15,17,24,26,30,32,37,39,41,44,47,48,53,56,59,60,61,63,66,72,73,77","1","9,19",""
139,"1,2,6,8,11,15,17,21,24,26,29,30,32,37,39,41,42,47,48,51,56,60,61,66,68,72,73,74,77,78","1","39,68",""
140,"1,5,6,8,9,12,15,17,24,26,27,30,32,37,39,41,42,44,47,48,56,58,60,61,66,72,73,75,77","1","58,75",""
141,"8,17,26,32,39,48,56,60,66,77,78","1","60",""
142,"1,9,15,18,24,25,30,37,44,47,53,59,61,67,72","1","18,25,67",""
143,"1,5,6,8,9,10,11,12,15,17,21,22,24,26,29,30,32,37,39,41,42,44,47,48,56,59,60,61,66,72,73,74,77,78","1","22","22"
144,"8,17,26,32,39,48,56,60,66,77,78","1","60",""
145,"8,10,11,14,17,21,23,26,28,32,36,39,48,56,60,65,66,77,78","1","14,23,28,65","23"
146,"1,9,15,24,30,37,41,44,47,52,54,59,61,63,72","1","1,24,52,54","24"
147,"1,5,6,8,9,12,15,17,24,26,27,30,32,37,39,41,42,44,47,48,56,59,60,61,66,72,73,75,77","1","15,27,75",""
148,"1,2,6,8,15,17,24,26,29,30,32,37,39,41,42,47,48,51,56,57,60,61,66,68,72,73,74,77,78","1","57,68",""
149,"1,9,15,24,30,37,44,47,53,59,61,72","1","47",""
150,"8,10,11,14,17,20,21,23,26,28,32,33,36,39,48,56,60,66,77,78","1","11,20,21,33",""
151,"8,10,14,17,21,23,26,28,32,36,39,48,56,60,65,66,77,78","1","23,65",""
152,"1,9,15,18,24,25,30,37,44,47,53,59,61,67,72","1","25,67","25"
153,"1,9,15,24,30,37,44,47,52,54,61,72","1","24,54",""
154,"1,9,15,24,30,37,38,44,47,53,59,61,64,72","1","38,47,61,64",""
155,"8,11,14,17,20,21,23,26,28,32,33,36,39,48,56,60,66,77,78","1","14,20,28,36",""
156,"1,5,7,9,15,24,30,37,38,41,44,47,53,59,61,72","1","7,38,44,47,59",""
157,"1,4,5,6,8,15,16,17,24,26,27,30,32,37,39,41,42,44,47,48,56,58,60,61,66,72,73,77","1","4,16,58",""
158,"1,5,6,8,9,12,15,17,24,26,30,32,37,39,41,44,47,48,56,59,60,61,66,72,73,77","1","12",""
159,"1,6,8,15,17,24,26,29,30,32,37,39,40,41,42,44,47,48,51,55,56,60,61,66,72,73,74,77,78","1","29,55,66,73",""
160,"1,9,15,24,30,37,44,47,53,59,61,64,72","1","47,59,64",""
161,"1,5,7,9,15,30,32,44,47,59,69,72,77","1","7,59,69",""
162,"8,17,21,23,26,32,39,48,56,60,66,71,77,78","1","48,60,71",""
163,"8,11,14,17,21,23,26,28,32,33,36,39,48,56,60,66,77,78","1","26,32,33,36","26"
164,"1,3,6,8,10,15,17,21,24,26,28,30,32,37,39,42,47,48,56,60,61,66,73,77,78","1","3,77",""
165,"1,9,15,24,30,44,47,49,52,63,72","1","49,52,63",""
166,"1,5,6,8,9,12,15,17,24,26,27,30,32,37,39,41,42,44,47,48,56,59,60,61,66,72,73,75,77","1","15,27,37","27"
167,"1,2,6,8,15,17,24,26,29,30,32,37,39,42,47,48,56,57,60,61,66,68,73,77,78","1","57,68",""
168,"1,5,6,8,9,12,15,17,24,26,27,30,32,37,39,41,42,43,44,47,48,56,59,60,61,66,72,73,77","1","15,34,43",""
169,"8,14,17,21,23,26,28,32,36,39,48,56,60,66,77,78","1","14,28,36","28"
170,"1,6,8,15,17,24,26,29,30,32,37,39,40,41,42,47,48,51,56,60,61,66,72,73,77,78","1","40,51,73",""
171,"1,9,15,24,30,37,44,47,52,54,59,61,63,72","1","24,52,54",""
172,"8,10,14,17,21,23,26,28,32,36,39,48,56,60,66,77,78","1","14,23,28",""
173,"8,10,11,13,14,17,20,21,23,26,28,32,33,36,39,48,56,60,66,77,78","1","13,20",""
174,"1,9,15,18,24,30,35,37,41,44,47,52,53,59,61,63,67,72","1","18,35,67",""
175,"1,5,6,8,9,15,17,24,26,29,30,32,37,39,41,42,44,47,48,51,56,60,61,66,72,73,74,77,78","1","29","29"
176,"1,4,5,6,8,9,15,16,17,24,26,30,32,37,39,41,42,44,46,47,48,56,60,61,66,72,73,77","1","4,16,46",""
177,"1,5,6,8,12,15,17,24,26,30,32,37,39,41,44,47,48,50,56,59,60,61,66,72,73,77","1","50",""
178,"1,9,15,24,30,37,44,47,52,54,61,63,72","1","24,52,54",""
179,"1,6,8,15,17,24,26,29,30,32,37,39,40,41,42,44,47,48,51,55,56,60,61,66,72,73,77,78","1","40,55,66,73",""
180,"8,10,11,13,14,17,20,21,23,26,28,32,33,36,39,48,56,60,66,74,77,78","1","11,13,20,78",""
181,"1,5,6,8,9,10,12,15,17,22,24,26,29,30,32,37,39,41,42,44,47,48,56,59,60,61,66,72,73,74,77,78","1","22,41",""
182,"1,9,15,18,24,25,30,35,37,41,44,47,53,59,61,63,67,72","1","18,25,35,67",""
183,"1,6,8,15,17,24,26,29,30,32,37,39,40,41,42,44,47,48,51,55,56,60,61,66,68,72,73,74,77,78","1","40,55",""
184,"1,5,6,8,9,12,15,17,24,26,27,30,32,37,39,41,42,44,47,48,56,59,60,61,66,72,73,75,77","1","15,27,37",""
185,"8,11,14,17,21,23,26,28,32,33,36,39,48,56,60,66,77,78","1","26,32,36",""
186,"1,5,6,8,9,12,15,17,24,26,27,30,32,37,39,41,42,43,44,47,48,56,59,60,61,66,72,73,77","1","30,43","30"
187,"1,5,7,9,15,24,30,37,38,41,44,47,48,53,56,59,60,61,72","1","7,38,44,53,61",""
188,"1,5,7,9,15,24,30,37,38,41,44,47,53,59,61,72","1","7,38,47,59",""
189,"3,6,8,10,17,24,26,32,39,42,48,56,60,61,66,72,73,77,78","1","3",""
190,"1,6,8,9,15,17,24,26,30,37,39,41,42,44,47,48,49,56,60,61,63,66,72,73,77","1","49,72",""
191,"1,6,8,10,11,14,15,17,21,24,26,28,30,32,36,37,39,42,47,48,56,60,61,66,73,74,77,78","1","56,78",""
192,"1,5,7,9,15,24,30,37,38,41,44,47,48,53,56,59,60,61,72","1","7,38,44,61",""
193,"1,4,5,6,8,9,12,15,16,17,24,26,27,30,32,37,39,41,42,44,46,47,48,56,58,60,61,66,72,73,75,77","1","4,46,58",""
194,"1,5,6,8,9,12,15,17,24,26,27,30,32,37,39,41,42,43,44,47,48,56,59,60,61,66,72,73,77","1","5,30,43",""
195,"8,10,11,13,14,17,20,21,23,26,28,32,33,36,39,48,56,60,66,77,78","1","13,14,20,26,36",""
196,"8,10,11,14,17,21,23,24,26,28,32,36,39,47,48,56,60,61,65,66,73,77,78","1","8,17,23,65",""
197,"1,8,9,15,24,26,30,37,41,44,47,48,49,52,59,61,63,72,73","1","1,24,49,52",""
198,"1,5,6,8,12,15,17,24,26,27,30,31,32,37,39,41,44,47,48,56,60,61,66,72,73,77","1","31","31"
199,"1,9,15,24,30,37,44,47,53,59,61,64,72","1","61,64",""
200,"1,3,6,8,9,15,17,24,26,29,30,32,37,39,41,42,44,47,48,51,56,60,61,66,72,73,76,77","1","3,76",""
201,"1,5,6,8,9,12,15,17,24,26,30,32,37,39,41,42,43,44,47,48,56,59,60,61,66,72,73,77","1","5,12,43",""
202,"8,11,14,17,21,26,28,32,33,36,39,48,56,60,66,77,78","1","26,32,33",""
203,"8,11,17,21,26,32,33,36,39,48,56,60,66,77,78","1","21,32","32"
204,"1,5,6,8,15,16,17,24,26,30,32,37,39,41,42,44,47,48,56,60,61,66,72,73,77","1","16",""
205,"1,5,6,8,9,15,17,24,26,29,30,32,37,39,41,42,44,47,48,56,60,61,63,66,72,73,76,77,78","1","41,76",""
206,"8,17,21,23,26,28,32,39,48,56,60,66,70,77,78","1","70",""
207,"8,11,14,17,21,26,32,33,36,39,48,56,60,66,74,77,78","1","21,32,33","33"
208,"1,9,15,41,53,59,63,72","1","9",""
209,"1,5,6,8,9,12,15,17,24,26,27,30,31,32,37,39,41,42,44,47,48,56,59,60,61,66,72,73,75,77","1","15,27,30,31,37",""
210,"1,4,5,6,8,9,12,15,16,17,24,26,27,30,32,37,39,41,42,44,47,48,56,58,60,61,66,72,73,75,77","1","4,58",""
211,"1,5,8,9,15,17,24,26,30,37,39,41,44,47,48,49,52,56,59,60,61,63,66,72,73,77","1","1,49,63",""
212,"1,8,9,15,18,24,26,30,35,37,39,41,44,47,48,53,56,59,60,61,63,66,72","1","19,35",""
213,"1,9,15,18,24,30,37,41,44,47,53,59,61,63,72","1","9,18,53",""
214,"1,2,6,8,11,15,17,21,24,26,29,30,32,37,39,41,42,47,48,56,57,60,61,66,68,72,73,74,77,78","1","2,39,57,68",""
215,"1,5,6,8,9,12,15,17,24,26,30,32,37,39,41,42,44,47,48,56,59,60,61,63,66,72,73,77","1","9,34","34"
216,"1,9,15,18,24,30,37,41,44,47,53,59,61,63,72","1","18,19,53",""
217,"1,5,7,9,15,17,24,30,32,37,39,41,44,47,48,53,56,59,60,61,66,72,77","1","7,19,44",""
218,"6,8,10,11,14,17,20,21,23,24,26,28,30,32,33,36,39,47,48,56,60,61,66,73,74,77,78","1","20,56,78",""
219,"8,10,14,17,21,23,24,26,28,32,36,39,48,56,60,61,66,73,77,78","1","8,23,28",""
220,"1,2,5,6,8,9,11,12,15,17,21,24,26,30,32,37,39,41,42,43,44,47,48,56,59,60,61,66,72,73,77,78","1","43",""
221,"1,5,6,8,9,12,15,17,24,26,27,30,31,32,37,39,41,42,44,47,48,56,59,60,61,66,72,73,75,77","1","30,31,37",""
222,"11,21,32,56,77,78","1","21",""
223,"1,8,9,15,24,26,30,37,41,44,47,49,52,54,61,63,72,73","1","1,49,52,54",""
224,"1,5,8,9,15,17,24,26,30,32,37,39,41,44,47,48,53,56,59,60,61,66,72,77","1","19,44,53",""
225,"1,6,8,9,15,17,24,26,30,32,37,39,41,42,44,46,47,48,56,60,61,66,72,73,77","1","46,72",""
226,"1,9,15,18,24,30,35,37,41,44,47,52,53,59,61,63,67,72","1","35,67","35"
227,"1,4,5,6,8,9,12,15,16,17,24,26,27,30,32,37,39,41,42,44,47,48,56,58,60,61,66,72,73,75,77","1","4,58,75",""
228,"8,11,14,17,21,23,26,28,32,33,36,39,48,56,60,66,77,78","1","36","36"
229,"1,6,8,15,17,24,26,29,30,32,37,39,40,41,42,44,47,48,51,56,60,61,66,72,73,77,78","1","6,40,51,73",""
230,"1,5,6,8,9,12,15,17,24,26,27,30,31,32,37,39,41,42,44,47,48,56,59,60,61,66,72,73,75,77","1","30,31,37","37"
231,"8,10,17,21,23,26,28,32,39,48,56,60,66,71,77,78","1","48,60,71",""
232,"1,7,9,15,24,30,37,38,41,44,47,53,59,61,72","1","7,38,53,59","38"
233,"1,5,7,9,15,24,30,37,38,41,44,47,48,53,56,59,60,61,72","1","7,38,44",""
234,"1,2,5,6,8,11,15,17,21,24,26,29,30,32,39,41,42,47,48,51,56,60,61,66,68,72,73,74,77,78","1","39","39"
235,"1,2,6,8,15,17,24,26,29,30,32,37,39,41,42,47,48,51,56,60,61,66,68,72,73,74,77,78","1","68",""
236,"1,9,15,18,24,30,37,41,44,47,53,59,60,61,63,72","1","53",""
237,"1,5,6,8,9,12,15,17,24,26,27,30,31,32,37,39,41,42,44,47,48,56,60,61,66,72,73,75,77","1","31,37",""
238,"1,6,8,15,17,24,26,29,30,32,37,39,40,41,42,47,48,51,56,60,61,66,72,73,77,78","1","40","40"
239,"1,2,5,6,8,11,15,17,21,24,26,29,30,32,37,39,41,42,47,48,56,60,61,66,68,72,73,74,77,78","1","39,74",""
240,"1,6,8,15,17,24,26,29,30,32,37,39,40,41,42,44,47,48,51,55,56,60,61,66,72,73,74,77,78","1","29,40,55,66,73",""
241,"1,5,6,8,9,12,15,17,24,26,27,30,32,37,39,41,42,44,47,48,56,59,60,61,66,72,73,75,77","1","15,27,30",""
242,"1,9,15,18,24,25,30,37,44,47,53,59,61,63,67,72","1","18,25,67",""
243,"1,5,6,8,9,12,15,17,24,26,27,30,32,37,39,41,42,44,47,48,56,59,60,61,66,72,73,75,77","1","15,27,30,37",""
244,"1,15,24,30,37,44,47,53,59,61,64,72","1","47,64",""
