row,ensembles,super_ensembles,low_confidence_ensembles,seed_of
56,"17,29,34,36","1","26,29,36,62",""
57,"6,17,32,64","1","6,32",""
58,"34,40,76,80","1","69,80",""
59,"8,17,42,64,71","1","8,42,64,71",""
60,"6,9,10,17,64","1","6,9,10",""
61,"5,17,64","1","5","5"
62,"34,39,43,68,79,81","1","39,68,79,81",""
63,"3,25,34,40,77","1","3,25,34",""
64,"3,34,40,44,76,77","1","3,40,44,77",""
65,"3,25,34,40,76,77","1","3,25,34",""
66,"17,54,63,64,65","1","54,63,65",""
67,"34,43","1","24,43",""
68,"34,43","1","19,24",""
69,"3,25,34,40,44,76,77","1","3,25,44",""
70,"34,39,40,68","1","39,68",""
71,"34,40,45,77","1","45",""
72,"6,17,32,64","1","6,32","6"
73,"1,11,17,34","1","1,11,78",""
74,"34,43,70","1","43,70",""
75,"15,34,60,76","1","15,58,66",""
76,"30,34,76","1","30,58,76",""
77,"28,34,43,73,79","1","28,73,79",""
78,"4,7,17,20,23,34","1","4,7,20,23","7"
79,"7,13,17,34,49,61","1","7,13,49,61",""
80,"2,17,34,35,49,74","1","2,35,49,74",""
81,"2,17,34,35,49,74","1","2,35,49,74",""
82,"34,43,70","1","43,70",""
83,"12,17,53,64,71","1","12,53,64,71",""
84,"17,54","1","54",""
85,"17,63,64","1","17,63",""
86,"34,43,55","1","24,43,55",""
87,"8,17,53,64,72","1","8,53,72","8"
88,"9,10,17,64,65","1","9,10,65","9"
89,"5,6,10,17,64","1","5,6,10","10"
90,"28,34,43,73","1","28,33,73",""
91,"2,17,49,67","1","2,49,67",""
92,"8,12,17,42,53,64,71","1","8,12,42,53,64,71",""
93,"4,7,13,17,34,49","1","4,7,13",""
94,"11,17,34","1","11,62,78","11"
95,"17,64","1","17",""
96,"34,56,76","1","56",""
97,"11,17,34","1","11,26,62",""
98,"17,34,57,60,76","1","57,60",""
99,"12,17,64","1","12","12"
100,"34,43,55","1","19,55,59",""
101,"17,34,52,57,60,76","1","52,57",""
102,"7,13,17,34,36,49","1","7,13,36","13"
103,"9,17,64,67","1","9,67",""
104,"17,34","1","14","14"
105,"16,17,41,64","1","16,17,41",""
106,"16,17,64,72","1","16,17,72",""
107,"28,34,43,55","1","28,55,59",""
108,"15,34,76","1","15","15"
109,"34,43,55","1","24,43,55",""
110,"34,37,40,75,76,77","1","37,75",""
111,"1,17,31,34,52","1","1,31,52",""
112,"16,17,64,72","1","16,17,72","16"
113,"10,17,41,64,65","1","10,41,65",""
114,"34,43","1","33,38",""
115,"28,34,43,55,73","1","28,55,59,73",""
116,"17,34","1","26,62,78",""
117,"17,34","1","78",""
118,"3,34,40,76,77","1","3,77",""
119,"12,17,64","1","12",""
120,"17,63,64","1","17,63","17"
121,"30,34,48,50,76","1","30,48,50,58",""
122,"5,16,17,64","1","5,16",""
123,"34,40,48,50,76","1","48,50,76",""
124,"17,46,49,61","1","46,61",""
125,"17,18,34,56,60,76","1","18,56,60","18"
126,"34,43,81","1","19,81",""
127,"8,17,53,64,71","1","8,53,71",""
128,"17,18,34,60,76","1","18,60,66",""
129,"2,17,34,35,49","1","2,35,49",""
130,"15,34,76,80","1","15,69,80",""
131,"34,43,70","1","43,70",""
132,"34,43,81","1","19,81","19"
133,"17,21,34,57,60,76","1","21,57,60",""
134,"7,13,17,34,49,74","1","7,13,49,74",""
135,"34,76","1","69",""
136,"4,17,20,32","1","4,20,32",""
137,"7,13,17,34,49,61","1","7,13,49,61",""
138,"4,17,20,32,34","1","4,20,32","20"
139,"17,21,34","1","21","21"
140,"16,17,41,63,64","1","16,17,41,63",""
141,"17,18,34,52,60,76","1","18,52",""
142,"34,60,76","1","60,66",""
143,"22,34","1","22,34","22"
144,"34,40,44,76,77","1","27,40,44",""
145,"34,43,70","1","24,43,70",""
146,"17,34","1","26,62",""
147,"34,40,45,77","1","45,77",""
148,"25,34,40,44,76,77","1","25,44,51",""
149,"17,46,64,67","1","46,67",""
150,"34,40,75,76","1","27,75",""
151,"34","1","27",""
152,"34,43,68,79,81","1","68,79,81",""
153,"2,17,35,54,67","1","2,35,54,67",""
154,"34,43,79","1","33,38,79",""
155,"17,18,34,56,60,76","1","18,56,66",""
156,"17,21,31,34,57,60","1","21,31,57",""
157,"17,34,74","1","26,74",""
158,"4,17,23,34","1","4,14,23","23"
159,"9,17,64,65","1","9,65",""
160,"34,43","1","24,43","24"
161,"3,34,40,44,76,77","1","3,40,44,77",""
162,"25,34,40,76,77","1","25,34","25"
163,"34,43,79,81","1","79,81",""
164,"34,40,76,77","1","27,40",""
165,"34,40,44,76,77","1","44,51",""
166,"17,31,34,52,57,60","1","31,52,57",""
167,"34","1","26","26"
168,"15,34,76,80","1","15,69,80",""
169,"17,20,34,49,61","1","20,61",""
170,"34,40,75,76","1","40,75",""
171,"34,40,76,77","1","27","27"
172,"17,21,31,34","1","14,21,31",""
173,"34,43,70","1","24,43,70",""
174,"28,34,43,55","1","28,33,55","28"
175,"15,34,76","1","15,66",""
176,"16,17,64,72","1","16,72",""
177,"17,20,34,49,61","1","20,49,61",""
178,"34,43,55,73","1","19,55,59,73",""
179,"5,6,10,17,41,64","1","5,6,10,41",""
180,"17,34,35,74","1","26,35,74",""
181,"17,23,29,34","1","14,23,29","29"
182,"9,10,17,64,65","1","9,10,65",""
183,"30,34,76","1","30","30"
184,"22,34,39,40,45,77","1","22,39,45",""
185,"17,34,52,60","1","47,52",""
186,"17,31,34","1","14,31",""
187,"17,31,34","1","14,31","31"
188,"1,11,17,34","1","1,11,62",""
189,"12,17,53,64,71","1","12,53,64,71",""
190,"17,41,63,64","1","17,41,63",""
191,"5,16,17,41,64","1","5,16,41",""
192,"6,9,17,64","1","6,9",""
193,"8,12,17,53,64,71","1","8,12,53,64,71",""
194,"28,34,43,73","1","28,59,73",""
195,"25,34","1","25,34",""
196,"17,18,34,56,60","1","18,47,56",""
197,"5,6,10,17,64","1","5,6,10",""
198,"17,34,56,60","1","47,56",""
199,"17,46,61,64,67","1","46,61,67",""
200,"34","1","33,38",""
201,"3,25,34,40,77","1","3,25,34",""
202,"32","1","32","32"
203,"34,43,68,79,81","1","68,79,81",""
204,"34,76,80","1","51,69,80",""
205,"3,34,40,45,76,77","1","3,45,77",""
206,"30,34,37,40,75,76","1","30,37,75,76",""
207,"7,17,20,34,49,61","1","7,20,61",""
208,"30,34,40,75,76","1","30,75,76",""
209,"1,17,31,34","1","1,31",""
210,"34","1","33","33"
211,"17,54,64,67","1","54,67",""
212,"34","1","69",""
213,"17,34,36","1","26,36,62",""
214,"2,17,34,35,49,74","1","2,35,74",""
215,"34","1","34","34"
216,"17,41,63,64","1","17,41,63",""
217,"17,23,29,34,36","1","14,23,29,36",""
218,"15,34,56,60,76","1","15,56,66",""
219,"22,34","1","22,34",""
220,"8,17,42,64,72","1","8,42,72",""
221,"17,32,46,64","1","32,46",""
222,"22,34,39,40,45,77","1","22,39,45",""
223,"34,40,76","1","51,69",""
224,"9,17,54,64,67","1","9,54,67",""
225,"4,7,17,20,32,34","1","4,7,20,32",""
226,"17,35,54","1","35,54",""
227,"34,60,76","1","58",""
228,"17,20,34,49,61","1","20,49,61",""
229,"30,34,40,50,76","1","30,50,76",""
230,"34","1","34",""
231,"17,29,34,36","1","29,36,62",""
232,"12,17,42,64,71","1","12,42,64,71",""
233,"25,34,40,44,76,77","1","25,44,51,69",""
234,"17,18,34,56,60,76","1","18,56,66",""
235,"7,13,17,34,36,49","1","7,13,36",""
236,"1,11,17,34","1","1,11,47,78",""
237,"5,6,10,17,64","1","5,6,10",""
238,"17,46,64","1","46",""
239,"34,43,70","1","70",""
240,"12,17,64","1","12,64",""
241,"17,35","1","35","35"
242,"17,63,64,65","1","63,65",""
243,"17,23,29,34,36","1","23,29,36","36"
244,"17,54,63,64,65","1","54,63,65",""
245,"34,43,73","1","19,73",""
246,"34,37,40,76,77","1","37,51","37"
247,"5,10,17,41,64","1","5,10,41",""
248,"22,34,39,40,77","1","22,39",""
249,"34,43","1","19,59",""
250,"17,35,54,64,67","1","35,54,67",""
251,"9,10,17,64,65","1","9,10,65",""
252,"22,34","1","22,38","38"
253,"17,63,64,65","1","63,65",""
254,"13,17,34,49,74","1","13,74",""
255,"17,21,31,34,57,60","1","21,31,57",""
256,"5,6,10,17,64","1","5,6,10",""
257,"15,34,48,76","1","15,48,58,66",""
258,"34,39,40,68,77","1","38,39,68","39"
259,"3,34,40,44,76,77","1","3,44,77",""
260,"17,34,52,57,60,76","1","52,57",""
261,"17,34","1","78",""
262,"6,10,17,32,64","1","6,10,32",""
263,"6,17,32,64","1","6,32",""
264,"11,17,29,34","1","11,29,62",""
265,"9,17,46,64","1","9,46",""
266,"22,34,39","1","22,38,39",""
267,"34,43,55","1","24,55,59",""
268,"17,63,64,65","1","63,65",""
269,"34,43,70","1","19,70",""
270,"34,40,45,77","1","27,45",""
271,"13,17,34,49,74","1","13,49,74",""
272,"15,34,76","1","15,66",""
273,"17,63,64","1","63",""
274,"25,34,40,44,76,77","1","25,44,51",""
275,"34,43,70","1","43,70",""
276,"34,40,75,76,77","1","27,40,75","40"
277,"17,29,31,34","1","14,29,31",""
278,"34,37,40,50,76","1","37,50,76",""
279,"1,11,17,34","1","1,11,47",""
280,"17,41,64","1","41","41"
281,"8,17,53,64","1","8,53",""
282,"34,40,76,77","1","27,40,77",""
283,"17,18,34,56,60,76","1","18,56,66",""
284,"1,11,17,34","1","1,11",""
285,"17,64,72","1","17,72",""
286,"17,42,64","1","42","42"
287,"25,34","1","25,34",""
288,"2,17,34,49","1","2,49",""
289,"34,37,40,48,50,76,80","1","37,48,50,76,80",""
290,"34,43,70","1","70",""
291,"34,43,70","1","43,70","43"
292,"21,30,34","1","21,30",""
293,"17,34,52,57,60,76","1","52,57,60",""
294,"34,43,70","1","24,43,70",""
295,"4,7,17,20,32,34","1","4,7,20,32",""
296,"34,40,76,77","1","27,40,77",""
297,"1,11,17,34","1","1,11,78",""
298,"25,34,40,44,76,77","1","25,44,51","44"
299,"34,39,68,79","1","38,39,68,79",""
300,"15,34,48,76,80","1","15,48,80",""
301,"22,34,40,45,77","1","22,45","45"
302,"11,17,34","1","11,47,78",""
303,"22,34,39,40,77","1","22,38,39",""
304,"17,21,31,34,57","1","21,31,57",""
305,"22,34","1","22,33,34,38",""
306,"13,17,34,36,49,74","1","13,36,74",""
307,"17,46,64","1","46","46"
308,"34,43,81","1","19,81",""
309,"17,18,34,60,76","1","18,60,66",""
310,"34,43,55","1","19,24,55,59",""
311,"11,17,34","1","11,26,62,78",""
312,"3,34,40,45,76,77","1","3,27,45,77",""
313,"17,21,31,34,57","1","21,31,57",""
314,"17,34","1","47","47"
315,"16,17,64","1","16,17",""
316,"1,17,31,34","1","1,31",""
317,"11,17,34","1","11,62",""
318,"34,48,50,76,80","1","48,50,58,80","48"
319,"17,42,64,72","1","42,72",""
320,"2,17,35,54,67","1","2,35,54,67",""
321,"3,25,34,40,44,76,77","1","3,25,44",""
322,"10,17,41,64,65","1","10,41,65",""
323,"15,34,56,76","1","15,56,66",""
324,"5,17,64","1","5",""
325,"17,54,64","1","54",""
326,"34,68,81","1","68,81",""
327,"4,7,17,20,34,49,61","1","4,7,20,61",""
328,"3,34,40,44,76,77","1","3,40,44,77",""
329,"34,40,44,76,77","1","40,44,77",""
330,"25,34,40,76,77","1","25,51",""
331,"17,20,32,46,61","1","20,32,46,61",""
332,"22,34,40,45,77","1","22,34,45",""
333,"34,43,70","1","70",""
334,"13,17,34,49","1","13,49","49"
335,"34,39,68,79","1","38,39,68,79",""
336,"34,43,73","1","19,59,73",""
337,"34,40,45,77","1","45",""
338,"34,40,50,76","1","50,76","50"
339,"17,18,34,60,76","1","18,60",""
340,"34,43,55","1","55,59",""
341,"17,42,64,71","1","42,64,71",""
342,"17,20,32,34,46,49,61","1","20,32,46,61",""
343,"25,34,40,76,77","1","25,51,69","51"
344,"34,37,40,44,76,77","1","37,44,51",""
345,"34,56,60,76","1","56,66",""
346,"4,17,23,29,34","1","4,14,23,29",""
347,"34,43,81","1","19,81",""
348,"34,39,68","1","39,68",""
349,"5,10,17,41,64","1","5,10,41",""
350,"3,34,40,45,77","1","3,45,77",""
351,"30,34,40,50,76","1","30,50,76",""
352,"17,41,63,64,65","1","41,63,65",""
353,"7,13,17,23,34,36","1","7,13,23,36",""
354,"34,37,40,76,77","1","37,51,69",""
355,"7,13,17,34,36,49","1","7,13,36",""
356,"34,43,70","1","24,43,70",""
357,"2,17,46,49,61","1","2,46,61",""
358,"17,18,34,60,76","1","18,60",""
359,"6,9,10,17,64","1","6,9,10",""
360,"17,64","1","17",""
361,"8,16,17,64,72","1","8,16,72",""
362,"8,17,53,64","1","8,53",""
363,"1,17,34,52,60","1","1,47,52","52"
364,"30,34,37,40,50,75,76","1","30,37,50,75,76",""
365,"17,18,34,56,60,76","1","18,56,60,66",""
366,"17,34,74","1","26,74",""
367,"5,16,17,64","1","5,16",""
368,"22,34,39,40,45,77","1","22,34,39,45",""
369,"12,17,53,64","1","12,53","53"
370,"9,17,54,64,65","1","9,54,65",""
371,"12,17,42,64,71","1","12,42,64,71",""
372,"5,16,17,41,64","1","5,16,41",""
373,"34,40,76,77","1","27,40,77",""
374,"28,34,43,73","1","28,33,73",""
375,"28,34,43,73","1","28,33,73",""
376,"3,34,40,44,76,77","1","3,40,44,77",""
377,"17,23,29,34","1","14,23,29",""
378,"17,54,64","1","54","54"
379,"5,16,17,64","1","5,16",""
380,"4,17,34","1","4",""
381,"34,43","1","43",""
382,"34,68,81","1","68,81",""
383,"28,34,43,73","1","28,33,73",""
384,"34,37,40,50,76","1","37,50",""
385,"17,34,52,60","1","47,52",""
386,"34,43,55","1","55","55"
387,"30,34,40,75,76","1","30,75,76",""
388,"34,39,68,79,81","1","39,68,79,81",""
389,"17,23,29,34,36","1","23,29,36",""
390,"34,56","1","56","56"
391,"17,21,34,57,60,76","1","21,57","57"
392,"34,76","1","58","58"
393,"17,42,64,72","1","42,72",""
394,"34,39,40,68,77","1","39,68",""
395,"1,17,34,52,60","1","1,52",""
396,"17,20,32,46","1","20,32,46",""
397,"17,34","1","26,78",""
398,"8,12,17,53,64,71","1","8,12,53,71",""
399,"34,37,40,48,50,76,80","1","37,48,50,80",""
400,"17,34,60,76","1","60,66",""
401,"28,34,43","1","28,33",""
402,"4,17,23,34","1","4,14,23",""
403,"25,34","1","25",""
404,"22,34","1","22,38",""
405,"1,11,17,34","1","1,11",""
406,"17,21,31,34","1","14,21,31",""
407,"28,34,43,55","1","28,55,59","59"
408,"4,7,17,20,34,49,61","1","4,7,20,61",""
409,"17,34","1","26,62",""
410,"34,68,81","1","68,81",""
411,"17,34,57,60,76","1","57,60","60"
412,"17,20,34,46,49,61","1","20,46,61","61"
413,"17,21,31,34","1","21,31",""
414,"15,34,76,80","1","15,69,80",""
415,"34,40,44,76,77","1","44,51,69",""
416,"17,34","1","26,62","62"
417,"12,17,53,64,71","1","12,53,64,71",""
418,"17,34,74","1","26,74",""
419,"28,34","1","28,33",""
420,"17,21,34,60,76","1","21,58,60",""
421,"17,63,64","1","63","63"
422,"34,43","1","19,59",""
423,"12,17,64","1","12,64","64"
424,"8,17,42,64,72","1","8,42,72",""
425,"28,34,43,55","1","28,55,59",""
426,"8,17,53,64,71,72","1","8,53,71,72",""
427,"34,37,40,50,75,76","1","37,50,75,76",""
428,"17,63,64,65","1","63,65","65"
429,"34,48,76","1","48,58",""
430,"34,60,76","1","66","66"
431,"17,29,34,36","1","29,36",""
432,"17,54,64,67","1","54,67","67"
433,"34,43,70","1","24,43,70",""
434,"17,29,34","1","29,62",""
435,"34,68,81","1","68,81","68"
436,"34,76","1","69","69"
437,"34,37,40,75,76","1","37,75",""
438,"17,18,34,56,60","1","18,56",""
439,"34,37,40,76,77","1","37,51",""
440,"34,43,73","1","59,73",""
441,"34,43,79,81","1","79,81",""
442,"34,43,70","1","70","70"
443,"17,21,34","1","21",""
444,"12,17,42,53,64,71","1","12,42,53,64,71","71"
445,"34,43,73","1","19,73",""
446,"17,42,64,72","1","42,72","72"
447,"2,17,34,35,49,74","1","2,35,74",""
448,"17,23,29,34,36","1","23,29,36",""
449,"4,7,17,23,34","1","4,7,23",""
450,"5,6,10,17,64","1","5,6,10",""
451,"28,34,43,73","1","28,59,73","73"
452,"17,34,56","1","47,56,78",""
453,"17,34,35,74","1","26,35,74","74"
454,"11,17,34","1","11,62",""
455,"9,17,64,65","1","9,65",""
456,"28,34,43,55","1","28,33,55",""
457,"13,17,34,49,74","1","13,49,74",""
458,"1,17,34,52","1","1,47,52",""
459,"34,37,40,48,50,76,80","1","37,48,50,80",""
460,"34,40,75,76","1","27,75","75"
461,"17,23,29,34","1","14,23,29",""
462,"5,16,17,41,64","1","5,16,17,41",""
463,"17,34,52,57,60,76","1","52,57,60",""
464,"17,54,64","1","54",""
465,"15,34,48,76,80","1","15,48,80",""
466,"28,34,43,73","1","28,33,73",""
467,"34,43","1","19,24",""
468,"34,43","1","19,24",""
469,"30,34,40,75,76","1","30,75,76","76"
470,"34,37,40,75,76","1","37,75",""
471,"2,13,17,34,35,49,74","1","2,13,35,49,74",""
472,"2,17,46,49,61,67","1","2,46,61,67",""
473,"34,43,55","1","55,59",""
474,"22,34,40,45,77","1","22,34,45",""
475,"3,34,40,76,77","1","3,27,40,77","77"
476,"17,34","1","78","78"
477,"34,43,79","1","79","79"
478,"34,43","1","33,38",""
479,"8,17,42,64,72","1","8,42,72",""
480,"9,17,54,64,67","1","9,54,67",""
481,"22,34","1","22,34,38",""
482,"15,34,48,76,80","1","15,48,80",""
483,"30,34,40,75,76","1","30,75",""
484,"9,17,64,67","1","9,67",""
485,"17,34","1","47,78",""
486,"34,43,73,79","1","38,73,79",""
487,"2,17,34,35,49,67","1","2,35,49,67",""
488,"30,34,76","1","30,76",""
489,"34,40,76,77","1","27,40,77",""
490,"15,34,76,80","1","15,69,80","80"
491,"17,18,34,52,60,76","1","18,47,52",""
492,"34,76","1","51,69",""
493,"34,40,45,77","1","45",""
494,"15,34,48,76,80","1","15,48,80",""
495,"34,43,70","1","24,43,70",""
496,"6,17,32,46,64","1","6,32,46",""
497,"34,43,81","1","81","81"
498,"34,43,55","1","24,55",""
499,"13,17,34,36","1","13,36",""
500,"6,9,17,46,64","1","6,9,46",""

