vector_index,x,y_original,cluster_id,max_posterior,posterior_component_1,posterior_component_2,posterior_component_3
24,-0.9078156312625252,0.6419051173732578,2,0.9994728819028565,0.0005271180971434941,0.9994728819028565,1.5311759653229637e-26
25,-0.9038076152304608,0.6694888092415475,2,0.99877245381463,0.001227546185370045,0.99877245381463,3.81484487619058e-25
26,-0.8997995991983968,0.6051165761918156,2,0.9998097186819763,0.00019028131802373012,0.9998097186819763,5.085345011369428e-28
27,-0.8957915831663327,0.5578721060585824,2,0.999946341932639,5.3658067361009904e-05,0.999946341932639,4.3624735387419864e-30
28,-0.8917835671342685,0.5842408331129116,2,0.9998862550842991,0.0001137449157009594,0.9998862550842991,9.729392869480982e-29
29,-0.8877755511022044,0.5916327078825327,2,0.9998559026873919,0.00014409731260812972,0.9998559026873919,2.839965197515087e-28
30,-0.8837675350701403,0.5283733758087616,2,0.9999714239956361,2.8576004363896497e-05,0.9999714239956361,4.822109596589709e-31
31,-0.8797595190380761,0.6413712143462958,2,0.9993955410499803,0.000604458950019669,0.9993955410499803,9.095447680522309e-26
32,-0.875751503006012,0.6343355473315525,2,0.9994908068059817,0.0005091931940182264,0.9994908068059817,5.698044369154389e-26
33,-0.8717434869739479,0.7232287883797437,2,0.9933686182961259,0.006631381703874151,0.9933686182961259,7.027330784985152e-22
34,-0.8677354709418837,0.7028688823509163,2,0.9963217399368021,0.003678260063197919,0.9963217399368021,1.0973785417695956e-22
35,-0.8637274549098196,0.5500203951722964,2,0.9999374018364364,6.259816356363797e-05,0.9999374018364364,2.1958191250704177e-29
36,-0.8597194388777555,0.6729178208971947,2,0.9983806720595322,0.0016193279404677849,0.9983806720595322,8.375601118525681e-24
37,-0.8557114228456915,0.533623312946925,2,0.9999534840825953,4.651591740466851e-05,0.9999534840825953,7.603007872250816e-30
38,-0.8517034068136273,0.6677658520304198,2,0.9985380127809037,0.0014619872190962684,0.9985380127809037,8.18027622371765e-24
39,-0.8476953907815632,0.5731399143191415,2,0.9998676557236584,0.0001323442763414629,0.9998676557236584,7.7414110850816855e-28
40,-0.8436873747494991,0.5349726235139823,2,0.9999437375678045,5.626243219548725e-05,0.9999437375678045,2.2395175316271517e-29
41,-0.8396793587174349,0.6415864046457865,2,0.9992117842075461,0.000788215792453966,0.9992117842075461,1.2856615393895311e-24
42,-0.8356713426853708,0.4075533680692546,2,0.9999955890890345,4.410910965709255e-06,0.9999955890890345,1.195103098604025e-34
43,-0.8316633266533067,0.4837627200448623,2,0.9999781313417114,2.1868658288618607e-05,0.9999781313417114,3.5287122405684626e-31
44,-0.8276553106212425,0.6119495116618656,2,0.999584841551886,0.00041515844811392666,0.999584841551886,1.5440825188915e-25
45,-0.8236472945891784,0.635038371620379,2,0.9992456788927211,0.0007543211072789341,0.9992456788927211,1.9408345576684083e-24
46,-0.8196392785571143,0.6011777717854505,2,0.9996528185514164,0.00034718144858361953,0.9996528185514164,9.421304356592646e-26
47,-0.8156312625250501,0.5066346921637532,2,0.9999543171553565,4.568284464347627e-05,0.9999543171553565,1.2765108782602055e-29
48,-0.811623246492986,0.5698106560210311,2,0.9998139484402923,0.0001860515597077224,0.9998139484402923,8.034301816878609e-27
49,-0.8076152304609219,0.668777247417978,2,0.9980630982625475,0.001936901737452531,0.9980630982625475,1.4082624664720124e-22
50,-0.8036072144288577,0.6862476378278198,2,0.9969510381808091,0.003048961819190883,0.9969510381808091,9.465245028756341e-22
51,-0.7995991983967936,0.6406179460966185,2,0.9989510633899904,0.0010489366100095328,0.9989510633899904,1.621032401510535e-23
52,-0.7955911823647295,0.7366593097123064,2,0.9888477612336847,0.011152238766315305,0.9888477612336847,1.7051042999464043e-19
53,-0.7915831663326653,0.678087301946073,2,0.9973133996668578,0.002686600333142139,0.9973133996668578,9.109234443341022e-22
54,-0.7875751503006012,0.588668151123496,2,0.9996264542012833,0.0003735457987167191,0.9996264542012833,2.7947256649721817e-25
55,-0.7835671342685371,0.6281796431767621,2,0.9990858095620156,0.0009141904379843019,0.9990858095620156,1.4652308939232417e-23
56,-0.779559118236473,0.5405318703138519,2,0.9998431328202664,0.0001568671797336725,0.9998431328202664,5.720211210582479e-27
57,-0.7755511022044088,0.6462375620009675,2,0.9985366851241848,0.0014633148758151345,0.9985366851241848,1.3151246602402916e-22
58,-0.7715430861723447,0.7459704241523201,2,0.9849778098114064,0.015022190188593682,0.9849778098114064,1.4476220964494907e-18
59,-0.7675350701402806,0.713925462616099,2,0.9928562360638679,0.007143763936132067,0.9928562360638679,1.0051459045003367e-19
60,-0.7635270541082164,0.7733490844360146,2,0.9704283111120008,0.02957168888799912,0.9704283111120008,2.5210278594218944e-17
61,-0.7595190380761523,0.6390298167838451,2,0.9985462395487035,0.0014537604512966037,0.9985462395487035,1.950866569674753e-22
62,-0.7555110220440882,0.7730071479188423,2,0.9702853750243137,0.02971462497568631,0.9702853750243137,3.6407753383536966e-17
63,-0.751503006012024,0.6518995998306187,2,0.9979523562218585,0.0020476437781414185,0.9979523562218585,1.0361691341802838e-21
64,-0.7474949899799599,0.7871217796574863,2,0.9581927898819064,0.04180721011809341,0.9581927898819064,1.836479702695941e-16
65,-0.7434869739478958,0.6696637464923556,2,0.9968291780731319,0.003170821926868061,0.9968291780731319,8.230363354713414e-21
66,-0.7394789579158316,0.7299944047799263,2,0.9882351515779845,0.01176484842201545,0.9882351515779845,1.9857243645220733e-18
67,-0.7354709418837675,0.7934148057818595,2,0.9510689664479186,0.048931033552080914,0.9510689664479186,5.568825805774035e-16
68,-0.7314629258517034,0.6619078596992429,2,0.996988967528578,0.003011032471422072,0.996988967528578,8.902270451030841e-21
69,-0.7274549098196392,0.6968157929225731,2,0.9937312869280563,0.006268713071943714,0.9937312869280563,2.2713791522317903e-19
70,-0.7234468937875751,0.7844027220267206,2,0.9591468333934796,0.040853166606519956,0.9591468333934796,4.632400289597526e-16
71,-0.719438877755511,0.6725887592857636,2,0.9958667067716412,0.0041332932283586555,0.9958667067716412,4.694220328819933e-20
72,-0.7154308617234469,0.5794794051887658,2,0.9991853745827877,0.0008146254172123722,0.9991853745827877,2.2914017577259478e-23
73,-0.7114228456913828,0.8584995597958827,2,0.806487253485861,0.19351274651382033,0.806487253485861,3.1855768301191135e-13
74,-0.7074148296593187,0.651372499967269,2,0.9968742531047495,0.0031257468952505287,0.9968742531047495,1.684779985125127e-20
75,-0.7034068136272545,0.7035352792489631,2,0.9914638042534679,0.008536195746532037,0.9914638042534679,1.6257239960177824e-18
76,-0.6993987975951904,0.7851829660199249,2,0.9560716125551414,0.04392838744485703,0.9560716125551414,1.5720389272424661e-15
77,-0.6953907815631263,0.6458770800589162,2,0.9967666637490851,0.0032333362509147923,0.9967666637490851,2.326685764746366e-20
78,-0.6913827655310621,0.6157678656800262,2,0.9979426134522256,0.0020573865477744803,0.9979426134522256,2.5862467791301265e-21
79,-0.687374749498998,0.7185235597311969,2,0.987290656885279,0.012709343114721059,0.987290656885279,1.3737774557773973e-17
80,-0.6833667334669339,0.5565923371555355,2,0.9990490608395207,0.0009509391604793277,0.9990490608395207,3.7157788692340546e-23
81,-0.6793587174348698,0.6788064569473401,2,0.993287699241838,0.006712300758161998,0.993287699241838,9.150983135507154e-19
82,-0.6753507014028056,0.7232291772958417,2,0.984926857673478,0.015073142326522041,0.984926857673478,3.9095355506845604e-17
83,-0.6713426853707415,0.6838037467077572,2,0.9921101821552721,0.007889817844727831,0.9921101821552721,2.2109104327891655e-18
84,-0.6673346693386774,0.583684337313639,2,0.9981976790339437,0.0018023209660562658,0.9981976790339437,1.069060501783393e-21
85,-0.6633266533066133,0.8364418908032623,2,0.8749447566388391,0.12505524336073806,0.8749447566388391,4.2286996916658553e-13
86,-0.6593186372745492,0.7189247030384648,2,0.9842275280043611,0.015772471995638755,0.9842275280043611,6.842992966286629e-17
87,-0.6553106212424851,0.8268545995222826,2,0.8936422569162217,0.106357743083486,0.8936422569162217,2.9236432969171765e-13
88,-0.6513026052104209,0.6932671209390032,2,0.9888467704101938,0.011153229589806213,0.9888467704101938,1.5240823544595253e-17
89,-0.6472945891783568,0.6453634936689218,2,0.9943065355126629,0.005693464487337121,0.9943065355126629,5.084922950076598e-19
90,-0.6432865731462927,0.7389802268059632,2,0.9752484873491108,0.02475151265088839,0.9752484873491108,7.532271430516154e-16
91,-0.6392785571142285,0.7018509835211596,2,0.9857182647192603,0.01428173528073964,0.9857182647192603,5.893234101640421e-17
92,-0.6352705410821644,0.6265481670095261,2,0.994823628798204,0.005176371201796027,0.994823628798204,2.7201176482885565e-19
93,-0.6312625250501003,0.8399939144522941,2,0.8626310192232818,0.1373689807746403,0.8626310192232818,2.077963565165718e-12
94,-0.6272545090180361,0.6742586369684599,2,0.9891311621372803,0.010868837862719638,0.9891311621372803,1.5674647226642396e-17
95,-0.623246492985972,0.5784350472513622,2,0.9964899419046762,0.003510058095323806,0.9964899419046762,1.770139699701242e-20
96,-0.6192384769539079,0.8335127993592509,2,0.8734542951328532,0.1265457048649634,0.8734542951328532,2.1833735120145963e-12
97,-0.6152304609218437,0.6885059164916201,2,0.9849074736622742,0.015092526337725625,0.9849074736622742,9.140999866079198e-17
98,-0.6112224448897796,0.6818012070379503,2,0.9855472069094016,0.014452793090598392,0.9855472069094016,7.194385307021515e-17
99,-0.6072144288577155,0.5907606227501043,2,0.9947178920080348,0.005282107991965113,0.9947178920080348,1.3833424458722289e-19
100,-0.6032064128256514,0.8728186433974656,2,0.7699871524629383,0.23001284747898484,0.7699871524629383,5.807691442850221e-11
101,-0.5991983967935872,0.6319237889694628,2,0.9906810402827723,0.009318959717227666,0.9906810402827723,4.488840374832633e-18
102,-0.5951903807615231,0.7412843561274368,2,0.9629478403225755,0.03705215967741288,0.9629478403225755,1.1582574397492388e-14
103,-0.591182364729459,0.8111314692687455,2,0.9009413597799164,0.09905864021847594,0.9009413597799164,1.60768993031413e-12
104,-0.5871743486973948,0.7733599620755095,2,0.9396778883437897,0.06032211165605574,0.9396778883437897,1.5450578327583267e-13
105,-0.5831663326653307,0.7363383790014121,2,0.9614572535113293,0.038542746488655126,0.9614572535113293,1.573142278724905e-14
106,-0.5791583166332666,0.6064529590259606,2,0.9900703454600654,0.009929654539934529,0.9900703454600654,3.0033094054065965e-18
107,-0.5751503006012024,0.6792711666627885,2,0.9783269894531254,0.02167301054687409,0.9783269894531254,5.372104224354771e-16
108,-0.5711422845691383,0.760523563663024,2,0.9426230888303331,0.057376911169520116,0.9426230888303331,1.4687472988688543e-13
109,-0.5671342685370742,0.6839634867695427,2,0.9748148285570922,0.025185171442906572,0.9748148285570922,1.1910334223124309e-15
110,-0.56312625250501,0.7646315731951685,2,0.9359112755176956,0.06408872448201708,0.9359112755176956,2.8730276314874217e-13
111,-0.5591182364729459,0.8043152572520995,2,0.8945945082519398,0.10540549174369512,0.8945945082519398,4.365171820648189e-12
112,-0.5551102204408818,0.828176583748133,2,0.8573097644056031,0.14269023557131638,0.8573097644056031,2.3080464650827162e-11
113,-0.5511022044088176,0.6544702090477891,2,0.9762835807878306,0.02371641921216893,0.9762835807878306,4.692628551361952e-16
114,-0.5470941883767535,0.9296721197734312,2,0.5653093627724992,0.43469062507762846,0.5653093627724992,1.2149872284650453e-08
115,-0.5430861723446894,0.8167023702052529,2,0.8680353210836549,0.13196467889718425,0.8680353210836549,1.916080309671635e-11
116,-0.5390781563126252,0.7565182240055646,2,0.9285846294807218,0.0714153705186969,0.9285846294807218,5.813560420139489e-13
117,-0.5350701402805611,0.8451573999949542,2,0.8140617023257992,0.18593829752725088,0.8140617023257992,1.469498684067558e-10
118,-0.531062124248497,0.9485540327110318,1,0.5030931835307589,0.5030931835307589,0.4969067620924438,5.4376797249707466e-08
119,-0.5270541082164328,0.64553859833517,2,0.9680113809984352,0.031988619001563544,0.9680113809984352,1.2481115449867949e-15
120,-0.5230460921843687,0.7439178858140559,2,0.9264626491011787,0.07353735089820183,0.9264626491011787,6.195004535438391e-13
121,-0.5190380761523046,0.5729549881364959,2,0.9756017429429654,0.02439825705703457,0.9756017429429654,2.523743190351301e-17
122,-0.5150300601202404,0.7799202378923061,2,0.8911007544731898,0.10889924551905644,0.8911007544731898,7.75375659355278e-12
123,-0.5110220440881764,0.7950062574702569,2,0.8716033674575763,0.1283966325200418,0.8716033674575763,2.2381971538885113e-11
124,-0.5070140280561123,0.7638963981491818,2,0.8985776429940995,0.10142235700136389,0.8985776429940995,4.536642993228455e-12
125,-0.5030060120240482,0.715909415458405,2,0.926793243849666,0.07320675614998193,0.926793243849666,3.521433359763372e-13
126,-0.498997995991984,0.6055417962283036,2,0.9582872740696389,0.04171272593036039,0.9582872740696389,7.378878566463113e-16
127,-0.4949899799599199,0.800604669443927,2,0.8495983059082015,0.15040169402811102,0.8495983059082015,6.368751913561507e-11
128,-0.4909819639278557,0.8883639499019931,2,0.6868195350819642,0.3131804565224678,0.6868195350819642,8.395567888530698e-09
129,-0.4869739478957916,0.7258431686938885,2,0.9055036620723068,0.09449633792620243,0.9055036620723068,1.490713240866455e-12
130,-0.4829659318637275,0.809513169419938,2,0.825347648853464,0.17465235096986392,0.825347648853464,1.7667195835765933e-10
131,-0.4789579158316633,0.6500288744390073,2,0.9286935834532839,0.07130641654668105,0.9286935834532839,3.511323498873204e-14
132,-0.4749498997995992,0.8132178620221036,2,0.8110395937055188,0.18896040598942457,0.8110395937055188,3.0505664360545096e-10
133,-0.4709418837675351,0.7463190220864065,2,0.8724282649303206,0.12757173505907524,0.8724282649303206,1.060424474893253e-11
134,-0.4669338677354709,0.7179333889946806,2,0.8850863642162036,0.11491363578091332,0.8850863642162036,2.8831326612435506e-12
135,-0.4629258517034068,0.7192234216513752,2,0.878545553801139,0.1214544461950187,0.878545553801139,3.842238091320058e-12
136,-0.4589178356713427,0.7496777816823116,2,0.8526446159072718,0.14735538406936252,0.8526446159072718,2.336569932819353e-11
137,-0.4549098196392785,0.8128641148113616,2,0.784795435465388,0.2152045638232625,0.784795435465388,7.113495121926321e-10
138,-0.4509018036072144,0.6783877194046423,2,0.8779997491883039,0.1220002508108001,0.8779997491883039,8.960145919958231e-13
139,-0.4468937875751503,0.7526714981574995,2,0.8306756294711289,0.1693243704789938,0.8306756294711289,4.987720222819101e-11
140,-0.4428857715430861,0.7821915934473878,2,0.7990048546546825,0.20099514508127983,0.7990048546546825,2.64037713293183e-10
141,-0.438877755511022,0.6986435091048365,2,0.8466453862929911,0.1533546137019719,0.8466453862929911,5.036953793289593e-12
142,-0.434869739478958,0.9313459134736596,2,0.5474867270339315,0.4525128697578642,0.5474867270339315,4.03208204220828e-07
143,-0.4308617234468939,0.7203678865705261,2,0.8193682727906579,0.1806317271863998,0.8193682727906579,2.294225922255059e-11
144,-0.4268537074148297,0.7361162153022859,2,0.8019851958555387,0.19801480408361,0.8019851958555387,6.085134742978382e-11
145,-0.4228456913827656,0.712419029963909,2,0.8044878442847305,0.19551215569130043,0.8044878442847305,2.3969002841857645e-11
146,-0.4188376753507015,0.9355634629056584,2,0.5291496473807381,0.47084957843867137,0.5291496473807381,7.741805905634662e-07
147,-0.4148296593186373,0.8369077948483926,2,0.6893713905688026,0.310628597788729,0.6893713905688026,1.1642468460603988e-08
148,-0.4108216432865732,0.7187273054566652,2,0.770636378072285,0.22936362186637782,0.770636378072285,6.13371342661098e-11
149,-0.4068136272545091,0.883121486868181,2,0.6132598859757846,0.3867399943810362,0.6132598859757846,1.1964317923338545e-07
150,-0.4028056112224449,0.8116361986519449,2,0.6921403000627591,0.3078596937996618,0.6921403000627591,6.137579065671226e-09
151,-0.3987975951903808,0.8171070003257893,2,0.6784197855054304,0.32158020527687997,0.6784197855054304,9.21768973447559e-09
152,-0.3947895791583167,0.7699040937618683,2,0.7026869961858786,0.2973130024320273,0.7026869961858786,1.3820941461134086e-09
153,-0.3907815631262525,0.738433693225287,2,0.7045832441991102,0.2954167553836326,0.7045832441991102,4.1725721820443417e-10
154,-0.3867735470941884,0.8263221571895308,2,0.6435344386255609,0.356465539120051,0.6435344386255609,2.2254388052588815e-08
155,-0.3827655310621243,0.7565970206455844,2,0.6736179718786697,0.3263820267657871,0.6736179718786697,1.355543217420907e-09
156,-0.3787575150300601,0.9464368490783214,1,0.5177255549713435,0.5177255549713435,0.4822707423021754,3.7027264810541876e-06
157,-0.374749498997996,0.7004348168871086,2,0.651710871093986,0.34828912872640405,0.651710871093986,1.796099637712998e-10
158,-0.3707414829659319,0.9257416975392934,2,0.50575162193162,0.4942462751754857,0.50575162193162,2.1028928942326584e-06
159,-0.3667334669338677,0.7948040787401799,2,0.6110361394516204,0.38896384683701507,0.6110361394516204,1.3711364595691706e-08
160,-0.3627254509018036,0.8284862933749745,2,0.5841438766890709,0.4158560609552956,0.5841438766890709,6.235563360827253e-08
161,-0.3587174348697395,0.8720513574383141,2,0.5453274289177427,0.45467217705340573,0.5453274289177427,3.9402885159012225e-07
162,-0.3547094188376753,0.7558075835918101,2,0.578190249193458,0.42180974600918625,0.578190249193458,4.797355776748155e-09
163,-0.3507014028056112,0.8761857146740407,2,0.5262560921619579,0.47374330389598707,0.5262560921619579,6.039420549444996e-07
164,-0.3466933867735471,0.5912502135890085,1,0.5698790364140056,0.5698790364140056,0.4301209635782481,7.74613280751593e-12
165,-0.342685370741483,0.7510520344866973,2,0.5318555142528455,0.46814447891096195,0.5318555142528455,6.836192616646273e-09
166,-0.3386773547094188,0.7355132800619396,2,0.5104183961725178,0.4895815993665497,0.5104183961725178,4.4609324595820075e-09
167,-0.3346693386773547,0.709934598701719,1,0.5208904336438308,0.5208904336438308,0.4791095643868192,1.969350054656636e-09
168,-0.3306613226452907,0.7937851701573748,1,0.503640348473632,0.503640348473632,0.4963595930505099,5.847585798349237e-08
169,-0.3266533066132265,0.8425977693414202,1,0.5155970147050213,0.5155970147050213,0.48440257956025995,4.0573471870315226e-07
170,-0.3226452905811624,0.8686965580839885,1,0.5305990114825391,0.5305990114825391,0.4693998152538525,1.1732636084428398e-06
171,-0.3186372745490983,0.832489690949908,1,0.5374856847861412,0.5374856847861412,0.4625139374507337,3.7776312504413716e-07
172,-0.3146292585170341,0.7606897051730317,1,0.5745697127186215,0.5745697127186215,0.4254302539554169,3.332596160727852e-08
173,-0.31062124248497,0.8441820029133398,1,0.5591275186370249,0.5591275186370249,0.44087172611974945,7.552432256617904e-07
174,-0.3066132264529059,0.8253089559788216,1,0.5742138624056529,0.5742138624056529,0.4257856830379238,4.5455642335121926e-07
175,-0.3026052104208417,0.890945946489129,1,0.5786440279630961,0.5786440279630961,0.42135126614711926,4.70588978459332e-06
176,-0.2985971943887776,0.8789017150167756,1,0.587025065798289,0.587025065798289,0.41297133777248035,3.596429230664979e-06
177,-0.2945891783567135,0.8198602233119192,1,0.6131406905923221,0.6131406905923221,0.38685872659941983,5.828082579517168e-07
178,-0.2905811623246493,0.7463072391460569,1,0.6796613790435787,0.6796613790435787,0.3203385671448288,5.381159251305347e-08
179,-0.2865731462925852,0.7665069066817795,1,0.6764971901948408,0.6764971901948408,0.3235026817817084,1.2802345090809028e-07
180,-0.2825651302605211,0.7754053117010342,1,0.683077515887226,0.683077515887226,0.3169222812236101,2.028891639239414e-07
181,-0.2785571142284569,0.7948028283384329,1,0.6806471887382944,0.6806471887382944,0.3193523588019883,4.5245971715845826e-07
182,-0.2745490981963928,0.8420940082264126,1,0.6601405145920172,0.6601405145920172,0.3398570799316836,2.405476299234814e-06
183,-0.2705410821643287,0.8784799594015321,1,0.6521392658050997,0.6521392658050997,0.347852314958671,8.419236229238773e-06
184,-0.2665330661322646,0.8177827726227098,1,0.6998819879098146,0.6998819879098146,0.3001165498392521,1.4622509333275882e-06
185,-0.2625250501002004,0.823758766839199,1,0.7068144877437261,0.7068144877437261,0.29318348920983045,2.023046443452567e-06
186,-0.2585170340681363,0.8345200896595251,1,0.7096051683843566,0.7096051683843566,0.29039160647907003,3.22513657334053e-06
187,-0.2545090180360722,0.7823602768723621,1,0.7672606059987884,0.7672606059987884,0.23273867169227638,7.223089352078213e-07
188,-0.250501002004008,0.7501687823460763,1,0.8109149937229301,0.8109149937229301,0.18908471231112925,2.939659406733792e-07
189,-0.2464929859719439,0.6843229653914822,1,0.8845908856808317,0.8845908856808317,0.11540907785579448,3.6463373883435674e-08
190,-0.2424849699398797,0.7696942843944057,1,0.8136464113836257,0.8136464113836257,0.18635284755462067,7.410617536781322e-07
191,-0.2384769539078156,0.8636965349157468,1,0.7374353691196449,0.7374353691196449,0.26255034894360535,1.4281936749761115e-05
192,-0.2344689378757515,0.770141106716778,1,0.8338615939419166,0.8338615939419166,0.1661374080769374,9.979811459150377e-07
193,-0.2304609218436875,0.8078690667389531,1,0.8073596164315258,0.8073596164315258,0.1926367621503936,3.621418080619109e-06
194,-0.2264529058116233,0.8647182525707423,1,0.7642303681568421,0.7642303681568421,0.23574870444152174,2.0927401636113444e-05
195,-0.2224448897795592,0.8695595676360107,1,0.7688485226271297,0.7688485226271297,0.2311246583054311,2.6819067439161018e-05
196,-0.2184368737474951,0.7420330028404217,1,0.8944473039898376,0.8944473039898376,0.10555197071340655,7.252967557823928e-07
197,-0.2144288577154309,0.9086421932306876,1,0.751982963364338,0.751982963364338,0.24792390454969818,9.31320859637957e-05
198,-0.2104208416833668,0.919537881645137,1,0.7505431132646467,0.7505431132646467,0.24932146855589565,0.00013541817945766216
199,-0.2064128256513027,0.7394249568614847,1,0.9171908129328185,0.9171908129328185,0.08280816745123334,1.0196159482102035e-06
200,-0.2024048096192385,0.7643597326499101,1,0.90496687602154,0.90496687602154,0.09503062390997694,2.5000684830140655e-06
201,-0.1983967935871744,0.925998363772492,1,0.7663234792718475,0.7663234792718475,0.2334644806243314,0.0002120401038211236
202,-0.1943887775551103,0.8193979683079884,1,0.8728253365256627,0.8728253365256627,0.12715909278640333,1.5570687933857288e-05
203,-0.1903807615230461,0.6539898925477492,1,0.9765564710053053,0.9765564710053053,0.023443413298865762,1.15695828967001e-07
204,-0.186372745490982,0.720014246793677,1,0.954143500486356,0.954143500486356,0.045855377730167075,1.1217834769801626e-06
205,-0.1823647294589179,0.8124466191061145,1,0.8987875663632016,0.8987875663632016,0.10119398754050973,1.844609628868901e-05
206,-0.1783567134268537,0.7397510043677444,1,0.9521212794075691,0.9521212794075691,0.0478760462925618,2.6742998690960106e-06
207,-0.1743486973947896,0.8001095691106007,1,0.9197181418178968,0.9197181418178968,0.08026507640283438,1.6781779268766476e-05
208,-0.1703406813627255,0.8361550706750233,1,0.8973828916982738,0.8973828916982738,0.10256863489141997,4.847341030630494e-05
209,-0.1663326653306613,0.9509145140835504,1,0.7940735268654839,0.7940735268654839,0.2051698997554197,0.0007565733790963807
210,-0.1623246492985972,0.81105949448125,1,0.9271049479441379,0.9271049479441379,0.07286314939279596,3.190266306618552e-05
211,-0.1583166332665331,0.9204517236383188,1,0.8372197159206118,0.8372197159206118,0.16230756048870754,0.00047272359068066576
212,-0.1543086172344689,0.9492926939948824,1,0.813284622384482,0.813284622384482,0.1857764882529117,0.000938889362606269
213,-0.1503006012024048,0.950071104550808,1,0.8181775027013449,0.8181775027013449,0.18078748642773135,0.0010350108709237381
214,-0.1462925851703407,0.8584321157498218,1,0.911518468531201,0.911518468531201,0.08832367682398619,0.00015785464481281008
215,-0.1422845691382765,0.6789050192746044,1,0.9904493025703565,0.9904493025703565,0.009549204635583518,1.4927940600305012e-06
216,-0.1382765531062124,0.8731415464873192,1,0.909377477218882,0.909377477218882,0.0903535460806408,0.000268976700477248
217,-0.1342685370741483,0.9204459750884336,1,0.8713238169809606,0.8713238169809606,0.1278751235730668,0.0008010594459725771
218,-0.1302605210420842,0.8303780799539093,1,0.9475392027283365,0.9475392027283365,0.05233687123238168,0.00012392603928178283
219,-0.1262525050100201,0.976710676233886,1,0.8204057899728128,0.8204057899728128,0.17690765218485333,0.0026865578423339136
220,-0.122244488977956,0.9062022396267444,1,0.8998831798245955,0.8998831798245955,0.0993362553442595,0.000780564831144968
221,-0.1182364729458919,0.883140098263338,1,0.9235850265655722,0.9235850265655722,0.07588113850827934,0.0005338349261485264
222,-0.1142284569138277,0.924842458654294,1,0.8916943923722765,0.8916943923722765,0.10698018831565181,0.001325419312071654
223,-0.1102204408817636,0.8648464783192569,1,0.9438052198458307,0.9438052198458307,0.05575612020853401,0.0004386599456353411
224,-0.1062124248496995,0.6389880675519091,1,0.9981827405190282,0.9981827405190282,0.0018156031874303003,1.6562935415013252e-06
225,-0.1022044088176353,0.7987089510459089,1,0.9786333354731316,0.9786333354731316,0.021242427423182293,0.00012423710368614856
226,-0.0981963927855712,0.9346318244457488,1,0.8997370452940625,0.8997370452940625,0.09809244020108489,0.00217051450485262
227,-0.0941883767535071,0.7744605581854664,1,0.987225048962117,0.987225048962117,0.012687321973891079,8.762906399181522e-05
