row,ensembles,super_ensembles,low_confidence_ensembles,seed_of
222,"5,15,55,60,76","1","5,15",""
223,"38,60","1","38","38"
224,"32,55,60,76","1","10,32",""
225,"36,55,76","1","36",""
226,"36,55,76","1","36",""
227,"6,9,55,59,60,73,76","1","6,59,73",""
228,"4,9,30,46,55,56,60,72,76","1","4,30,46,56",""
229,"9,39,60","1","39","39"
230,"26,30,55,56,60,72,76","1","26,30,56,72",""
231,"28,52,55,60,76,79","1","28,51,52",""
232,"26,55,60,72,75,76","1","26,75",""
233,"1,25,55,60,67,76,79","1","1,25,67",""
234,"52,55,60,76,79","1","51,52,79",""
235,"45,55,60,76","1","23,45",""
236,"4,9,30,46,55,56,60,72,76","1","4,30,46,56",""
237,"40,55,60,76","1","40","40"
238,"","","41","41"
239,"53,55,76,81","1","53,76,81",""
240,"47,55,63,76","1","17,47,63",""
241,"11,44,48,55,76,81","1","2,11,44,48,81",""
242,"55,76","1","33",""
243,"44,55,76,81","1","2,44,81",""
244,"42,55,76","1","42","42"
245,"55,60,73,76","1","73",""
246,"52,55,60,76,79","1","51,52,64",""
247,"21,29,55,60,69,76","1","21,29,69",""
248,"22,28,60,79","1","22,28,41,60,70",""
249,"43,55,60,76","1","43","43"
250,"7,55,60,76","1","7,13,37",""
251,"26,30,55,56,60,72,76","1","26,30,56,72",""
252,"55,60,75,76,78","1","27,75,78",""
253,"1,52,55,60,76,79","1","1,52,79",""
254,"38,55,60,68,76","1","38,68",""
255,"9,14,39,55,60,76","1","9,14,18,39",""
256,"36,55,76","1","36",""
257,"1,40,55,60,67,76,79","1","1,40,67",""
258,"42,55,76","1","42,55,76",""
259,"36,55,76","1","36",""
260,"7,12,55,60,76,80","1","7,12,80",""
261,"32,39,55,60,76","1","32,35,39",""
262,"55,60,76","1","13,37,57",""
263,"15,25,55,60,76","1","15,25,64",""
264,"9,14,55,60,76","1","14",""
265,"6,39,55,60,76","1","6,35,39",""
266,"44,55,76","1","2,44","44"
267,"44,53,55,76,81","1","2,44,53,81",""
268,"43,55,60,76,80","1","43,80",""
269,"4,9,30,45,46,55,56,60,72,76","1","4,30,45,46,56",""
270,"47,55,76","1","24,47",""
271,"50,55,61,76","1","50,61",""
272,"45,55,60,72,76","1","23,45","45"
273,"9,14,39,55,59,60,76","1","9,14,39,59",""
274,"55,60,74,76","1","74",""
275,"9,46,55,60,76","1","46","46"
276,"55,76","1","33",""
277,"9,14,39,55,59,60,73,76","1","9,14,39,59,73",""
278,"28,52,55,60,76,79","1","28,51,52,79",""
279,"47,55,76","1","24,47","47"
280,"55,60,76","1","37",""
281,"6,55,60,74,76","1","6,35,74",""
282,"3,7,55,60,76,80","1","3,7,57,80",""
283,"55,76","1","33",""
284,"52,55,60,76,79","1","51,52,64",""
285,"16,32,54,55,60,71,76","1","10,16,32,54,71",""
286,"5,15,55,60,68,76","1","5,15,68",""
287,"11,20,44,48,55,76,81","1","11,20,44,48,81","48"
288,"7,55,60,76","1","7,13,37,57",""
289,"5,40,55,60,76,77","1","5,37,40,77",""
290,"26,55,60,72,75,76,78","1","23,26,75,78",""
291,"55,60,75,76,78","1","23,75,78",""
292,"16,49,54,55,60,74,76","1","16,49,54,74",""
293,"50,55,61,76","1","50,61,62",""
294,"49,55,60,76","1","49","49"
295,"8,50,55,61,76","1","8,50,61",""
296,"20,55,76","1","20,33",""
297,"55,60,76","1","57",""
298,"50,55,76","1","50","50"
299,"55,60,76,79","1","51","51"
300,"12,38,55,60,68,76,80","1","12,38,68,80",""
301,"54,55,60,71,76","1","10,54,71",""
302,"12,38,55,60,76,77","1","12,38,77",""
303,"1,28,52,55,60,76,79","1","1,28,51,52,79","52"
304,"11,42,55,76,81","1","11,42,81",""
305,"43,60","1","43",""
306,"55,76,82","1","24,34,82",""
307,"26,30,45,55,56,60,72,76","1","26,30,45,56,72",""
308,"6,32,55,60,76","1","6,32,35",""
309,"16,49,55,60,76","1","16,49",""
310,"36,55,76","1","36",""
311,"42,55,76","1","42,55,76",""
312,"55,60,73,76","1","73",""
313,"53,55,76","1","53","53"
314,"3,7,55,60,76,80","1","3,7,80",""
315,"16,54,55,60,74,76","1","16,54,74",""
316,"20,55,76","1","20,34",""
317,"47,55,63,76","1","24,47,63",""
318,"16,54,55,60,71,76","1","16,54,71","54"
319,"45,55,56,60,72,76","1","45,56,72",""
320,"55,76,82","1","33,34,82",""
321,"55,65,76","1","55,65,76",""
322,"42,55,65,76","1","27,42,55,65","55"
323,"47,55,63,76","1","19,47,63",""
324,"32,55,60,76","1","10,32,35",""
325,"40,55,60,76,79","1","40",""
326,"32,54,55,60,71,76","1","10,32,54,71",""
327,"5,15,55,60,67,76","1","5,15,67",""
328,"47,55,63,76","1","24,47,63",""
329,"4,30,45,55,56,60,72,76","1","4,30,45,56,72","56"
330,"55,60,74,76","1","74",""
331,"29,31,55,60,69,71,76","1","29,31,69,71",""
332,"55,60,76","1","13,57","57"
333,"29,43,55,60,76","1","29,43",""
334,"54,55,58,60,71,76","1","54,58,71",""
335,"55,66,76","1","62,66",""
336,"3,21,55,60,76","1","3,21",""
337,"21,29,43,55,60,69,76","1","21,29,43,69",""
338,"55,60,76,79","1","51,64",""
339,"49,55,58,60,76","1","49,58","58"
340,"3,55,60,76","1","3,57",""
341,"6,9,14,39,55,59,60,73,76","1","6,14,39,59,73","59"
342,"5,15,55,60,68,76","1","5,15,68",""
343,"22,60","1","22,60,70","60"
344,"3,7,12,55,60,76,80","1","3,7,12,80",""
345,"31,55,60,69,76","1","10,31,69",""
346,"8,50,55,61,66,76","1","8,50,61,62,66","61"
347,"3,21,43,55,60,76","1","3,21,43",""
348,"16,49,55,60,76","1","16,49",""
349,"3,7,12,55,60,76,80","1","3,7,12,80",""
350,"55,76","1","62","62"
351,"31,55,60,69,76","1","31,69",""
352,"55,75,76","1","27,55,75",""
353,"40,55,60,76,77","1","37,40,77",""
354,"11,48,55,76,81","1","11,48,81",""
355,"16,49,55,58,60,76","1","16,49,58",""
356,"53,55,76,81","1","53,81",""
357,"8,36,55,76","1","8,36",""
358,"55,60,76","1","57",""
359,"47,55,63,76","1","17,24,47,63","63"
360,"16,49,54,55,58,60,76","1","16,49,54,58",""
361,"22,60","1","22,41,60,70",""
362,"55,60,76,79","1","64","64"
363,"11,48,55,76,81","1","11,48,81",""
364,"1,55,60,76,79","1","1,41,79",""
365,"55,65,76,78","1","65,78","65"
366,"28,52,55,60,76,79","1","28,41,52,79",""
367,"5,40,55,60,76,77","1","5,40,77",""
368,"55,66,76","1","17,62,66","66"
369,"55,60,75,76,78","1","23,75,78",""
370,"53,55,65,76","1","53,55,65,76",""
371,"5,55,60,76,77","1","5,13,77",""
372,"55,76,78","1","23,78",""
373,"21,31,55,60,69,76","1","21,31,69",""
374,"32,54,55,60,71,76","1","10,32,54,71",""
375,"22,60","1","22,60,70",""
376,"38,55,60,68,76","1","38,68",""
377,"9,39,55,60,76","1","9,18,39",""
378,"40,55,60,76","1","37,40",""
379,"15,25,55,60,67,76,79","1","15,25,67","67"
380,"38,55,60,68,76","1","38,68","68"
381,"8,50,55,61,66,76","1","8,50,61,62,66",""
382,"42,55,65,76","1","42,55,65,76",""
383,"55,65,75,76","1","27,55,65,75",""
384,"4,9,30,46,55,60,72,76","1","4,18,30,46",""
385,"55,76,82","1","33,34,82",""
386,"9,14,55,59,60,76","1","9,14,59",""
387,"31,55,60,69,71,76","1","31,69,71","69"
388,"9,14,46,55,60,76","1","9,14,46",""
389,"54,55,58,60,71,76","1","54,58,71",""
390,"8,50,55,61,66,76","1","8,50,61,66",""
391,"22,60","1","22,41,70","70"
392,"22,60","1","22,70",""
393,"31,55,60,71,76","1","10,31,71","71"
394,"28,55,60,76,79","1","28,41,70",""
395,"55,76,82","1","19,82",""
396,"5,55,60,76,77","1","5,77",""
397,"55,66,76","1","62,66",""
398,"26,55,60,72,76","1","23,26,72","72"
399,"55,65,76","1","55,65,76",""
400,"55,60,73,76","1","73","73"
401,"44,55,76,81","1","2,44,81",""
402,"31,55,60,69,71,76","1","31,69,71",""
403,"26,55,60,72,76","1","26,72",""
404,"12,38,55,60,76,80","1","12,38,80",""
405,"55,60,74,76","1","74","74"
406,"11,55,76","1","11",""
407,"53,55,65,76","1","53,65,76",""
408,"15,25,55,60,67,76,79","1","15,25,67",""
409,"26,55,60,72,75,76","1","23,26,72,75",""
410,"32,55,60,76","1","32,35",""
411,"16,55,60,74,76","1","16,74",""
412,"55,60,75,76,78","1","75,78","75"
413,"42,55,76","1","27,42,55,76",""
414,"9,14,55,59,60,76","1","9,14,59",""
415,"20,48,55,76","1","20,48",""
416,"42,55,76","1","42,55",""
417,"55,76","1","17",""
418,"60","1","18",""
419,"42,53,55,65,76","1","42,53,65,76","76"
420,"38,60","1","38",""
421,"32,54,55,60,71,76","1","10,32,54,71",""
422,"55,60,76,77","1","13,77","77"
423,"55,66,76","1","17,66",""
424,"47,55,63,76","1","17,47,63",""
425,"5,55,60,76,77","1","5,77",""
426,"31,55,60,69,76","1","31,69",""
427,"11,55,76","1","11",""
428,"55,76,78","1","23,78","78"
429,"9,14,55,60,73,76","1","14,73",""
430,"5,15,55,60,76","1","5,15",""
431,"55,61,66,76","1","61,62,66",""
432,"32,55,60,74,76","1","32,35,74",""
433,"3,7,55,60,76","1","3,7,13,57",""
434,"22,60","1","22,60,70",""
435,"60,79","1","41,79","79"
436,"42,55,76","1","27,42,55",""
437,"29,49,55,58,60,76","1","29,49,58",""
438,"3,7,12,55,60,76,80","1","3,7,12,57,80",""
439,"3,21,55,60,76","1","3,21,57",""
440,"25,40,55,60,67,76,79","1","25,40,67",""
441,"28,52,55,60,76,79","1","28,51,52,79",""
442,"55,76,82","1","19,82",""
443,"55,66,76","1","17,62,66",""
444,"5,55,60,76,77","1","5,77",""
445,"55,76","1","27",""
446,"8,50,55,61,76","1","8,50,61",""
447,"26,30,55,56,60,72,76","1","26,30,56,72",""
448,"38,55,60,76,80","1","38,80","80"
449,"47,55,63,76","1","19,24,47,63",""
450,"16,49,54,55,58,60,76","1","16,49,54,58",""
451,"8,36,55,76","1","8,36",""
452,"47,55,63,76","1","17,24,47,63",""
453,"53,55,65,76,78","1","53,65,76,78",""
454,"55,63,76","1","17,63",""
455,"15,25,55,60,67,76,79","1","15,25,67",""
456,"1,28,52,55,60,76,79","1","1,28,41,52,79",""
457,"29,43,55,60,76","1","29,43",""
458,"11,55,76,81","1","11,81",""
459,"32,55,60,76","1","32,35",""
460,"55,76,82","1","33,34,82",""
461,"44,48,55,76","1","2,44,48",""
462,"6,9,39,55,59,60,73,76","1","6,39,59,73",""
463,"40,55,60,76","1","37,40",""
464,"55,63,76","1","19,63",""
465,"42,53,55,76,81","1","42,53,76,81",""
466,"38,55,60,68,76","1","38,68",""
467,"26,45,55,56,60,72,76","1","26,45,56,72",""
468,"25,55,60,76,79","1","25,64",""
469,"22,60","1","22,60,70",""
470,"6,9,39,55,59,60,73,76","1","6,39,59,73",""
471,"11,53,55,76,81","1","2,11,53,81","81"
472,"1,40,55,60,67,76,79","1","1,40,67",""
473,"55,76,82","1","33,34,82","82"
474,"11,42,55,76,81","1","11,42,81",""
475,"49,60","1","49",""
476,"55,78","1","78",""
477,"47,55,76","1","24,34,47",""
478,"16,54,55,60,74,76","1","16,54,74",""
479,"7,55,60,76","1","7,13,37,57",""
480,"50,55,61,76","1","50,61,62",""
481,"55,60,76","1","27",""
482,"20,48,55,76","1","20,48",""
483,"9,30,55,60,76","1","18,30",""
484,"21,43,55,60,76","1","21,43",""
485,"7,55,60,76","1","7,13,57",""
486,"29,31,55,60,69,71,76","1","29,31,69,71",""
487,"8,36,55,76","1","8,36",""
488,"47,55,63,76","1","19,24,47,63",""
489,"11,48,55,76","1","11,48",""
490,"55,76","1","27,55",""
491,"47,55,63,76","1","19,24,47,63",""
492,"4,9,30,55,56,60,72,76","1","4,18,30,56",""
493,"8,36,50,55,76","1","8,36,50",""
494,"55,60,76,77","1","13,37,77",""
495,"60,79","1","41,79",""
496,"9,55,60,73,76","1","73",""
497,"55,66,76","1","17,62,66",""
498,"28,52,55,60,76,79","1","28,41,52,79",""
499,"28,55,60,76,79","1","28,51,60",""
500,"20,55,76","1","20,33",""

