vector_index,x,y,is_seed,n_memberships,cluster_id
86,  1.4053896999342346E-02, -4.8926092294860635E-01,0,1,7
87, -7.7478691756951643E-02, -3.1693865374706182E-01,0,1,7
88, -1.1054153508541631E-01, -3.5244960541449133E-01,0,2,13
88, -1.1054153508541631E-01, -3.5244960541449133E-01,0,2,18
89,  6.1604008713406870E-02, -3.4143630919010587E-01,0,1,11
90,  1.2049177926199572E-01, -3.9808664575182806E-01,1,1,19
91, -3.5107999238253716E-02, -3.8598438340091745E-01,0,1,7
92, -9.1124920609308088E-02, -3.8846236707649229E-01,0,1,13
93, -1.9665355444392149E-01, -3.6043484867023157E-01,0,0,0
94, -7.8461187493003015E-02, -2.8226423426172231E-01,0,1,7
95, -9.0925473999232155E-03, -3.1735639124199655E-01,0,1,7
96,  1.2792985926693873E-01, -2.9938491302427006E-01,0,0,0
97,  5.3850695378637480E-02, -2.9458074188551836E-01,1,1,11
98,  2.4406832376540240E-02, -2.5894157470643075E-01,0,1,7
99, -3.2009572904090476E-02, -3.0179648152526450E-01,1,1,7
100, -4.6653257380476508E-02, -2.9129215418568655E-01,0,1,7
101,  1.1245180780063710E-01, -2.2004701585606265E-01,0,0,0
102,  1.6059083260671160E-02, -3.6350670374327931E-01,0,1,7
103, -1.6820805535368177E-01, -3.7391395185066606E-01,0,0,0
104, -5.3883171831779431E-02, -3.9547978854100913E-01,0,1,11
105, -6.8657282541730147E-02, -2.8112441066795529E-01,0,1,7
106, -4.3701120734197192E-02, -4.3920767020662088E-01,1,1,7
107,  4.5032852822806814E-02, -2.4908827837583195E-01,0,1,7
108, -8.5955905435399528E-03, -2.8994756877216549E-01,0,1,7
109, -6.1492325602929623E-03, -1.8559246037795182E-01,0,1,5
110,  1.0507785290601893E-01, -3.2526853635235087E-01,0,1,19
111, -5.5716887182935076E-02, -2.8293212950006724E-01,0,1,7
112,  1.4913596207098798E-01, -1.7204191515471234E-01,1,1,30
113, -5.3704607309686889E-02, -1.4631884522744487E-01,0,1,4
114,  7.1358557290057099E-03, -3.0653340138135782E-01,0,1,7
115, -2.2496287632221352E-02, -2.3273022866575449E-01,1,1,5
116,  9.8735306800768839E-03, -2.1887072420951859E-01,0,1,7
117,  3.5567359605850321E-02, -2.0768348512606580E-01,0,1,7
118,  3.4706819207110121E-02, -2.5373332547252253E-01,0,1,7
119, -6.0249386449646399E-02, -1.2536811602889711E-01,0,1,4
120, -8.9833174195805651E-02, -3.7420658172002663E-01,0,1,13
121,  2.0025374327245687E-01, -2.5187223696590499E-01,0,0,0
122, -3.8718747168044250E-02, -1.7749887471149761E-01,0,1,4
123,  5.5936995093758927E-02, -1.7190686352890100E-01,0,1,7
124, -1.2861130484185573E-01, -9.5415641187182682E-02,0,1,7
125, -2.2369017592374144E-02, -1.0292984733177589E-01,0,1,4
126, -1.0175950718595434E-02, -2.1678272396397186E-01,0,2,5
126, -1.0175950718595434E-02, -2.1678272396397186E-01,0,2,7
127,  3.7825205594226599E-02, -8.5101209608460723E-02,1,1,3
128, -2.1779633127935513E-01, -2.4136576374462071E-01,1,1,36
129,  1.3291249046266452E-02, -1.0492294877059244E-01,0,1,4
130, -9.1979316429431426E-02, -2.9703656271775097E-02,0,1,4
131,  2.5947656895593908E-02, -7.2501441148572265E-02,0,1,3
132, -8.2906335747053042E-02, -1.5638685416655507E-01,0,1,5
133, -6.8438615674046507E-02, -1.8654230174176981E-01,0,1,7
134, -2.1890208831461453E-02, -2.7743881885225807E-01,0,1,7
135, -8.4186357568255626E-02, -1.2545985926989406E-01,0,1,7
136, -3.8042755738828385E-02, -2.3467192369221904E-01,0,1,7
137, -9.5470061483465221E-02, -2.0405683369517558E-01,0,1,7
138, -1.4665363613589821E-01, -2.3101723981650957E-01,0,1,18
139,  8.1436564194348762E-02, -1.6774047752162338E-01,0,2,11
139,  8.1436564194348762E-02, -1.6774047752162338E-01,0,2,15
140, -1.0368389542591427E-01, -1.2829815921956467E-01,0,1,7
141, -1.4294471008638683E-02, -9.9322954718864806E-02,0,1,4
142,  6.0231286519502797E-02, -1.6440416719675352E-01,1,1,7
143, -4.9195528201283450E-02, -2.5972455003536912E-02,0,1,3
144, -6.6013271979643032E-02, -1.2332308730586397E-01,1,1,4
145,  1.8099047093393720E-02, -1.6483597647942333E-01,0,1,5
146,  8.9434705818172158E-02, -7.8866315590222127E-02,0,1,5
147, -9.3545221206917509E-02,  6.4963014562293114E-02,1,1,4
148, -1.2011826561395114E-02, -6.0459881949917853E-02,0,1,3
149, -1.3859956759738620E-01, -1.1145269261413107E-01,0,1,10
150, -3.1456080294575202E-02, -1.9977266606525396E-01,0,1,7
151,  2.7363747630460354E-03, -9.0280258405038380E-02,0,1,3
152, -6.8369971340405261E-02, -4.9084537871738623E-02,0,1,4
153, -3.6559346706018514E-02, -9.4036774330748710E-02,0,1,4
154, -1.1265814146459600E-01, -1.9141258924109819E-01,0,1,7
155,  6.1662889105194895E-03, -1.2137856449360805E-01,0,1,4
156,  8.4455539910651981E-02,  6.7878228386172038E-02,0,1,4
157, -8.7771509581637097E-02,  7.1083716662073179E-02,0,1,4
158, -4.9813741324190634E-02, -1.0971901232424666E-01,0,1,4
159,  4.0203699716334543E-02,  1.9881149036559818E-02,0,1,3
160,  9.6967257545818891E-02, -1.2337673187252307E-01,0,0,0
161, -1.1945518497671451E-01,  8.8102878317171909E-02,0,1,4
162, -1.3502778993275946E-02,  2.2492843759950101E-04,0,2,1
162, -1.3502778993275946E-02,  2.2492843759950101E-04,0,2,2
163,  2.2650465785562002E-02,  6.1425865343868069E-02,0,1,2
164, -8.1645112503078380E-03, -1.4690443747157286E-01,1,1,4
165, -1.9814336535016697E-01,  4.9362483305506175E-02,0,1,16
166,  4.0087200744701755E-02, -6.1392509476027783E-04,0,1,3
167,  1.2154690808725153E-01,  6.8154325663267401E-02,0,1,8
168,  5.6965764571966391E-03,  7.8037908696312830E-02,0,1,3
169, -8.9761211536268343E-02,  1.4959744854949653E-02,0,2,3
169, -8.9761211536268343E-02,  1.4959744854949653E-02,0,2,4
170, -5.1959270618233556E-02, -3.3520916582218632E-02,0,1,3
171,  1.2704759086699288E-01,  8.1769633968298949E-02,1,1,8
172,  5.4615185087026515E-02,  1.9430064290014031E-02,0,1,3
173,  2.9383947652564527E-02, -4.0731887191302309E-02,0,1,3
174,  3.0584612282046307E-03, -3.9672784577220919E-02,0,1,3
175, -8.1981878066186883E-02, -7.9385274517111748E-02,0,1,4
176, -4.8772967179734207E-02,  2.8130708713185806E-03,0,1,3
177, -4.2597455217917635E-02,  1.3670021217079875E-01,0,1,4
178,  3.9659452851555158E-03,  6.7559717309768078E-02,0,1,2
179,  7.7077147904988652E-02,  1.5800401707974927E-02,0,1,4
180,  4.2194323670722976E-02,  1.2741877808470942E-01,0,1,4
181, -1.6445983937277417E-01,  1.2806581409167822E-03,0,1,10
182, -3.6625857033370644E-02,  8.0355294673895017E-02,0,1,3
183,  7.5924943161358172E-04,  6.3205327757716354E-02,1,1,2
184, -1.2309355406610982E-02,  1.4475469247131062E-01,1,1,3
185, -1.1579324652553900E-01, -3.8905542400832771E-02,0,2,4
185, -1.1579324652553900E-01, -3.8905542400832771E-02,0,2,5
186,  1.6403782817055984E-01,  2.4105392456039668E-02,0,0,0
187, -1.7489403771376222E-01, -3.4089955757865692E-02,0,1,12
188, -1.6301871209692037E-01,  8.1050444073440198E-02,0,1,10
189, -6.1312393499073900E-02,  2.0358086695726113E-01,0,1,8
190,  8.5707880760744634E-02,  7.1079374742869350E-02,0,1,4
191, -1.5416831532906095E-01,  7.5508921307984311E-02,0,1,8
192, -1.1217536016085029E-01,  1.9095007514685214E-01,0,1,8
193, -8.3619607041991034E-03,  2.1154457073703004E-01,0,1,8
194, -9.9610790572836852E-02,  1.2382340552758772E-01,0,1,4
195, -1.2858649018060547E-01,  1.9053476408156714E-01,0,1,8
196, -6.0203913303607845E-02,  5.4449697335824887E-02,0,1,3
197, -8.7289469872541631E-02,  2.5569249216857859E-01,0,1,12
198, -3.0292169876329406E-02,  3.2219953381799438E-01,0,1,27
199, -1.3046125238407286E-02,  1.9684877844661314E-01,0,1,8
200, -9.5439755199571055E-02, -6.7465297074240094E-03,0,1,4
201, -1.0029774560609890E-01,  1.2019006385666212E-01,0,1,4
202, -1.1014384868983658E-01,  2.1872299543051543E-01,1,1,10
203, -9.1778646377147888E-02,  1.4082681477214554E-01,1,1,6
204, -1.3013180351573744E-01,  2.8116982373394722E-01,0,1,16
205, -1.3823049676760135E-01,  2.3129500539729347E-01,0,2,10
205, -1.3823049676760135E-01,  2.3129500539729347E-01,0,2,12
206, -4.6088012152002422E-02,  1.3257286902964535E-01,0,1,4
207, -2.4165251026141990E-02,  1.9652057880109419E-01,0,1,8
208, -2.6969514466158273E-01,  1.2728122113675158E-01,0,1,21
209, -1.5192558058802719E-01,  1.8902957336336826E-01,0,1,10
210, -2.1145919103925515E-01,  1.6411738925024436E-01,0,1,12
211, -1.8487771731888580E-01,  3.0731427735197642E-01,0,1,16
212, -1.3143506685753789E-01,  3.8746278272829782E-01,0,0,0
213, -1.1371765754932979E-01,  1.0853523637144288E-01,0,1,4
214, -1.7987920639799848E-01,  7.4021484982007724E-02,1,1,12
215, -3.2761268132327875E-01,  2.1311347897916186E-01,1,1,21
216, -2.5538546462791256E-01,  1.1610250166946300E-01,0,1,21
217, -1.1009820820216855E-01,  2.4612117071791581E-01,0,1,12
218, -4.0468865921733999E-01,  3.0718761637720143E-01,0,1,21
219, -9.4096736956349070E-02,  3.7165256390255813E-01,0,0,0
220, -1.5102887347570942E-01,  2.7308126166691948E-01,0,1,16
221, -9.1069549841234582E-02,  2.4636576383021552E-01,0,1,12
222, -2.1588553495047683E-01,  1.0839587334081993E-01,0,1,16
223, -3.6854879755819603E-01,  2.7360996345001543E-01,0,1,21
224, -1.7284371595220743E-01,  2.8206661720759330E-01,0,1,16
225, -1.0893684098602360E-01,  3.3232866634914082E-01,1,1,27
226, -1.4056771010438091E-01,  2.2938155793827877E-01,0,1,10
227, -2.7119713686086100E-01,  2.5610488289022215E-01,0,1,16
228, -2.1487729578117007E-01,  1.7751739533324101E-01,1,1,12
229, -2.6808144695693936E-01,  1.1730263605533539E-01,0,1,21
230, -2.9463222622605889E-01,  2.1677477819080282E-01,0,1,16
231, -1.5629618703288464E-01,  1.8467696516278898E-01,0,1,10
232, -3.3216622126484929E-01,  3.4208849878516406E-01,0,1,16
233, -3.1150531444652901E-01,  2.7854927546665148E-01,0,1,16
234, -3.3195841431415446E-01,  2.8178951444250178E-01,0,1,21
235, -3.6649252913665098E-01,  2.5094392600295273E-01,0,1,21
236, -2.3919594756168258E-01,  7.5940219944459819E-02,0,1,21
237, -1.6162521066689645E-01,  4.6005879929374344E-01,0,0,0
238, -2.7297195868143942E-01,  2.6422078242028119E-01,0,1,16
239, -3.8227800586331512E-01,  3.1609730350291654E-01,1,1,21
240, -1.9825898227518324E-01,  2.3754802071624914E-01,0,1,12
241, -1.3423476876811138E-01,  4.3654230626312951E-01,0,0,0
242, -3.2442665865900028E-01,  3.7511067859934960E-01,0,1,16
243, -3.1464797770105385E-01,  3.0237562566357901E-01,0,1,16
244, -2.3874714959332843E-01,  3.4195496442581141E-01,0,1,12
245, -1.5388646381355953E-01,  5.1243621195180777E-01,0,0,0
246, -3.2885945893074531E-01,  3.7719274847980078E-01,1,1,16
247, -3.9750507338894731E-01,  3.7334010486951547E-01,0,1,21
248, -2.4403196604366204E-01,  3.1741675383613155E-01,1,1,12
249, -2.3425637233043423E-01,  2.4600926553797334E-01,0,1,12
250, -3.0132766578336367E-01,  3.8962114853789492E-01,0,1,16
251, -3.5010520622714147E-01,  4.3331153625869662E-01,0,1,16
252, -2.2954061061154538E-01,  5.0008796926742571E-01,1,1,24
253, -2.7048439236343558E-01,  2.3708997420972455E-01,0,1,16
254, -3.7783847771591578E-01,  3.3181047565633948E-01,0,1,21
255, -3.1607242149554626E-01,  3.8020737942215066E-01,0,1,16
256, -4.3177296619833538E-01,  4.3123668362929540E-01,0,1,21
257, -2.7240149075769360E-01,  4.2476094104136253E-01,0,1,16
258, -3.5188777645971936E-01,  4.3147702635713964E-01,0,1,16
259, -3.6940232113623350E-01,  4.7870829074620169E-01,1,1,16
260, -3.4081177699401288E-01,  3.7864564204676221E-01,0,1,16
261, -3.3859356587176198E-01,  5.3048889113627140E-01,0,1,16
262, -2.7386014052930063E-01,  4.9528225594201913E-01,0,1,16
263, -3.0180366658489133E-01,  4.3986796432429909E-01,0,1,16
264, -3.6524001503069692E-01,  5.9837566965414357E-01,0,1,9
265, -2.9527018438611674E-01,  5.9966479799725658E-01,0,1,24
266, -3.2794101970467093E-01,  5.5463162841550462E-01,0,1,16
267, -3.9776433453924664E-01,  2.4336394320306146E-01,0,0,0
268, -3.7725017993164611E-01,  6.1601257711440771E-01,0,1,9
269, -3.8276692201654056E-01,  5.5812613634320929E-01,0,1,9
270, -3.3412454709151845E-01,  6.5990663041097442E-01,1,1,16
271, -4.0754362735954947E-01,  6.0323959158110729E-01,0,1,9
272, -4.1305091673191247E-01,  6.3535832329069197E-01,0,1,9
273, -2.2795396069982873E-01,  5.8423178195382430E-01,0,0,0
274, -3.1391207055114068E-01,  6.2668333467951975E-01,0,1,24
275, -4.5357532588128385E-01,  6.8316626289511884E-01,0,1,9
276, -3.5068835684826050E-01,  5.4580922755510497E-01,0,0,0
277, -3.9053199474758576E-01,  4.0755488980708299E-01,0,1,16
278, -3.7231226961555614E-01,  5.1358494618060679E-01,0,0,0
279, -3.9628542130751893E-01,  5.7422595098097806E-01,1,1,9
280, -3.1573767927027202E-01,  5.5386979462851249E-01,1,1,16
281, -3.8689582697333891E-01,  4.5300231543451863E-01,0,1,16
282, -4.2314891403896121E-01,  4.2709034756015929E-01,0,1,21
283, -3.3844293565954042E-01,  5.0313122893345608E-01,0,1,16
284, -4.0679174216751574E-01,  6.3189189175145932E-01,0,1,9
285, -4.1937262274458453E-01,  6.9854839378704969E-01,0,1,9
286, -4.0760546452838353E-01,  6.5029510607191310E-01,0,1,9
287, -4.4385235823294567E-01,  6.6641236478731281E-01,1,1,9
288, -4.3926184056036244E-01,  5.8020142081358206E-01,0,1,9
289, -4.9057193073731342E-01,  4.5214855489867445E-01,1,1,31
290, -5.0736610484263756E-01,  5.5994598989302002E-01,0,1,16
291, -5.3079472182768606E-01,  5.8051096826233095E-01,0,1,14
292, -5.6590411748922065E-01,  5.6629640711375151E-01,1,1,28
293, -5.2855920709258275E-01,  6.1528468013906101E-01,0,1,14
294, -4.7575954457553582E-01,  6.5107115654901171E-01,0,1,9
295, -4.5720513885889447E-01,  6.8884727566554038E-01,0,1,9
296, -4.9079463414272034E-01,  6.0320495630523874E-01,1,1,9
297, -6.6118355193746137E-01,  4.7800227785146288E-01,1,1,43
298, -3.5039672774264896E-01,  5.9652129760822448E-01,0,1,16
299, -3.9308159016876942E-01,  6.4349683175935879E-01,0,1,9
300, -4.4797557553899331E-01,  7.4267311861915752E-01,0,2,14
300, -4.4797557553899331E-01,  7.4267311861915752E-01,0,2,16
301, -3.3467347346846577E-01,  6.0427234232224136E-01,0,1,16
302, -5.6909822030778778E-01,  6.9554894481740681E-01,0,1,16
303, -3.4353544489537413E-01,  6.8260097136477405E-01,0,1,16
304, -5.7539894432186200E-01,  6.6775446689229534E-01,0,2,14
304, -5.7539894432186200E-01,  6.6775446689229534E-01,0,2,16
305, -4.8271914779487318E-01,  7.4353357463687642E-01,0,2,14
305, -4.8271914779487318E-01,  7.4353357463687642E-01,0,2,16
306, -6.0736153146528171E-01,  6.2107209819918752E-01,0,1,28
307, -5.0791538144735970E-01,  6.3277296281639750E-01,0,1,14
308, -4.8183395288740161E-01,  6.8268429778882533E-01,0,1,9
309, -5.2873886285440075E-01,  6.3727312807735248E-01,0,1,14
310, -4.6288980447278899E-01,  7.3397431661770129E-01,0,1,14
311, -5.1571520767738299E-01,  6.4112643383252765E-01,0,1,14
312, -5.6906590554292791E-01,  7.2113463964991387E-01,0,1,16
313, -5.7625415633327803E-01,  6.9986496637584750E-01,0,1,16
314, -4.6967235273619884E-01,  7.2992134990940927E-01,0,1,14
315, -5.9048118056637566E-01,  6.8079644597071454E-01,0,1,16
316, -4.6858594417938693E-01,  6.9529717886209641E-01,0,1,9
317, -4.4763760202799097E-01,  7.3495346871249134E-01,0,1,14
318, -6.8258801807859948E-01,  7.4828717261411715E-01,0,1,35
319, -4.6209316174318993E-01,  7.3663354373840462E-01,1,1,14
320, -3.9152982048806040E-01,  8.7824717033922850E-01,1,1,41
321, -5.3983969910384566E-01,  6.6740771316736391E-01,0,1,14
322, -5.1570962881277782E-01,  7.4637884791893450E-01,0,1,16
323, -4.8431230132319458E-01,  6.3047331459427758E-01,0,1,9
324, -5.9294767612341270E-01,  7.9097863950551217E-01,0,1,28
325, -5.5996303666242486E-01,  6.7684088315046098E-01,1,1,14
326, -6.8331778055166692E-01,  7.4864427043896487E-01,1,1,35
327, -5.7072737953574570E-01,  7.4599242973106983E-01,0,0,0
328, -5.4560558580298213E-01,  8.0307735073415432E-01,1,1,23
329, -5.4779786725679158E-01,  7.4123127205093109E-01,0,1,16
330, -5.0749329483946637E-01,  7.4267857448751184E-01,0,1,16
331, -6.5834781061447867E-01,  9.1002003227838701E-01,1,1,42
332, -6.4260854053387972E-01,  8.2276534323796213E-01,0,1,35
333,  1.5164058767930841E-01, -4.4884068161781442E-02,0,0,0
334, -8.4334555298393090E-03, -1.5276274583221821E-02,1,1,1
335,  2.3188331727501208E-02,  1.4120923450501288E-01,0,2,3
335,  2.3188331727501208E-02,  1.4120923450501288E-01,0,2,4
336,  5.4176397757547722E-03, -4.4419327750578174E-03,0,1,2
337, -5.1363208619371846E-02, -3.5980453205484431E-02,0,1,3
338,  1.4784640872763194E-01, -3.0847596201728181E-02,1,1,15
339, -2.0659226726103545E-02, -1.5187603509106303E-02,0,1,2
340, -6.5033141297752006E-02, -1.4026883662401263E-02,1,1,3
341, -7.3167072141602542E-03, -6.4048474574526254E-02,0,1,3
342, -1.2780115079672533E-01, -4.6822235300668424E-02,1,1,7
343, -1.6174853486079693E-02, -1.8441438332143123E-02,0,1,1
344, -3.7929329744353799E-02,  1.0002029225469093E-01,0,0,0
345,  9.2508062929275769E-02,  2.6986046958289895E-02,0,1,5
346, -7.1665523384424959E-03,  4.5702513974273197E-02,0,0,0
347,  1.2132371604391268E-01,  1.6867291028386483E-01,1,1,5
348,  1.6577093501440798E-01,  1.7545685942022315E-01,0,1,8
349,  1.1997905684312769E-01,  5.4076711135807559E-02,0,1,8
350,  4.3846781202571121E-02,  3.0968044893830288E-02,0,1,3
351,  7.5959818419082170E-02,  1.7073119816296611E-02,1,1,4
352, -5.3735322157632562E-02,  1.4644002564851533E-01,0,1,4
353,  6.1153937623450526E-02,  7.9431804551749918E-02,1,1,3
354,  6.6140243510605379E-03,  6.9679211169386385E-02,0,1,2
355,  1.3458802665960859E-01,  4.0296055545882017E-02,0,1,8
356,  2.8845492167848008E-01,  4.8606327997651806E-02,0,0,0
357,  1.2621327578808439E-01,  1.4057471519969911E-01,0,0,0
358, -6.9470852634936200E-02,  1.4525417770935217E-02,0,1,3
359,  6.4514758219544777E-02,  2.0414039370662790E-01,0,1,8
360,  1.0680526205390846E-01,  8.6633745860075995E-02,0,1,5
361,  1.0758739641603068E-01,  1.2216086098680272E-01,0,0,0
362,  4.5726566717766821E-02,  3.1963919037378413E-02,0,1,3
363,  1.2740777054867938E-01,  1.4272329979091022E-01,0,0,0
364,  1.1977178555431067E-02,  1.2223731859673127E-01,0,1,3
365,  3.9377362065434157E-02,  1.4928696526513538E-01,0,1,4
366,  1.7022668557979392E-01,  2.7582054420428059E-01,0,1,12
367,  4.0902630152368419E-02,  1.7709009516022520E-01,0,1,4
368,  1.6880543143339255E-01,  1.0409193592701833E-01,0,1,8
369,  1.9784215392784812E-02,  1.1554949697663383E-01,0,1,3
370,  2.7412020243986585E-01,  2.2485600385513743E-01,1,1,12
371,  7.4585352315460055E-02,  2.8593139142318652E-01,1,1,12
372,  1.2222643473476640E-01,  2.0937978896547324E-01,0,1,8
373,  1.7016163573753187E-01,  2.4671378603144745E-01,1,1,12
374,  1.0207739302146934E-01,  2.4518620349567893E-01,0,1,12
375,  1.6237068047851874E-01,  3.1472275785902087E-01,0,1,12
376,  2.0051955592568191E-01,  5.0020810134013216E-02,0,0,0
377,  2.3493289093560818E-01,  2.6415595825813476E-01,0,1,8
378,  2.2499644158442339E-01,  2.9426774578773424E-01,1,1,8
379,  1.5152462397363040E-01,  1.1326138494627989E-01,0,1,8
380,  1.5713173352561360E-01,  1.5429624587828911E-01,0,1,8
381,  3.6038377446236192E-01,  1.6187749987022682E-01,1,1,34
382,  2.5203902965156016E-01,  1.7642732321196505E-01,0,1,12
383,  1.0589482605725715E-01,  2.0098359400899030E-01,0,1,8
384,  1.9123258603537591E-01,  2.6371960228990432E-01,0,1,12
385,  1.6001489620313381E-01,  3.1835576850057523E-01,0,1,12
386,  1.7959242296279793E-01,  3.4039757219034517E-01,0,1,12
387,  9.5652363431257145E-02,  1.9165678983711637E-01,0,0,0
388,  1.6465093166828546E-01,  1.9589681399597697E-01,0,1,8
389,  3.4612206664593226E-01,  3.7352922025519009E-01,0,1,8
390,  2.5111652323171690E-01,  3.2479340704906046E-01,0,1,8
391,  9.0903208808173208E-03,  2.8447349872676519E-01,0,1,16
392,  3.0931392730402735E-01,  3.2050166458331958E-01,0,1,8
393,  3.0273922410818199E-01,  2.8504084715248357E-01,0,1,8
