Orthogroup	Gene1	Species1	Gene2	Species2
OG0000005	FBpp0090992	dmel	FBpp0204933	dsec
OG0000005	FBpp0090992	dmel	FBpp0216665	dsim
OG0000005	FBpp0292484	dmel	FBpp0193598	dsec
OG0000005	FBpp0292484	dmel	FBpp0215165	dsim
OG0000005	FBpp0091035	dmel	FBpp0194394	dsec
OG0000005	FBpp0091035	dmel	FBpp0219957	dsim
OG0000005	FBpp0091160	dmel	FBpp0193589	dsec
OG0000005	FBpp0091160	dmel	FBpp0322478	dsim
OG0000005	FBpp0324071	dsim	FBpp0091161	dmel
OG0000005	FBpp0324371	dsim	FBpp0090992	dmel
OG0000005	FBpp0220757	dsim	FBpp0193929	dsec
OG0000005	FBpp0220273	dsim	FBpp0198607	dsec
OG0000005	FBpp0209337	dsim	FBpp0202914	dsec
OG0000005	FBpp0223991	dsim	FBpp0201589	dsec
OG0000005	FBpp0312715	dsim	FBpp0193377	dsec
OG0000005	FBpp0211672	dsim	FBpp0091027	dmel
OG0000005	FBpp0211672	dsim	FBpp0195468	dsec
OG0000005	FBpp0322983	dsim	FBpp0195468	dsec
OG0000005	FBpp0322964	dsim	FBpp0202914	dsec
OG0000005	FBpp0210570	dsim	FBpp0203669	dsec
OG0000005	FBpp0219182	dsim	FBpp0207716	dsec
OG0000005	FBpp0216665	dsim	FBpp0204933	dsec
OG0000005	FBpp0215165	dsim	FBpp0193598	dsec
OG0000005	FBpp0327479	dsim	FBpp0292484	dmel
OG0000005	FBpp0327479	dsim	FBpp0193597	dsec
OG0000005	FBpp0219957	dsim	FBpp0194394	dsec
OG0000005	FBpp0322478	dsim	FBpp0193589	dsec
OG0000005	FBpp0215067	dsim	FBpp0091160	dmel
OG0000005	FBpp0215067	dsim	FBpp0193589	dsec
OG0000005	FBpp0207451	dsec	FBpp0292484	dmel
OG0000005	FBpp0207451	dsec	FBpp0215165	dsim
OG0000005	FBpp0199255	dsec	FBpp0090992	dmel
OG0000005	FBpp0199255	dsec	FBpp0216665	dsim
OG0000005	FBpp0193597	dsec	FBpp0292484	dmel
OG0000005	FBpp0194394	dsec	FBpp0091160	dmel
OG0000006	FBpp0075504	dmel	FBpp0206916	dsec
OG0000006	FBpp0075504	dmel	FBpp0212868	dsim
OG0000006	FBpp0081986	dmel	FBpp0205465	dsec
OG0000006	FBpp0081986	dmel	FBpp0318395	dsim
OG0000006	FBpp0081956	dmel	FBpp0205465	dsec
OG0000006	FBpp0081956	dmel	FBpp0318395	dsim
OG0000006	FBpp0082147	dmel	FBpp0207479	dsec
OG0000006	FBpp0082147	dmel	FBpp0219023	dsim
OG0000006	FBpp0082105	dmel	FBpp0207479	dsec
OG0000006	FBpp0082105	dmel	FBpp0219023	dsim
OG0000006	FBpp0082106	dmel	FBpp0207479	dsec
OG0000006	FBpp0082106	dmel	FBpp0219023	dsim
OG0000006	FBpp0082107	dmel	FBpp0207479	dsec
OG0000006	FBpp0082107	dmel	FBpp0219023	dsim
OG0000006	FBpp0082175	dmel	FBpp0205559	dsec
OG0000006	FBpp0082175	dmel	FBpp0217280	dsim
OG0000006	FBpp0082514	dmel	FBpp0205685	dsec
OG0000006	FBpp0082514	dmel	FBpp0217400	dsim
OG0000006	FBpp0083974	dmel	FBpp0204993	dsec
OG0000006	FBpp0083974	dmel	FBpp0322811	dsim
OG0000006	FBpp0073445	dmel	FBpp0194521	dsec
OG0000006	FBpp0073445	dmel	FBpp0316480	dsim
OG0000006	FBpp0212868	dsim	FBpp0206916	dsec
OG0000006	FBpp0217400	dsim	FBpp0205685	dsec
OG0000006	FBpp0217280	dsim	FBpp0205559	dsec
OG0000006	FBpp0219023	dsim	FBpp0207479	dsec
OG0000006	FBpp0318395	dsim	FBpp0205465	dsec
OG0000006	FBpp0322811	dsim	FBpp0204993	dsec
OG0000006	FBpp0316480	dsim	FBpp0194521	dsec
OG0000006	FBpp0205519	dsec	FBpp0082105	dmel
OG0000006	FBpp0205519	dsec	FBpp0219023	dsim
OG0000006	FBpp0207535	dsec	FBpp0081986	dmel
OG0000006	FBpp0207535	dsec	FBpp0318395	dsim
OG0000009	FBpp0077344	dmel	FBpp0199872	dsec
OG0000009	FBpp0077344	dmel	FBpp0221610	dsim
OG0000009	FBpp0085996	dmel	FBpp0201416	dsec
OG0000009	FBpp0085996	dmel	FBpp0319499	dsim
OG0000009	FBpp0071650	dmel	FBpp0197156	dsec
OG0000009	FBpp0071650	dmel	FBpp0223560	dsim
OG0000009	FBpp0071719	dmel	FBpp0197149	dsec
OG0000009	FBpp0071719	dmel	FBpp0213613	dsim
OG0000009	FBpp0082067	dmel	FBpp0207487	dsec
OG0000009	FBpp0082067	dmel	FBpp0218969	dsim
OG0000009	FBpp0084026	dmel	FBpp0208082	dsec
OG0000009	FBpp0084026	dmel	FBpp0219508	dsim
OG0000009	FBpp0071381	dmel	FBpp0192898	dsec
OG0000009	FBpp0071381	dmel	FBpp0328093	dsim
OG0000009	FBpp0073834	dmel	FBpp0205458	dsec
OG0000009	FBpp0073834	dmel	FBpp0214208	dsim
OG0000009	FBpp0221610	dsim	FBpp0199872	dsec
OG0000009	FBpp0319499	dsim	FBpp0201416	dsec
OG0000009	FBpp0223560	dsim	FBpp0197156	dsec
OG0000009	FBpp0213613	dsim	FBpp0197149	dsec
OG0000009	FBpp0218969	dsim	FBpp0207487	dsec
OG0000009	FBpp0219508	dsim	FBpp0208082	dsec
OG0000009	FBpp0328093	dsim	FBpp0192898	dsec
OG0000009	FBpp0214208	dsim	FBpp0205458	dsec
OG0000014	FBpp0085365	dmel	FBpp0197969	dsec
OG0000014	FBpp0085365	dmel	FBpp0208744	dsim
OG0000014	FBpp0309075	dmel	FBpp0203197	dsec
OG0000014	FBpp0309075	dmel	FBpp0209617	dsim
OG0000014	FBpp0071448	dmel	FBpp0209950	dsim
OG0000014	FBpp0078131	dmel	FBpp0203903	dsec
OG0000014	FBpp0078131	dmel	FBpp0213417	dsim
OG0000014	FBpp0082253	dmel	FBpp0205586	dsec
OG0000014	FBpp0082253	dmel	FBpp0217311	dsim
OG0000014	FBpp0082597	dmel	FBpp0217427	dsim
OG0000014	FBpp0070788	dmel	FBpp0193924	dsec
OG0000014	FBpp0070788	dmel	FBpp0215166	dsim
OG0000014	FBpp0208744	dsim	FBpp0197969	dsec
OG0000014	FBpp0209617	dsim	FBpp0203197	dsec
OG0000014	FBpp0213417	dsim	FBpp0203903	dsec
OG0000014	FBpp0217311	dsim	FBpp0205586	dsec
OG0000014	FBpp0215166	dsim	FBpp0193924	dsec
OG0000015	FBpp0084450	dmel	FBpp0191627	dsec
OG0000015	FBpp0084450	dmel	FBpp0325986	dsim
OG0000015	FBpp0084449	dmel	FBpp0191625	dsec
OG0000015	FBpp0084449	dmel	FBpp0216507	dsim
OG0000015	FBpp0084523	dmel	FBpp0191621	dsec
OG0000015	FBpp0084523	dmel	FBpp0216506	dsim
OG0000015	FBpp0084522	dmel	FBpp0191621	dsec
OG0000015	FBpp0084522	dmel	FBpp0315859	dsim
OG0000015	FBpp0084521	dmel	FBpp0191621	dsec
OG0000015	FBpp0084521	dmel	FBpp0216504	dsim
OG0000015	FBpp0084520	dmel	FBpp0191619	dsec
OG0000015	FBpp0084520	dmel	FBpp0216503	dsim
OG0000015	FBpp0084519	dmel	FBpp0191618	dsec
OG0000015	FBpp0084519	dmel	FBpp0216502	dsim
OG0000015	FBpp0325986	dsim	FBpp0191626	dsec
OG0000015	FBpp0216507	dsim	FBpp0191621	dsec
OG0000015	FBpp0216506	dsim	FBpp0191621	dsec
OG0000015	FBpp0315859	dsim	FBpp0191619	dsec
OG0000015	FBpp0216504	dsim	FBpp0191619	dsec
OG0000015	FBpp0216503	dsim	FBpp0191619	dsec
OG0000015	FBpp0216502	dsim	FBpp0191618	dsec
OG0000015	FBpp0191627	dsec	FBpp0325986	dsim
OG0000015	FBpp0191626	dsec	FBpp0084449	dmel
OG0000015	FBpp0191625	dsec	FBpp0216507	dsim
OG0000015	FBpp0191624	dsec	FBpp0084449	dmel
OG0000015	FBpp0191624	dsec	FBpp0216506	dsim
OG0000015	FBpp0191621	dsec	FBpp0084449	dmel
OG0000015	FBpp0191621	dsec	FBpp0315859	dsim
OG0000015	FBpp0191620	dsec	FBpp0084449	dmel
OG0000015	FBpp0191620	dsec	FBpp0315859	dsim
OG0000015	FBpp0191619	dsec	FBpp0084522	dmel
OG0000015	FBpp0191618	dsec	FBpp0315859	dsim
OG0000016	FBpp0082078	dmel	FBpp0207498	dsec
OG0000016	FBpp0082078	dmel	FBpp0218979	dsim
OG0000016	FBpp0082077	dmel	FBpp0207496	dsec
OG0000016	FBpp0082077	dmel	FBpp0319035	dsim
OG0000016	FBpp0082041	dmel	FBpp0205495	dsec
OG0000016	FBpp0082043	dmel	FBpp0205495	dsec
OG0000016	FBpp0082044	dmel	FBpp0205495	dsec
OG0000016	FBpp0082045	dmel	FBpp0205497	dsec
OG0000016	FBpp0082045	dmel	FBpp0318897	dsim
OG0000016	FBpp0082046	dmel	FBpp0205497	dsec
OG0000016	FBpp0082046	dmel	FBpp0318897	dsim
OG0000016	FBpp0318897	dsim	FBpp0207496	dsec
OG0000016	FBpp0315149	dsim	FBpp0082046	dmel
OG0000016	FBpp0315149	dsim	FBpp0207496	dsec
OG0000016	FBpp0319035	dsim	FBpp0082078	dmel
OG0000016	FBpp0319035	dsim	FBpp0207496	dsec
OG0000016	FBpp0218979	dsim	FBpp0207496	dsec
OG0000016	FBpp0205497	dsec	FBpp0318897	dsim
OG0000016	FBpp0205495	dsec	FBpp0315149	dsim
OG0000016	FBpp0207496	dsec	FBpp0082078	dmel
OG0000016	FBpp0207498	dsec	FBpp0218979	dsim
OG0000022	FBpp0072533	dmel	FBpp0211895	dsim
OG0000022	FBpp0072524	dmel	FBpp0195855	dsec
OG0000022	FBpp0072524	dmel	FBpp0211995	dsim
OG0000022	FBpp0072530	dmel	FBpp0195706	dsec
OG0000022	FBpp0072530	dmel	FBpp0319699	dsim
OG0000022	FBpp0072526	dmel	FBpp0195706	dsec
OG0000022	FBpp0072526	dmel	FBpp0319699	dsim
OG0000022	FBpp0072529	dmel	FBpp0195859	dsec
OG0000022	FBpp0072529	dmel	FBpp0211996	dsim
OG0000022	FBpp0072527	dmel	FBpp0195859	dsec
OG0000022	FBpp0072527	dmel	FBpp0211996	dsim
OG0000022	FBpp0211995	dsim	FBpp0195855	dsec
OG0000022	FBpp0216019	dsim	FBpp0072524	dmel
OG0000022	FBpp0216019	dsim	FBpp0195855	dsec
OG0000022	FBpp0319699	dsim	FBpp0195706	dsec
OG0000022	FBpp0211996	dsim	FBpp0195859	dsec
OG0000022	FBpp0314094	dsim	FBpp0072527	dmel
OG0000022	FBpp0314094	dsim	FBpp0195859	dsec
OG0000022	FBpp0195857	dsec	FBpp0072524	dmel
OG0000022	FBpp0195857	dsec	FBpp0211995	dsim
OG0000022	FBpp0195706	dsec	FBpp0216019	dsim
OG0000026	FBpp0081799	dmel	FBpp0207642	dsec
OG0000026	FBpp0081799	dmel	FBpp0317280	dsim
OG0000026	FBpp0083743	dmel	FBpp0207962	dsec
OG0000026	FBpp0083743	dmel	FBpp0219400	dsim
OG0000026	FBpp0083744	dmel	FBpp0207963	dsec
OG0000026	FBpp0083744	dmel	FBpp0219401	dsim
OG0000026	FBpp0083745	dmel	FBpp0207964	dsec
OG0000026	FBpp0083745	dmel	FBpp0219402	dsim
OG0000026	FBpp0083746	dmel	FBpp0207964	dsec
OG0000026	FBpp0083746	dmel	FBpp0219403	dsim
OG0000026	FBpp0317280	dsim	FBpp0207642	dsec
OG0000026	FBpp0219119	dsim	FBpp0081799	dmel
OG0000026	FBpp0219119	dsim	FBpp0207642	dsec
OG0000026	FBpp0219400	dsim	FBpp0207960	dsec
OG0000026	FBpp0219401	dsim	FBpp0207962	dsec
OG0000026	FBpp0219402	dsim	FBpp0207963	dsec
OG0000026	FBpp0219403	dsim	FBpp0207964	dsec
OG0000026	FBpp0207643	dsec	FBpp0081799	dmel
OG0000026	FBpp0207643	dsec	FBpp0317280	dsim
OG0000026	FBpp0207960	dsec	FBpp0083743	dmel
OG0000026	FBpp0207962	dsec	FBpp0219400	dsim
OG0000026	FBpp0207963	dsec	FBpp0219401	dsim
OG0000026	FBpp0207964	dsec	FBpp0219402	dsim
OG0000026	FBpp0207965	dsec	FBpp0083746	dmel
OG0000026	FBpp0207965	dsec	FBpp0219403	dsim
OG0000029	FBpp0087257	dmel	FBpp0209195	dsim
OG0000029	FBpp0087256	dmel	FBpp0313350	dsim
OG0000029	FBpp0087223	dmel	FBpp0201918	dsec
OG0000029	FBpp0087223	dmel	FBpp0209195	dsim
OG0000029	FBpp0087255	dmel	FBpp0201918	dsec
OG0000029	FBpp0087255	dmel	FBpp0209195	dsim
OG0000029	FBpp0087224	dmel	FBpp0201918	dsec
OG0000029	FBpp0087224	dmel	FBpp0209195	dsim
OG0000029	FBpp0087254	dmel	FBpp0201918	dsec
OG0000029	FBpp0087254	dmel	FBpp0209195	dsim
OG0000029	FBpp0087225	dmel	FBpp0213793	dsim
OG0000029	FBpp0313350	dsim	FBpp0087254	dmel
OG0000029	FBpp0209195	dsim	FBpp0087225	dmel
OG0000029	FBpp0209195	dsim	FBpp0201916	dsec
OG0000029	FBpp0201918	dsec	FBpp0209195	dsim
OG0000029	FBpp0201917	dsec	FBpp0087225	dmel
OG0000029	FBpp0201917	dsec	FBpp0313350	dsim
OG0000029	FBpp0201916	dsec	FBpp0087225	dmel
OG0000029	FBpp0201916	dsec	FBpp0213793	dsim
OG0000031	FBpp0074754	dmel	FBpp0200124	dsec
OG0000031	FBpp0074754	dmel	FBpp0318278	dsim
OG0000031	FBpp0271919	dmel	FBpp0200124	dsec
OG0000031	FBpp0271919	dmel	FBpp0318278	dsim
OG0000031	FBpp0271914	dmel	FBpp0201002	dsec
OG0000031	FBpp0271914	dmel	FBpp0318278	dsim
OG0000031	FBpp0074699	dmel	FBpp0200124	dsec
OG0000031	FBpp0074699	dmel	FBpp0318278	dsim
OG0000031	FBpp0074752	dmel	FBpp0200124	dsec
OG0000031	FBpp0074752	dmel	FBpp0318278	dsim
OG0000031	FBpp0271917	dmel	FBpp0201002	dsec
OG0000031	FBpp0271917	dmel	FBpp0318278	dsim
OG0000031	FBpp0074701	dmel	FBpp0200124	dsec
OG0000031	FBpp0074701	dmel	FBpp0316334	dsim
OG0000031	FBpp0323429	dsim	FBpp0271919	dmel
OG0000031	FBpp0318278	dsim	FBpp0200124	dsec
OG0000031	FBpp0316334	dsim	FBpp0201002	dsec
OG0000031	FBpp0201002	dsec	FBpp0271919	dmel
OG0000034	FBpp0076769	dmel	FBpp0195343	dsec
OG0000034	FBpp0076769	dmel	FBpp0211555	dsim
OG0000034	FBpp0076767	dmel	FBpp0195343	dsec
OG0000034	FBpp0076767	dmel	FBpp0318419	dsim
OG0000034	FBpp0076766	dmel	FBpp0195342	dsec
OG0000034	FBpp0076766	dmel	FBpp0213355	dsim
OG0000034	FBpp0076730	dmel	FBpp0195339	dsec
OG0000034	FBpp0076730	dmel	FBpp0211547	dsim
OG0000034	FBpp0211555	dsim	FBpp0195343	dsec
OG0000034	FBpp0318419	dsim	FBpp0076769	dmel
OG0000034	FBpp0318419	dsim	FBpp0195343	dsec
OG0000034	FBpp0195345	dsec	FBpp0076769	dmel
OG0000034	FBpp0195345	dsec	FBpp0211555	dsim
OG0000034	FBpp0195343	dsec	FBpp0076766	dmel
OG0000034	FBpp0195342	dsec	FBpp0213355	dsim
OG0000034	FBpp0195339	dsec	FBpp0211547	dsim
OG0000036	FBpp0306251	dmel	FBpp0199640	dsec
OG0000036	FBpp0306251	dmel	FBpp0221175	dsim
OG0000036	FBpp0077132	dmel	FBpp0199955	dsec
OG0000036	FBpp0077132	dmel	FBpp0321253	dsim
OG0000036	FBpp0075509	dmel	FBpp0206920	dsec
OG0000036	FBpp0075509	dmel	FBpp0212872	dsim
OG0000036	FBpp0075529	dmel	FBpp0206920	dsec
OG0000036	FBpp0075529	dmel	FBpp0316504	dsim
OG0000036	FBpp0078048	dmel	FBpp0203615	dsec
OG0000036	FBpp0221175	dsim	FBpp0199640	dsec
OG0000036	FBpp0221174	dsim	FBpp0306251	dmel
OG0000036	FBpp0221174	dsim	FBpp0199640	dsec
OG0000036	FBpp0212872	dsim	FBpp0206920	dsec
OG0000036	FBpp0316504	dsim	FBpp0075509	dmel
OG0000036	FBpp0316504	dsim	FBpp0206920	dsec
OG0000036	FBpp0206043	dsec	FBpp0075509	dmel
OG0000036	FBpp0206043	dsec	FBpp0316504	dsim
OG0000036	FBpp0199639	dsec	FBpp0306251	dmel
OG0000036	FBpp0199639	dsec	FBpp0221174	dsim
OG0000036	FBpp0199955	dsec	FBpp0321253	dsim
OG0000040	FBpp0085749	dmel	FBpp0201323	dsec
OG0000040	FBpp0085749	dmel	FBpp0327044	dsim
OG0000040	FBpp0085748	dmel	FBpp0201322	dsec
OG0000040	FBpp0085748	dmel	FBpp0223736	dsim
OG0000040	FBpp0072261	dmel	FBpp0193305	dsec
OG0000040	FBpp0072261	dmel	FBpp0223351	dsim
OG0000040	FBpp0072260	dmel	FBpp0193304	dsec
OG0000040	FBpp0072260	dmel	FBpp0223351	dsim
OG0000040	FBpp0084710	dmel	FBpp0194229	dsec
OG0000040	FBpp0084710	dmel	FBpp0219801	dsim
OG0000040	FBpp0327044	dsim	FBpp0085748	dmel
OG0000040	FBpp0327044	dsim	FBpp0201322	dsec
OG0000040	FBpp0223736	dsim	FBpp0201322	dsec
OG0000040	FBpp0223351	dsim	FBpp0193305	dsec
OG0000040	FBpp0223349	dsim	FBpp0072260	dmel
OG0000040	FBpp0223349	dsim	FBpp0193304	dsec
OG0000040	FBpp0219801	dsim	FBpp0194229	dsec
OG0000040	FBpp0201323	dsec	FBpp0085748	dmel
OG0000040	FBpp0201323	dsec	FBpp0223736	dsim
OG0000040	FBpp0193305	dsec	FBpp0072260	dmel
OG0000041	FBpp0091001	dmel	FBpp0197382	dsec
OG0000041	FBpp0091001	dmel	FBpp0222393	dsim
OG0000041	FBpp0091022	dmel	FBpp0201829	dsec
OG0000041	FBpp0091022	dmel	FBpp0324876	dsim
OG0000041	FBpp0091037	dmel	FBpp0201829	dsec
OG0000041	FBpp0091037	dmel	FBpp0224233	dsim
OG0000041	FBpp0091042	dmel	FBpp0205336	dsec
OG0000041	FBpp0091042	dmel	FBpp0319686	dsim
OG0000041	FBpp0091043	dmel	FBpp0205336	dsec
OG0000041	FBpp0091043	dmel	FBpp0217070	dsim
OG0000041	FBpp0222393	dsim	FBpp0197382	dsec
OG0000041	FBpp0324876	dsim	FBpp0201829	dsec
OG0000041	FBpp0224233	dsim	FBpp0201829	dsec
OG0000041	FBpp0217070	dsim	FBpp0091042	dmel
OG0000041	FBpp0217070	dsim	FBpp0205336	dsec
OG0000041	FBpp0319686	dsim	FBpp0205336	dsec
OG0000041	FBpp0314006	dsim	FBpp0194205	dsec
OG0000042	FBpp0079296	dmel	FBpp0198522	dsec
OG0000042	FBpp0079296	dmel	FBpp0221955	dsim
OG0000042	FBpp0082074	dmel	FBpp0207492	dsec
OG0000042	FBpp0082074	dmel	FBpp0218975	dsim
OG0000042	FBpp0082779	dmel	FBpp0196649	dsec
OG0000042	FBpp0082779	dmel	FBpp0217516	dsim
OG0000042	FBpp0082780	dmel	FBpp0196650	dsec
OG0000042	FBpp0082780	dmel	FBpp0217517	dsim
OG0000042	FBpp0290087	dmel	FBpp0196651	dsec
OG0000042	FBpp0290087	dmel	FBpp0217518	dsim
OG0000042	FBpp0221955	dsim	FBpp0198522	dsec
OG0000042	FBpp0217518	dsim	FBpp0196650	dsec
OG0000042	FBpp0217517	dsim	FBpp0196650	dsec
OG0000042	FBpp0217516	dsim	FBpp0196649	dsec
OG0000042	FBpp0218975	dsim	FBpp0207492	dsec
OG0000042	FBpp0218976	dsim	FBpp0082074	dmel
OG0000042	FBpp0218976	dsim	FBpp0207492	dsec
OG0000042	FBpp0207493	dsec	FBpp0082074	dmel
OG0000042	FBpp0207493	dsec	FBpp0218976	dsim
OG0000042	FBpp0196651	dsec	FBpp0082780	dmel
OG0000042	FBpp0196651	dsec	FBpp0217517	dsim
OG0000044	FBpp0076733	dmel	FBpp0196201	dsec
OG0000044	FBpp0076733	dmel	FBpp0212306	dsim
OG0000044	FBpp0290125	dmel	FBpp0196202	dsec
OG0000044	FBpp0290125	dmel	FBpp0212306	dsim
OG0000044	FBpp0083209	dmel	FBpp0208372	dsec
OG0000044	FBpp0083209	dmel	FBpp0315419	dsim
OG0000044	FBpp0083208	dmel	FBpp0208372	dsec
OG0000044	FBpp0083208	dmel	FBpp0315419	dsim
OG0000044	FBpp0083204	dmel	FBpp0208339	dsec
OG0000044	FBpp0083204	dmel	FBpp0217715	dsim
OG0000044	FBpp0212306	dsim	FBpp0196202	dsec
OG0000044	FBpp0212308	dsim	FBpp0290125	dmel
OG0000044	FBpp0212308	dsim	FBpp0196202	dsec
OG0000044	FBpp0315419	dsim	FBpp0208339	dsec
OG0000044	FBpp0202352	dsec	FBpp0217715	dsim
OG0000044	FBpp0196201	dsec	FBpp0212306	dsim
OG0000044	FBpp0196202	dsec	FBpp0076733	dmel
OG0000044	FBpp0208372	dsec	FBpp0315419	dsim
OG0000049	FBpp0085935	dmel	FBpp0203337	dsec
OG0000049	FBpp0085935	dmel	FBpp0325527	dsim
OG0000049	FBpp0085937	dmel	FBpp0203338	dsec
OG0000049	FBpp0085937	dmel	FBpp0209759	dsim
OG0000049	FBpp0085938	dmel	FBpp0203338	dsec
OG0000049	FBpp0085938	dmel	FBpp0209760	dsim
OG0000049	FBpp0298013	dmel	FBpp0203340	dsec
OG0000049	FBpp0298013	dmel	FBpp0325527	dsim
OG0000049	FBpp0209759	dsim	FBpp0085935	dmel
OG0000049	FBpp0209759	dsim	FBpp0203337	dsec
OG0000049	FBpp0209760	dsim	FBpp0085935	dmel
OG0000049	FBpp0209760	dsim	FBpp0203339	dsec
OG0000049	FBpp0325527	dsim	FBpp0203339	dsec
OG0000049	FBpp0203337	dsec	FBpp0325527	dsim
OG0000049	FBpp0203338	dsec	FBpp0209760	dsim
OG0000049	FBpp0203339	dsec	FBpp0085937	dmel
OG0000049	FBpp0203340	dsec	FBpp0085937	dmel
OG0000049	FBpp0203340	dsec	FBpp0325527	dsim
OG0000051	FBpp0297551	dmel	FBpp0203916	dsec
OG0000051	FBpp0297551	dmel	FBpp0323101	dsim
OG0000051	FBpp0073917	dmel	FBpp0203984	dsec
OG0000051	FBpp0313886	dsim	FBpp0203084	dsec
OG0000051	FBpp0314205	dsim	FBpp0203983	dsec
OG0000051	FBpp0203916	dsec	FBpp0323101	dsim
OG0000051	FBpp0203983	dsec	FBpp0073917	dmel
OG0000056	FBpp0086113	dmel	FBpp0201459	dsec
OG0000056	FBpp0086113	dmel	FBpp0319767	dsim
OG0000056	FBpp0086111	dmel	FBpp0201459	dsec
OG0000056	FBpp0086111	dmel	FBpp0315920	dsim
OG0000056	FBpp0072470	dmel	FBpp0195758	dsec
OG0000056	FBpp0072470	dmel	FBpp0317769	dsim
OG0000056	FBpp0076796	dmel	FBpp0196188	dsec
OG0000056	FBpp0076796	dmel	FBpp0212295	dsim
OG0000056	FBpp0319767	dsim	FBpp0201459	dsec
OG0000056	FBpp0315920	dsim	FBpp0201459	dsec
OG0000056	FBpp0317769	dsim	FBpp0195758	dsec
OG0000056	FBpp0212295	dsim	FBpp0196188	dsec
OG0000057	FBpp0085721	dmel	FBpp0201305	dsec
OG0000057	FBpp0085721	dmel	FBpp0223721	dsim
OG0000057	FBpp0081524	dmel	FBpp0207737	dsec
OG0000057	FBpp0081524	dmel	FBpp0219200	dsim
OG0000057	FBpp0289838	dmel	FBpp0197779	dsec
