row,ensembles,super_ensembles,low_confidence_ensembles,seed_of
414,"58,63,66,69","1","58,66,69",""
415,"70,74,76,78","3","70,74,76,78",""
416,"57,70,73,74,76,78","3","57,70,73,74,76",""
417,"57,70,74,78","3","57,70,74",""
418,"70,75,78","3","70,75",""
419,"68","","68","68"
420,"63,69","1","69","69"
421,"36,56,64","","36,56,64",""
422,"36,58,63","1","36,58",""
423,"13,25,30,61,63","1","25,30,61",""
424,"58,63,66","1","58,66",""
425,"31,68,72","","31,68,72",""
426,"31,66","","31,66",""
427,"44,47,53,65,72,79","2","44,47,65,72,79",""
428,"70,78","3","70","70"
429,"78,80,81","3","78,80,81",""
430,"73,74,76,78","3","73,74,76",""
431,"71,79,82","","71,79,82",""
432,"31,57,64,68,78","3","31,57,64,68",""
433,"36,56,63","1","36,56",""
434,"67,68,73,78","3","67,68,73",""
435,"71,79,82","","71,79,82","71"
436,"31,36","","31,36",""
437,"77,78,80,81","3","77,78,80,81",""
438,"72,79","","72,79","72"
439,"76,77,78,82","3","76,77,82",""
440,"57,68,73,78","3","57,68,73",""
441,"78,81","3","78,81",""
442,"57,70,74,78","3","57,70,74",""
443,"67,68,73,78","3","67,68,73",""
444,"67,68,71","","67,68,71",""
445,"57,67,68,73,74,78","3","57,67,68,73,74","73"
446,"31,36,66","","31,36,66",""
447,"68,72","","68,72",""
448,"65,72,79","","65,72,79",""
449,"68,72","","68,72",""
450,"64,70,78","3","64,70",""
451,"70,74,76,78","3","70,74,76,78","74"
452,"72,79","","72,79",""
453,"27,56,64,70,75","","27,56,64,70,75",""
454,"75","","75","75"
455,"71,79,82","","71,79,82",""
456,"67,68,71","","67,68,71",""
457,"67,71","","67,71",""
458,"64","","64",""
459,"67,71","","67,71",""
460,"67,73,76,77,78","3","67,73,76,77",""
461,"78,81","3","81",""
462,"71,79,82","","71,79,82",""
463,"67,73,78","3","67,73",""
464,"57,73,74,76,78","3","57,73,74,76",""
465,"31,57,68,73,78","3","31,57,68,73",""
466,"75,78","3","75",""
467,"65,72,79","","65,72,79",""
468,"67,71,73","","67,71,73",""
469,"76,77,78,80,81","3","76,77,78,80,81",""
470,"71,82","","71,82",""
471,"36,64","","36,64",""
472,"74,76,78,81","3","74,76,78,81",""
473,"78,81","3","78,81",""
474,"76,77,78,81","3","76,77,78,81","76"
475,"67,68,71","","67,68,71",""
476,"77,78,80,82","3","77,80,82","77"
477,"67,73,74,76,78","3","67,73,74,76",""
478,"78,81","3","78,81","78"
479,"80,82","","80,82",""
480,"79","","79","79"
481,"76,77,78,80,82","3","76,77,80,82",""
482,"31,66,68,72","","31,66,68,72",""
483,"80","","80","80"
484,"57,70,74,78","3","57,70,74",""
485,"77,78,80,81","3","77,78,80,81",""
486,"74,76,77,78","3","74,76,77,78",""
487,"57,70,73,74,78","3","57,70,73,74",""
488,"67,68,71,73","","67,68,71,73",""
489,"78,80,81","3","80,81","81"
490,"77,78,80,81,82","3","77,80,81,82",""
491,"80,81","3","80,81",""
492,"76,77,78,81","3","76,77,78,81",""
493,"76,77,78,80,81","3","76,77,78,80,81",""
494,"76,77,78,82","3","76,77,82",""
495,"77,80,82","","77,80,82",""
496,"67,71","","67,71",""
497,"77,80,82","","77,80,82",""
498,"71,82","","71,82",""
499,"77,80,82","","77,80,82",""
500,"80,82","","80,82","82"

