vector_index,x,y_original,cluster_id,max_posterior,posterior_component_1,posterior_component_2
81,-0.2816846768412017,0.0676944121584546,1,0.5589434089808472,0.5589434089808472,0.44105659101915284
82,-0.0999924994417271,-0.3914987027580583,1,0.9919269108710189,0.9919269108710189,0.008073089128981158
83,0.1422092205090606,-0.4944849504601487,1,0.9970103568974473,0.9970103568974473,0.0029896431025527672
84,-0.2342082079323632,0.0450120256867961,1,0.6513152506484584,0.6513152506484584,0.34868474935154153
85,0.4281940592660708,-0.6154922336459225,1,0.9962100024643366,0.9962100024643366,0.003789997535663235
86,0.0028833125271097,-0.4533190648763358,1,0.9961408486147565,0.9961408486147565,0.0038591513852434855
87,0.0097696786418969,-0.2945328688247512,1,0.9817075558759205,0.9817075558759205,0.018292444124079456
88,-0.1333290385915956,-0.5507963709803612,1,0.9982091621412936,0.9982091621412936,0.0017908378587063788
89,0.0993475513551437,-0.0098282519548094,1,0.7835739322984232,0.7835739322984232,0.2164260677015768
90,-0.2316003613044464,-0.0544253975118832,1,0.8023645260021312,0.8023645260021312,0.1976354739978689
91,0.4329785178202915,-0.3343134841527408,1,0.914162443652919,0.914162443652919,0.08583755634708098
92,0.2634702609304022,0.0430195980290978,1,0.5200496069153272,0.5200496069153272,0.4799503930846728
93,0.1968592890394091,0.0834068727775393,1,0.5313988235089706,0.5313988235089706,0.4686011764910294
94,-0.2780858011579619,-0.2226341296580127,1,0.9281099474286139,0.9281099474286139,0.07189005257138616
95,0.0410826540915501,-0.2836820226103757,1,0.9793455984833462,0.9793455984833462,0.02065440151665381
96,0.2418172796028009,0.2648236313549472,2,0.8257325431208881,0.17426745687911194,0.8257325431208881
97,0.1186210798715478,-0.0364127968734915,1,0.8107745814259099,0.8107745814259099,0.18922541857409017
98,-0.2004218209267549,-0.1229286177933261,1,0.8893248735654514,0.8893248735654514,0.11067512643454862
99,-0.130018751061731,0.1049672538440514,1,0.6203855508941459,0.6203855508941459,0.379614449105854
100,-0.0903872276011981,-0.1009041955800409,1,0.8990850038177253,0.8990850038177253,0.10091499618227477
101,-0.1206875668977215,-0.2559628268612571,1,0.9703303989524711,0.9703303989524711,0.02966960104752885
102,0.3057557671420615,-0.1323551446766829,1,0.7976753383957488,0.7976753383957488,0.2023246616042512
103,-0.3842026277646512,0.0657953735929792,2,0.5958211676396306,0.4041788323603695,0.5958211676396306
104,0.1311838279317673,-0.5339209842375847,1,0.9980995473349512,0.9980995473349512,0.0019004526650487645
105,-0.2584606749856902,-0.1866384059523603,1,0.9135194173002217,0.9135194173002217,0.08648058269977833
106,-0.1922502974902135,0.1540308345550305,2,0.5038516564968243,0.4961483435031757,0.5038516564968243
107,-0.4019466733737435,-0.2185027124767681,1,0.8398807313189434,0.8398807313189434,0.16011926868105658
108,-0.1098108862317731,0.1995442927314432,2,0.5401857089112916,0.45981429108870847,0.5401857089112916
109,0.3021463303078427,0.1797229574203496,2,0.7890386492386953,0.21096135076130473,0.7890386492386953
110,0.0529648484929556,-0.1098800166461773,1,0.9046707770168823,0.9046707770168823,0.09532922298311772
111,-0.2396723093998194,-0.2040304416229614,1,0.9308410476335534,0.9308410476335534,0.06915895236644669
112,0.2034295348758625,-0.1413427425718623,1,0.886416711231991,0.886416711231991,0.11358328876800913
113,0.2462608527137371,0.4555035435615772,2,0.9492357814302128,0.05076421856978713,0.9492357814302128
114,0.0208092962078171,0.3039171474511648,2,0.7158904151248842,0.28410958487511573,0.7158904151248842
115,0.406949831630518,-0.0394379346709104,2,0.5784859449456282,0.4215140550543718,0.5784859449456282
116,0.1643128249249228,-0.1796952264531142,1,0.929503731542033,0.929503731542033,0.07049626845796697
117,0.1365305014585176,-0.0282046961095538,1,0.7898818861293674,0.7898818861293674,0.2101181138706325
118,-0.160675741433258,0.0036040950007722,1,0.7673725386008533,0.7673725386008533,0.23262746139914672
119,0.1254796971242681,-0.2873814249412257,1,0.9766897538987279,0.9766897538987279,0.023310246101272074
120,0.0433582555208986,-0.016249810673077,1,0.8121964440608075,0.8121964440608075,0.18780355593919248
121,0.1039658005342053,0.2386744133494427,2,0.6641249818113993,0.33587501818860066,0.6641249818113993
122,-0.1369171238282661,-0.3792261749529722,1,0.9900047579022325,0.9900047579022325,0.009995242097767478
123,0.0256197768717973,0.152413567220998,1,0.5386689967438497,0.5386689967438497,0.46133100325615023
124,-0.1633723000429916,0.2685079811077301,2,0.6729056102514328,0.32709438974856714,0.6729056102514328
125,-0.4294264199932064,-0.1121114690188736,1,0.6384842830091508,0.6384842830091508,0.3615157169908491
126,0.1996609137156767,0.3388351516382113,2,0.8626403222504384,0.1373596777495616,0.8626403222504384
127,-0.306122957628226,-0.1324222511993465,1,0.8374229258592044,0.8374229258592044,0.16257707414079564
128,0.010146970375838,0.0995068549527259,1,0.6410591678286147,0.6410591678286147,0.35894083217138517
129,0.0496649420188402,-0.0444190530617583,1,0.8443229450843284,0.8443229450843284,0.1556770549156716
130,0.0427319580113206,-0.0388186262712303,1,0.8395114246006357,0.8395114246006357,0.1604885753993643
131,-0.0848416211712629,-0.0952340074999961,1,0.8953696212071889,0.8953696212071889,0.10463037879281115
132,0.0203713273140592,0.1735860639143394,1,0.5012294670217615,0.5012294670217615,0.4987705329782385
133,0.0546772849247743,0.2092772205785479,2,0.5803994892747371,0.419600510725263,0.5803994892747371
134,0.1018316728278163,0.0322768504071429,1,0.7168013245171152,0.7168013245171152,0.2831986754828848
135,0.2958818162639494,-0.2211871911215516,1,0.9082623576673512,0.9082623576673512,0.09173764233264894
136,-0.0096127826035847,0.1370856462301037,1,0.5775150214514871,0.5775150214514871,0.42248497854851286
137,-0.049287005190008,0.1464996460756871,1,0.564152924657944,0.564152924657944,0.4358470753420561
138,-0.2490877285538897,0.0243989332065854,1,0.6714183696359795,0.6714183696359795,0.32858163036402066
139,0.0138021680056738,0.4468333542103552,2,0.8628108815483976,0.13718911845160242,0.8628108815483976
140,0.0544443625635975,-0.2337535949156147,1,0.9667920031393694,0.9667920031393694,0.03320799686063059
141,-0.1231380562111641,-0.3587793226958749,1,0.9883279092708386,0.9883279092708386,0.011672090729161465
142,0.0185999201916461,-0.0558443992943728,1,0.8616669199586794,0.8616669199586794,0.13833308004132064
143,-0.1544709806453522,0.2380526487537737,2,0.6222555577176511,0.377744442282349,0.6222555577176511
144,0.0325856271919783,-0.1095560242609617,1,0.9068621438279297,0.9068621438279297,0.09313785617207028
145,0.0752623982898196,-0.088936119189086,1,0.8833941069196636,0.8833941069196636,0.11660589308033652
146,0.0668223475396455,0.3031074930420825,2,0.735827114694483,0.264172885305517,0.735827114694483
147,-0.094979521868514,0.2110579716563241,2,0.556425936568914,0.44357406343108596,0.556425936568914
148,-0.332187178710507,0.1996057303127767,2,0.7218450745902731,0.2781549254097269,0.7218450745902731
149,-0.2522213202057835,0.286124493570525,2,0.7525058312700038,0.24749416872999616,0.7525058312700038
150,-0.0164524061907962,0.050445280313165,1,0.7281506214882258,0.7281506214882258,0.2718493785117741
151,0.3486334288899809,0.0653322174464262,2,0.676426092669531,0.3235739073304691,0.676426092669531
152,-0.2149183478548034,0.308730048060672,2,0.7539280693551679,0.24607193064483215,0.7539280693551679
153,-0.0612518191610816,-0.1165580013175302,1,0.91317168400437,0.91317168400437,0.08682831599563004
154,-0.2692750276249129,-0.270479453150677,1,0.953668626133749,0.953668626133749,0.04633137386625103
155,-0.358503086269175,0.0770528426937839,2,0.5711759494098718,0.42882405059012824,0.5711759494098718
156,-0.3046180114251499,0.3555294965228157,2,0.8548974242406778,0.14510257575932217,0.8548974242406778
157,-0.5914943953405343,0.2261119397973606,2,0.9665915859402613,0.033408414059738774,0.9665915859402613
158,0.0900418512912275,0.3521034621149256,2,0.8070942979344062,0.1929057020655937,0.8070942979344062
159,-0.6323163731635679,-0.2169685395039879,2,0.6969725944512107,0.3030274055487894,0.6969725944512107
160,-0.2447011299510942,0.2550348455356661,2,0.7074026570080194,0.29259734299198065,0.7074026570080194
161,-0.4332062242313012,0.3283535460897658,2,0.919791611513903,0.08020838848609706,0.919791611513903
162,-0.3801018495240538,-0.066933678070524,1,0.6500328349580878,0.6500328349580878,0.3499671650419121
163,0.0664335642057981,0.3812824858512444,2,0.8250381096490549,0.17496189035094512,0.8250381096490549
164,-0.1743027310259796,0.1922123497310995,2,0.5576811585807874,0.44231884141921257,0.5576811585807874
165,-0.4132405221589207,0.8344286306437811,2,0.9903861024409496,0.009613897559050365,0.9903861024409496
166,-0.3437098781122054,-0.2096407621664439,1,0.8839380887852211,0.8839380887852211,0.1160619112147788
167,-0.3845478569916429,0.505274486438176,2,0.9547376051085765,0.04526239489142349,0.9547376051085765
168,-0.2458059086093244,0.1582651548883336,2,0.5593369768984755,0.44066302310152455,0.5593369768984755
169,-0.2081635985263324,-0.0806884074041378,1,0.8465422296845725,0.8465422296845725,0.15345777031542754
170,0.1307278578715184,0.1429960680611951,2,0.514160949058293,0.485839050941707,0.514160949058293
171,-0.6372924112640576,0.3095281063320093,2,0.9875781632853416,0.01242183671465841,0.9875781632853416
172,-0.2666398823064291,0.4671707532678473,2,0.9035864504023843,0.09641354959761578,0.9035864504023843
173,-0.3284361191520657,0.6097154382715964,2,0.9622453611285626,0.03775463887143728,0.9622453611285626
174,-0.0816580363921273,0.5553463596763524,2,0.9143402802605526,0.08565971973944735,0.9143402802605526
175,-0.2056492795901277,0.0835364990849075,1,0.6103324603738256,0.6103324603738256,0.3896675396261744
176,-0.1641856228931398,0.5082910029693524,2,0.8978209646277578,0.10217903537224216,0.8978209646277578
177,-0.218885988603435,0.3661602172306263,2,0.8155573537459985,0.1844426462540015,0.8155573537459985
178,-0.4799466121534821,0.1626277829109765,2,0.8615953382339803,0.13840466176601965,0.8615953382339803
179,-0.0569404490884941,0.2568114296916005,2,0.6292465776223364,0.3707534223776637,0.6292465776223364
180,-0.1451377287542855,0.1628701777884745,1,0.5103468503971076,0.5103468503971076,0.48965314960289236
181,-0.1273779126227933,0.3179023393550331,2,0.7271929313865423,0.27280706861345777,0.7271929313865423
182,-0.0633189981566315,0.1701974557992404,1,0.5205934156010834,0.5205934156010834,0.4794065843989166
183,-0.238239173417995,0.1161753789048992,1,0.5221607151646334,0.5221607151646334,0.4778392848353666
184,-0.031220874015211,0.4232431803952641,2,0.8358509882625439,0.16414901173745608,0.8358509882625439
185,-0.257536601771704,0.4588106257809596,2,0.8962701421192043,0.10372985788079571,0.8962701421192043
186,-0.3825213950242765,0.3011902774010324,2,0.8710538012556056,0.12894619874439436,0.8710538012556056
187,-0.3456756208063504,0.6178850994968719,2,0.9665931623527279,0.03340683764727221,0.9665931623527279
188,-0.3547687536272232,0.2979138827009773,2,0.8468815677696914,0.15311843223030863,0.8468815677696914
189,-0.4595234257084311,0.2950902522652148,2,0.921323022555128,0.07867697744487201,0.921323022555128
190,-0.0349125529066009,0.4933881190497846,2,0.8854801463970595,0.11451985360294051,0.8854801463970595
191,-0.3076764107702341,0.3404503668823003,2,0.845481477848297,0.15451852215170297,0.845481477848297
192,-0.3536329499947089,0.389540190966519,2,0.9037180927774765,0.09628190722252347,0.9037180927774765
193,-0.3005709554663261,-0.1258618876722002,1,0.8347039904620445,0.8347039904620445,0.16529600953795556
194,0.212099935605494,0.3872124446895303,2,0.9043659811715814,0.09563401882841857,0.9043659811715814
195,-0.6158609667521899,0.0240769415380059,2,0.9151551079430701,0.08484489205692992,0.9151551079430701
196,-0.5641689926658358,0.1509711761228064,2,0.9310148948717255,0.06898510512827456,0.9310148948717255
197,-0.6769206551023024,0.1337419438618021,2,0.9795762686905574,0.02042373130944263,0.9795762686905574
198,-0.4529714605903229,0.1979349821964605,2,0.8599365024146541,0.1400634975853459,0.8599365024146541
199,-0.3629930855280763,0.3023260022670978,2,0.8567649960907513,0.1432350039092488,0.8567649960907513
200,-0.5108064391520865,0.3204434123747739,2,0.9554370057869214,0.044562994213078626,0.9554370057869214
201,-0.5313324564045476,0.5562421376256187,2,0.988486374873435,0.011513625126564953,0.988486374873435
202,-0.4005512847388897,0.4735098208914555,2,0.9522360006100142,0.047763999389985816,0.9522360006100142
203,-0.5350989843207782,0.0544625335912414,2,0.8400939794858651,0.15990602051413483,0.8400939794858651
204,-0.3782874152085936,0.4569815081545228,2,0.9404578666307984,0.05954213336920161,0.9404578666307984
205,-0.2231208725869629,0.5096187912521692,2,0.9103022212791234,0.08969777872087668,0.9103022212791234
206,-0.3162068092656451,0.3858995999752148,2,0.8817762990634647,0.11822370093653538,0.8817762990634647
207,-0.2810553950830885,0.4450808691347885,2,0.8980578218240063,0.10194217817599374,0.8980578218240063
208,-0.2457195435051076,0.5009652508858629,2,0.912391168544016,0.08760883145598392,0.912391168544016
209,-0.4119827550730335,0.6214683066238902,2,0.9777125538189897,0.022287446181010293,0.9777125538189897
210,-0.5059217535957169,0.1592175508945497,2,0.8861426750369131,0.11385732496308677,0.8861426750369131
211,-0.6342893238540583,0.4309753019494894,2,0.9930531778466514,0.006946822153348568,0.9930531778466514
212,-0.5637195036948861,0.7871510905792877,2,0.99656611081065,0.003433889189349971,0.99656611081065
213,-0.5958661387934433,0.7744612939176556,2,0.9973965086933271,0.002603491306672817,0.9973965086933271
214,-0.3504397282242047,0.666961579103543,2,0.9736895544440274,0.026310445555972607,0.9736895544440274
215,-0.4330628439198705,0.6097842916298449,2,0.979687601089327,0.02031239891067304,0.979687601089327
216,-0.3687129435861719,0.8389914658094499,2,0.987768012133059,0.012231987866940977,0.987768012133059
217,-0.7457770486393851,0.8972792777406879,2,0.9996890916846991,0.0003109083153008032,0.9996890916846991
218,-0.2330049418614615,0.4935388411003069,2,0.9055889708599529,0.09441102914004713,0.9055889708599529
219,-0.6103960743013523,0.3311135113423359,2,0.98481694504277,0.015183054957230017,0.98481694504277
220,-0.7506484897052551,0.4765866977654235,2,0.9987628131761792,0.001237186823820682,0.9987628131761792
221,-0.6241338755450077,1.155629425335056,2,0.9992375881290151,0.0007624118709844529,0.9992375881290151
222,-0.045182285353466,0.2280642153259288,2,0.5819600026154627,0.41803999738453734,0.5819600026154627
223,-0.6251240184596037,0.4534728172554068,2,0.9930571046818043,0.006942895318195707,0.9930571046818043
224,-0.6182451007457979,0.2706875759530865,2,0.9807824460923961,0.019217553907604087,0.9807824460923961
225,-0.5972919038678707,0.5838237403174125,2,0.9947198399425233,0.005280160057476679,0.9947198399425233
226,-0.5942402057185491,0.3239779232532844,2,0.9810980805955898,0.01890191940441035,0.9810980805955898
227,-0.7264565034828314,0.548411085755857,2,0.9987242493104176,0.0012757506895823673,0.9987242493104176
228,-0.547163834971677,0.1857874196091513,2,0.9331442766982972,0.06685572330170271,0.9331442766982972
229,-0.3663326312635596,0.7049757459201558,2,0.979374963870431,0.020625036129568956,0.979374963870431
230,-0.524238911097807,0.8315658254871433,2,0.9957516591695128,0.004248340830487183,0.9957516591695128
231,-0.8149749952638681,0.5159532110711792,2,0.9995981306567172,0.0004018693432828801,0.9995981306567172
232,-0.6672562777609352,0.5713610953590531,2,0.9975080937836461,0.0024919062163539047,0.9975080937836461
233,-0.714337738084842,0.5713508119182537,2,0.9986330632398829,0.0013669367601171956,0.9986330632398829
234,-0.5990895257078784,0.6458595543998437,2,0.9959767046681423,0.004023295331857702,0.9959767046681423
235,-0.3492322463326978,0.6076886632518755,2,0.9656729494268357,0.03432705057316442,0.9656729494268357
236,-0.6507443011396605,0.7745911324216227,2,0.9985682508418556,0.0014317491581443051,0.9985682508418556
237,-0.6442438769998846,0.8732207299159955,2,0.9988570638852703,0.0011429361147296218,0.9988570638852703
238,-0.2767291007522431,0.4694438200176923,2,0.9081451351893889,0.09185486481061111,0.9081451351893889
239,-0.4626620274721195,0.5760375272515922,2,0.9810622672733351,0.018937732726664866,0.9810622672733351
240,-0.5287321306754671,0.823872276881723,2,0.9958107456376633,0.0041892543623368835,0.9958107456376633
241,-0.2575672253267416,0.3648597387752902,2,0.8343922168578135,0.16560778314218658,0.8343922168578135
242,-0.5568764587186167,0.2606944533083053,2,0.9603177114207919,0.03968228857920804,0.9603177114207919
243,-1.0577892993632465,0.7057470615474376,2,0.9999972813598828,2.7186401172889202e-06,0.9999972813598828
244,-0.4995958806819922,0.7653983144721629,2,0.9934414419856649,0.006558558014335064,0.9934414419856649
245,-0.990175884972117,0.5273141559576685,2,0.9999817371017018,1.826289829795742e-05,0.9999817371017018
246,-0.5870182811222201,0.5616891440146186,2,0.9935276542460844,0.006472345753915685,0.9935276542460844
247,-1.0258132309548802,0.5310260517808524,2,0.9999910459848009,8.954015199060393e-06,0.9999910459848009
248,-0.7820807594993388,0.515324629550468,2,0.9993360698886204,0.0006639301113796284,0.9993360698886204
249,-0.7671117446316517,0.8330540028305974,2,0.9997245957573253,0.0002754042426746634,0.9997245957573253
250,-0.8540238214463506,0.4639003026004722,2,0.9997329227521911,0.00026707724780908966,0.9997329227521911
251,-0.06977039943824,-0.0531045722866697,1,0.8595590454692111,0.8595590454692111,0.14044095453078884
252,0.2065123440721105,-0.1738091689868414,1,0.912352314314767,0.912352314314767,0.08764768568523294
253,-0.1427905824319106,-0.276541666147985,1,0.9738213154660411,0.9738213154660411,0.026178684533958888
254,0.1090281759021081,0.1958098284977412,2,0.5943178323718862,0.4056821676281138,0.5943178323718862
255,-0.19312992792146,-0.0749327863701916,1,0.8477446512373955,0.8477446512373955,0.1522553487626045
256,-0.0378999152784258,0.0739783386647965,1,0.691458499789339,0.691458499789339,0.30854150021066096
257,0.06476785326549,-0.2580667888634278,1,0.9730121967895584,0.9730121967895584,0.02698780321044158
258,-0.1993056833237119,-0.0975814391383919,1,0.8674986268239716,0.8674986268239716,0.13250137317602842
259,-0.262344086582138,0.2092820922680333,2,0.6583650075020714,0.34163499249792867,0.6583650075020714
260,0.0983756301157776,0.5827768718142232,2,0.9478797538417534,0.05212024615824657,0.9478797538417534
261,0.2246160798681278,-0.322662567716772,1,0.9760802695240272,0.9760802695240272,0.023919730475972928
262,-0.0158130038974744,0.039617150619534,1,0.7447518383148434,0.7447518383148434,0.2552481616851567
263,-0.0914625813113408,0.1695528938222484,1,0.517777494575923,0.517777494575923,0.482222505424077
264,0.0311350775376773,-0.0288651919381793,1,0.8302813333915076,0.8302813333915076,0.16971866660849247
265,0.011095983753076,0.2715173006246312,2,0.6647865965451841,0.3352134034548158,0.6647865965451841
266,0.0485805081422502,-0.0644755663901271,1,0.8656996286633044,0.8656996286633044,0.13430037133669556
267,-0.5056490200627429,0.1468985643013927,2,0.8776635347563513,0.12233646524364869,0.8776635347563513
268,-0.2138208582331926,0.0189727158745215,1,0.7114698776575281,0.7114698776575281,0.2885301223424719
269,-0.1690460210873707,0.3745313778812771,2,0.8032232304999024,0.1967767695000976,0.8032232304999024
270,0.0301735257023125,0.0026303251993304,1,0.7904593310678113,0.7904593310678113,0.20954066893218865
271,0.0371755767244532,0.0747865310652774,1,0.6759445336056573,0.6759445336056573,0.3240554663943427
272,0.1272360977368072,0.3415571623381407,2,0.8175207641338417,0.1824792358661583,0.8175207641338417
273,0.0515163498420873,-0.045930312463734,1,0.8455893535638622,0.8455893535638622,0.15441064643613783
274,-0.2601470140774671,0.1806854952236821,2,0.6115899491676593,0.38841005083234065,0.6115899491676593
275,0.289400923517012,-0.1903133203502235,1,0.8843666736828469,0.8843666736828469,0.11563332631715298
276,0.2543836606844732,-0.0361350788225891,1,0.6954826388903688,0.6954826388903688,0.3045173611096313
277,-0.2516394580053852,0.2651359325975155,2,0.7262821854910196,0.27371781450898036,0.7262821854910196
278,0.0665410588748365,-0.0021717599717626,1,0.7864588305317286,0.7864588305317286,0.21354116946827145
