vector_index,x,y_original,cluster_id,max_posterior,posterior_component_1,posterior_component_2,posterior_component_3,posterior_component_4,posterior_component_5,posterior_component_6,posterior_component_7,posterior_component_8
24,-0.9078156312625252,0.4244564348603596,5,0.9999950064375858,4.993562337569801e-06,2.267078913958557e-164,4.149936439877351e-50,0.0,0.9999950064375858,7.661465470020098e-14,2.116309907466404e-89,7.80245508001583e-309
25,-0.9038076152304608,0.3969943080642968,5,0.9999963754473605,3.624552564799223e-06,2.7957330906089178e-161,1.766758962414545e-49,0.0,0.9999963754473605,7.465155078895667e-14,5.624019748446272e-89,2.822698975247023e-309
26,-0.8997995991983968,0.4664767168204907,5,0.9999768346855663,2.3165313337100924e-05,2.2667005405919684e-164,1.026830418078926e-49,0.0,0.9999768346855663,1.0965650917591516e-12,2.139675412970083e-88,1.7150158557810478e-301
27,-0.8957915831663327,0.8326959905416489,5,0.9557636135170771,0.04423631535014836,1.8868305641300393e-186,1.3845637066604127e-52,0.0,0.9557636135170771,7.113277460420837e-08,2.8567442210876443e-87,6.294328571998828e-269
28,-0.8917835671342685,0.6313580768348835,5,0.9988914988191058,0.0011085008068599396,3.2814484900179736e-172,1.8455481842048577e-50,0.0,0.9988914988191058,3.7403433475235135e-10,2.9895589922475303e-87,5.510917996745113e-284
29,-0.8877755511022044,0.6122803503177738,5,0.9990479240108349,0.0009520755830610336,1.2089003675451097e-169,6.442794226801834e-50,0.0,0.9990479240108349,4.0610411097658275e-10,7.706767518040074e-87,9.017895254839295e-284
30,-0.8837675350701403,0.6450995935967727,5,0.9978470131827007,0.0021529851037755876,2.160322361703051e-170,7.448955478136185e-50,0.0,0.9978470131827007,1.7135236733596421e-09,2.3001679101589153e-86,2.899506609648015e-279
31,-0.8797595190380761,0.944059852653146,5,0.7426422611517801,0.2573525055574355,2.7077993957296413e-188,2.0935042167380395e-52,0.0,0.7426422611517801,5.233290784464602e-06,1.0739809401896364e-85,3.522234869072593e-253
32,-0.875751503006012,0.5539257256825298,5,0.9992582698463199,0.0007417294782740679,7.279002319903012e-162,3.427465214417788e-48,0.0,0.9992582698463199,6.75405949944513e-10,1.69363783519092e-85,4.2642745370964175e-283
33,-0.8717434869739479,0.9845277211678118,5,0.6116139154801219,0.38836353286390074,2.924012016752271e-188,3.163546366240839e-52,0.0,0.6116139154801219,2.2551655977283568e-05,5.316119088459673e-85,1.0011055907165733e-246
34,-0.8677354709418837,0.7807338185180392,5,0.9614680256540268,0.03853160398981145,1.1616449907903646e-173,1.0319058736936496e-49,0.0,0.9614680256540268,3.7035616177130496e-07,1.4350537716965958e-84,3.138792577979662e-261
35,-0.8637274549098196,0.723290769009701,5,0.9787409274627734,0.02125889540859746,1.2722025966176607e-168,9.560888994235948e-49,0.0,0.9787409274627734,1.7712862915625847e-07,3.952805414377839e-84,4.513130323996987e-264
36,-0.8597194388777555,1.2718158067636374,1,0.9331382179710105,0.9331382179710105,1.3212131510493703e-203,5.0592120347320694e-55,0.0,0.061368975796475544,0.005492806232513915,1.2181541443019096e-84,3.3727811694102896e-220
37,-0.8557114228456915,0.5762795340501635,5,0.9947560647014158,0.005243900947566876,1.6795802562339686e-156,2.325224513472304e-46,0.0,0.9947560647014158,3.435101729678114e-08,4.531994979564842e-83,4.018795895176536e-272
38,-0.8517034068136273,0.731942666266442,5,0.9535392191663079,0.046459692934435866,4.247126956640161e-165,1.1343860546194167e-47,0.0,0.9535392191663079,1.0878992561902595e-06,8.75871458691111e-83,3.9529967155567246e-258
39,-0.8476953907815632,0.570956932787932,5,0.9899319937109459,0.010067875753892544,1.9619469985050104e-153,1.9455460201355383e-45,0.0,0.9899319937109459,1.3053516155200242e-07,4.7446260941964325e-82,7.269100812027471e-269
40,-0.8436873747494991,1.022180551173992,1,0.5517090877393801,0.5517090877393801,2.9029690348880556e-181,2.198736795497761e-50,0.0,0.4479933670076791,0.00029754525294078754,1.6981230224968045e-82,1.378028246130952e-232
41,-0.8396793587174349,1.1832435007197348,1,0.8091352471652294,0.8091352471652294,1.3477974793606663e-190,3.862455074360767e-52,0.0,0.18722966448393868,0.003635088350831856,1.3896353472746606e-82,4.638461656442012e-219
42,-0.8356713426853708,1.192571708606993,1,0.8117099651018148,0.8117099651018148,7.858358271585212e-190,6.399961447292312e-52,0.0,0.1833060049697516,0.004984029928433501,3.0315349212486624e-82,7.84949855681181e-217
43,-0.8316633266533067,1.1160138636258543,1,0.735129599967437,0.735129599967437,2.169493531704962e-183,1.386603704035226e-50,0.0,0.26269115283925587,0.0021792471933071377,1.1860235780997348e-81,6.556405499801136e-221
44,-0.8276553106212425,0.8437844886453125,5,0.6303962610326062,0.3694940366474223,3.3459755596635004e-164,1.0933843046084442e-46,0.0,0.6303962610326062,0.00010970231997157914,2.271537655169102e-80,2.3891045479983393e-239
45,-0.8236472945891784,0.8217847010204309,5,0.6030507921195492,0.3968173260983217,1.9495429475953787e-161,5.030890547796999e-46,0.0,0.6030507921195492,0.00013188178212922248,7.320343837527544e-80,2.688605494972926e-239
46,-0.8196392785571143,0.571555793233544,5,0.8391565242135739,0.16082150203084208,6.245254271848743e-144,2.6553417874970418e-42,0.0,0.8391565242135739,2.1973755584139274e-05,2.2060755452016326e-78,5.713582582470187e-256
47,-0.8156312625250501,1.3233468945365352,1,0.8001747079795906,0.8001747079795906,1.8794596847843604e-191,7.615360892552626e-52,0.0,0.1378948680234885,0.061930423996920926,9.219491541942614e-81,9.754859177600009e-200
48,-0.811623246492986,1.0197692473714657,1,0.7498446736153296,0.7498446736153296,2.3970307208578335e-170,1.3358897611972874e-47,0.0,0.24781165757157414,0.0023436688130962636,1.9844939889686918e-79,4.409982131461068e-220
49,-0.8076152304609219,0.8367964838446006,1,0.6904276177718429,0.6904276177718429,3.7078545112948774e-157,9.014527069302827e-45,0.0,0.30886992473675673,0.0007024574914003497,2.9896006233264563e-78,1.3297652560836085e-231
50,-0.8036072144288577,1.2094204212722215,1,0.8142616310868954,0.8142616310868954,6.510981409580089e-180,2.3469047997736383e-49,0.0,0.161653424274114,0.02408494463899057,2.529790561464431e-79,2.0457844374003354e-203
51,-0.7995991983967936,0.7572787971918961,1,0.7842791601518574,0.7842791601518574,1.8597697741676432e-149,5.775778021447819e-43,0.0,0.21484174086718721,0.0008790989809553489,4.820876200161889e-77,5.33401995193725e-234
52,-0.7955911823647295,1.040575155259054,1,0.8590712945306817,0.8590712945306817,2.1594585890598865e-166,1.7078147654705154e-46,0.0,0.13391567277535493,0.007013032693963459,5.644836407445548e-78,2.2841353632428557e-212
53,-0.7915831663326653,0.931535655399372,1,0.8901525361420997,0.8901525361420997,4.0240691642734264e-158,1.039559308534277e-44,0.0,0.10583849063267382,0.00400897322522651,3.9304620418408495e-77,1.6376292739622899e-218
54,-0.7875751503006012,1.0999950109854737,1,0.8827187760072362,0.8827187760072362,1.557105560716569e-167,1.4392659383215415e-46,0.0,0.1005132887135061,0.016767935279257632,1.9450550889931867e-77,4.148205182109493e-205
55,-0.7835671342685371,0.9651264122739508,1,0.9280224710518266,0.9280224710518266,1.0723367208448954e-157,1.7336652939723577e-44,0.0,0.06427524011807748,0.007702288830095963,1.6052584074188132e-76,4.80597315785642e-213
56,-0.779559118236473,0.6926169757787697,1,0.9670614482596461,0.9670614482596461,3.2488928062782606e-139,1.8771198267561314e-40,0.0,0.029798684595514567,0.0031398671448392467,9.102782780500844e-75,1.7631179414853076e-230
57,-0.7755511022044088,1.0022560128929203,1,0.9449453387198171,0.9449453387198171,1.800025013245881e-157,2.6771954274197103e-44,0.0,0.04073776305887346,0.014316898221309453,6.381081549206971e-76,2.2158799839097815e-207
58,-0.7715430861723447,1.2006257504769715,1,0.8579675747743802,0.8579675747743802,1.5830016666106566e-168,2.0709609083508624e-46,0.0,0.07212460788771838,0.06990781733790136,2.920398068789631e-76,4.526448600610345e-192
59,-0.7675350701402806,0.9880934699578664,1,0.9599953461800375,0.9599953461800375,4.836610087444139e-154,1.8842619614477237e-43,0.0,0.021197597185341404,0.018807056634621185,4.1283040726821865e-75,2.5504374766827735e-205
60,-0.7635270541082164,1.1514132941302386,1,0.8992769180126884,0.8992769180126884,7.85944380287848e-163,4.105839650503867e-45,0.0,0.03876740303734213,0.06195567894996949,2.444782090222022e-75,1.613016892822555e-192
61,-0.7595190380761523,0.7891060251062774,1,0.9839329333183757,0.9839329333183757,2.7405056037684616e-139,3.031374500997108e-40,0.0,0.003503612910099576,0.012563453771524681,1.893841155951805e-73,5.729499283975493e-216
62,-0.7555110220440882,0.994148394549996,1,0.9603898838557079,0.9603898838557079,1.2489323943048096e-150,1.5730507133102525e-42,0.0,0.007978291091088765,0.031631825053203354,5.2191054133486406e-74,2.2769212738676438e-200
63,-0.751503006012024,0.8750533179066149,1,0.9744541324006294,0.9744541324006294,3.851639707831522e-142,1.0044919394402667e-40,0.0,0.002309466118214425,0.023236401481156223,3.9990775659480294e-73,5.17352844134735e-207
64,-0.7474949899799599,1.1492723055583791,1,0.8890063426054642,0.8890063426054642,1.755754770774062e-157,1.0798588001034096e-43,0.0,0.01430634546406104,0.09668731193047476,8.1510894530874e-74,8.863599167141877e-187
65,-0.7434869739478958,1.005461101766063,1,0.9458697598719188,0.9458697598719188,1.4684916843588292e-147,1.1433741658263849e-41,0.0,0.0028541427634696643,0.05127609736461153,6.30545582752614e-73,4.148122273707737e-195
66,-0.7394789579158316,1.1358305518939502,1,0.8837856692520574,0.8837856692520574,4.2690538289621834e-154,7.626171847381128e-43,0.0,0.007029137682913818,0.10918519306502883,5.1594465643973687e-73,8.955872327504732e-185
67,-0.7354709418837675,1.2133781588978847,1,0.8053430947988737,0.8053430947988737,2.0059339478338763e-157,2.2664602883995827e-43,0.0,0.011681165910142935,0.18297573929098349,6.982938429354709e-73,4.439817939278104e-178
68,-0.7314629258517034,1.131548530921652,1,0.8683459363807344,0.8683459363807344,2.7698272038699466e-151,4.1998002360957105e-42,0.0,0.0034989225349161737,0.1281551410843494,3.0467588986212383e-72,3.697642616526933e-182
69,-0.7274549098196392,1.0446073861217209,1,0.9024894799685936,0.9024894799685936,6.662618754354826e-145,8.804632391693735e-41,0.0,0.0008642403887007313,0.09664627964270557,1.4451606974038379e-71,1.4714787155556585e-186
70,-0.7234468937875751,0.7864723274324499,1,0.934045096983111,0.934045096983111,1.5524292312202845e-128,2.0118950135965233e-37,0.0,2.400822326297526e-05,0.06593089479362603,4.210529525510359e-70,2.228426370587406e-202
71,-0.719438877755511,0.9810632868757444,1,0.9016882407722495,0.9016882407722495,1.0001437760236398e-138,2.1568521786987848e-39,0.0,0.0001574047323117945,0.09815435449543868,1.4131724193327249e-70,6.892337681368578e-188
72,-0.7154308617234469,0.8698856585486081,1,0.9079457543082062,0.9079457543082062,4.535720316153582e-131,8.646704330886676e-38,0.0,2.0864824111039575e-05,0.09203338086768277,9.60345831161247e-70,8.007550074616448e-194
73,-0.7114228456913828,0.901954922449121,1,0.8926132327257875,0.8926132327257875,9.601669006473834e-132,7.718874977298369e-38,0.0,1.8374880426192208e-05,0.10736839239378632,1.6561836612666034e-69,3.262160104657653e-190
74,-0.7074148296593187,0.8895092409048934,1,0.8805345629962842,0.8805345629962842,7.53998316568029e-130,2.2428296144189073e-37,0.0,8.556703375957682e-06,0.11945688030033978,4.423745252034199e-69,1.4539056879380812e-189
75,-0.7034068136272545,0.7614677237187016,1,0.8594532788837437,0.8594532788837437,2.2915259759972387e-121,1.3766455054833134e-35,0.0,6.395491687872557e-07,0.1405460815670875,3.938451023716103e-68,1.5673466559961568e-196
76,-0.6993987975951904,0.5584147145950992,1,0.7364365523129414,0.7364365523129414,1.061321472043795e-108,7.021206620110452e-33,0.0,1.2308699367786783e-08,0.2635634353783592,1.0299097227167335e-66,2.227920441794382e-208
77,-0.6953907815631263,0.8080810434435214,1,0.8283676042052147,0.8283676042052147,9.495509036060191e-122,1.653899297325652e-35,0.0,3.3601669497506366e-07,0.17163205977809032,1.3121533135047395e-67,1.6681011891955584e-190
78,-0.6913827655310621,0.9716155739335268,1,0.8139093604394033,0.8139093604394033,8.884967347059443e-130,5.669294962036191e-37,0.0,3.1965722683002946e-06,0.18608744298832836,6.699205958620836e-68,2.4426435041539613e-178
79,-0.687374749498998,0.6539426761786817,1,0.7063034520404263,0.7063034520404263,6.760723343073654e-111,3.623069784769816e-33,0.0,4.64615024662134e-09,0.29369654331342343,3.764177121908832e-66,1.2809890528381307e-197
80,-0.6833667334669339,0.9167672422578176,1,0.7854050470393361,0.7854050470393361,2.2307343396032767e-124,9.71012578587089e-36,0.0,3.275881371003779e-07,0.21459462537252671,6.115140602656097e-67,4.9074025020945166e-179
81,-0.6793587174348698,1.2831578056365367,1,0.6056344516070643,0.6056344516070643,2.2892984598018147e-143,4.8820393251202144e-39,0.0,0.0003341584146859747,0.39403138997824966,1.1001765839267251e-67,7.69654030296576e-154
82,-0.6753507014028056,1.0966160492943031,1,0.7337560050926253,0.7337560050926253,6.886181624165291e-132,6.964694918684896e-37,0.0,4.080980250454651e-06,0.2662399139271244,8.664469996510086e-67,1.596975518223122e-164
83,-0.6713426853707415,1.209047987929334,1,0.6677370885697005,0.6677370885697005,8.833770462834091e-137,1.340931186853399e-37,0.0,2.9238203892578277e-05,0.3322336732264069,1.0390024490396057e-66,7.141843141569961e-156
84,-0.6673346693386774,0.9463419372006366,1,0.7232172643900175,0.7232172643900175,2.318269365906449e-121,9.842501343234762e-35,0.0,4.2762196561392155e-08,0.27678269284778584,1.5467691958917687e-65,2.1236625191932445e-171
85,-0.6633266533066133,1.0888444814546565,1,0.7094829100287156,0.7094829100287156,7.622272753260899e-128,9.217528654856693e-36,0.0,6.383593130042084e-07,0.2905164516119714,1.3242319821800528e-65,7.809848757924966e-161
86,-0.6593186372745492,0.6972333057440614,1,0.5088008268453137,0.5088008268453137,7.979462622649246e-106,1.21837255716231e-31,0.0,2.315008598799916e-11,0.4911991731315362,7.479710796965605e-64,1.4681141191817315e-184
87,-0.6553106212424851,0.6993079579316208,6,0.5200377454284396,0.47996225456193825,6.97686135778572e-105,2.24418031915565e-31,0.0,9.62207259633809e-12,0.5200377454284396,1.6677997077065887e-63,5.525022802593717e-183
88,-0.6513026052104209,0.2659725373296651,6,0.980110164583066,0.01988983541693385,6.167047468493233e-82,2.037697201160353e-27,0.0,7.971910083915941e-18,0.980110164583066,7.733375061834116e-62,4.501915352954031e-210
89,-0.6472945891783568,1.0361381645676115,1,0.6796248550931883,0.6796248550931883,2.6114742959378134e-120,6.893405191432859e-34,0.0,1.382213082782555e-08,0.32037513108468096,6.733356685129204e-64,1.2210470488833096e-158
90,-0.6432865731462927,1.091575724436466,1,0.6793815922111532,0.6793815922111532,5.150410516334914e-122,5.040581678988744e-34,0.0,3.2963299213576864e-08,0.32061837482554756,1.1765153003428032e-63,9.633292324769742e-154
91,-0.6392785571142285,0.6569804704419311,6,0.692750342422553,0.3072496575773908,1.400537232750286e-98,7.163153453234355e-30,0.0,5.614110223172303e-14,0.692750342422553,6.0186611902407256e-62,5.558059855545604e-180
92,-0.6352705410821644,0.7004437815019197,6,0.6546921327126362,0.34530786728728585,9.628903642672414e-100,5.883381137058923e-30,0.0,7.791784294194687e-14,0.6546921327126362,1.006126154625827e-61,9.09195618449274e-176
93,-0.6312625250501003,0.5836035041488525,6,0.8329034591788353,0.16709654082116404,5.991002563344655e-93,9.533355758964313e-29,0.0,5.983460714342001e-16,0.8329034591788353,4.684197253425542e-61,7.069778474985102e-182
94,-0.6272545090180361,0.7935827328396248,6,0.5662844376840097,0.4337155623157759,2.6306170970937106e-102,3.908304148938131e-30,0.0,2.1436015701907922e-13,0.5662844376840097,2.8963348647786056e-61,5.181702866950257e-167
95,-0.623246492985972,0.924259904860486,1,0.5701428077242058,0.5701428077242058,9.721836874018053e-108,6.941841541109014e-31,0.0,5.843008460075582e-12,0.4298571922699512,2.9946494851167932e-61,2.2105526037737694e-157
96,-0.6192384769539079,0.3324969262898579,6,0.9907960607304327,0.00920393926956733,2.6051911031194006e-78,2.2674044964239648e-26,0.0,1.0941821248123476e-21,0.9907960607304327,1.2449453996697323e-59,4.3899443995030525e-194
97,-0.6152304609218437,0.7442850600980788,6,0.6872337503548224,0.3127662496451754,9.747458169101686e-97,7.837201919390514e-29,0.0,2.1904388466771494e-15,0.6872337503548224,5.08317327344357e-60,6.226917050256442e-166
98,-0.6112224448897796,0.5879889696803794,6,0.895411435404891,0.10458856459510898,2.563205418200873e-88,1.8059617037919037e-27,0.0,2.1360994208276866e-18,0.895411435404891,2.37958445811566e-59,1.591972668144414e-174
99,-0.6072144288577155,0.646520205521947,6,0.8470620705181666,0.15293792948183338,4.49355491908538e-90,1.4290258985022609e-27,0.0,6.647079889161483e-18,0.8470620705181666,4.292924762523767e-59,2.3255508063821422e-169
100,-0.6032064128256514,0.6957625182309286,6,0.7974428008366599,0.20255719916334025,2.2531196815287194e-91,1.3350724635481295e-27,0.0,1.5132384433174293e-17,0.7974428008366599,8.16553807659034e-59,7.998475690561215e-165
101,-0.5991983967935872,0.5460626140649626,6,0.9468878113752301,0.053112188624769865,1.5194327316160923e-83,1.9770666232311845e-26,0.0,9.949224004969152e-21,0.9468878113752301,2.968572553101728e-58,5.089516747622801e-173
102,-0.5951903807615231,0.5423549565966094,6,0.9535738105127055,0.046426189487294524,1.922348555232228e-82,3.7828735918558797e-26,0.0,2.407251006021721e-21,0.9535738105127055,6.660731721040682e-58,7.379602083683515e-172
103,-0.591182364729459,0.4993094438766289,6,0.97385212468792,0.026147875312079932,1.2932253625880919e-79,1.1328094501555907e-25,0.0,9.711869697287746e-23,0.97385212468792,1.5922342642320045e-57,3.057221189232147e-173
104,-0.5871743486973948,0.7148161020645832,6,0.8098350156283518,0.19016498437164825,3.1785102720940286e-88,1.625623220578259e-26,0.0,4.047564681815366e-19,0.8098350156283518,2.3684359665603556e-57,4.546425824492699e-158
105,-0.5831663326653307,0.5828429998203286,6,0.9448191532080199,0.055180846791980126,2.0890684434664997e-81,1.5348038845554594e-25,0.0,3.424211125613847e-22,0.9448191532080199,7.211953456228539e-57,4.520858243678419e-165
106,-0.5791583166332666,0.5212293601800414,6,0.9745290745797768,0.02547092542022316,8.1131131531208e-78,5.433014113723126e-25,0.0,5.1839599104388925e-24,0.9745290745797768,1.7367849332278123e-56,1.2320158607977275e-167
107,-0.5751503006012024,0.2006413896939687,6,0.9997936544824277,0.0002063455175722407,1.345189785931063e-63,1.503133959618236e-23,0.0,1.2164786820584377e-31,0.9997936544824277,3.7458916443183915e-56,4.063738259261791e-187
108,-0.5711422845691383,0.3565464325563535,6,0.9977814944595188,0.0022185055404812036,3.675275098495045e-69,7.357018709102632e-24,0.0,8.347799256195616e-29,0.9977814944595188,8.515959005949103e-56,1.6900479847344064e-175
109,-0.5671342685370742,0.5891527390366392,6,0.9544695854577181,0.04553041454228185,6.673009222358478e-78,1.9464808123976507e-24,0.0,2.943518591896787e-24,0.9544695854577181,2.0804848355587855e-55,3.9523551176327425e-159
110,-0.56312625250501,0.3938551121588637,6,0.9968814309881029,0.003118569011897063,5.590093984971436e-69,1.6875260773777332e-23,0.0,3.026990641934567e-29,0.9968814309881029,4.222340317002499e-55,2.798692626201037e-170
111,-0.5591182364729459,0.4948739977738922,6,0.9878131869083835,0.012186813091616514,3.48596390935415e-72,1.4959849235682922e-23,0.0,1.5673970939958324e-27,0.9878131869083835,1.0642062199043998e-54,2.186111082651857e-162
112,-0.5551102204408818,0.6926917923196214,6,0.8771149223797088,0.12288507762029119,2.4837571354755264e-79,6.3447067715347825e-24,0.0,1.3501449532870104e-23,0.8771149223797088,2.8969473811733634e-54,1.7649679511700706e-148
113,-0.5511022044088176,0.5233171488578371,6,0.984233523294703,0.015766476705296913,1.6026073144507047e-71,4.4126997048899464e-23,0.0,4.590498303032568e-28,0.984233523294703,5.977050797243762e-54,8.281294656950554e-158
114,-0.5470941883767535,0.3102339684563491,6,0.9994663629839982,0.0005336370160018829,2.3955647250371702e-62,2.586036364816191e-22,0.0,6.296106896167336e-34,0.9994663629839982,8.821352689528626e-54,4.1646146905587544e-170
115,-0.5430861723446894,0.1652259116081984,6,0.9999672419256649,3.2758074335101416e-05,4.377008707522401e-56,7.93689863212156e-22,0.0,2.2917049920722704e-38,0.9999672419256649,1.3080702499438881e-53,3.9531331860150996e-178
116,-0.5390781563126252,-0.2676343170412518,6,0.9999999986182244,1.381775737070644e-09,8.325584628066793e-40,3.367695558759856e-21,0.0,5.676620930391908e-51,0.9999999986182244,6.299365421760584e-54,2.247070806270212e-205
117,-0.5350701402805611,0.1848963264958801,6,0.9999628167265084,3.7183273491577604e-05,2.660912005390484e-55,1.9990523676156054e-21,0.0,2.3658781852907177e-39,0.9999628167265084,6.423340316112054e-53,4.860622777495426e-174
118,-0.531062124248497,0.1287299112054379,6,0.9999895434742433,1.04565257566865e-05,1.5872998586752427e-52,3.733357852698686e-21,0.0,1.2024795093854115e-41,0.9999895434742433,1.1283760428184319e-52,2.719010936917275e-176
119,-0.5270541082164328,0.2472417653438921,6,0.9998994242642179,0.00010057573578213973,5.05527830488453e-56,4.915047357817208e-21,0.0,3.805382753778386e-39,0.9998994242642179,3.914204209275196e-52,3.281137779034721e-167
120,-0.5230460921843687,0.1135163180338708,6,0.9999941674617917,5.8325382082649826e-06,1.5584274447957362e-50,1.0019059618178917e-20,0.0,1.2056757422118316e-43,0.9999941674617917,4.8945328230358e-52,1.78025140292492e-174
121,-0.5190380761523046,0.0552576815553919,6,0.9999985889524513,1.4110475486881736e-06,8.25461999181286e-48,1.6624304387286486e-20,0.0,3.986881847574538e-46,0.9999985889524513,8.01333746870976e-52,7.244910779652643e-177
122,-0.5150300601202404,-0.2615834393832068,6,0.9999999995734987,4.265012241520238e-10,1.2849695029901671e-36,1.9609634484791436e-20,0.0,1.7768892476431966e-56,0.9999999995734987,3.1858628784216015e-52,2.5070296548547456e-196
123,-0.5110220440881764,-0.1187953643723389,6,0.9999999844321622,1.556783781727424e-08,1.131520046996853e-40,3.467518735485123e-20,0.0,4.929514475891693e-53,0.9999999844321622,1.407547913609157e-51,1.9026089128876623e-185
124,-0.5070140280561123,0.1393863819451403,6,0.9999935838489568,6.416151043214984e-06,1.6048558554169508e-48,7.417338263754116e-20,0.0,4.520935529570542e-46,0.9999935838489568,1.2790433329270293e-50,3.254536814446444e-167
125,-0.5030060120240482,0.3620677338790776,6,0.9994156759376653,0.0005843240623345614,3.0487768838566122e-55,1.5287010005096175e-19,0.0,3.346230501471803e-40,0.9994156759376653,1.0288676787443937e-49,1.3656211494695335e-151
