row,ensembles,super_ensembles,low_confidence_ensembles,seed_of
82,"3,13,14,65,74,76","1","14,64,74,76",""
83,"3,7,13,14,18,33,65,69","1","7,18,33",""
84,"3,8,13,14,65,69","1","8,36",""
85,"3,10,13,14,28,32,65,69","1","10,28,32",""
86,"3,13,14,62,65","1","62,73",""
87,"3,13,14,24,65","1","3,13,24,37,53",""
88,"3,6,13,14,16,65","1","3,16,53","16"
89,"3,13,14,65,72,76","1","21,41,64,72,76",""
90,"3,13,14,40,65","1","40,78",""
91,"24","1","24",""
92,"27,38,48","1","27,38,48",""
93,"3,13,14,65,69","1","17","17"
94,"3,13,14,27,48,56,65","1","56,68,71",""
95,"3,13,14,65","1","3,13,37,53",""
96,"3,7,13,14,18,33,65,69","1","7,18,33","18"
97,"3,14,27,48,65","1","34,71",""
98,"3,13,14,63,65,69","1","37,63",""
99,"3,14,27,48,65","1","4",""
100,"3,14,27,48","1","12,39",""
101,"3,6,13,14,16,20,62,65","1","16,20,62",""
102,"3,13,14,52,65","1","52,60",""
103,"3,13,14,20,65","1","20,73",""
104,"3,7,9,10,13,14,28,65,69","1","9,10,28,69",""
105,"3,13,14,50,65,75","1","50,75",""
106,"3,13,14,48,65,66,74","1","44,49,66,74",""
107,"3,6,13,14,16,65","1","3,16,53",""
108,"3,6,13,14,65,72","1","11,72",""
109,"3,13,14,26,55,65","1","26,55,77",""
110,"3,14,27,48,65","1","4,30",""
111,"3,13,14,65,74,76","1","14,49,74,76",""
112,"3,5,13,14,23,65,69","1","5,23",""
113,"3,13,14,51,57,65,69","1","36,51,57",""
114,"3,13,14,15,48,65","1","15,68",""
115,"3,14,27,48,65","1","34,71",""
116,"3,13,14,48,56,65","1","46,56,68",""
117,"3,13,14,65","1","19",""
118,"3,7,9,13,14,28,65,69","1","9,17,28",""
119,"3,8,13,14,65,70,75","1","8,70,75",""
120,"3,6,13,14,16,65","1","6,16",""
121,"27,38,48","1","27,38",""
122,"3,13,14,15,65","1","15,21,46",""
123,"3,7,13,14,18,33,65,69","1","18,33",""
124,"3,14,48,65","1","31",""
125,"27,38,48","1","27,38,48",""
126,"3,13,14,25,63,65,69","1","25,63",""
127,"3,13,14,40,65","1","11,21,40",""
128,"2,3,13,14,32,65","1","2,32,65",""
129,"3,14,27,48,65","1","12",""
130,"3,13,14,20,42,65","1","3,20,42,73",""
131,"3,14,27,48,65","1","4",""
132,"3,13,14,25,65,69","1","25,69",""
133,"3,14,27,48,65","1","12,22",""
134,"3,14,27,48,56,65","1","1,56",""
135,"3,13,14,65,69","1","36",""
136,"3,14,27,48,65","1","12,22",""
137,"27,38,48","1","27,38,39,48",""
138,"3,13,14,59,65","1","19,59","19"
139,"3,14,27,48,65","1","22,30,34,71",""
140,"3,14,27,48,65","1","4,22,30",""
141,"3,13,14,15,48,65","1","15,46",""
142,"3,8,13,14,42,65","1","8,42",""
143,"3,13,14,20,62,65","1","20,62,73","20"
144,"3,13,14,26,65,74","1","26,74",""
145,"3,13,14,26,59,65,69","1","26,43,59",""
146,"3,13,14,47,65","1","47",""
147,"3,13,14,65","1","21","21"
148,"3,13,14,25,32,65,69","1","25,32,69",""
149,"3,6,13,14,62,65","1","6,62",""
150,"3,13,14,16,20,62,65","1","3,16,20,62,73",""
151,"3,10,13,14,32,65,69","1","10,32,69",""
152,"3,13,14,65","1","19",""
153,"27,48","1","39,48",""
154,"3,13,14,24,65","1","24,41,53",""
155,"3,6,13,14,65,72","1","6,11,72,78",""
156,"3,13,14,42,65","1","42",""
157,"3,7,13,14,18,54,61,65,69","1","7,18,54,61",""
158,"3,14,27,48,65","1","22","22"
159,"3,13,14,24,42,65,69","1","13,24,42",""
160,"3,13,14,23,47,65,69","1","23,47","23"
161,"3,13,14,35,48,65,66","1","35,44,45,66",""
162,"3,6,13,14,65,72","1","53,72",""
163,"3,14,27,48","1","12,39",""
164,"3,13,14,65,74","1","14,74",""
165,"3,13,14,24,65","1","24","24"
166,"3,13,14,55,65","1","55,58",""
167,"3,13,14,47,50,65","1","47,50",""
168,"3,13,14,47,65","1","47",""
169,"3,14,27,48,65","1","22,30,34",""
170,"3,13,14,20,42,65","1","3,20,42,73",""
171,"3,13,14,65","1","19,41",""
172,"3,13,14,25,65,69","1","25","25"
173,"3,13,14,26,65,74","1","26,74",""
174,"3,6,13,14,20,62,65","1","20,62",""
175,"3,13,14,26,65,69","1","26","26"
176,"3,13,14,48,65","1","44,45,58",""
177,"3,6,13,14,16,62,65","1","16,62",""
178,"3,7,9,10,13,14,65,69","1","9,10",""
179,"3,10,13,14,28,32,65,69","1","10,28,32",""
180,"3,14,27,48,65","1","22,34",""
181,"3,13,14,26,59,65,69","1","26,59",""
182,"3,13,14,59,65,69","1","19,59",""
183,"3,13,14,15,48,65","1","15,46,68",""
184,"27,38,48","1","27,38","27"
185,"3,13,14,65,70","1","36,70",""
186,"3,13,14,47,65,70","1","47,70",""
187,"3,13,14,28,33,65,69","1","28,33","28"
188,"3,13,14,29,65","1","29","29"
189,"3,6,13,14,62,65","1","62,78",""
190,"3,13,14,15,40,65","1","11,15,21,40",""
191,"3,7,13,14,65,69","1","43",""
192,"3,14,27,48,65","1","1,4,30",""
193,"3,14,27,48,65","1","1,4,30",""
194,"3,13,14,65","1","36",""
195,"3,14,27,48,65","1","4,22,30","30"
196,"3,13,14,15,48,65","1","15,46,68",""
197,"3,13,14,48,55,65","1","44,55,58",""
198,"3,14,48,65","1","31,58,67",""
199,"3,13,14,15,48,65","1","15,46,68",""
200,"3,14,27,48,65","1","1,71",""
201,"3,7,13,14,18,33,65,69","1","18,33",""
202,"3,14,27,48,65","1","1,31,45",""
203,"3,14,48,55,65","1","55,58,67",""
204,"3,8,13,14,65","1","8",""
205,"3,13,14,40,65","1","11,40,78",""
206,"3,14,48,65","1","31","31"
207,"3,14,27,48,65","1","22,34",""
208,"3,13,14,65,76","1","14,41,64,76",""
209,"3,13,14,63,65,69","1","63",""
210,"3,14,27,48,65","1","1,4,22,30",""
211,"3,14,27,48,65","1","22,30",""
212,"3,13,14,25,32,65,69","1","25,32,69",""
213,"3,13,14,28,32,65,69","1","28,32","32"
214,"3,14,48,65","1","31,45",""
215,"3,8,13,14,42,65","1","8,36,42",""
216,"3,7,9,13,14,65,69","1","9,43,77",""
217,"3,6,13,14,16,20,62,65","1","16,20,62",""
218,"3,7,13,14,65","1","60",""
219,"3,7,13,14,18,61,65,69","1","7,18,61",""
220,"3,13,14,20,62,65","1","20,62,73",""
221,"3,7,13,14,54,61,65,69","1","54,61",""
222,"3,13,14,63,65,69","1","37,63",""
223,"27,48","1","12,39",""
224,"14,27,48","1","39",""
225,"3,8,13,14,42,65","1","8,42",""
226,"3,13,14,48,65","1","49",""
227,"3,14,48,65","1","31,45",""
228,"3,13,14,25,32,65,69","1","25,32,69",""
229,"3,5,13,14,65,69","1","5",""
230,"3,13,14,47,50,65","1","47,50",""
231,"3,7,9,13,14,65,69","1","9,43",""
232,"3,13,14,27,35,48,56,65","1","35,56",""
233,"3,13,14,15,48,65","1","15,46",""
234,"3,14,52,55,65","1","52,55,60,77",""
235,"3,14,52,65","1","52,60,67",""
236,"3,7,13,14,18,33,65,69","1","18,33",""
237,"3,7,13,14,33,65","1","33","33"
238,"3,14,27,48,65","1","4",""
239,"3,10,13,14,28,32,65,69","1","10,28,32,69",""
240,"3,14,27,48,65","1","34","34"
241,"3,13,14,35,48,65","1","35","35"
242,"3,13,14,26,65","1","19,26",""
243,"3,14,27,48,65","1","1,4,30",""
244,"3,5,13,14,23,47,65,69","1","5,23,47",""
245,"27,38,48","1","27,38",""
246,"3,13,14,26,59,65,69","1","19,26,59",""
247,"3,8,13,14,23,65,69","1","8,23,36","36"
248,"3,13,14,24,65,69","1","24,37","37"
249,"3,6,13,14,16,20,65","1","16,20",""
250,"27,38","1","38","38"
251,"3,13,14,65,76","1","14,49,64,76",""
252,"3,13,14,48,55,65","1","55,58,60,67",""
253,"3,6,13,14,16,65","1","6,16",""
254,"14,27,48","1","39,48","39"
255,"3,14,27,48","1","12,39",""
256,"3,13,14,65,76","1","49,76",""
257,"27,38,48","1","27,38,48",""
258,"3,13,14,47,65,70","1","47,70",""
259,"3,13,14,48,65","1","31,45,58,67",""
260,"13,40","1","40","40"
261,"3,13,14,65","1","41,64","41"
262,"27,48","1","39,48",""
263,"3,13,14,48,65","1","46,68",""
264,"3,13,14,65,69","1","13",""
265,"3,7,13,14,18,61,65,69","1","7,18,61",""
266,"27,38,48","1","27,38,48",""
267,"3,14,27,48,65","1","34,71",""
268,"27,48","1","12,39",""
269,"3,13,14,15,40,65","1","11,15,21,40",""
270,"3,13,14,42,65","1","42,73","42"
271,"27,48","1","22,34",""
272,"3,13,14,65,69","1","17,43","43"
273,"3,13,14,65,72","1","41,64,72",""
274,"3,7,9,10,13,14,28,65,69","1","9,10,17,28,69",""
275,"3,13,14,48,65,66","1","44,45,66","44"
276,"3,13,14,48,65","1","45","45"
277,"3,13,14,65,66,74","1","14,49,66,74",""
278,"3,13,14,15,48,65","1","15,46","46"
279,"3,13,14,50,65,70","1","50,70",""
280,"3,13,14,27,35,48,56,65","1","35,56",""
281,"3,6,13,14,16,65","1","6,16",""
282,"3,13,14,65,70,75","1","70,75",""
283,"3,13,14,26,59,65,69","1","26,59",""
284,"2,3,13,14,63,65,69","1","2,37,63",""
285,"3,13,14,15,48,65","1","15,46",""
286,"3,13,14,35,48,65,66","1","35,44,45,58,66",""
287,"3,13,14,26,59,65,69","1","26,59",""
288,"27,38,48","1","27,38,48",""
289,"3,7,13,14,52,54,61,65,69","1","52,54,60,61,77",""
290,"3,13,14,24,65","1","3,13,24,37,53",""
291,"3,14,27,48,65","1","31",""
292,"3,13,14,24,65","1","13,24,37,53",""
293,"3,6,13,14,65,72","1","53,72",""
294,"3,13,14,47,65","1","47","47"
295,"3,13,14,50,57,65,69,70,75","1","50,57,70,75",""
296,"3,7,9,10,13,14,28,65,69","1","9,10,17,28,69",""
297,"3,13,14,29,51,65,69","1","29,51,65",""
298,"3,13,14,27,48,65","1","34,68,71",""
299,"3,6,13,14,16,65","1","6,16",""
300,"3,13,14,57,65,75","1","57,75",""
301,"3,5,13,14,23,51,65,69","1","5,23,36,51",""
302,"3,13,14,50,57,65,70,75","1","50,57,70,75",""
303,"3,13,14,25,29,32,65,69","1","25,29,32,65",""
304,"2,3,13,14,51,65,69","1","2,51",""
305,"3,13,14,35,48,65,66","1","35,44,66",""
306,"3,7,13,14,65,69","1","7,60",""
307,"3,13,14,16,20,62,65","1","16,20,62,73",""
308,"27,38,48","1","27,38,48","48"
309,"3,5,13,14,29,50,51,65,69","1","5,29,50,51",""
310,"3,14,27,48,65","1","22,30",""
311,"3,13,14,23,47,65,69","1","23,36,47",""
312,"2,3,13,14,59,63,65,69","1","2,59,63",""
313,"3,13,14,65","1","53",""
314,"3,13,14,35,48,65,66","1","35,45,66",""
315,"3,5,13,14,23,29,50,65,69","1","5,23,29,50",""
316,"3,14,27,48,65","1","4",""
317,"3,13,14,65,74","1","14,74",""
318,"3,5,13,14,65,69","1","5",""
319,"3,13,14,65","1","3,13,53",""
320,"2,3,13,14,63,65,69","1","2,63,65",""
321,"3,5,13,14,29,65","1","5,29",""
322,"3,13,14,29,51,65,69","1","29,51",""
323,"3,7,13,14,52,54,61,65,69","1","7,52,54,61,77",""
324,"3,13,14,35,48,65,66","1","35,44,49,66",""
325,"3,13,14,48,56,65","1","46,56,68",""
326,"3,13,14,32,65,69","1","32,69",""
327,"3,13,14,35,48,65,66","1","35,44,45,66",""
328,"3,8,13,14,42,65","1","8,13,42",""
329,"2,3,13,14,51,65,69","1","2,51",""
330,"3,13,14,65,66","1","49,66","49"
331,"3,14,48,65","1","31,67",""
332,"3,13,14,65,72","1","72",""
333,"3,13,14,23,50,57,65,69","1","23,50,57","50"
334,"3,13,14,23,65,69,70","1","23,36,70",""
335,"3,13,14,29,51,57,65,69","1","29,51,57","51"
336,"3,7,13,14,52,54,65,69","1","52,54,60,77","52"
337,"3,10,13,14,25,65,69","1","10,25",""
338,"3,14,48,65","1","31",""
339,"3,5,13,14,65,69","1","5",""
340,"27,38,48","1","27,38,48",""
341,"3,6,13,14,65","1","6,78",""
342,"3,7,9,13,14,28,65,69","1","9,17,28,43",""
343,"3,14,27,48,65","1","34,71",""
344,"3,6,13,14,24,65","1","24,53","53"
345,"3,6,13,14,65,72","1","6,11,72,78",""
346,"2,3,13,14,63,65,69","1","2,63,65",""
347,"3,13,14,65","1","3,13,37,53",""
348,"3,10,13,14,28,32,65,69","1","10,28,32,69",""
349,"3,13,14,26,59,65,69","1","17,26,43,59",""
350,"2,3,13,14,25,65,69","1","2,25,65",""
351,"3,13,14,20,42,65","1","20,42,73",""
352,"3,8,13,14,42,57,65,69","1","8,13,42,57",""
353,"3,7,13,14,54,65,69","1","54","54"
354,"3,13,14,55,65","1","55,60","55"
355,"3,13,14,65,69","1","17",""
356,"3,13,14,27,35,48,56,65","1","35,56","56"
357,"3,13,14,24,65","1","19,24",""
358,"3,14,48,65","1","31,45,67",""
359,"27,48","1","27,39,48",""
360,"3,7,9,13,14,28,33,65,69","1","9,17,28,33",""
361,"3,13,14,40,65","1","11,40,78",""
362,"3,7,9,10,13,14,33,65,69","1","7,9,10,33",""
363,"3,14,27,48,65","1","1",""
364,"3,7,9,13,14,18,33,65,69","1","9,18,33",""
365,"3,13,14,57,65,75","1","57,75","57"
366,"3,7,13,14,61,65,69","1","7,61,77",""
367,"3,13,14,65,76","1","14,49,76",""
368,"3,13,14,48,55,65","1","55,58,67",""
369,"3,13,14,48,55,65","1","44,45,55,58,67","58"
370,"3,13,14,24,65","1","24,37",""
371,"3,13,14,24,65","1","24",""
372,"3,13,14,65,76","1","49,76",""
373,"3,14,52,55,65","1","52,55,60,67",""
374,"3,13,14,59,65,69","1","59","59"
375,"3,14,27,48,65","1","22,34,71",""
376,"3,7,13,14,52,54,61,65,69","1","52,54,61",""
377,"3,13,14,65,72","1","41,64,72",""
378,"3,13,14,65","1","60","60"
379,"3,13,14,65,74,76","1","14,49,74,76",""
380,"3,14,27,48,65","1","12",""
381,"3,5,13,14,29,51,65,69","1","5,29,51",""
382,"3,13,14,65,69","1","17",""
383,"3,13,14,28,32,65,69","1","28,32",""
384,"3,14,27,48,65","1","12",""
385,"3,13,14,48,55,65","1","55,58,67",""
386,"3,7,13,14,52,61,65,69","1","7,52,60,61,77",""
387,"3,5,13,14,29,51,65,69","1","5,29,51",""
388,"3,6,13,14,62,65","1","6,62,78",""
389,"3,9,13,14,65,69","1","9,17,43",""
390,"3,13,14,35,48,56,65","1","35,56",""
391,"3,13,14,48,65","1","49",""
392,"3,13,14,51,65,69","1","51",""
393,"3,7,13,14,52,54,61,65,69","1","52,54,61,77",""
394,"3,13,14,65","1","19,41,53",""
395,"3,14,27,48,65","1","31",""
396,"3,13,14,65,69","1","43",""
397,"3,13,14,26,65","1","19,26",""
398,"3,13,14,33,65","1","33",""
399,"3,14,27,48,65","1","34,71",""
400,"3,14,27,48,65","1","12",""
401,"3,6,13,14,16,62,65","1","6,16,62",""
402,"3,13,14,65,66,74","1","14,49,66,74",""
403,"3,13,14,55,65,74","1","44,55,74",""
404,"27,38,48","1","27,38,48",""
405,"3,13,14,20,42,65","1","3,13,20,42",""
406,"27,38,48","1","27,38,39,48",""
407,"3,7,13,14,18,52,54,61,65,69","1","18,52,54,61,77","61"
408,"3,13,14,27,48,56,65","1","56,68,71",""
409,"3,13,14,65","1","19,41,53",""
410,"3,13,14,29,65","1","29",""
411,"3,13,14,62,65","1","62","62"
412,"3,13,14,63,65,69","1","63","63"
413,"3,14,27,48,65","1","1,4",""
414,"3,13,14,63,65,69","1","63",""
415,"3,13,14,65","1","64","64"
416,"2,3,13,14,25,65,69","1","2,25,65","65"
417,"3,13,14,29,50,57,65,75","1","29,50,57,75",""
418,"3,13,14,65","1","19,37",""
419,"3,13,14,15,40,65","1","15,21,40,46",""
420,"3,13,14,35,48,65,66","1","35,49,66",""
421,"3,10,13,14,28,33,65,69","1","10,28,33",""
422,"3,7,13,14,52,54,65,69","1","52,54",""
423,"3,13,14,25,29,65,69","1","25,29,65",""
424,"3,13,14,54,65","1","54",""
425,"3,13,14,48,65,66","1","66","66"
426,"3,7,9,13,14,65,69","1","7,9",""
427,"3,13,14,52,55,65","1","52,55,60,67",""
428,"3,13,14,23,50,51,57,65,69","1","23,36,50,51,57",""
429,"3,5,13,14,65,69","1","5",""
430,"3,13,14,20,65","1","3,20,73",""
431,"3,13,14,48,65,76","1","21,46,76",""
432,"3,13,14,65","1","19,37",""
433,"3,13,14,26,59,65,69","1","19,26,59",""
434,"3,13,14,50,51,57,65,69,75","1","50,51,57,75",""
435,"27,38,48","1","27,38,48",""
436,"3,13,14,24,65,69","1","13,24,37",""
437,"3,13,14,65,72,76","1","14,41,64,72,76",""
438,"3,13,14,47,50,65","1","47,50",""
439,"3,13,14,27,35,48,56,65","1","1,35,56",""
440,"3,5,13,14,23,47,65","1","5,23,47",""
441,"3,13,14,26,65","1","26,43,77",""
442,"3,13,14,47,50,65","1","47,50",""
443,"3,6,13,14,65","1","6,11,78",""
444,"3,6,13,14,16,65","1","3,16,53",""
445,"75","1","75",""
446,"3,14,27,48,65","1","4,22,30",""
447,"3,13,14,65","1","21,46",""
448,"3,6,13,14,16,65","1","6,16",""
449,"3,14,48,55,65","1","55,58,60,67",""
450,"3,13,14,50,65,75","1","50,75",""
451,"3,13,14,57,65,75","1","57,75",""
452,"3,13,14,65,69","1","17,43,69",""
453,"3,13,14,48,65","1","31,44,45,58,67",""
454,"3,13,14,65,72","1","11,21,64,72",""
455,"3,13,14,25,63,65,69","1","25,63,65",""
456,"3,13,14,65,72","1","41,72",""
457,"3,13,14,65","1","41",""
458,"3,13,14,65","1","14,19,41",""
459,"3,14,48,65","1","31,67","67"
460,"3,6,13,14,65","1","6,11,78",""
461,"3,13,14,48,56,65","1","56,68","68"
462,"3,14,27,48,65","1","12",""
463,"3,8,13,14,42,65","1","8,42",""
464,"3,13,14,59,65,69","1","43,59",""
465,"3,6,13,14,65,72","1","41,72",""
466,"3,7,13,14,18,61,65,69","1","7,18,61,77",""
467,"3,14,27,48,65","1","34,71",""
468,"3,13,14,23,65,69","1","23",""
469,"3,7,13,14,54,61,65,69","1","7,54,61",""
470,"3,10,13,14,28,32,65,69","1","10,28,32,69","69"
471,"2,3,13,14,59,65,69","1","2,17,59,65",""
472,"3,14,27,48,65","1","1,30",""
473,"3,13,14,65,70","1","70","70"
474,"3,7,13,14,18,33,65,69","1","18,33",""
475,"3,14,27,48,65","1","34,71","71"
476,"3,13,14,65,66,74","1","44,49,66,74",""
477,"3,7,13,14,52,54,61,65,69","1","52,54,61,77",""
478,"3,13,14,63,65,69","1","37,63",""
479,"3,13,14,65","1","73",""
480,"3,7,13,14,65","1","60,77",""
481,"3,7,9,10,13,14,65,69","1","9,10,69",""
482,"2,3,13,14,51,65,69","1","2,51,65",""
483,"3,13,14,63,65,69","1","63,65",""
484,"3,6,13,14,65,72","1","11,64,72","72"
485,"3,13,14,65,74,76","1","14,74,76",""
486,"3,14,27,48,65","1","4",""
487,"3,6,13,14,65,72","1","6,11,72",""
488,"3,5,13,14,23,65,69","1","5,23",""
489,"3,13,14,65","1","73","73"
490,"3,13,14,65,66,74","1","66,74","74"
491,"3,13,14,55,65","1","55,58,60",""
492,"13,75","1","75","75"
493,"3,13,14,65,76","1","14,21,64,76",""
494,"3,13,14,65,76","1","21,64,76","76"
495,"3,7,13,14,65,69","1","77","77"
496,"3,14,27,48,65","1","22,30",""
497,"2,3,13,14,65,69","1","2,17",""
498,"3,8,13,14,65,70","1","8,36,70",""
499,"3,6,13,14,40,65","1","40,78","78"
500,"3,13,14,27,48,65","1","68,71",""

