row,ensembles,super_ensembles,low_confidence_ensembles,seed_of
187,"22,23,31,33,43,57","2","23,33",""
188,"6,22,25,26,35,36,43,57,61,63","2","26,36","26"
189,"22,25,31,43,45,57,63,64","2","45,64",""
190,"19,28,43,48,57,61","2","28,61",""
191,"27,50,53,60","1","27","27"
192,"6,22,25,31,35,43,45,57,63,64","2","45,64",""
193,"3,7,8,38","1","3,7,38",""
194,"2,20,33,43,57","2","2",""
195,"19,28,43,48,57,61","2","28","28"
196,"15,28,35,36,43,47,57,61","2","36,47",""
197,"5,16,43,57","2","5",""
198,"27,50,53,60","1","27",""
199,"22,25,31,33,43,57,63","2","22,31",""
200,"14,20,24,40,43,57","2","14,24,40",""
201,"22,23,31,33,43,57","2","23,33",""
202,"13,30,43,57","2","30,43",""
203,"15,28,36,43,47,57,61","2","36,47",""
204,"13,29,30,43,57","2","29,30,43","29"
205,"21,38,39,41,50,53,60","1","39,41",""
206,"13,43,54,57,58,59","2","13,54,58,59",""
207,"1,3,34,38,49,51","1","1,49,51",""
208,"13,30,43,57","2","30","30"
209,"14,20,24,40,43,52,57","2","14,24,40,52",""
210,"14,20,27,40,43,52,57","2","14,52",""
211,"22,25,31,33,43,57,63","2","31","31"
212,"5,16,17,37,43,57","2","17,37",""
213,"34,38,49","1","34,49",""
214,"10,18,20,42,43,57","2","18,20,42",""
215,"13,29,30,43,57","2","29,30,43",""
216,"10,20,32,43,57","2","32","32"
217,"21,38,39,41,50,53,60","1","21,39,41",""
218,"10,20,32,43,57","2","32",""
219,"10,20,32,43,57","2","20,32",""
220,"13,29,43,57,58","2","29,58",""
221,"19,28,43,48,57,61","2","28,48",""
222,"22,25,31,33,43,56,57,63","2","22,31,56",""
223,"5,16,43,57","2","5",""
224,"22,31,33,43,57","2","33","33"
225,"1,3,34,38,49,51","1","1,49,51",""
226,"27,50,53,60","1","50,53,60",""
227,"2,20,23,31,33,43,57","2","2,23",""
228,"3,8,21,38,55","1","8,55",""
229,"5,16,17,43,57","2","17",""
230,"19,28,43,48,57,61","2","28,48",""
231,"27,50,53,60","1","27,53",""
232,"6,11,35,43,57,63","2","11",""
233,"15,28,43,48,57,61","2","61",""
234,"5,16,17,37,43,57","2","17,37",""
235,"13,29,43,57,58,59","2","29,43,58,59",""
236,"22,25,31,43,57,63","2","22,31",""
237,"19,28,43,48,57,61","2","19",""
238,"6,22,25,35,43,57,63","2","6",""
239,"6,22,25,31,43,45,57,63,64","2","45,64",""
240,"3,7,8,38,55","1","3,7,38,55",""
241,"3,8,21,38,44,55","1","3,8,44,55",""
242,"22,25,31,43,57,63","2","22,63",""
243,"27,50,53,60","1","50,53",""
244,"34,38,46","1","34,46","34"
245,"15,28,43,48,57,61","2","15,61",""
246,"34,38,46,49","1","34,46,49",""
247,"6,22,25,26,35,43,57,63","2","6,26",""
248,"22,25,31,43,45,57,63","2","45",""
249,"5,16,43,57","2","5,16",""
250,"22,31,33,43,56,57","2","33,56",""
251,"1,3,34,38,49,51","1","49,51",""
252,"22,25,31,43,57,63","2","25",""
253,"13,30,43,57","2","30,43",""
254,"5,16,43,57","2","5",""
255,"2,20,31,33,43,57","2","2",""
256,"14,20,24,40,43,52,57","2","14,24,40,52",""
257,"13,29,30,43,57","2","29,30",""
258,"21,38,39,41,50,53,60","1","21,39",""
259,"35,43,57","2","35","35"
260,"2,20,32,43,57","2","2,32",""
261,"34,38,46","1","34,46",""
262,"10,20,43,57","2","20",""
263,"27,50,53,60","1","27,53",""
264,"15,35,36,43,47,57,61","2","36,47","36"
265,"5,16,17,43,57","2","16,17",""
266,"27,50,53,60","1","27,53",""
267,"13,19,28,43,48,57,62","2","57,62",""
268,"1,3,34,38,49,51","1","49,51",""
269,"22,25,31,43,57,63","2","22,63",""
270,"1,3,9,38,51","1","1,9,51",""
271,"16,17,37,43,57","2","17,37","37"
272,"19,28,43,48,57,61","2","28,48",""
273,"12,15,26,35,36,43,57,61","2","12,26,36",""
274,"13,19,43,57","2","13,57",""
275,"12,26,35,36,43,57,61","2","12,26,36",""
276,"5,16,17,43,57","2","5,16,17",""
277,"15,28,43,48,57,61","2","15,61",""
278,"16,17,37,43,57","2","17,37",""
279,"22,25,31,43,57,63","2","22,31",""
280,"3,7,8,38","1","7,38","38"
281,"22,25,31,43,57,63","2","22,25,63",""
282,"3,8,21,38,44,55","1","8,44,55",""
283,"6,11,35,43,57,63","2","11",""
284,"22,31,33,43,56,57,63","2","31,56",""
285,"6,11,12,26,35,43,57","2","11,12,26",""
286,"34,38,46","1","34,46",""
287,"21,38,39,41,50,53,60","1","39,41","39"
288,"22,31,33,43,56,57,63","2","31,56",""
289,"5,16,17,43,57","2","16,17",""
290,"4,10,18,20,42,43,57","2","4,10,18,42",""
291,"2,20,43,57","2","2",""
292,"15,28,43,48,57,61","2","15",""
293,"11,35,43,57","2","11,35",""
294,"14,20,40,43,52,57","2","40,52","40"
295,"4,10,20,43,57","2","4,10",""
296,"38,39,41,50,53,60","1","41","41"
297,"5,16,17,43,57","2","5,16",""
298,"3,8,21,38,44,55","1","3,8,44,55",""
299,"4,10,18,20,42,43,57","2","4,10,18,42","42"
300,"34,38,46","1","34,46",""
301,"38,39,41,50,53,60","1","41",""
302,"19,28,43,48,57,61,62","2","19,62",""
303,"21,38,39,41,50,53,60","1","39,41",""
304,"1,3,9,38","1","1,9",""
305,"22,31,33,43,56,57","2","33,56",""
306,"34,38,46","1","34,46",""
307,"1,3,9,38","1","9",""
308,"13,19,28,43,48,57,62","2","57,62",""
309,"19,28,43,48,57,61","2","19,48",""
310,"16,17,37,43,54,57","2","37,54",""
311,"13,29,43,57,59","2","29,43,59",""
312,"15,28,36,43,47,57,61","2","36,47",""
313,"1,3,34,38,49,51","1","1,49,51",""
314,"19,28,43,48,57,61","2","19,48",""
315,"13,30,43,57","2","30,43","43"
316,"19,28,43,48,57,61,62","2","19,62",""
317,"22,25,31,43,57,63","2","22,31,63",""
318,"38,39,41,50,53,60","1","41,60",""
319,"13,43,57,59","2","13,43,59",""
320,"15,28,43,48,57,61","2","61",""
321,"5,16,43,57","2","5",""
322,"3,8,21,38,39,44,53","1","21,44","44"
323,"38,39,41,50,53,60","1","41,60",""
324,"38,39,41,50,53,60","1","41,60",""
325,"19,28,43,48,57,61","2","19",""
326,"3,21,38,39,41,50,53,60","1","21,39",""
327,"1,3,9,38","1","1,9",""
328,"5,57","2","5",""
329,"34,38,46","1","34,46",""
330,"13,19,28,43,48,57,62","2","57,62",""
331,"2,14,20,24,32,40,43,57","2","2,24,32",""
332,"13,19,43,57","2","13,57",""
333,"22,25,31,43,45,57,63","2","45","45"
334,"13,29,43,57,58","2","29,58",""
335,"13,16,17,37,43,54,57","2","37,54",""
336,"34,46","1","46","46"
337,"3,7,38","1","3,7",""
338,"27,50,53,60","1","50,60",""
339,"15,28,43,47,57,61","2","47","47"
340,"13,29,43,57,58,59","2","29,58,59",""
341,"22,23,31,33,43,57","2","23,33",""
342,"11,35,43,57","2","11,35",""
343,"3,21,38,39,41,50,53,60","1","21,39",""
344,"19,28,43,48,57,62","2","62",""
345,"5,16,17,43,57","2","5,16",""
346,"27,50,53,60","1","27,53",""
347,"22,31,33,43,56,57,63","2","31,56",""
348,"1,3,8,9,38","1","3,9",""
349,"6,22,25,31,35,43,45,57,63,64","2","45,64",""
350,"22,25,31,33,43,56,57,63","2","31,56",""
351,"3,7,8,38","1","7,38",""
352,"23,31,33,43,57","2","23",""
353,"14,20,40,43,52,57","2","14,40,52",""
354,"22,25,31,43,57,63","2","25,63",""
355,"6,22,25,26,35,43,57,63","2","6,26",""
356,"34,38,46","1","34,46",""
357,"19,28,43,48,57,61","2","48","48"
358,"15,28,43,47,57,61","2","15,47",""
359,"4,10,18,20,42,43,57","2","4,18,42",""
360,"34,38,49","1","49","49"
361,"19,28,43,48,57,61","2","28,48",""
362,"16,17,37,43,57","2","17,37",""
363,"27,50,53,60","1","50,60","50"
364,"14,20,24,40,43,57","2","14,24,40",""
365,"3,21,38,39,41,44,50,53,60","1","21,44",""
366,"6,22,25,26,35,43,57,63,64","2","6,26,64",""
367,"3,8,21,38,39,44,53","1","21,44",""
368,"4,10,18,20,42,43,57","2","4,18,42",""
369,"15,28,43,47,57,61","2","15,47",""
370,"6,22,25,31,35,43,57,63,64","2","6,64",""
371,"10,20,42,43,57","2","10,20,42",""
372,"2,20,31,33,43,57","2","2",""
373,"6,22,25,31,35,43,57,63,64","2","6,64",""
374,"34,46","1","46",""
375,"1,3,9,38,51","1","1,9,51",""
376,"13,30,43,57","2","30",""
377,"1,3,9,38","1","1,9",""
378,"15,28,43,47,57,61","2","15,47",""
379,"13,16,17,37,43,54,57","2","37,54",""
380,"27,50,53,60","1","27,50,53",""
381,"4,10,18,20,42,43,57","2","4,10,18,42",""
382,"6,22,25,35,43,57,63","2","6",""
383,"13,29,30,43,57","2","29,30,43",""
384,"5,16,17,43,57","2","16,17",""
385,"15,28,43,48,57,61","2","28,61",""
386,"3,7,8,9,38","1","3,7,9",""
387,"12,35,43,57","2","12",""
388,"10,20,32,43,57","2","32",""
389,"22,31,33,43,56,57","2","33,56",""
390,"1,3,34,38,49,51","1","49,51","51"
391,"21,38,39,41,50,53,60","1","21,39",""
392,"19,28,43,48,57,62","2","62",""
393,"22,31,33,43,56,57","2","33,56",""
394,"14,20,27,40,43,52,57","2","52","52"
395,"10,20,42,43,57","2","10,20,42",""
396,"13,19,43,57,59","2","13,57,59",""
397,"19,28,43,48,57,61","2","28,48",""
398,"27,50,53,60","1","27",""
399,"3,7,8,38","1","7,38",""
400,"27,50,53,60","1","27,50,53","53"
401,"13,17,37,43,54,57","2","37,54","54"
402,"6,22,25,35,43,57,63","2","6",""
403,"22,25,31,43,57,63","2","25,63",""
404,"6,22,25,26,35,43,57,63","2","6,26",""
405,"2,14,20,24,32,40,43,57","2","2,24,32",""
406,"19,28,43,48,57,62","2","62",""
407,"22,25,31,43,57,63","2","25,63",""
408,"3,7,8,38,55","1","3,7,38,55",""
409,"3,8,21,38,55","1","3,8,38,55","55"
410,"22,25,31,43,45,57,63","2","25,45",""
411,"16,17,37,43,57","2","17,37",""
412,"14,20,40,43,52,57","2","14,40,52",""
413,"13,43,54,57,58,59","2","13,54,58,59",""
414,"19,28,43,48,57,61","2","19,48",""
415,"27,50,53,60","1","50,53",""
416,"34,38,49,51","1","49,51",""
417,"3,8,9,38,55","1","3,9,55",""
418,"15,28,43,48,57,61","2","61",""
419,"38,39,41,50,53,60","1","39,41",""
420,"2,14,20,24,32,40,43,57","2","2,24,32",""
421,"22,31,33,43,56,57,63","2","31,56",""
422,"15,28,43,48,57,61","2","15,61",""
423,"3,7,38","1","7,38",""
424,"2,20,32,43,57","2","2,32",""
425,"22,31,33,43,56,57,63","2","31,56","56"
426,"22,25,31,43,57,63","2","25,63",""
427,"13,19,28,43,57","2","57","57"
428,"3,8,21,38,39,44,53","1","8,44",""
429,"13,19,28,43,48,57,62","2","57,62",""
430,"15,28,36,43,47,57,61","2","36,47",""
431,"6,22,25,31,35,43,45,57,63,64","2","45,64",""
432,"15,28,36,43,47,57,61","2","36,47",""
433,"10,20,43,57","2","10",""
434,"3,7,38","1","7",""
435,"12,35,43,57,61","2","12",""
436,"22,25,31,43,57,63","2","22,25,63",""
437,"35,43,57","2","35",""
438,"14,20,40,43,52,57","2","14,40,52",""
439,"13,29,30,43,57","2","29,30",""
440,"6,22,25,26,35,43,57,63","2","6,26",""
441,"1,3,34,38,49,51","1","1,49,51",""
442,"22,23,31,33,43,57","2","23",""
443,"19,28,43,48,57,61","2","28,48",""
444,"19,28,43,48,57,61,62","2","19,62",""
445,"22,31,33,43,56,57,63","2","31,56",""
446,"30,43,57","2","30",""
447,"27,50,53,60","1","27,53",""
448,"2,20,33,43,57","2","2",""
449,"13,29,30,43,57,58","2","29,30,58",""
450,"13,43,54,57,58","2","54,58","58"
451,"15,28,43,47,57,61","2","15,47",""
452,"13,43,57,58,59","2","43,58,59","59"
453,"1,3,8,9,38","1","3,9",""
454,"13,29,30,43,57","2","29,30,43",""
455,"14,20,24,40,43,57","2","24,40",""
456,"3,21,38,39,41,44,50,53,60","1","21,44",""
457,"41,50,53,60","1","60","60"
458,"10,20,43,57","2","10",""
459,"27,50,53,60","1","50,53,60",""
460,"14,20,24,40,43,52,57","2","14,24,40,52",""
461,"3,8,21,38,44,55","1","8,44,55",""
462,"27,50,53,60","1","27",""
463,"6,22,25,31,35,43,57,63,64","2","6,64",""
464,"2,20,23,31,33,43,57","2","2,23",""
465,"10,18,20,42,43,57","2","18,42",""
466,"15,28,43,48,57,61","2","61","61"
467,"13,43,54,57,58,59","2","54,58,59",""
468,"19,28,43,48,57,61","2","28,48",""
469,"14,20,24,40,43,52,57","2","14,24,40,52",""
470,"19,28,43,48,57,61","2","28,61",""
471,"3,8,38,55","1","8,38,55",""
472,"3,7,8,38,55","1","7,8,38,55",""
473,"10,18,20,43,57","2","18,20",""
474,"19,28,43,48,57,62","2","62","62"
475,"27,50,53,60","1","50,60",""
476,"1,3,9,38","1","9",""
477,"3,8,21,38,44,55","1","8,44,55",""
478,"13,19,43,57","2","13,57",""
479,"11,35,43,57","2","11,35",""
480,"27,50,53,60","1","50,53,60",""
481,"6,22,25,31,35,43,45,57,63,64","2","45,64",""
482,"22,25,31,43,57,63","2","22,63","63"
483,"12,35,43,57","2","12,35",""
484,"27,50,53,60","1","50,60",""
485,"13,29,30,43,57","2","29,30,43",""
486,"14,20,40,43,52,57","2","14,40,52",""
487,"15,28,43,47,57,61","2","15,47",""
488,"34,38,46","1","34,46",""
489,"10,20,42,43,57","2","10,20,42",""
490,"14,20,24,40,43,57","2","20,24",""
491,"22,25,31,43,45,57,63","2","25,45",""
492,"1,3,34,38,51","1","1,51",""
493,"19,28,43,48,57,61,62","2","19,62",""
494,"38,39,41,50,53,60","1","41",""
495,"12,35,36,43,57,61","2","12,36",""
496,"19,28,43,48,57,62","2","19,62",""
497,"6,22,25,31,35,43,45,57,63,64","2","45,64","64"
498,"19,28,43,48,57,61","2","28,61",""
499,"12,26,35,36,43,57,61","2","12,26,36",""
500,"10,18,20,42,43,57","2","18,20,42",""

