row,ensembles,super_ensembles,low_confidence_ensembles,seed_of
40,"1,2,3,6,9,10,11,13,14,15,18,26,28,29,30,31,33,34,35,37,42,44,46,47,48,49,50,51,53,55","1","47",""
41,"5,7,12,20,21,22,25,27,36,40,43,52","2","12,21",""
42,"2,3,6,8,9,10,11,13,14,15,17,18,24,26,28,29,30,31,32,33,34,35,37,38,42,44,45,46,47,48,49,50,51,53,55","1","32,51",""
43,"5,7,12,20,21,22,25,27,36,40,43,52","2","36,40",""
44,"2,3,6,8,9,10,11,13,14,15,17,18,19,26,28,29,30,31,32,33,34,35,37,38,42,44,46,47,48,49,50,51,53,54,55","1","17,54",""
45,"1,2,3,6,9,10,11,13,14,15,18,26,28,29,30,31,33,34,35,37,42,44,46,47,48,49,50,51,53,55","1","23",""
46,"2,3,6,8,9,10,11,13,14,15,17,18,24,26,28,29,30,31,32,33,34,35,37,38,42,44,45,46,47,48,49,50,51,53,55","1","26,28",""
47,"1,2,3,6,9,10,11,13,14,15,18,26,28,29,30,31,33,34,35,37,42,44,46,47,48,49,50,51,53,55","1","9","9"
48,"2,3,6,8,9,10,11,13,14,15,17,18,24,26,28,29,30,31,32,33,34,35,37,38,42,44,45,46,47,48,49,50,51,53,55","1","53",""
49,"2,3,6,8,9,10,11,13,14,15,17,18,24,26,28,29,30,31,32,33,34,35,37,38,42,44,45,46,47,48,49,50,51,53,55","1","29,37",""
50,"5,7,12,20,21,22,25,27,36,40,43,52","2","5,56",""
51,"2,3,6,8,9,10,11,13,14,15,17,18,19,26,28,29,30,31,32,33,34,35,37,38,42,44,46,47,48,49,50,51,53,54,55","1","30,46",""
52,"2,3,6,8,9,10,11,13,14,15,17,18,26,28,29,30,31,32,33,34,35,37,38,42,44,45,46,47,48,49,50,51,53,55","1","48,50",""
53,"2,3,6,8,9,10,11,13,14,15,17,18,19,26,28,29,30,31,32,33,34,35,37,38,42,44,46,47,48,49,50,51,53,54,55","1","10",""
54,"2,3,6,8,9,10,11,13,14,15,17,18,19,26,28,29,30,31,32,33,34,35,37,38,42,44,46,47,48,49,50,51,53,54,55","1","18,19,54",""
55,"2,3,6,8,9,10,11,13,14,15,17,18,24,26,28,29,30,31,32,33,34,35,37,38,42,44,45,46,47,48,49,50,51,53,55","1","2,6",""
56,"2,3,6,8,9,10,11,13,14,15,17,18,19,26,28,29,30,31,32,33,34,35,37,38,42,44,46,47,48,49,50,51,53,54,55","1","10","10"
57,"5,7,12,20,21,22,25,27,36,40,43,52","2","7,25",""
58,"5,7,12,20,21,22,25,27,36,40,43,52","2","4,56",""
59,"5,7,12,20,21,22,25,27,36,40,43,52","2","36,40",""
60,"1,2,3,6,9,10,11,13,14,15,18,26,28,29,30,31,33,34,35,37,42,44,46,47,48,49,50,51,53,55","1","15",""
61,"1,2,3,6,9,10,11,13,14,15,18,26,28,29,30,31,33,34,35,37,39,42,44,46,47,48,49,50,51,53,55","1","39,42",""
62,"1,2,3,6,9,10,11,13,14,15,18,26,28,29,30,31,33,34,35,37,42,44,46,47,48,49,50,51,53,55","1","23,55",""
63,"2,3,6,8,9,10,11,13,14,15,17,18,26,28,29,30,31,32,33,34,35,37,38,42,44,45,46,47,48,49,50,51,53,55","1","35",""
64,"1,2,3,6,9,10,11,13,14,15,18,26,28,29,30,31,33,34,35,37,42,44,46,47,48,49,50,51,53,55","1","11","11"
65,"1,2,3,6,9,10,11,13,14,15,18,26,28,29,30,31,33,34,35,37,42,44,46,47,48,49,50,51,53,55","1","31,55",""
66,"2,3,6,8,9,10,11,13,14,15,17,18,24,26,28,29,30,31,32,33,34,35,37,38,42,44,45,46,47,48,49,50,51,53,55","1","29,37",""
67,"5,7,12,20,21,22,25,27,36,40,43,52","2","12","12"
68,"2,3,6,8,9,10,11,13,14,15,17,18,26,28,29,30,31,32,33,34,35,37,38,42,44,45,46,47,48,49,50,51,53,55","1","13,33",""
69,"5,7,12,20,21,22,25,27,36,40,43,52","2","7,25",""
70,"2,3,6,8,9,10,11,13,14,15,17,18,19,26,28,29,30,31,32,33,34,35,37,38,42,44,46,47,48,49,50,51,53,54,55","1","30,46",""
71,"2,3,6,8,9,10,11,13,14,15,17,18,26,28,29,30,31,32,33,34,35,37,38,42,44,45,46,47,48,49,50,51,53,55","1","48,50",""
72,"5,7,12,20,21,22,25,27,36,40,43,52","2","4,56",""
73,"5,7,12,20,21,22,25,27,36,40,43,52","2","52",""
74,"2,3,6,8,9,10,11,13,14,15,17,18,26,28,29,30,31,32,33,34,35,37,38,42,44,45,46,47,48,49,50,51,53,55","1","13,33,35","13"
75,"2,3,6,8,9,10,11,13,14,15,17,18,26,28,29,30,31,32,33,34,35,37,38,42,44,45,46,47,48,49,50,51,53,55","1","3,14",""
76,"2,3,6,8,9,10,11,13,14,15,17,18,26,28,29,30,31,32,33,34,35,37,38,42,44,45,46,47,48,49,50,51,53,55","1","14","14"
77,"2,3,6,8,9,10,11,13,14,15,17,18,26,28,29,30,31,32,33,34,35,37,38,42,44,45,46,47,48,49,50,51,53,55","1","48,50",""
78,"5,7,12,20,21,22,25,27,36,40,43,52","2","7,25",""
79,"1,2,3,6,9,10,11,13,14,15,18,26,28,29,30,31,33,34,35,37,42,44,46,47,48,49,50,51,53,55","1","11,34",""
80,"5,7,12,20,21,22,25,27,36,40,43,52","2","20,21",""
81,"2,3,6,8,9,10,11,13,14,15,17,18,19,26,28,29,30,31,32,33,34,35,37,38,42,44,46,47,48,49,50,51,53,54,55","1","18,41",""
82,"2,3,6,8,9,10,11,13,14,15,17,18,24,26,28,29,30,31,32,33,34,35,37,38,42,44,45,46,47,48,49,50,51,53,55","1","6,45",""
83,"1,2,3,6,9,10,11,13,14,15,18,26,28,29,30,31,33,34,35,37,42,44,46,47,48,49,50,51,53,55","1","15","15"
84,"5,7,12,20,21,22,25,27,36,40,43,52","2","7,36",""
85,"1,2,3,6,9,10,11,13,14,15,18,26,28,29,30,31,33,34,35,37,42,44,46,47,48,49,50,51,53,55","1","9",""
86,"1,2,3,6,9,10,11,13,14,15,18,26,28,29,30,31,33,34,35,37,42,44,46,47,48,49,50,51,53,55","1","9",""
87,"2,3,6,8,9,10,11,13,14,15,17,18,26,28,29,30,31,32,33,34,35,37,38,42,44,45,46,47,48,49,50,51,53,55","1","14",""
88,"2,3,6,8,9,10,11,13,14,15,17,18,24,26,28,29,30,31,32,33,34,35,37,38,42,44,45,46,47,48,49,50,51,53,55","1","24,28",""
89,"2,3,6,8,9,10,11,13,14,15,17,18,19,26,28,29,30,31,32,33,34,35,37,38,42,44,46,47,48,49,50,51,53,54,55","1","18,19,54",""
90,"1,2,3,6,9,10,11,13,14,15,18,26,28,29,30,31,33,34,35,37,42,44,46,47,48,49,50,51,53,55","1","16","16"
91,"5,7,12,20,21,22,25,27,36,40,43,52","2","12,21",""
92,"2,3,6,8,9,10,11,13,14,15,17,18,26,28,29,30,31,32,33,34,35,37,38,42,44,45,46,47,48,49,50,51,53,55","1","3,14",""
93,"2,3,6,8,9,10,11,13,14,15,17,18,26,28,29,30,31,32,33,34,35,37,38,42,44,45,46,47,48,49,50,51,53,55","1","48,50",""
94,"2,3,6,8,9,10,11,13,14,15,17,18,24,26,28,29,30,31,32,33,34,35,37,38,42,44,45,46,47,48,49,50,51,53,55","1","29",""
95,"2,3,6,8,9,10,11,13,14,15,17,18,26,28,29,30,31,32,33,34,35,37,38,42,44,45,46,47,48,49,50,51,53,55","1","48,50",""
96,"2,3,6,8,9,10,11,13,14,15,17,18,24,26,28,29,30,31,32,33,34,35,37,38,42,44,45,46,47,48,49,50,51,53,55","1","16,51",""
97,"2,3,6,8,9,10,11,13,14,15,17,18,24,26,28,29,30,31,32,33,34,35,37,38,42,44,45,46,47,48,49,50,51,53,55","1","32,53",""
98,"1,2,3,6,9,10,11,13,14,15,18,26,28,29,30,31,33,34,35,37,39,42,44,46,47,48,49,50,51,53,55","1","39,47",""
99,"5,7,12,20,21,22,25,27,36,40,43,52","2","43,52",""
100,"5,7,12,20,21,22,25,27,36,40,43,52","2","20",""
101,"5,7,12,20,21,22,25,27,36,40,43,52","2","40,43",""
102,"2,3,6,8,9,10,11,13,14,15,17,18,24,26,28,29,30,31,32,33,34,35,37,38,42,44,45,46,47,48,49,50,51,53,55","1","24,45",""
103,"1,2,3,6,9,10,11,13,14,15,18,26,28,29,30,31,33,34,35,37,42,44,46,47,48,49,50,51,53,55","1","9,15",""
104,"2,3,6,8,9,10,11,13,14,15,17,18,24,26,28,29,30,31,32,33,34,35,37,38,42,44,45,46,47,48,49,50,51,53,55","1","32,51",""
105,"2,3,6,8,9,10,11,13,14,15,17,18,19,26,28,29,30,31,32,33,34,35,37,38,42,44,46,47,48,49,50,51,53,54,55","1","10,17","17"
106,"1,2,3,6,9,10,11,13,14,15,18,26,28,29,30,31,33,34,35,37,42,44,46,47,48,49,50,51,53,55","1","23",""
107,"1,2,3,6,9,10,11,13,14,15,18,26,28,29,30,31,33,34,35,37,39,42,44,46,47,48,49,50,51,53,55","1","39",""
108,"2,3,6,8,9,10,11,13,14,15,17,18,26,28,29,30,31,32,33,34,35,37,38,42,44,45,46,47,48,49,50,51,53,55","1","48,49",""
109,"1,2,3,6,9,10,11,13,14,15,18,26,28,29,30,31,33,34,35,37,42,44,46,47,48,49,50,51,53,55","1","4",""
110,"5,7,12,20,21,22,25,27,36,40,43,52","2","7,25",""
111,"1,2,3,6,9,10,11,13,14,15,18,26,28,29,30,31,33,34,35,37,42,44,46,47,48,49,50,51,53,55","1","31,55",""
112,"5,7,12,20,21,22,25,27,36,40,43,52","2","5,27",""
113,"2,3,6,8,9,10,11,13,14,15,17,18,19,26,28,29,30,31,32,33,34,35,37,38,42,44,46,47,48,49,50,51,53,54,55","1","10",""
114,"2,3,6,8,9,10,11,13,14,15,17,18,26,28,29,30,31,32,33,34,35,37,38,42,44,45,46,47,48,49,50,51,53,55","1","13,33",""
115,"2,3,6,8,9,10,11,13,14,15,17,18,24,26,28,29,30,31,32,33,34,35,37,38,42,44,45,46,47,48,49,50,51,53,55","1","24,28,45",""
116,"2,3,6,8,9,10,11,13,14,15,17,18,19,26,28,29,30,31,32,33,34,35,37,38,42,44,46,47,48,49,50,51,53,54,55","1","18,41","18"
117,"2,3,6,8,9,10,11,13,14,15,17,18,26,28,29,30,31,32,33,34,35,37,38,42,44,45,46,47,48,49,50,51,53,55","1","13,33,50",""
118,"5,7,12,20,21,22,25,27,36,40,43,52","2","5,56",""
119,"2,3,6,8,9,10,11,13,14,15,17,18,19,26,28,29,30,31,32,33,34,35,37,38,42,44,46,47,48,49,50,51,53,54,55","1","18,19","19"
120,"2,3,6,8,9,10,11,13,14,15,17,18,24,26,28,29,30,31,32,33,34,35,37,38,42,44,45,46,47,48,49,50,51,53,55","1","37,53",""
121,"2,3,6,8,9,10,11,13,14,15,17,18,26,28,29,30,31,32,33,34,35,37,38,42,44,45,46,47,48,49,50,51,53,55","1","13,33",""
122,"2,3,6,8,9,10,11,13,14,15,17,18,19,26,28,29,30,31,32,33,34,35,37,38,42,44,46,47,48,49,50,51,53,54,55","1","18,19,54",""
123,"1,2,3,6,9,10,11,13,14,15,18,26,28,29,30,31,33,34,35,37,42,44,46,47,48,49,50,51,53,55","1","9,15",""
124,"5,7,12,20,21,22,25,27,36,40,43,52","2","20,21","20"
125,"1,2,3,6,9,10,11,13,14,15,18,26,28,29,30,31,33,34,35,37,42,44,46,47,48,49,50,51,53,55","1","4",""
126,"1,2,3,6,9,10,11,13,14,15,18,26,28,29,30,31,33,34,35,37,39,42,44,46,47,48,49,50,51,53,55","1","39,47",""
127,"2,3,6,8,9,10,11,13,14,15,17,18,26,28,29,30,31,32,33,34,35,37,38,42,44,45,46,47,48,49,50,51,53,55","1","13,35",""
128,"2,3,6,8,9,10,11,13,14,15,17,18,19,26,28,29,30,31,32,33,34,35,37,38,42,44,46,47,48,49,50,51,53,54,55","1","41",""
129,"5,7,12,20,21,22,25,27,36,40,43,52","2","52",""
130,"2,3,6,8,9,10,11,13,14,15,17,18,24,26,28,29,30,31,32,33,34,35,37,38,42,44,45,46,47,48,49,50,51,53,55","1","32,53",""
131,"1,2,3,6,9,10,11,13,14,15,18,26,28,29,30,31,33,34,35,37,39,42,44,46,47,48,49,50,51,53,55","1","39",""
132,"1,2,3,6,9,10,11,13,14,15,18,26,28,29,30,31,33,34,35,37,42,44,46,47,48,49,50,51,53,55","1","4",""
133,"5,7,12,20,21,22,25,27,36,40,43,52","2","12,21","21"
134,"1,2,3,6,9,10,11,13,14,15,18,26,28,29,30,31,33,34,35,37,42,44,46,47,48,49,50,51,53,55","1","11,15",""
135,"2,3,6,8,9,10,11,13,14,15,17,18,19,26,28,29,30,31,32,33,34,35,37,38,42,44,46,47,48,49,50,51,53,54,55","1","10",""
136,"1,2,3,6,9,10,11,13,14,15,18,26,28,29,30,31,33,34,35,37,42,44,46,47,48,49,50,51,53,55","1","9,15",""
137,"2,3,6,8,9,10,11,13,14,15,17,18,24,26,28,29,30,31,32,33,34,35,37,38,42,44,45,46,47,48,49,50,51,53,55","1","32,53",""
138,"2,3,6,8,9,10,11,13,14,15,17,18,26,28,29,30,31,32,33,34,35,37,38,42,44,45,46,47,48,49,50,51,53,55","1","3",""
139,"1,2,3,6,9,10,11,13,14,15,18,26,28,29,30,31,33,34,35,37,42,44,46,47,48,49,50,51,53,55","1","11,34",""
140,"2,3,6,8,9,10,11,13,14,15,17,18,19,26,28,29,30,31,32,33,34,35,37,38,42,44,46,47,48,49,50,51,53,54,55","1","30,38",""
141,"2,3,6,8,9,10,11,13,14,15,17,18,19,26,28,29,30,31,32,33,34,35,37,38,42,44,46,47,48,49,50,51,53,54,55","1","8,38",""
142,"1,2,3,6,9,10,11,13,14,15,18,26,28,29,30,31,33,34,35,37,42,44,46,47,48,49,50,51,53,55","1","23",""
143,"2,3,6,8,9,10,11,13,14,15,17,18,24,26,28,29,30,31,32,33,34,35,37,38,42,44,45,46,47,48,49,50,51,53,55","1","32,51",""
144,"1,2,3,6,9,10,11,13,14,15,18,26,28,29,30,31,33,34,35,37,42,44,46,47,48,49,50,51,53,55","1","9,31",""
145,"1,2,3,6,9,10,11,13,14,15,18,26,28,29,30,31,33,34,35,37,42,44,46,47,48,49,50,51,53,55","1","31,55",""
146,"5,7,12,20,21,22,25,27,36,40,43,52","2","40",""
147,"2,3,6,8,9,10,11,13,14,15,17,18,24,26,28,29,30,31,32,33,34,35,37,38,42,44,45,46,47,48,49,50,51,53,55","1","2,6",""
148,"2,3,6,8,9,10,11,13,14,15,17,18,24,26,28,29,30,31,32,33,34,35,37,38,42,44,45,46,47,48,49,50,51,53,55","1","32,51",""
149,"5,7,12,20,21,22,25,27,36,40,43,52","2","36,40",""
150,"1,2,3,6,9,10,11,13,14,15,18,26,28,29,30,31,33,34,35,37,42,44,46,47,48,49,50,51,53,55","1","23,55",""
151,"2,3,6,8,9,10,11,13,14,15,17,18,19,26,28,29,30,31,32,33,34,35,37,38,42,44,46,47,48,49,50,51,53,54,55","1","17,54",""
152,"1,2,3,6,9,10,11,13,14,15,18,26,28,29,30,31,33,34,35,37,42,44,46,47,48,49,50,51,53,55","1","4,23",""
153,"5,7,12,20,21,22,25,27,36,40,43,52","2","12,27",""
154,"2,3,6,8,9,10,11,13,14,15,17,18,24,26,28,29,30,31,32,33,34,35,37,38,42,44,45,46,47,48,49,50,51,53,55","1","16,51",""
155,"2,3,6,8,9,10,11,13,14,15,17,18,19,26,28,29,30,31,32,33,34,35,37,38,42,44,46,47,48,49,50,51,53,54,55","1","46",""
156,"1,2,3,6,9,10,11,13,14,15,18,26,28,29,30,31,33,34,35,37,42,44,46,47,48,49,50,51,53,55","1","4,23",""
157,"2,3,6,8,9,10,11,13,14,15,17,18,24,26,28,29,30,31,32,33,34,35,37,38,42,44,45,46,47,48,49,50,51,53,55","1","26,44",""
158,"2,3,6,8,9,10,11,13,14,15,17,18,26,28,29,30,31,32,33,34,35,37,38,42,44,45,46,47,48,49,50,51,53,55","1","48,49",""
159,"1,2,3,6,9,10,11,13,14,15,18,26,28,29,30,31,33,34,35,37,42,44,46,47,48,49,50,51,53,55","1","4",""
160,"2,3,6,8,9,10,11,13,14,15,17,18,26,28,29,30,31,32,33,34,35,37,38,42,44,45,46,47,48,49,50,51,53,55","1","14",""
161,"1,2,3,6,9,10,11,13,14,15,18,26,28,29,30,31,33,34,35,37,42,44,46,47,48,49,50,51,53,55","1","1,11,34",""
162,"2,3,6,8,9,10,11,13,14,15,17,18,24,26,28,29,30,31,32,33,34,35,37,38,42,44,45,46,47,48,49,50,51,53,55","1","24,45",""
163,"2,3,6,8,9,10,11,13,14,15,17,18,24,26,28,29,30,31,32,33,34,35,37,38,42,44,45,46,47,48,49,50,51,53,55","1","24,45",""
164,"2,3,6,8,9,10,11,13,14,15,17,18,24,26,28,29,30,31,32,33,34,35,37,38,42,44,45,46,47,48,49,50,51,53,55","1","37,53",""
165,"5,7,12,20,21,22,25,27,36,40,43,52","2","22,25","22"
166,"2,3,6,8,9,10,11,13,14,15,17,18,26,28,29,30,31,32,33,34,35,37,38,42,44,45,46,47,48,49,50,51,53,55","1","35",""
167,"1,2,3,6,9,10,11,13,14,15,18,26,28,29,30,31,33,34,35,37,42,44,46,47,48,49,50,51,53,55","1","9,15",""
168,"5,7,12,20,21,22,25,27,36,40,43,52","2","5,56",""
169,"5,7,12,20,21,22,25,27,36,40,43,52","2","36,40",""
170,"2,3,6,8,9,10,11,13,14,15,17,18,24,26,28,29,30,31,32,33,34,35,37,38,42,44,45,46,47,48,49,50,51,53,55","1","2",""
171,"2,3,6,8,9,10,11,13,14,15,17,18,24,26,28,29,30,31,32,33,34,35,37,38,42,44,45,46,47,48,49,50,51,53,55","1","26,44",""
172,"5,7,12,20,21,22,25,27,36,40,43,52","2","43,52",""
173,"2,3,6,8,9,10,11,13,14,15,17,18,24,26,28,29,30,31,32,33,34,35,37,38,42,44,45,46,47,48,49,50,51,53,55","1","32",""
174,"1,2,3,6,9,10,11,13,14,15,18,26,28,29,30,31,33,34,35,37,42,44,46,47,48,49,50,51,53,55","1","4",""
175,"2,3,6,8,9,10,11,13,14,15,17,18,24,26,28,29,30,31,32,33,34,35,37,38,42,44,45,46,47,48,49,50,51,53,55","1","24,26,28",""
176,"5,7,12,20,21,22,25,27,36,40,43,52","2","5,56",""
177,"2,3,6,8,9,10,11,13,14,15,17,18,26,28,29,30,31,32,33,34,35,37,38,42,44,45,46,47,48,49,50,51,53,55","1","3,44",""
178,"1,2,3,6,9,10,11,13,14,15,18,26,28,29,30,31,33,34,35,37,39,42,44,46,47,48,49,50,51,53,55","1","1,39,42",""
179,"2,3,6,8,9,10,11,13,14,15,17,18,19,26,28,29,30,31,32,33,34,35,37,38,42,44,46,47,48,49,50,51,53,54,55","1","8",""
180,"5,7,12,20,21,22,25,27,36,40,43,52","2","12,21",""
181,"1,2,3,6,9,10,11,13,14,15,18,26,28,29,30,31,33,34,35,37,42,44,46,47,48,49,50,51,53,55","1","15",""
182,"5,7,12,20,21,22,25,27,36,40,43,52","2","20,21",""
183,"2,3,6,8,9,10,11,13,14,15,17,18,19,26,28,29,30,31,32,33,34,35,37,38,42,44,46,47,48,49,50,51,53,54,55","1","10,17",""
184,"2,3,6,8,9,10,11,13,14,15,17,18,19,26,28,29,30,31,32,33,34,35,37,38,42,44,46,47,48,49,50,51,53,54,55","1","18,41",""
185,"1,2,3,6,9,10,11,13,14,15,18,26,28,29,30,31,33,34,35,37,42,44,46,47,48,49,50,51,53,55","1","23","23"
186,"2,3,6,8,9,10,11,13,14,15,17,18,24,26,28,29,30,31,32,33,34,35,37,38,42,44,45,46,47,48,49,50,51,53,55","1","26,44",""
187,"2,3,6,8,9,10,11,13,14,15,17,18,26,28,29,30,31,32,33,34,35,37,38,42,44,45,46,47,48,49,50,51,53,55","1","13,35",""
188,"2,3,6,8,9,10,11,13,14,15,17,18,24,26,28,29,30,31,32,33,34,35,37,38,42,44,45,46,47,48,49,50,51,53,55","1","29,37",""
189,"2,3,6,8,9,10,11,13,14,15,17,18,24,26,28,29,30,31,32,33,34,35,37,38,42,44,45,46,47,48,49,50,51,53,55","1","37,53",""
190,"1,2,3,6,9,10,11,13,14,15,18,26,28,29,30,31,33,34,35,37,42,44,46,47,48,49,50,51,53,55","1","4",""
191,"5,7,12,20,21,22,25,27,36,40,43,52","2","22",""
192,"2,3,6,8,9,10,11,13,14,15,17,18,19,26,28,29,30,31,32,33,34,35,37,38,42,44,46,47,48,49,50,51,53,54,55","1","17,19,54",""
193,"2,3,6,8,9,10,11,13,14,15,17,18,19,26,28,29,30,31,32,33,34,35,37,38,42,44,46,47,48,49,50,51,53,54,55","1","19,54",""
194,"2,3,6,8,9,10,11,13,14,15,17,18,24,26,28,29,30,31,32,33,34,35,37,38,42,44,45,46,47,48,49,50,51,53,55","1","24,28",""
195,"1,2,3,6,9,10,11,13,14,15,18,26,28,29,30,31,33,34,35,37,42,44,46,47,48,49,50,51,53,55","1","11,15",""
196,"1,2,3,6,9,10,11,13,14,15,18,26,28,29,30,31,33,34,35,37,42,44,46,47,48,49,50,51,53,55","1","11",""
197,"2,3,6,8,9,10,11,13,14,15,17,18,26,28,29,30,31,32,33,34,35,37,38,42,44,45,46,47,48,49,50,51,53,55","1","14",""
198,"2,3,6,8,9,10,11,13,14,15,17,18,19,26,28,29,30,31,32,33,34,35,37,38,42,44,46,47,48,49,50,51,53,54,55","1","10,17",""
199,"2,3,6,8,9,10,11,13,14,15,17,18,19,26,28,29,30,31,32,33,34,35,37,38,42,44,46,47,48,49,50,51,53,54,55","1","18,19",""
200,"2,3,6,8,9,10,11,13,14,15,17,18,26,28,29,30,31,32,33,34,35,37,38,42,44,45,46,47,48,49,50,51,53,55","1","50",""
201,"2,3,6,8,9,10,11,13,14,15,17,18,24,26,28,29,30,31,32,33,34,35,37,38,42,44,45,46,47,48,49,50,51,53,55","1","24,28","24"
202,"5,7,12,20,21,22,25,27,36,40,43,52","2","7,25","25"
203,"5,7,12,20,21,22,25,27,36,40,43,52","2","5,27",""
204,"2,3,6,8,9,10,11,13,14,15,17,18,19,26,28,29,30,31,32,33,34,35,37,38,42,44,46,47,48,49,50,51,53,54,55","1","19,54",""
205,"2,3,6,8,9,10,11,13,14,15,17,18,24,26,28,29,30,31,32,33,34,35,37,38,42,44,45,46,47,48,49,50,51,53,55","1","2,6",""
206,"5,7,12,20,21,22,25,27,36,40,43,52","2","43,52",""
207,"5,7,12,20,21,22,25,27,36,40,43,52","2","20",""
208,"2,3,6,8,9,10,11,13,14,15,17,18,24,26,28,29,30,31,32,33,34,35,37,38,42,44,45,46,47,48,49,50,51,53,55","1","26","26"
209,"5,7,12,20,21,22,25,27,36,40,43,52","2","43,52",""
