row,ensembles,super_ensembles,low_confidence_ensembles,seed_of
372,"1,58,73","","1,58,73",""
373,"43,70","","43,70",""
374,"7,35","","7,35",""
375,"5,69","","5,69",""
376,"22","","22",""
377,"46,72","","46,72","46"
378,"43,68","","43,68",""
379,"13,61,71","","13,61,71",""
380,"5,52,69","","5,52,69",""
381,"39,47","","39,47",""
382,"42,44,66","","42,44,66",""
383,"8,28","","8,28",""
384,"21,64","","21,64",""
385,"17,42,44,55","","17,42,44,55",""
386,"22,23","","22,23",""
387,"47","","47","47"
388,"6,19,72","","6,19,72",""
389,"42,44,66","","42,44,66",""
390,"1,13","","1,13",""
391,"1,13","","1,13",""
392,"37,56","","37,56",""
393,"43,68","","43,68",""
394,"18,46,61,71","","18,46,61,71",""
395,"25,44,55,65","","25,44,55,65",""
396,"66,70","","66,70",""
397,"33,48","","33,48","48"
398,"24,41","","24,41",""
399,"26,29,49,53","","26,29,49,53","49"
400,"50","","50","50"
401,"19,38,51,54","1","19,51,54","51"
402,"27,48","","27,48",""
403,"7,17,31","","7,17,31",""
404,"52","","52","52"
405,"15,16,57","","15,16,57",""
406,"53","","53","53"
407,"22","","22",""
408,"14,69","","14,69",""
409,"46,61,71","","46,61,71",""
410,"8,28","","8,28",""
411,"54","","54","54"
412,"3,35","","3,35",""
413,"55","","55","55"
414,"3,37","","3,37",""
415,"1,6,58","","1,6,58",""
416,"56","","56","56"
417,"59,63","","59,63",""
418,"18","","18",""
419,"14,29,49","","14,29,49",""
420,"27,48","","27,48",""
421,"24,34","","24,34",""
422,"68","","68",""
423,"39,47","","39,47",""
424,"24,34,41","","24,34,41",""
425,"18,33,48","","18,33,48",""
426,"8,22,23","","8,22,23",""
427,"43,70","","43,70",""
428,"4,39","","4,39",""
429,"8,28","","8,28",""
430,"10,11,57","","10,11,57","57"
431,"9,30,58","","9,30,58","58"
432,"18,46,71","","18,46,71",""
433,"7,35","","7,35",""
434,"59,63","","59,63","59"
435,"60","","60","60"
436,"3,16,37","","3,16,37",""
437,"13,46,61","","13,46,61","61"
438,"12,62","","12,62",""
439,"1,13,21,60","","1,13,21,60",""
440,"12,62","","12,62","62"
441,"42,66","","42,66",""
442,"12","","12",""
443,"6,19,72","","6,19,72",""
444,"38,46,51,72","1","38,46,51,72",""
445,"63","","63","63"
446,"64","","64","64"
447,"9,30","","9,30",""
448,"19,38,51,54,72","1","19,38,51,54,72",""
449,"25,65","","25,65","65"
450,"12","","12",""
451,"59,63","","59,63",""
452,"66","","66","66"
453,"44,55","","44,55",""
454,"9,30,58","","9,30,58",""
455,"37,56,67","","37,56,67",""
456,"38,51","1","38,51",""
457,"46,61,71","","46,61,71",""
458,"18,46,71","","18,46,71",""
459,"65,70","","65,70",""
460,"19,51,72","1","19,51,72",""
461,"14,69","","14,69",""
462,"52,69","","52,69",""
463,"4,11","","4,11",""
464,"56,67","","56,67","67"
465,"38,51","1","38,51",""
466,"23,68","","23,68","68"
467,"26","","26",""
468,"39,47","","39,47",""
469,"24,41","","24,41",""
470,"40,47,70","","40,47,70",""
471,"67","","67",""
472,"31,50,64","","31,50,64",""
473,"63","","63",""
474,"22,23","","22,23",""
475,"5,14,69","","5,14,69","69"
476,"27,48","","27,48",""
477,"68","","68",""
478,"35,38,45","1","35,45",""
479,"11,15,57","","11,15,57",""
480,"70","","70","70"
481,"23,36","","23,36",""
482,"37,56","","37,56",""
483,"3,37,56","","3,37,56",""
484,"6,19,72","","6,19,72",""
485,"18,71","","18,71","71"
486,"32,50,55","","32,50,55",""
487,"6,19,72","","6,19,72","72"
488,"12,28,62","","12,28,62",""
489,"10,11,57","","10,11,57",""
490,"18,33,48","","18,33,48",""
491,"17,42","","17,42",""
492,"28,62","","28,62",""
493,"1,58","","1,58",""
494,"6,13,61","","6,13,61",""
495,"44,65,70","","44,65,70",""
496,"73","","73","73"
497,"17,42,56,67","","17,42,56,67",""
498,"4,11,15,20","","4,11,15,20",""
499,"30","","30",""
500,"26,29,49,53","","26,29,49,53",""

