row,ensembles,super_ensembles,low_confidence_ensembles,seed_of
62,"10,33,37,46,48,49,53,62,65","1","10,37,62",""
63,"8,20,33,51,65","1","8,51",""
64,"15,33,45,49,54","1","33,54",""
65,"19,20,33,51,65","1","19,51",""
66,"15,29,30,33,44,45,49,54","1","30,44",""
67,"15,33,45,49,54","1","33,45,54",""
68,"3,6,33,45,49,50,53,54,61,66","1","50,61",""
69,"15,33,35,44,45,49,54","1","35,44",""
70,"4,59","","4,59",""
71,"22,23,33,48,49,53,65","1","13,23",""
72,"6,28,33,45,49,54,57,66","1","28,57",""
73,"22,33,49,53,58","1","58",""
74,"15,26,29,33,45,49,54,56","1","25,26,56",""
75,"18,33,62","2,1","18,62",""
76,"3,6,33,45,49,50,53,54,61,66","1","50,61",""
77,"6,7,11,33,43,45,49,54,66","1","7,11,43",""
78,"6,33,43,45,49,54,66,67","1","43,67",""
79,"10,33,46,48,49,53,65","1","10","10"
80,"1,22,33,36,49,53,58","1","1,36,58",""
81,"14,15,29,33,45,49,54","1","14,29",""
82,"20,33,49,65","1","20",""
83,"14,15,29,33,45,49,54","1","14,29",""
84,"6,11,33,45,49,54,66","1","11,38","11"
85,"6,12,15,29,33,45,47,49,54,64","1","12","12"
86,"6,33,42,45,49,54,63,66","1","42",""
87,"19","","19",""
88,"6,33,45,49,54,57,66","1","57",""
89,"15,29,33,45,49,54","1","25,29",""
90,"1,2,22,33,49,52,53","1","1,2,52",""
91,"15,30,33,44,45,49,54","1","30,44",""
92,"3,6,17,22,32,33,49,53,54","1","17,32",""
93,"18,20,33,37,49,62,65","2,1","20,37,62",""
94,"22,33,49,53","1","22,31,53",""
95,"15,26,29,33,41,45,49,54,56","1","26,41,56",""
96,"22,23,33,48,49,53,65","1","13","13"
97,"14,15,21,29,33,45,49,54","1","14,21","14"
98,"14,15,21,29,33,41,45,49,54","1","14,15,21,41","15"
99,"22,33,34,36,49,53,55,65,68","1","34,36,55,68",""
100,"4","","4",""
101,"6,33,42,45,49,54,63,66","1","42",""
102,"22,23,33,34,48,49,53,65","1","13,34",""
103,"6,12,15,29,33,45,47,49,54,63,64","1","12,47",""
104,"22,32,33,49,52,53","1","32,52",""
105,"3,6,33,45,49,50,53,54,61,66","1","3,50",""
106,"6,12,15,29,33,45,47,49,54,64","1","12,47",""
107,"2,22,33,36,49,52,53,55,68","1","2,36,52,55,68",""
108,"2,22,33,49,52,53","1","2,52",""
109,"22,33,49,53","1","22,31,53",""
110,"2,22,33,36,49,53,68","1","2,36,68",""
111,"3,6,33,45,49,50,53,54,61,66","1","61,66",""
112,"15,29,33,45,49,54","1","29",""
113,"2,22,33,34,36,49,53,68","1","2,34,36,68",""
114,"3,6,33,45,49,50,53,54,61,66","1","50,61",""
115,"6,9,28,33,45,49,54,66","1","9,28",""
116,"23,33,46,48,49,53,65","1","46,65",""
117,"23,33,46,48,49,53,65","1","46,48,65",""
118,"6,15,29,30,33,44,45,49,54","1","30,44",""
119,"6,15,33,42,45,49,54,63,64,66","1","42,63",""
120,"6,11,33,43,45,49,54,66","1","11,38,43",""
121,"6,9,28,33,45,49,54,57,66","1","9,28,57",""
122,"18,24,39","2","18,24,39",""
123,"6,16,33,45,49,50,54,60,61,63,66","1","16,60","16"
124,"3,6,33,45,49,50,54,60,61,66","1","49,60",""
125,"3,6,33,45,49,50,54,61,66","1","49,66",""
126,"1,22,33,49,53,58","1","1,58",""
127,"8,40,51","","8,40,51",""
128,"19,20,65","1","19",""
129,"15,26,29,30,33,45,49,54","1","25,26,30",""
130,"22,33,49,53","1","22,31,53",""
131,"3,6,17,22,33,49,50,53,54","1","17","17"
132,"18,39,62","2","18,39,62",""
133,"18,24,39","2","18,24,39","18"
134,"6,15,33,45,49,54,63,64,66","1","63,64",""
135,"3,6,33,45,49,50,53,54,61,66","1","50,61",""
136,"3,6,33,45,49,50,53,54,61,66","1","50,61",""
137,"23,33,46,48,49,53,65","1","23",""
138,"6,15,33,45,47,49,54,63,64,66","1","47,64",""
139,"19","","19","19"
140,"20,33,37,49,65","1","20,37","20"
141,"3,6,17,33,45,49,50,53,54,61,66","1","3,17",""
142,"23,33,46,48,49,53,65","1","46,48,65",""
143,"23,33,46,48,49,53,65","1","23,48,65",""
144,"6,33,43,45,49,54,66,67","1","6,38,43,67",""
145,"6,33,43,45,49,54,66,67","1","6,38,43,67",""
146,"15,21,29,33,45,49,54","1","21","21"
147,"22,33,49,53","1","22,53","22"
148,"4,8","","4,8",""
149,"22,23,33,48,49,53,65","1","23","23"
150,"15,33,44,45,49,54","1","44",""
151,"6,7,11,33,43,45,49,54,66,67","1","7,11,38,43,67",""
152,"6,33,42,45,49,54,63,64,66","1","42,63",""
153,"24","","24","24"
154,"3,6,33,45,49,50,53,54,61,66","1","50,61,66",""
155,"18,40","2","40",""
156,"6,16,33,45,49,50,54,60,61,66","1","16,49,60",""
157,"15,26,29,30,33,45,49,54","1","25,26,30","25"
158,"15,26,29,33,45,49,54","1","26","26"
159,"3,6,33,45,49,50,54,61,66","1","49,66",""
160,"3,6,17,22,32,33,49,53,54","1","17,32",""
161,"15,26,29,33,45,49,54,56","1","25,26,56",""
162,"6,9,33,45,49,54,63,66","1","9",""
163,"5,27","","5,27","27"
164,"3,6,22,32,33,49,53,54","1","32",""
165,"20,33,49,65","1","20",""
166,"3,6,17,22,33,49,50,53,54","1","17",""
167,"3,6,17,22,32,33,49,53,54","1","17,32",""
168,"6,7,11,33,45,49,54,66","1","7,11",""
169,"6,22,23,33,48,49,53,54,65","1","13",""
170,"20,33,49,51,65","1","20,51",""
171,"3,6,17,33,45,49,50,53,54,61,66","1","3,17",""
172,"15,21,29,33,45,49,54","1","21,45",""
173,"6,28,33,45,49,54,66,67","1","28,67","28"
174,"22,33,49,53","1","31,53",""
175,"15,26,29,33,45,49,54,56","1","25,26,56",""
176,"6,15,29,30,33,44,45,49,54","1","25,30,44",""
177,"10,20,33,37,49,65","1","10,20,37",""
178,"18,40","2","18,40",""
179,"6,15,33,45,49,54,63,64,66","1","63,64",""
180,"6,12,15,29,33,45,47,49,54,64","1","12,29","29"
181,"15,29,30,33,44,45,49,54","1","30,44","30"
182,"15,29,30,33,45,49,54","1","25,29,30",""
183,"6,33,54","1","6,38",""
184,"3,6,33,45,49,50,54,61,66","1","49,66",""
185,"18","2","18",""
186,"10,33,46,48,49,53,65","1","10,46",""
187,"3,6,17,22,33,49,50,53,54","1","3,17",""
188,"6,7,28,33,45,49,54,57,66","1","7,28,57",""
189,"6,16,33,45,49,50,54,60,61,66","1","16,49,60",""
190,"6,15,33,45,47,49,54,63,64,66","1","64",""
191,"22,23,33,46,48,49,53,65","1","23,48",""
192,"6,7,33,45,49,54,57,66","1","7,57",""
193,"8,18,33,40","2,1","8,40",""
194,"1,22,33,49,53","1","1",""
195,"6,15,33,45,47,49,54,63,64,66","1","47",""
196,"6,16,33,42,45,49,54,63,64,66","1","16,42",""
197,"15,33,35,45,49,54","1","35",""
198,"22,23,33,48,49,53,65","1","13,23",""
199,"3,6,17,33,45,49,50,53,54,61,66","1","3,17",""
200,"22,33,49,53","1","31,53","31"
201,"22,32,33,49,53","1","32","32"
202,"15,21,29,33,45,49,54","1","15,21,45",""
203,"6,9,16,33,42,45,49,54,63,66","1","9,16,42",""
204,"15,33,41,45,49,54","1","15,33,41,45",""
205,"20,33,37,49,65","1","20,37",""
206,"15,33,45,49,54","1","33,54","33"
207,"18,62","2","18,62",""
208,"15,29,33,45,49,54","1","25,29",""
209,"22,33,49,53,58","1","58",""
210,"22,33,34,48,49,53,65","1","13,34","34"
211,"3,6,33,45,49,50,54,61,66","1","49,66",""
212,"15,33,35,45,49,54","1","35","35"
213,"18,24,39,62","2","18,24,39,62",""
214,"22,33,36,49,53","1","36","36"
215,"15,33,45,49,54","1","33,45,54",""
216,"22,33,49,53,58","1","22,31,53,58",""
217,"10,20,33,37,48,49,62,65","1","10,37,62","37"
218,"1,22,33,49,53","1","1,22",""
219,"1,22,33,49,53,58","1","1,58",""
220,"15,33,45,49,54","1","33,54",""
221,"6,15,33,35,45,49,54,63,64,66","1","35,63,64",""
222,"3,6,33,45,49,50,53,54,61,66","1","3,50",""
223,"15,33,35,45,49,54","1","35",""
224,"3,6,17,22,32,33,49,53,54","1","17,32",""
225,"18,40","2","40",""
226,"23,33,46,48,49,53,65","1","46,48,65",""
227,"1,22,33,49,53","1","1",""
228,"4,19","","4,19",""
229,"15,26,29,33,45,49,54,56","1","26,56",""
230,"6,12,15,29,33,45,47,49,54,63,64","1","12,47",""
231,"22,23,33,34,48,49,53,65","1","13,34",""
232,"6,33,45,49,54,66","1","6,38","38"
233,"6,15,33,45,49,54,63,64,66","1","63",""
234,"15,29,30,33,44,45,49,54","1","30,44",""
235,"14,15,29,33,45,49,54,56","1","14,56",""
236,"3,6,33,45,49,50,53,54,61,66","1","3",""
237,"6,12,15,29,33,45,47,49,54,64","1","12,47",""
238,"6,33,45,49,54,66","1","6,38",""
239,"6,7,11,33,45,49,54,66","1","7,11",""
240,"4,27,59","","4,27,59",""
241,"5,27,59","","5,27,59",""
242,"3,6,33,45,49,50,53,54,61,66","1","50,61,66",""
243,"23,33,46,48,49,53,65","1","23,48,65",""
244,"18,24,39","2","24,39",""
245,"6,15,33,45,47,49,54,63,64,66","1","64",""
246,"18,24,39","2","24,39","39"
247,"6,7,11,28,33,45,49,54,66","1","7,11,28",""
248,"3,6,33,45,49,50,53,54,61,66","1","61,66",""
249,"15,30,33,44,45,49,54","1","30,44",""
250,"3,6,17,22,33,49,50,53,54","1","17",""
251,"18,40","2","40","40"
252,"6,33,45,49,54,57,60,66","1","57,60",""
253,"14,15,21,29,33,45,49,54","1","14,15,21",""
254,"15,33,35,45,49,54","1","35",""
255,"3,22,32,33,49,53,54","1","32",""
256,"22,23,33,34,48,49,53,55,65","1","13,34,55",""
257,"15,29,30,33,45,49,54","1","25,30",""
258,"20,33,37,49,65","1","20,37",""
259,"6,7,28,33,45,49,54,57,66","1","7,28,57",""
260,"22,33,49,53","1","22,31,53",""
261,"18,62","2","18,62",""
262,"22,33,34,49,53,55,65,68","1","13,34,55,68",""
263,"33,46,48,49,53,65","1","46,65",""
264,"6,28,33,45,49,54,66,67","1","28,67",""
265,"15,33,41,45,49,54","1","41","41"
266,"23,33,46,48,49,53,65","1","46,48,65",""
267,"15,33,45,49,54","1","45",""
268,"4","","4",""
269,"3,6,33,45,49,50,54,61,66","1","49,66",""
270,"4,27","","4,27",""
271,"15,33,41,45,49,54","1","41",""
272,"6,15,33,35,45,49,54,63,64,66","1","35,63,64",""
273,"6,9,16,33,42,45,49,54,61,63,66","1","9,16,42",""
274,"15,21,29,33,45,49,54","1","21",""
275,"6,9,28,33,45,49,54,57,66","1","9,28,57",""
276,"15,26,29,33,45,49,54","1","26",""
277,"6,33,42,45,49,54,63,64,66","1","42","42"
278,"6,15,29,30,33,44,45,49,54","1","30,44",""
279,"6,33,45,49,54,60,66","1","60",""
280,"5,27,59","","5,27,59",""
281,"6,16,33,45,49,50,54,60,61,66","1","16,49,60",""
282,"5,27,59","","5,27,59",""
283,"6,7,11,33,43,45,49,54,66","1","7,11,38,43",""
284,"3,6,17,22,33,49,50,53,54,61","1","17",""
285,"6,11,33,43,45,49,54,66,67","1","11,38,43,67","43"
286,"18,24,39","2","18,24,39",""
287,"10,20,33,37,49,65","1","10,20,37",""
288,"3,6,17,33,45,49,50,53,54,61,66","1","3,17",""
289,"15,29,30,33,44,45,49,54","1","25,30,44",""
290,"2,22,33,36,49,52,53,68","1","2,36,52,68",""
291,"1,22,33,49,53","1","1,22",""
292,"6,33,42,45,49,54,63,64,66","1","42",""
293,"6,33,54","1","6",""
294,"22,23,33,48,49,53,65","1","23",""
295,"22,32,33,49,53,55","1","32,55",""
296,"10,20,33,37,46,48,49,53,62,65","1","10,37,62",""
297,"15,33,44,45,49,54","1","44","44"
298,"5,27","","5,27",""
299,"22,32,33,34,48,49,53,55,65","1","13,32,34,55",""
300,"24,39","2","24,39",""
301,"33,46,48,49,53,65","1","46,65",""
302,"6,15,33,35,45,47,49,54,63,64,66","1","35,64",""
303,"10,20,33,37,49,65","1","10,20,37",""
304,"8,40","","8,40",""
305,"3,6,22,32,33,49,53,54","1","32",""
306,"18,24,39","2","24,39",""
307,"8,18,33,40,49","2,1","8,40",""
308,"6,15,33,45,47,49,54,63,64,66","1","47",""
309,"6,15,29,33,45,47,49,54,63,64,66","1","47",""
310,"15,29,33,41,45,49,54","1","15,41",""
311,"14,15,21,29,33,45,49,54","1","14,15,21",""
312,"6,28,33,45,49,54,66,67","1","28,67",""
313,"8","","8",""
314,"6,15,33,45,47,49,54,63,64,66","1","64",""
315,"15,33,45,49,54","1","33,45,54","45"
316,"6,12,15,29,33,45,47,49,54,64","1","12,29",""
317,"3,6,33,45,49,50,53,54,61,66","1","61,66",""
318,"33,46,48,49,53,65","1","46","46"
319,"15,21,29,33,45,49,54","1","15,21",""
320,"6,33,42,45,49,54,63,64,66","1","42",""
321,"15,33,35,45,49,54","1","35",""
322,"20,33,49,51,65","1","20,51",""
323,"10,20,33,37,46,48,49,65","1","10,37",""
324,"10,20,33,37,46,48,49,62,65","1","10,37,62",""
325,"6,15,29,33,45,47,49,54,63,64","1","47","47"
326,"19","","19",""
327,"5,27,59","","5,27,59",""
328,"35,54","1","35",""
329,"18,40","2","40",""
330,"6,12,15,29,33,45,47,49,54,64","1","12,29",""
331,"1,22,33,36,49,53","1","1,36",""
332,"14,15,21,29,33,45,49,54","1","14,15,21",""
333,"6,33,45,49,54,57,66","1","57",""
334,"14,15,29,33,45,49,54,56","1","14,56",""
335,"15,29,33,41,45,49,54,56","1","41,56",""
336,"18,24,39","2","18,24,39",""
337,"4,8","","4,8",""
338,"23,33,46,48,49,53,65","1","23,48",""
339,"6,33,45,49,54,66,67","1","6,38,67",""
340,"15,21,29,33,41,45,49,54","1","15,21,41",""
341,"3,6,17,33,45,49,50,53,54,61,66","1","3,17",""
342,"6,9,16,33,45,49,50,54,60,61,66","1","9,16,60",""
343,"20,33,37,49,65","1","20,37",""
344,"6,12,15,29,33,45,47,49,54,64","1","12,29",""
345,"15,33,35,44,45,49,54","1","35,44",""
346,"23,33,46,48,49,53,65","1","23,48","48"
347,"3,6,33,45,49,50,53,54,61,66","1","3,50",""
348,"8,40,51","","8,40,51",""
349,"6,16,33,45,49,50,54,60,61,66","1","16,49,60","49"
350,"3,6,33,45,49,50,53,54,61,66","1","3,50","50"
351,"20,33,51,65","1","51","51"
352,"22,32,33,49,52,53","1","32,52","52"
353,"22,33,34,49,53,55,65,68","1","34,55,68",""
354,"3,6,33,45,49,50,53,54,61,66","1","3,50",""
355,"6,33,45,49,54,66","1","6,38",""
356,"18","2","18",""
357,"6,12,15,29,33,45,47,49,54,64","1","12,47",""
358,"6,15,33,42,45,49,54,63,64,66","1","42,63",""
359,"53","1","53","53"
360,"18,40,62","2","40,62",""
361,"6,15,33,45,49,54,63,64,66","1","63",""
362,"15,26,29,30,33,44,45,49,54","1","25,26,30,44",""
363,"10,33,46,48,49,53,65","1","10,46",""
364,"22,33,49,53,58","1","31,53,58",""
365,"19","","19",""
366,"6,33,45,49,54,57,60,61,66","1","57,60",""
367,"4,19,59","","4,19,59",""
368,"1,22,33,49,53,58","1","1,58",""
369,"6,33,42,45,49,54,63,64,66","1","42",""
370,"6,16,33,45,49,50,54,60,61,66","1","16,49,60",""
371,"2,22,33,36,49,52,53,55,68","1","2,36,52,55,68",""
372,"2,22,32,33,49,52,53","1","2,32,52",""
373,"6,7,11,33,45,49,54,57,66","1","7,11,57",""
374,"18,24,39","2","24,39",""
375,"4","","4",""
376,"15,33,45,49,54","1","54","54"
377,"8","","8",""
378,"6,16,33,42,45,49,54,63,66","1","16,42",""
379,"6,15,29,30,33,44,45,49,54","1","30,44",""
380,"23,33,46,48,49,53,65","1","48,65",""
381,"22,33,34,48,49,53,55,65","1","13,34,55","55"
382,"6,7,33,45,49,54,57,66","1","7,57",""
383,"15,33,45,49,54","1","33,45,54",""
384,"15,26,29,30,33,45,49,54","1","25,26,30",""
385,"6,15,33,45,49,54,63,64,66","1","63",""
386,"8,40,51","","8,40,51",""
387,"6,9,28,33,45,49,54,66","1","9,28",""
388,"1,2,22,33,49,53","1","1,2",""
389,"3,6,33,45,49,50,53,54,61,66","1","3,50",""
390,"18,24,39","2","18,24,39",""
391,"19","","19",""
392,"6,12,15,29,33,45,47,49,54,64","1","12,29",""
393,"22,33,49,52,53","1","52",""
394,"22,23,33,48,49,53,65","1","23",""
395,"2,22,33,36,49,53,68","1","2,36,68",""
396,"14,15,29,33,45,49,54","1","14,29",""
397,"6,15,33,45,49,54,63,64,66","1","63",""
398,"10,33,46,48,49,53,65","1","10,46",""
399,"5,27,59","","5,27,59",""
400,"23,33,46,48,49,53,65","1","46,48,65",""
401,"15,26,29,33,45,49,54,56","1","25,26,56","56"
402,"6,11,33,43,45,49,54,66","1","6,11,38,43",""
403,"3,6,33,45,49,50,53,54,61,66","1","61,66",""
404,"6,33,45,49,54,57,66","1","57","57"
405,"22,33,49,53,58","1","22,31,58","58"
406,"15,33,45,49,54","1","45",""
407,"3,6,33,45,49,50,53,54,61,66","1","61,66",""
408,"8,20,33,40,49,51,65","1","8,40,51",""
409,"5,27,59","","5,27,59","59"
410,"6,33,45,49,50,54,60,61,66","1","60","60"
411,"15,26,29,33,41,45,49,54,56","1","26,41,56",""
412,"22,23,33,48,49,53,65","1","23",""
413,"15,33,45,49,54","1","33,54",""
414,"6,15,33,35,45,49,54,63,64,66","1","35,63,64",""
415,"10,33,46,48,49,53,65","1","10,46",""
416,"18,24,39","2","24,39",""
417,"5","","5",""
418,"6,15,33,45,49,54,63,64,66","1","63",""
419,"10,20,33,37,46,48,49,62,65","1","10,37,62",""
420,"22,33,49,53","1","22,31,53",""
421,"3,6,33,45,49,50,53,54,61,66","1","3,50",""
422,"6,15,33,42,45,49,54,63,64,66","1","42,63",""
423,"5,27,59","","5,27,59",""
424,"1,22,33,49,53,58","1","1,58",""
425,"3,6,33,45,49,50,53,54,61,66","1","3",""
426,"3,6,33,45,49,50,54,61,66","1","49,66",""
427,"15,33,45,49,54","1","33,45,54",""
428,"19,51,65","1","19,51",""
429,"15,33,45,49,54","1","33,45,54",""
430,"6,9,33,45,49,54,63,66","1","9",""
431,"6,16,33,45,49,50,54,60,61,66","1","16,49,60",""
432,"6,9,33,42,45,49,54,63,66","1","9,42",""
433,"22,32,33,49,53,55","1","32,55",""
434,"4,19,51,65","1","4,19,51",""
435,"6,33,43,45,49,54,66,67","1","6,43,67",""
436,"3,6,33,45,49,50,53,54,61,66","1","50,61","61"
437,"6,33,54","1","6",""
438,"22,33,49,53,58","1","58",""
439,"15,33,41,45,49,54","1","33,41,54",""
440,"6,7,11,33,43,45,49,54,66","1","7,11,38,43",""
441,"4,8","","4,8",""
442,"22,32,33,49,52,53","1","32,52",""
443,"6,15,33,45,47,49,54,63,64,66","1","64",""
444,"6,12,15,29,33,45,47,49,54,64","1","12,29,47",""
445,"3,6,33,45,49,50,53,54,61,66","1","50,61",""
446,"15,33,45,49,54","1","54",""
447,"23,33,46,48,49,53,65","1","23,48",""
448,"2,22,33,49,52,53,68","1","2,52,68",""
449,"15,29,33,41,45,49,54","1","15,41",""
450,"15,29,33,45,49,54,56","1","25,56",""
451,"6,9,33,45,49,54,63,66","1","9",""
452,"15,21,29,33,45,49,54","1","15,21,33,45",""
453,"5,27,59","","5,27,59",""
454,"15,21,29,33,41,45,49,54","1","15,21,41,45",""
455,"22,33,34,36,49,53","1","34,36",""
456,"19","","19",""
457,"23,33,46,48,49,53,65","1","46,65",""
458,"1,22,33,49,53","1","1",""
459,"23,33,46,48,49,53,65","1","48,65",""
460,"22,23,33,48,49,53,65","1","13,23",""
461,"18,33,62","2,1","62","62"
462,"22,23,33,48,49,53,65","1","13,23",""
463,"6,33,45,49,54,57,60,66","1","57,60",""
464,"1,22,33,49,53","1","1,22",""
465,"22,33,36,49,53","1","36",""
466,"6,15,33,45,49,54,63,64,66","1","63","63"
467,"14,15,29,33,41,45,49,54","1","14,15,41",""
468,"6,12,15,29,33,45,47,49,54,64","1","12,29",""
469,"22,23,33,48,49,53,65","1","13",""
470,"6,15,33,45,47,49,54,63,64,66","1","64","64"
471,"5,27,59","","5,27,59",""
472,"5,27,59","","5,27,59",""
473,"22,33,49,53,58","1","22,31,53,58",""
474,"6,12,15,29,33,45,47,49,54,64","1","12,29,47",""
475,"23,33,46,48,49,53,65","1","46,48,65","65"
476,"18,24,33,39,62","2,1","18,24,39,62",""
477,"5,27","","5,27",""
478,"15,33,45,49,54","1","33,45,54",""
479,"6,9,28,33,45,49,54,57,66","1","9,28,57",""
480,"23,33,46,48,49,53,65","1","48,65",""
481,"6,33,45,49,54,60,61,66","1","60",""
482,"3,6,33,45,49,50,53,54,61,66","1","49,61,66","66"
483,"6,33,43,45,49,54,66,67","1","43,67",""
484,"23,24,33,46,48,49,53,65","1","24,46,48,65",""
485,"15,33,45,49,54","1","33,45,54",""
486,"22,23,33,34,48,49,53,65","1","13,34",""
487,"6,33,45,49,54,66,67","1","67","67"
488,"18,24,39","2","18,24,39",""
489,"2,22,33,34,36,49,53,55,68","1","2,34,36,55,68","68"
490,"1,22,33,36,49,53,58","1","1,36,58",""
491,"3,6,16,33,45,49,50,54,61,66","1","16,49,66",""
492,"8","","8",""
493,"6,12,15,29,33,45,47,49,54,64","1","12,47",""
494,"10,20,33,37,49,65","1","10,20,37",""
495,"6,33,43,45,49,54,66,67","1","6,43,67",""
496,"6,12,15,29,33,45,47,49,54,64","1","12,29",""
497,"6,7,11,33,45,49,54,66","1","7,11",""
498,"6,15,33,45,47,49,54,63,64,66","1","64",""
499,"6,9,28,33,45,49,54,66","1","9,28",""
500,"22,33,49,53,58","1","22,31,53,58",""

