row,ensembles,super_ensembles,low_confidence_ensembles,seed_of
46,"3,4,6,8,14,17,19,20,24,25,28,30,31,33,35,37,40,41,42,43,46,52,53,54","1","3","3"
47,"4,6,8,14,17,19,20,25,26,30,33,41,42,46,54","1","4","4"
48,"4,6,8,10,14,17,19,20,25,28,30,31,33,40,41,42,46,52,53,54","1","10,53",""
49,"4,6,8,10,14,17,19,20,25,28,30,31,33,40,41,42,46,52,53,54","1","31",""
50,"4,12,17,21,29,30,41,42,49","1","21,29",""
51,"1,55,56","1","18,55,56",""
52,"4,6,8,14,17,19,20,25,30,32,33,34,35,41,42,43,46,50,54,55","1","34",""
53,"1,11,55,56","1","1",""
54,"11,55","1","11,23,48",""
55,"3,4,6,8,14,17,19,20,25,28,30,31,33,35,37,40,41,42,46,52,53,54","1","33,54",""
56,"1,5,11,55,56","1","5","5"
57,"9,36,45,49,51","1","45,51",""
58,"4,12,17,21,29,30,41,42,49","1","29",""
59,"7,9,36,45,47","1","47",""
60,"4,6,8,14,17,19,20,25,26,30,33,41,42,46,54","1","4,25,42",""
61,"4,6,8,14,17,19,20,25,28,30,31,33,40,41,42,46,52,53,54","1","6","6"
62,"4,6,8,14,17,19,20,25,26,29,30,33,41,42,46,54","1","26,41",""
63,"32,39,50,55","1","39,50",""
64,"4,6,8,14,17,19,20,25,28,30,31,33,40,41,42,46,52,53,54","1","8",""
65,"4,6,8,14,17,19,20,25,26,29,30,33,41,42,46,54","1","26,41",""
66,"4,6,8,10,14,17,19,20,25,28,30,31,33,40,41,42,46,52,53,54","1","14",""
67,"12,21,22,49","1","22",""
68,"15,32,34,43,50,55","1","15,32",""
69,"9,36,45,47,49,51","1","36,51",""
70,"55,56","1","56",""
71,"4,6,8,14,17,19,20,25,30,32,33,34,35,41,42,43,46,54,55","1","34",""
72,"4,16,17,21,29,30,41,42","1","16,29",""
73,"7,9,45","1","7","7"
74,"15,32,39,50,55","1","15,50",""
75,"2,3,4,6,8,14,17,19,20,24,25,28,30,31,32,33,35,37,40,41,42,43,46,52,53,54,55","1","2,35",""
76,"4,6,8,14,17,19,20,24,25,28,30,31,32,33,34,35,40,41,42,43,46,52,53,54,55","1","35",""
77,"4,6,8,14,17,19,20,25,30,32,33,34,35,41,42,43,46,50,54,55","1","34",""
78,"9,36,45,47,49,51","1","36,51",""
79,"4,6,8,14,17,19,20,25,28,30,31,33,40,41,42,46,52,53,54","1","8","8"
80,"22,44,45,49","1","44,49",""
81,"11,13,39,50,55","1","13,39",""
82,"3,4,6,8,14,17,19,20,24,25,28,30,31,33,35,37,40,41,42,46,52,53,54","1","40,54",""
83,"4,6,8,14,17,19,20,25,30,33,41,42,46,54","1","25,42",""
84,"7,9,36,45,47,49,51","1","36,47",""
85,"4,6,8,14,17,19,20,25,26,30,33,41,42,46,54","1","4,25",""
86,"4,6,8,14,17,19,20,25,26,30,33,41,42,46,54","1","4,25",""
87,"4,6,8,14,17,19,20,24,25,28,30,31,32,33,34,35,40,41,42,43,46,52,53,54,55","1","35,43",""
88,"3,4,6,8,14,17,19,20,24,25,28,30,31,33,35,37,40,41,42,46,52,53,54","1","20,37,40",""
89,"11,13,55","1","13,48",""
90,"4,6,8,10,14,17,19,20,25,28,30,31,33,40,41,42,46,52,53,54","1","19",""
91,"22,45,49","1","22,49",""
92,"2,3,4,6,8,14,17,19,20,24,25,28,30,31,32,33,34,35,40,41,42,43,46,52,53,54,55","1","2,35",""
93,"4,6,8,14,17,19,20,25,28,30,32,33,34,35,40,41,42,43,46,52,53,54,55","1","34,43",""
94,"4,6,8,10,14,17,19,20,25,28,30,31,33,40,41,42,46,52,53,54","1","31,33",""
95,"4,6,8,14,17,19,20,25,30,32,33,34,35,41,42,43,46,50,54,55","1","34",""
96,"4,6,8,10,14,17,19,20,25,28,30,31,33,40,41,42,46,52,53,54","1","19,28",""
97,"4,6,8,10,14,17,19,20,25,28,30,31,33,40,41,42,46,52,53,54","1","10,53",""
98,"4,6,8,10,14,17,19,20,25,28,30,31,33,40,41,42,46,52,53,54","1","17,46",""
99,"7,9,45","1","7,9,38",""
100,"22,36,44,45,49,51","1","44,49",""
101,"7,9,45,47","1","9","9"
102,"3,4,6,8,14,17,19,20,24,25,28,30,31,33,35,37,40,41,42,46,52,53,54","1","20,37",""
103,"4,6,8,14,17,19,20,25,26,30,33,41,42,46,54","1","4,25",""
104,"4,6,8,10,14,17,19,20,25,28,30,31,33,40,41,42,46,52,53,54","1","10,28,53","10"
105,"5,11,55","1","5,11","11"
106,"4,6,8,14,17,19,20,21,25,26,27,29,30,33,41,42,46,54","1","26,27",""
107,"4,6,8,10,14,17,19,20,25,28,30,31,33,40,41,42,46,52,53,54","1","17",""
108,"4,6,8,14,17,19,20,25,28,30,31,32,33,34,35,40,41,42,43,46,52,53,54,55","1","34,43",""
109,"4,6,8,14,16,17,19,20,21,25,26,27,29,30,33,41,42,46,54","1","16,27",""
110,"9,36,45,47,49,51","1","36,51",""
111,"4,6,8,14,17,19,20,25,26,30,33,41,42,46,54","1","30,41",""
112,"4,12,17,21,22,29,30,41,42,49","1","12","12"
113,"1,5,11,55,56","1","5",""
114,"15,32,34,39,50,55","1","15,32",""
115,"3,4,6,8,14,17,19,20,24,25,28,30,31,33,35,37,40,41,42,46,52,53,54","1","37,40",""
116,"11,13,39,55","1","13","13"
117,"15,32,34,39,43,50,55","1","15,32",""
118,"4,12,17,21,29,30,41,42,49","1","21,29",""
119,"11,55","1","23,48",""
120,"4,6,8,10,14,17,19,20,25,28,30,31,33,40,41,42,46,52,53,54","1","14","14"
121,"15,32,34,39,50,55","1","15,32,50","15"
122,"11,55","1","11,23,48",""
123,"4,6,8,14,17,19,20,25,26,30,33,41,42,46,54","1","4,25,42",""
124,"22,36,44,45,49,51","1","44,49",""
125,"4,6,8,14,16,17,19,20,21,25,26,29,30,33,41,42,46,54","1","16","16"
126,"4,6,8,10,14,17,19,20,25,28,30,31,33,40,41,42,46,52,53,54","1","17,46",""
127,"15,32,39,50,55","1","15,50",""
128,"13,32,39,50,55","1","13,39",""
129,"7,9,45","1","7,38",""
130,"4,6,8,10,14,17,19,20,25,28,30,31,33,40,41,42,46,52,53,54","1","10,28,53",""
131,"4,6,8,10,14,17,19,20,25,28,30,31,33,40,41,42,46,52,53,54","1","17","17"
132,"4,6,16,17,19,21,29,30,33,41,42,46","1","16,29",""
133,"22,45,49","1","22,49",""
134,"4,6,8,14,17,19,20,25,30,33,41,42,46,54","1","25,42",""
135,"1,11,55,56","1","1",""
136,"4,6,8,14,17,19,20,25,26,30,33,41,42,46,54","1","4,25,42",""
137,"4,6,8,10,14,17,19,20,25,28,30,31,33,40,41,42,46,52,53,54","1","14,53",""
138,"2,3,4,6,8,14,17,19,20,24,25,28,30,31,32,33,35,37,40,41,42,43,46,52,53,54,55","1","2,24",""
139,"4,6,8,14,17,19,20,25,28,30,31,33,40,41,42,46,52,53,54","1","8,42",""
140,"1,55,56","1","18,55,56",""
141,"1,55,56","1","18,55","18"
142,"4,6,8,14,17,19,20,21,25,26,27,29,30,33,41,42,46,54","1","26,27",""
143,"4,6,8,10,14,17,19,20,25,28,30,31,33,40,41,42,46,52,53,54","1","10,19,28",""
144,"4,6,8,14,17,19,20,25,26,30,33,41,42,46,54","1","4,30",""
145,"4,6,8,14,17,19,20,25,26,30,33,41,42,46,54","1","30,41",""
146,"7,9,45,47","1","9",""
147,"3,4,6,8,14,17,19,20,24,25,28,30,31,33,35,37,40,41,42,46,52,53,54","1","54",""
148,"4,6,8,10,14,17,19,20,25,28,30,31,33,40,41,42,46,52,53,54","1","10,28",""
149,"7,9,36,45,47,49","1","47",""
150,"4,6,8,14,17,19,20,25,26,30,33,41,42,46,54","1","30,41",""
151,"5,11,55","1","5,11",""
152,"4,6,8,14,16,17,19,20,21,25,26,27,29,30,33,41,42,46,54","1","16,27",""
153,"12,21,22,29,49","1","12,22",""
154,"4,6,8,10,14,17,19,20,25,28,30,31,33,40,41,42,46,52,53,54","1","19","19"
155,"1,55,56","1","55,56",""
156,"4,6,8,14,16,17,19,20,21,25,26,27,29,30,33,41,42,46,54","1","16,27",""
157,"3,4,6,8,14,17,19,20,24,25,28,30,31,32,33,35,37,40,41,42,43,46,52,53,54,55","1","3,24",""
158,"4,6,8,14,17,19,20,25,28,30,32,33,34,35,40,41,42,43,46,52,53,54,55","1","34,43",""
159,"4,6,8,14,16,17,19,20,21,25,26,27,29,30,33,41,42,46,54","1","16,27",""
160,"4,6,8,14,17,19,20,24,25,28,30,31,32,33,34,35,40,41,42,43,46,52,53,54,55","1","35",""
161,"4,6,8,14,17,19,20,25,28,30,31,33,40,41,42,46,52,53,54","1","8,52",""
162,"3,4,6,8,14,17,19,20,24,25,28,30,31,33,35,37,40,41,42,46,52,53,54","1","37,40",""
163,"3,4,6,8,14,17,19,20,24,25,28,30,31,33,35,37,40,41,42,46,52,53,54","1","37,40",""
164,"4,6,8,10,14,17,19,20,25,28,30,31,33,40,41,42,46,52,53,54","1","14,53",""
165,"9,36,45,49,51","1","45,51",""
166,"32,39,50,55","1","39,50",""
167,"4,6,8,14,17,19,20,25,26,30,33,41,42,46,54","1","4,25",""
168,"4,12,17,21,29,30,41,42,49","1","21,29",""
169,"7,9,45,47","1","9",""
170,"3,4,6,8,10,14,17,19,20,25,28,30,31,33,35,40,41,42,46,52,53,54","1","33",""
171,"3,4,6,8,14,17,19,20,24,25,28,30,31,32,33,35,37,40,41,42,43,46,52,53,54,55","1","3,24",""
172,"7,9,45","1","7,38",""
173,"4,6,8,10,14,17,19,20,25,28,30,31,33,40,41,42,46,52,53,54","1","10,53",""
174,"4,6,8,14,16,17,19,20,21,25,26,27,29,30,33,41,42,46,54","1","16,27",""
175,"3,4,6,8,14,17,19,20,24,25,28,30,31,33,35,37,40,41,42,46,52,53,54","1","3,20","20"
176,"4,12,17,21,22,29,30,41,42,49","1","12,21","21"
177,"2,3,4,6,8,14,17,19,20,24,25,28,30,31,32,33,35,37,40,41,42,43,46,52,53,54,55","1","2,24",""
178,"4,6,8,14,17,19,20,25,28,30,31,33,40,41,42,46,52,53,54","1","6,52",""
179,"1,5,11,55,56","1","5",""
180,"12,21,22,49","1","22","22"
181,"4,6,8,14,17,19,20,25,30,33,41,42,46,54","1","25,42",""
182,"22,44,45,49","1","44,49",""
183,"1,5,11,55,56","1","5",""
184,"11,13,39,55","1","13,48",""
185,"4,6,8,14,17,19,20,25,26,27,29,30,33,41,42,46,54","1","26,27",""
186,"3,4,6,8,14,17,19,20,24,25,28,30,31,33,35,37,40,41,42,43,46,52,53,54","1","3",""
187,"15,32,39,50,55","1","15,50",""
188,"4,6,8,10,14,17,19,20,25,28,30,31,33,40,41,42,46,52,53,54","1","14,31",""
189,"4,6,8,10,14,17,19,20,25,28,30,31,33,40,41,42,46,52,53,54","1","14,53",""
190,"4,6,8,14,16,17,19,20,21,25,26,27,29,30,33,41,42,46,54","1","16,27",""
191,"9,36,44,45,49,51","1","44,45",""
192,"11,55","1","11,23,48","23"
193,"11,55","1","11,23",""
194,"3,4,6,8,14,17,19,20,24,25,28,30,31,33,35,37,40,41,42,46,52,53,54","1","37,40",""
195,"4,6,8,14,17,19,20,25,30,33,41,42,46,54","1","42",""
196,"4,6,8,14,17,19,20,25,28,30,31,33,40,41,42,46,52,53,54","1","8",""
197,"4,6,8,14,17,19,20,24,25,28,30,31,32,33,34,35,40,41,42,43,46,52,53,54,55","1","35",""
198,"11,55","1","23,48",""
199,"11,13,55","1","13,48",""
200,"4,6,8,14,17,19,20,25,30,32,33,34,35,41,42,43,46,50,54,55","1","32,34",""
201,"3,4,6,8,14,17,19,20,24,25,28,30,31,33,35,37,40,41,42,46,52,53,54","1","20,37",""
202,"9,36,45,47,49,51","1","36,45,51",""
203,"4,12,17,21,22,29,30,41,42,49","1","12,21",""
204,"11,55","1","11,23",""
205,"3,4,6,8,14,17,19,20,24,25,28,30,31,33,35,37,40,41,42,46,52,53,54","1","54",""
206,"7,9,45","1","7,38",""
207,"9,22,36,44,45,49,51","1","44,49",""
208,"3,4,6,8,14,17,19,20,24,25,28,30,31,33,35,37,40,41,42,46,52,53,54","1","3,20",""
209,"7,9,45","1","7",""
210,"4,12,17,21,22,29,30,41,42,49","1","12,21",""
211,"4,6,8,10,14,17,19,20,25,28,30,31,33,40,41,42,46,52,53,54","1","14",""
212,"3,4,6,8,14,17,19,20,24,25,28,30,31,32,33,35,37,40,41,42,43,46,52,53,54,55","1","24","24"
213,"3,4,6,8,14,17,19,20,24,25,28,30,31,33,35,37,40,41,42,46,52,53,54","1","3,20,37",""
214,"4,6,8,14,16,17,19,20,21,25,26,27,29,30,33,41,42,46,54","1","16,27",""
215,"2,3,4,6,8,14,17,19,20,24,25,28,30,31,32,33,35,40,41,42,43,46,52,53,54,55","1","2,35",""
216,"4,6,8,14,16,17,19,20,21,25,26,27,29,30,33,41,42,46,54","1","16,27",""
217,"4,6,8,14,17,19,20,25,26,30,33,41,42,46,54","1","4,25,42","25"
218,"4,6,8,14,17,19,20,25,28,30,31,32,33,34,35,40,41,42,43,46,52,53,54,55","1","43",""
219,"3,4,6,8,14,17,19,20,24,25,28,30,31,33,35,37,40,41,42,46,52,53,54","1","3,20,37",""
220,"32,39,50,55","1","39",""
221,"3,4,6,8,14,17,19,20,24,25,28,30,31,33,35,37,40,41,42,46,52,53,54","1","3,20",""
222,"3,4,6,8,10,14,17,19,20,25,28,30,31,33,40,41,42,46,52,53,54","1","31,33",""
223,"9,36,44,45,49,51","1","44,45",""
224,"4,6,8,14,17,19,20,25,28,30,31,33,40,41,42,46,52,53,54","1","8,52",""
225,"4,6,8,14,17,19,20,25,26,29,30,33,41,42,46,54","1","26","26"
226,"4,6,8,14,16,17,19,20,21,25,26,27,29,30,33,41,42,46,54","1","16,27","27"
227,"1,55,56","1","18,55,56",""
228,"4,6,8,14,17,19,20,25,28,30,31,33,40,41,42,46,52,53,54","1","6,52",""
229,"11,55","1","23,48",""
230,"3,4,6,8,14,17,19,20,24,25,28,30,31,33,35,37,40,41,42,46,52,53,54","1","40",""
231,"32,34,43,50,55","1","32",""
232,"4,6,8,10,14,17,19,20,25,28,30,31,33,40,41,42,46,52,53,54","1","19,28","28"
233,"4,6,8,10,14,17,19,20,25,28,30,31,33,40,41,42,46,52,53,54","1","31",""
234,"4,6,8,10,14,17,19,20,25,28,30,31,33,40,41,42,46,52,53,54","1","19,28",""
235,"4,12,17,21,29,30,41,42,49","1","29","29"
236,"4,6,8,14,17,19,20,24,25,28,30,31,32,33,34,35,40,41,42,43,46,52,53,54,55","1","35",""
237,"4,6,8,14,17,19,20,25,26,30,33,41,42,46,54","1","26,30,41",""
238,"7,9,45","1","7,9,38",""
239,"3,4,6,8,14,17,19,20,24,25,28,30,31,33,35,37,40,41,42,46,52,53,54","1","3,20,37",""
240,"4,12,17,21,22,29,30,41,42,49","1","12,21,29",""
241,"1,11,55,56","1","1",""
242,"1,55,56","1","1,18",""
243,"1,5,11,55,56","1","5,11",""
244,"4,6,8,14,17,19,20,25,28,30,31,33,40,41,42,46,52,53,54","1","6,8,52",""
245,"7,9,45","1","7,38",""
246,"1,5,11,55,56","1","5",""
247,"4,6,8,10,14,17,19,20,25,28,30,31,33,40,41,42,46,52,53,54","1","17,46",""
248,"1,55,56","1","18,55",""
249,"1,55,56","1","18,55",""
250,"13,32,39,50,55","1","13,39",""
251,"4,6,8,14,17,19,20,25,26,30,33,41,42,46,54","1","30","30"
252,"4,6,8,14,17,19,20,25,28,30,31,33,40,41,42,46,52,53,54","1","6",""
253,"32,39,50,55","1","39",""
254,"4,6,8,14,17,19,20,25,26,30,33,41,42,46,54","1","4",""
255,"4,12,17,21,22,29,30,41,42,49","1","12,21",""
256,"4,6,8,10,14,17,19,20,25,28,30,31,33,40,41,42,46,52,53,54","1","14,31",""
257,"1,5,11,55,56","1","5",""
258,"2,3,4,6,8,14,17,19,20,24,25,28,30,31,32,33,35,37,40,41,42,43,46,52,53,54,55","1","2,24",""
259,"4,6,8,10,14,17,19,20,25,28,30,31,33,40,41,42,46,52,53,54","1","31,33","31"
260,"9,22,36,44,45,49,51","1","44,45",""
261,"3,4,6,8,14,17,19,20,24,25,28,30,31,33,35,37,40,41,42,46,52,53,54","1","54",""
262,"55,56","1","56",""
263,"12,21,22,49","1","22",""
264,"4,6,8,10,14,17,19,20,25,28,30,31,33,40,41,42,46,52,53,54","1","10,28,53",""
265,"11,13,39,55","1","13,48",""
266,"4,6,8,14,17,19,20,25,28,30,31,32,33,34,35,40,41,42,43,46,52,53,54,55","1","43",""
267,"2,3,4,6,8,14,17,19,20,24,25,28,30,31,32,33,35,37,40,41,42,43,46,52,53,54,55","1","2,24",""
268,"2,3,4,6,8,14,17,19,20,24,25,28,30,31,32,33,35,37,40,41,42,43,46,52,53,54,55","1","2,24",""
269,"4,6,8,14,17,19,20,25,28,30,31,33,40,41,42,46,52,53,54","1","8",""
270,"4,6,8,14,17,19,20,25,26,30,33,41,42,46,54","1","30,41",""
271,"15,32,39,50,55","1","15,32,50",""
272,"15,32,39,50,55","1","15,50",""
273,"11,13,39,55","1","13",""
274,"1,5,11,55","1","5,11",""
275,"4,6,8,10,14,17,19,20,25,28,30,31,33,40,41,42,46,52,53,54","1","10,28",""
276,"4,6,8,10,14,17,19,20,25,28,30,31,33,40,41,42,46,52,53,54","1","10,28",""
277,"15,32,34,43,50,55","1","15,32",""
278,"3,4,6,8,14,17,19,20,24,25,28,30,31,33,35,37,40,41,42,46,52,53,54","1","3,20",""
279,"2,3,4,6,8,14,17,19,20,24,25,28,30,31,32,33,35,37,40,41,42,43,46,52,53,54,55","1","2,35",""
280,"32,34,43,50,55","1","32","32"
281,"11,55","1","48",""
282,"4,6,8,14,17,19,20,25,30,33,41,42,46,54","1","42",""
283,"4,6,8,14,17,19,20,25,28,30,31,33,40,41,42,46,52,53,54","1","6,52",""
284,"9,36,44,45,49,51","1","44,45",""
285,"3,4,6,8,10,14,17,19,20,25,28,30,31,33,35,40,41,42,46,52,53,54","1","33","33"
286,"7,9,45,47","1","9",""
287,"4,6,8,10,14,17,19,20,25,28,30,31,33,40,41,42,46,52,53,54","1","19,46",""
288,"4,6,8,10,14,17,19,20,25,28,30,31,33,40,41,42,46,52,53,54","1","14",""
289,"4,6,8,14,17,19,20,25,26,30,33,41,42,46,54","1","26,30,41",""
290,"3,4,6,8,14,17,19,20,25,28,30,31,33,35,37,40,41,42,46,52,53,54","1","33",""
291,"7,9,45","1","9,38",""
292,"7,9,45,47","1","9",""
293,"32,39,50,55","1","39,50",""
294,"4,6,8,14,17,19,20,25,28,30,31,33,40,41,42,46,52,53,54","1","8",""
295,"21,22,45,49","1","22,49",""
296,"4,6,8,10,14,17,19,20,25,28,30,31,33,40,41,42,46,52,53,54","1","10,53",""
297,"4,6,8,14,17,19,20,25,30,32,33,34,35,41,42,43,46,50,54,55","1","34","34"
298,"4,6,16,17,19,21,29,30,33,41,42,46","1","16,29",""
299,"3,4,6,8,14,17,19,20,24,25,28,30,31,33,35,37,40,41,42,46,52,53,54","1","54",""
300,"9,36,45,47,49,51","1","45,51",""
301,"7,9,36,45,47","1","47",""
302,"4,6,8,10,14,17,19,20,25,28,30,31,33,40,41,42,46,52,53,54","1","14,53",""
303,"4,6,8,10,14,17,19,20,25,28,30,31,33,40,41,42,46,52,53,54","1","14",""
304,"3,4,6,8,14,17,19,20,24,25,28,30,31,33,35,37,40,41,42,46,52,53,54","1","20,37",""
305,"4,6,8,14,17,19,20,24,25,28,30,31,32,33,34,35,40,41,42,43,46,52,53,54,55","1","35","35"
306,"1,55,56","1","55,56",""
307,"4,6,8,10,14,17,19,20,25,28,30,31,33,40,41,42,46,52,53,54","1","14,53",""
308,"4,6,8,14,17,19,20,25,26,30,33,41,42,46,54","1","4,25",""
309,"15,32,34,43,50,55","1","15,32",""
310,"4,6,8,14,17,19,20,25,26,29,30,33,41,42,46,54","1","26,41",""
311,"4,6,8,10,14,17,19,20,25,28,30,31,33,40,41,42,46,52,53,54","1","17,46",""
312,"9,36,45,47,49,51","1","36,51",""
313,"7,9,45","1","7,9,38",""
314,"1,55,56","1","1,18",""
315,"32,39,50,55","1","39,50",""
316,"2,3,4,6,8,14,17,19,20,24,25,28,30,31,32,33,35,37,40,41,42,43,46,52,53,54,55","1","2,24",""
317,"4,6,8,10,14,17,19,20,25,28,30,31,33,40,41,42,46,52,53,54","1","17",""
318,"4,12,17,21,22,29,30,41,42,49","1","12,21",""
319,"4,12,17,21,22,29,30,41,42,49","1","12,22",""
320,"4,6,8,14,17,19,20,21,25,26,27,29,30,33,41,42,46,54","1","26,27",""
321,"4,6,8,10,14,17,19,20,25,28,30,31,33,40,41,42,46,52,53,54","1","14,31",""
322,"2,3,4,6,8,14,17,19,20,24,25,28,30,31,32,33,34,35,40,41,42,43,46,52,53,54,55","1","2,35",""
323,"3,4,6,8,14,17,19,20,24,25,28,30,31,33,35,37,40,41,42,46,52,53,54","1","3,20",""
324,"4,6,8,14,17,19,20,25,26,30,33,41,42,46,54","1","26,41",""
325,"1,55,56","1","1,18",""
326,"4,6,8,14,17,19,20,24,25,28,30,31,32,33,34,35,40,41,42,43,46,52,53,54,55","1","43",""
327,"4,6,8,10,14,17,19,20,25,28,30,31,33,40,41,42,46,52,53,54","1","31",""
328,"3,4,6,8,14,17,19,20,24,25,28,30,31,33,35,37,40,41,42,46,52,53,54","1","54",""
329,"4,6,8,10,14,17,19,20,25,28,30,31,33,40,41,42,46,52,53,54","1","17",""
330,"4,6,8,14,16,17,19,20,21,25,26,27,29,30,33,41,42,46,54","1","16,26,27",""
331,"4,6,8,14,17,19,20,25,28,30,31,33,40,41,42,46,52,53,54","1","8",""
332,"4,6,8,14,17,19,20,25,28,30,31,32,33,34,35,40,41,42,43,46,52,53,54,55","1","34,43",""
333,"7,9,45","1","7,38",""
334,"22,44,45,49","1","44,49",""
335,"7,9,36,45,47","1","47",""
336,"7,9,45,47","1","9",""
337,"13,32,39,50,55","1","13,39",""
338,"2,3,4,6,8,14,17,19,20,24,25,28,30,31,32,33,35,37,40,41,42,43,46,52,53,54,55","1","2,24",""
339,"4,6,8,10,14,17,19,20,25,28,30,31,33,40,41,42,46,52,53,54","1","19",""
340,"9,22,36,44,45,49,51","1","44,45",""
341,"4,6,8,10,14,17,19,20,25,28,30,31,33,40,41,42,46,52,53,54","1","10,28",""
342,"4,6,8,10,14,17,19,20,25,28,30,31,33,40,41,42,46,52,53,54","1","19",""
343,"4,12,17,21,22,29,30,41,42,49","1","12,21",""
344,"4,6,8,10,14,17,19,20,25,28,30,31,33,40,41,42,46,52,53,54","1","17,46",""
345,"4,6,8,14,17,19,20,25,28,30,31,33,40,41,42,46,52,53,54","1","6,17",""
346,"3,4,6,8,14,17,19,20,24,25,28,30,31,33,35,37,40,41,42,46,52,53,54","1","40,54",""
347,"3,4,6,8,14,17,19,20,24,25,28,30,31,33,35,37,40,41,42,46,52,53,54","1","40,54",""
348,"7,9,36,45,47","1","47",""
349,"4,6,8,14,17,19,20,25,28,30,31,33,40,41,42,46,52,53,54","1","8,52",""
350,"3,4,6,8,14,17,19,20,24,25,28,30,31,33,35,37,40,41,42,46,52,53,54","1","40",""
351,"4,6,8,10,14,17,19,20,25,28,30,31,33,40,41,42,46,52,53,54","1","10,28",""
352,"13,32,39,50,55","1","13,39",""
353,"3,4,6,8,14,17,19,20,24,25,28,30,31,33,35,37,40,41,42,46,52,53,54","1","3,20",""
354,"4,12,17,21,22,29,30,41,42,49","1","12,21",""
355,"9,36,45,47,49,51","1","36,47","36"
356,"3,4,6,8,14,17,19,20,24,25,28,30,31,33,35,37,40,41,42,46,52,53,54","1","3,20,37",""
357,"7,9,45","1","9,38",""
358,"3,4,6,8,10,14,17,19,20,25,28,30,31,33,35,40,41,42,46,52,53,54","1","31,33",""
359,"1,11,55,56","1","1",""
360,"3,4,6,8,10,14,17,19,20,25,28,30,31,33,35,40,41,42,46,52,53,54","1","31,33",""
361,"4,6,8,14,17,19,20,25,28,30,31,33,40,41,42,46,52,53,54","1","6,52",""
362,"3,4,6,8,14,17,19,20,24,25,28,30,31,33,35,37,40,41,42,46,52,53,54","1","20,37,40","37"
363,"4,6,8,10,14,17,19,20,25,28,30,31,33,40,41,42,46,52,53,54","1","46",""
364,"4,6,8,10,14,17,19,20,25,28,30,31,33,40,41,42,46,52,53,54","1","14",""
365,"1,11,55,56","1","1",""
