row,ensembles,super_ensembles,low_confidence_ensembles,seed_of
164,"42,46,66","2","67",""
165,"10,13,15","1","13,15",""
166,"10,20,22,24","1","24,51",""
167,"1,6,10,57","1","1,6,57",""
168,"10,57,62","1","57,62",""
169,"17,22","1","19","19"
170,"42,44,46,66","2","2,26,44",""
171,"10,11,15,37","1","11,15,37",""
172,"6,10,29","1","6,29",""
173,"10,20,22,24","1","20","20"
174,"8,10,22,30,47","1","8,47",""
175,"5,10,21,22,30,34","1","5,10,21,34","21"
176,"42,46,66","2","66",""
177,"10,22,24","1","4,22","22"
178,"8,10,22,23,59","1","8,23,59","23"
179,"10,20,22,24,30,40","1","40,56",""
180,"54","","50,54",""
181,"42,46,66","2","12,66",""
182,"42,46,66","2","7",""
183,"35,42,46,66","2","32,35,60",""
184,"10,13,15,29","1","13,15,29",""
185,"42,46,54,66","2","43,50,54,64",""
186,"42,46,66","2","60,67",""
187,"42,44,46,66","2","16,26,44",""
188,"10,20,22,24","1","24","24"
189,"17,22,24","1","25,69",""
190,"42,46,66","2","33",""
191,"42,46,66","2","33",""
192,"42,46,66","2","60,67",""
193,"17,22,24,68","1","25","25"
194,"3,42,44,46,66","2","3,44",""
195,"1,6,10,13,29","1","1,6,13,29",""
196,"17,22,68","1","27,68",""
197,"42,46,66","2","31",""
198,"5,10,20,22,24,30,38","1","5,38",""
199,"42,46,66","2","2,26","26"
200,"10,20,22,24","1","20,36,51",""
201,"42,46,66","2","32",""
202,"22,24","1","22,39",""
203,"5,10,21,22,24,30,47","1","5,21,47",""
204,"1,6,10,13,29","1","1,6,13,29",""
205,"35,42,46,66","2","32,35",""
206,"42,46,66","2","2,26",""
207,"17,22,68","1","27","27"
208,"10,48,55","1","48,55",""
209,"10,13,15,29","1","13,15,29",""
210,"42,46,66","2","31,49",""
211,"42,46,66","2","7,28,61",""
212,"17,22,24","1","25,69",""
213,"42,46,65,66","2","49,65",""
214,"42,46,66","2","12",""
215,"42,46,66","2","28,61","28"
216,"10,20,22,24","1","24,36,51",""
217,"29","1","29","29"
218,"10,57,62","1","57,62",""
219,"17,22,68","1","17,19",""
220,"10,22,24","1","4,24",""
221,"10,11,15,37","1","11,15,37",""
222,"42,46,65,66","2","42,46,65",""
223,"10,20,22,24,30","1","30","30"
224,"17,22,53,68","1","53",""
225,"42,46,66","2","60,67",""
226,"17,22,41,53,68","1","17,41,53",""
227,"42,46,66","2","31","31"
228,"10,20,22,24,30,40","1","40,56",""
229,"35,42,46,66","2","32,35,60","32"
230,"42,46,66","2","2,12,26,66",""
231,"42,46,66","2","28,61",""
232,"9,10,55,59","1","9,55,59",""
233,"17,22,68","1","27",""
234,"10,22,24","1","4,22",""
235,"10,22,24","1","4,22",""
236,"17,22,41,53,68","1","41,53",""
237,"42,46,66","2","33","33"
238,"34","1","34","34"
239,"42,46,65,66","2","42,65",""
240,"42,46,65,66","2","49,65",""
241,"10,20,22,24,30,38","1","30,38,56",""
242,"35","2","35","35"
243,"42,44,46,66","2","16,26,44",""
244,"17,22,68","1","27",""
245,"17,22,68","1","27",""
246,"10,20,22,24,30","1","30,56",""
247,"10,20,22,24","1","24,51",""
248,"10,20,22,24","1","20,36","36"
249,"10,20,22,24,30,38","1","30,38",""
250,"42,44,46,66","2","2,26,44",""
251,"42,46,66","2","12",""
252,"17,22,53,68","1","53,68",""
253,"42,46,66","2","2,26",""
254,"10,57,62","1","57,62",""
255,"10,22,52,59","1","10,52,59",""
256,"42,46,66","2","28,33",""
257,"42,46,54,66","2","43,50,54",""
258,"42,46,66","2","31",""
259,"3,42,46,66","2","3",""
260,"42,46,65,66","2","46,49,65",""
261,"17,22,24","1","39,69",""
262,"10,11,15,37","1","11,15,37","37"
263,"10,20,22,24,30,38","1","30,38","38"
264,"35,42,46,66","2","35,60,67",""
265,"17,22,41,53,68","1","17,41,53",""
266,"17,22,24,68","1","25,69",""
267,"10,11,22,24","1","11",""
268,"8,10,11,22,37","1","8,11,37",""
269,"10,48,55,58","1","48,55,58",""
270,"17,22,68","1","68",""
271,"10,20,22,24,30","1","30,56",""
272,"42,46,66","2","7,42,61",""
273,"10,22,24","1","4",""
274,"35,42,46,66","2","32,35,60",""
275,"17,18,22,41,68","1","18,41",""
276,"10,20,22,24","1","36,51",""
277,"3,42,46,66","2","3",""
278,"42,46,66","2","31",""
279,"42,46,54,66","2","50,54",""
280,"42,46,54,66","2","43,50,54,64",""
281,"42,46,54,66","2","50,54",""
282,"42,46,65,66","2","14,46,49,65",""
283,"35,42,46,66","2","32,35",""
284,"42,46,66","2","67",""
285,"6,10,29","1","6,29",""
286,"42,44,46,66","2","16,44",""
287,"42,46,65,66","2","42,46,65",""
288,"22,24","1","39,69","39"
289,"9,10,55,59","1","9,55,59",""
290,"10,20,22,24,30,40","1","20,40","40"
291,"3,42,46,66","2","3,16",""
292,"10,22,24","1","4,22",""
293,"5,10,20,22,24,30,38","1","5,38",""
294,"10,20,22,24,30,38","1","30,38",""
295,"10,20,22,24,30,40","1","20,36,40",""
296,"9,10,59,63","1","9,59,63",""
297,"9,10,55","1","9,55",""
298,"10,22,24","1","4,22",""
299,"17,22,41,68","1","41","41"
300,"10,20,22,24","1","20,36,51",""
301,"10,52,59","1","10,52,59",""
302,"42,46,54,66","2","43,50,54",""
303,"6,10,57","1","6,57",""
304,"42,46,66","2","67",""
305,"17,22,68","1","25,27",""
306,"10,15,37","1","15,37",""
307,"35,42,46,66","2","35,60",""
308,"17,22,68","1","27,68",""
309,"42,46,66","2","7,28,61",""
310,"17,18,22,68","1","18,19",""
311,"42,46,66","2","28,33",""
312,"17,22","1","19",""
313,"17,22","1","19",""
314,"10,62","1","62",""
315,"10,57,62","1","57,62",""
316,"42,46,66","2","42","42"
317,"5,10,20,22,24,30,38","1","5,38",""
318,"42,46,66","2","31,45",""
319,"42,46,54,66","2","43,50,54,64","43"
320,"42,46,65,66","2","14,42,46,65",""
321,"1,6,10,57","1","1,6,57",""
322,"1,10,58,62","1","1,58,62",""
323,"42,46,66","2","33,67",""
324,"42,46,66","2","28",""
325,"3,42,46,66","2","3",""
326,"17,22,24","1","39,69",""
327,"22,24","1","22,39",""
328,"35,42,46,66","2","35,60",""
329,"5,10,22,24,30,47","1","5,47",""
330,"42,46,66","2","2,26,66",""
331,"1,10,13,58","1","1,13,58",""
332,"10,20,22,24,30,40","1","20,40",""
333,"17,22,53,68","1","53,68",""
334,"8,10,21,22,30,47,52","1","8,21,47,52",""
335,"10,34,59","1","10,34,59",""
336,"42,44,46,66","2","16,44","44"
337,"42,46,66","2","12",""
338,"1,10,58","1","1,58",""
339,"42,46,66","2","28,33",""
340,"42,46,66","2","43,45,64","45"
341,"17,22,68","1","27,68",""
342,"8,10,22,24,30,47","1","8,47",""
343,"10,20,22,24,30,38,47","1","38,47",""
344,"10,13,15,29","1","13,15,29",""
345,"17,22,24","1","25,69",""
346,"42,46,65,66","2","14,46,49,65","46"
347,"10,22,24","1","4,24",""
348,"10,22,24,30,47","1","47","47"
349,"42","2","31,64",""
350,"42,46,66","2","67",""
351,"42,46,66","2","43,45",""
352,"10,22,24","1","4,24",""
353,"9,10,55","1","9,55",""
354,"10,20,22,24,40","1","36,40",""
355,"10,62","1","62",""
356,"42,46,66","2","31,45,64",""
357,"10,48,58,63","1","48,58,63",""
358,"8,10,11,22,30","1","8,11",""
359,"42,46,66","2","2,26,66",""
360,"10,57,62","1","57,62",""
361,"3,42,44,46,66","2","3,16,44",""
362,"9,10,48,55,58,63","1","9,48,55,58,63",""
363,"10,63","1","63",""
364,"5,10,20,22,24,30,38,47","1","5,38,47",""
365,"22,24","1","22,39",""
366,"42,46,66","2","7,61",""
367,"17,22,24","1","25,69",""
368,"17,22","1","19",""
369,"10,21,34","1","10,21,34",""
370,"10,20,22,24,30,38","1","38",""
371,"9,10,48,55","1","9,48,55","48"
372,"42,46,66","2","45",""
373,"10,22,23,52","1","23,52",""
374,"10,48,58,62","1","48,58,62",""
375,"10,21,22,30,34","1","10,21,34",""
376,"42,46,66","2","7,42,61",""
377,"42,46,66","2","14,49","49"
378,"42,46,54,66","2","50,54","50"
379,"10,20,22,24","1","24,51","51"
380,"10,20,22,24","1","36,51",""
381,"10,57,62","1","57,62",""
382,"17,22,53,68","1","17,53",""
383,"42,46,66","2","2,26,66",""
384,"10,20,22,24","1","24,51",""
385,"9,10,34","1","9,10,34",""
386,"1,10,13,58","1","1,13,58",""
387,"10,21,22,30,47,52","1","21,47,52","52"
388,"17,22,53,68","1","53,68","53"
389,"10,20,22,24","1","24,51",""
390,"9,10,55,59","1","9,55,59",""
391,"17,22,24,68","1","25,27",""
392,"42,46,66","2","33,67",""
393,"42,46,66","2","28",""
394,"54","","54","54"
395,"10,20,22,24,30","1","56",""
396,"42,46,65,66","2","14,46,49,65",""
397,"35,42,46,66","2","32,35",""
398,"3,42,44,46,66","2","3,16,44",""
399,"10,22,24","1","4,22",""
400,"17,22,53,68","1","53",""
401,"10,20,22,24,30,40","1","20,40,56",""
402,"42,46,66","2","31,45,64",""
403,"42,46,66","2","7,42,61",""
404,"17,22,68","1","27",""
405,"42,46,66","2","12,66",""
406,"3,42,44,46,66","2","3,16,44",""
407,"42,46,66","2","14,31,49",""
408,"10,55","1","55","55"
409,"10,20,22,24,30","1","30,56","56"
410,"42,46,65,66","2","65",""
411,"42,46,66","2","31,45",""
412,"10,57,62","1","57,62","57"
413,"10,20,22,24,30,40","1","20,40,56",""
414,"17,18,22,41,68","1","17,18,41",""
415,"10,20,22,24,30","1","30,56",""
416,"10,20,22,24,30,38","1","38",""
417,"8,10,20,22,24,30,47","1","8,47",""
418,"17,22,24,68","1","25",""
419,"17,22,41,53,68","1","41,53",""
420,"42,46,54,66","2","43,50,54",""
421,"10,13,29","1","13,29",""
422,"10,20,22,24","1","51",""
423,"42,46,66","2","33,67",""
424,"1,10,13,58","1","1,13,58",""
425,"10,48,58","1","48,58","58"
426,"6,10,57","1","6,57",""
427,"10,63","1","63",""
428,"10,57,62","1","57,62",""
429,"35,42,46,66","2","32,35",""
430,"9,10,59","1","9,10,59","59"
431,"8,10,22,23,52","1","8,23,52",""
432,"35,42,46,66","2","35,60","60"
433,"42,46,66","2","61","61"
434,"10,62","1","62","62"
435,"3,42,44,46,66","2","3,16,44",""
436,"10,63","1","63","63"
437,"42,46,54,66","2","50,54",""
438,"42,46,54,66","2","43,50,54,64",""
439,"17,22,68","1","27,68",""
440,"35,42,46,66","2","32,35,60",""
441,"10,20,22,24,30","1","30",""
442,"10,22,24","1","4,22",""
443,"42,46,66","2","64","64"
444,"42,46,66","2","33,67",""
445,"17,22,41,68","1","17,41",""
446,"42,46,66","2","33",""
447,"10,21,22,30,34,52","1","10,21,34,52",""
448,"17,18,22,41,68","1","17,18,41",""
449,"42,46,66","2","14,46,49",""
450,"17,22,24","1","25",""
451,"42,46,66","2","14,46,49",""
452,"42,46,65,66","2","65","65"
453,"35,42,46,66","2","32,35,60",""
454,"10,23,37,63","1","23,37,63",""
455,"10,48,55","1","48,55",""
456,"10,22,23,52,59","1","23,52,59",""
457,"42,46,66","2","2,12,66","66"
458,"3,42,44,46,66","2","3,44",""
459,"22,24","1","39",""
460,"10,20,22,24,30","1","30,56",""
461,"10,62","1","62",""
462,"42,46,66","2","7,61",""
463,"42,46,66","2","31,45,64",""
464,"10,20,22,24,30","1","56",""
465,"8,10,11,22,37","1","8,11,37",""
466,"10,11,23,37","1","11,23,37",""
467,"10,20,22,24,30,40","1","20,40",""
468,"1,6,10,57","1","1,6,57",""
469,"17,22,24","1","39,69",""
470,"10,48,58","1","48,58",""
471,"10,57,62","1","57,62",""
472,"10,23,37,59,63","1","23,37,59,63",""
473,"42,46,66","2","2,12,66",""
474,"42,46,66","2","67","67"
475,"22,24","1","39,69",""
476,"17,22,68","1","27,68",""
477,"10,15,37","1","15,37",""
478,"42,46,66","2","14,42,46",""
479,"35,42,46,66","2","32,35",""
480,"5,10,20,22,24,30,38,47","1","5,38,47",""
481,"42,46,66","2","14,42",""
482,"42,44,46,66","2","16,26,44",""
483,"17,18,22,68","1","18,19",""
484,"10,20,22,24","1","36,51",""
485,"42,46,66","2","28",""
486,"10,23,37,63","1","23,37,63",""
487,"17,22,68","1","27,68",""
488,"1,10,13,58","1","1,13,58",""
489,"17,22,68","1","68","68"
490,"3,42,46,66","2","3,16,32",""
491,"42,46,66","2","28",""
492,"42,46,54,66","2","50,54",""
493,"17,22,24","1","69","69"
494,"42,46,65,66","2","14,42,46,49,65",""
495,"17,18,22,68","1","18,19",""
496,"10,22,24","1","4,22",""
497,"3,42,44,46,66","2","3,16,44",""
498,"42,46,66","2","33",""
499,"5,10,21,22,30,34","1","5,10,21,34",""
500,"6,10,13,29","1","6,13,29",""

