row,ensembles,super_ensembles,low_confidence_ensembles,seed_of
110,"1,8,9,11,12,15,16,17,19,21,23,26,32,35,39,41,45,46,51,54,57,62,68,69,71,75,77","1","21",""
111,"8,11,17,19,23,30,32,39,46,51,54,61,62,68,69","1","30,51,61",""
112,"8,11,17,19,23,32,36,39,46,51,54,60,62,64,68,69","1","36,60",""
113,"1,8,9,11,12,15,16,17,19,23,26,32,39,46,51,54,57,62,64,68,69","1","62,68",""
114,"1,8,9,11,12,14,15,16,17,18,19,23,26,32,35,39,41,45,46,51,54,57,62,66,68,69,71,75","1","14,18,66","18"
115,"1,8,9,11,12,15,16,17,19,23,26,32,39,41,45,46,51,54,57,62,68,69","1","19,32",""
116,"1,8,9,10,11,12,15,16,17,19,26,27,31,35,39,45,51,57,67,68,69,71,77","1","26,31,77",""
117,"1,4,8,9,11,12,15,16,17,19,26,27,35,39,45,51,54,57,62,68,69,71,75,77","1","4,75",""
118,"1,8,9,11,12,15,16,17,19,23,26,32,39,41,45,46,51,54,57,62,68,69,72","1","69,72",""
119,"1,8,9,11,12,15,16,17,19,23,26,32,39,41,45,46,51,54,56,57,62,68,69,72","1","17,56,72",""
120,"1,8,9,11,12,15,16,17,19,23,26,32,39,41,45,46,51,54,57,62,68,69","1","19","19"
121,"1,4,8,9,10,11,12,15,16,17,19,25,26,27,35,39,45,51,54,57,67,68,69,70,71,75,77","1","1,4,12,70",""
122,"8,11,17,19,23,24,32,39,46,51,54,59,61,62,68,69","1","24,28,59,61",""
123,"8,11,17,19,39,54,62,68,69","1","39",""
124,"1,8,9,11,12,15,16,17,19,25,26,27,35,45,51,57,67,68,69,70,71,77","1","15,57,70,71",""
125,"1,8,9,11,12,14,15,16,17,18,19,23,26,32,35,39,45,46,51,54,57,62,66,68,69,71,75","1","14,18,66",""
126,"8,11,17,19,23,24,32,39,46,51,54,62,68,69","1","24,54",""
127,"1,8,9,11,12,15,16,17,19,23,26,32,39,41,46,51,54,57,62,64,68,69,76","1","68,76",""
128,"1,9,10,11,12,15,16,17,25,26,27,31,35,47,57,67,71,77","1","26,31,47,67",""
129,"1,9,12,15,16,25,26,27,35,43,57,67,71,77","1","43",""
130,"1,3,8,9,11,12,15,16,17,19,26,35,45,46,51,54,57,65,68,69,71,75,77","1","3,65,75",""
131,"1,8,9,11,12,15,16,17,19,21,23,26,32,35,39,40,41,45,46,51,54,57,62,68,69,71,75,77","1","21,40",""
132,"1,8,9,10,11,12,15,16,17,19,21,23,26,32,35,39,41,45,46,51,54,57,62,68,69,71,75,77","1","21",""
133,"1,10,12,16,20,39,57,71,77","1","20","20"
134,"1,8,9,10,12,15,16,25,26,27,35,57,67,71,77","1","12,71",""
135,"1,8,9,11,12,13,15,16,17,19,23,26,32,39,46,51,54,57,59,61,62,68,69","1","13,28,59,61",""
136,"1,8,9,10,11,12,15,16,17,19,25,26,27,35,51,57,67,69,70,71,77","1","1,15,27,70",""
137,"8,9,11,17,19,23,26,32,39,46,51,54,61,62,68,69","1","51,61",""
138,"1,8,9,11,12,13,15,16,17,19,23,26,32,39,46,51,54,57,61,62,68,69","1","13,51,61",""
139,"1,2,8,9,11,12,15,16,17,19,23,26,32,34,35,39,45,46,51,54,57,63,68,69,71,75,77","1","2,34,35,63",""
140,"1,8,9,11,12,15,16,17,19,23,26,32,39,41,45,46,51,54,56,57,68,69,72","1","56,72",""
141,"1,9,12,15,16,25,26,27,57,71,77,78","1","57,78",""
142,"7,8,11,17,19,23,30,32,39,46,51,54,58,62,68,69","1","7,30,51,58",""
143,"1,4,8,9,11,12,15,16,17,19,21,23,26,32,35,39,41,45,46,51,54,57,62,68,69,71,75,77","1","4,21","21"
144,"1,9,12,15,16,25,26,27,57,71,77","1","57",""
145,"1,9,12,15,16,25,26,27,35,38,57,67,71,77","1","25,27,38",""
146,"8,11,17,19,23,24,32,39,46,51,54,62,68,69","1","11,24,54",""
147,"1,8,9,11,12,15,16,17,19,23,26,32,39,41,45,46,51,54,57,68,69,72","1","23,72",""
148,"1,8,9,11,12,15,16,17,19,23,26,32,34,35,39,45,46,51,54,55,57,63,68,69,71,75,77","1","34,55,63",""
149,"8,11,17,19,23,32,36,39,46,51,54,62,64,68,69","1","36,64",""
150,"1,9,10,12,15,16,20,25,26,27,35,39,57,67,71,77","1","10,20,26,77",""
151,"1,9,12,15,16,25,26,27,35,43,57,67,71,77","1","25,27,43",""
152,"7,8,11,17,19,23,30,32,39,46,51,54,58,62,68,69","1","7,30,58",""
153,"8,11,17,19,23,24,32,39,46,51,54,62,68,69","1","24,54",""
154,"8,11,17,19,23,32,33,36,39,46,51,54,60,62,64,68,69","1","33,36,60",""
155,"1,9,10,12,15,16,25,26,27,35,38,57,67,71,77","1","38,67",""
156,"8,11,17,19,23,32,33,39,46,51,54,62,64,68,69,76","1","33,52,64,76",""
157,"1,6,8,9,11,12,15,16,17,19,23,26,32,39,41,45,46,51,54,56,57,68,69,72","1","6,17,46,56",""
158,"1,8,9,11,12,15,16,17,19,23,26,29,32,39,41,46,51,54,57,68,69","1","29,41",""
159,"1,8,9,11,12,15,16,17,19,22,23,26,32,35,39,42,45,46,51,54,57,68,69,71,75,77","1","9,22","22"
160,"8,11,17,19,23,32,33,36,39,46,51,54,60,62,64,68,69","1","33,36,60",""
161,"8,11,17,19,39,41,46,51,54,62,68,69,76","1","76",""
162,"1,9,12,15,16,25,26,27,35,57,71,77,78","1","57,78",""
163,"1,5,9,10,12,15,16,25,26,27,35,47,57,67,71,77","1","5,16,47",""
164,"1,3,8,9,11,12,15,16,17,19,25,26,27,35,45,51,54,57,68,69,70,71,75,77","1","3,70",""
165,"8,11,17,19,23,32,39,46,49,51,54,59,62,68,69","1","49,59",""
166,"1,8,9,11,12,15,16,17,19,23,26,32,39,41,45,46,51,54,57,62,68,69,72","1","23,69","23"
167,"1,8,9,11,12,15,16,17,19,23,26,32,35,39,45,46,51,54,55,57,63,68,69,71,75,77","1","55,63",""
168,"1,8,9,11,12,15,16,17,19,23,26,32,39,41,46,51,54,57,62,68,69","1","8",""
169,"1,9,10,12,15,16,25,26,27,35,38,57,67,71,77","1","25,38,67",""
170,"1,8,9,11,12,15,16,17,19,22,23,26,32,35,42,45,46,51,54,57,68,69,71,75,77","1","22,42",""
171,"8,11,17,19,23,24,32,39,46,51,54,59,62,68,69","1","11,24,28,54,59","24"
172,"1,9,10,12,15,16,25,26,27,35,38,57,67,71,77","1","25,38,67","25"
173,"1,9,10,11,12,15,16,17,25,26,27,35,39,57,67,71,77","1","10,26","26"
174,"8,11,17,19,23,32,39,46,51,54,58,61,62,68,69","1","11,51,58,61",""
175,"1,8,9,11,12,15,16,17,19,21,23,26,32,35,39,45,46,51,54,57,62,68,69,71,75,77","1","9,21,75",""
176,"1,6,8,9,11,12,15,16,17,19,26,32,39,45,46,48,51,54,57,62,68,69","1","17,46,48",""
177,"1,8,9,11,12,15,16,17,19,23,26,32,39,41,46,51,54,57,68,69","1","41",""
178,"8,11,17,19,23,24,32,39,46,51,54,62,68,69","1","24,28,54",""
179,"1,8,9,11,12,15,16,17,19,22,23,26,32,35,39,42,45,46,50,51,54,57,68,69,71,75,77","1","9,22,42,45,50",""
180,"1,9,10,11,12,15,16,17,25,26,27,35,39,57,67,71,77","1","10,26",""
181,"1,8,9,11,12,15,16,17,19,21,23,26,32,35,39,40,41,45,46,51,54,57,62,68,69,71,75,77","1","21,40",""
182,"8,11,17,19,23,30,32,39,46,51,54,58,61,62,68,69","1","30,51,58,61",""
183,"1,2,8,9,11,12,15,16,17,19,22,23,26,32,35,39,42,45,46,51,54,57,68,69,71,75,77","1","2",""
184,"1,8,9,11,12,15,16,17,19,23,26,32,39,41,45,46,51,54,57,62,68,69,72","1","23,32,69,72",""
185,"1,9,10,12,15,16,25,26,27,35,47,57,67,71,77","1","16,47",""
186,"1,8,9,11,12,15,16,17,19,23,26,32,39,41,45,46,51,54,57,62,68,69","1","19,32",""
187,"8,9,11,17,19,23,32,39,46,51,54,62,64,68,69","1","52,64,68",""
188,"8,11,17,19,23,32,39,46,51,54,62,64,68,69","1","64",""
189,"1,3,8,9,11,12,15,16,17,19,26,35,45,46,51,54,57,68,69,71,75,77","1","3",""
190,"1,8,9,11,12,15,16,17,19,26,32,39,45,46,49,51,54,57,62,66,68,69","1","49,66",""
191,"1,4,8,9,10,11,12,15,16,17,19,26,27,35,39,45,51,54,57,67,68,69,71,75,77","1","1,4,77",""
192,"8,9,11,17,19,23,32,39,46,51,54,62,64,68,69,76","1","52,64,68,76",""
193,"1,6,8,9,11,12,15,16,17,19,23,26,32,39,41,45,46,48,51,54,56,57,62,68,69,72","1","6,17,46,48,56",""
194,"1,8,9,11,12,15,16,17,19,23,26,29,32,39,41,44,45,46,51,54,57,62,68,69,71","1","29,44",""
195,"1,9,10,11,12,15,16,17,25,26,27,31,35,57,67,71,77","1","26,31,67",""
196,"1,9,10,12,15,16,25,26,27,35,57,67,71,77","1","15,27,71","27"
197,"1,8,9,11,13,15,17,19,23,32,39,46,49,51,54,59,62,68,69","1","13,28,49,59","28"
198,"1,8,9,11,12,15,16,17,19,23,26,32,39,41,45,46,51,54,57,68,69","1","19,32",""
199,"7,8,11,17,19,23,32,39,46,51,54,60,62,64,68,69","1","7,60",""
200,"1,3,8,9,11,12,14,15,16,17,19,23,26,32,35,39,45,46,51,54,57,62,68,69,71,75","1","3,14",""
201,"1,8,9,11,12,15,16,17,19,23,26,29,32,39,41,44,45,46,51,53,54,57,68,69","1","29,44,53","29"
202,"1,5,9,10,12,15,16,25,26,27,35,47,57,67,71,77","1","5,16,47",""
203,"1,5,9,10,12,15,16,20,26,27,35,57,67,71,77","1","5,16,20",""
204,"1,6,8,9,11,12,15,16,17,19,23,26,32,39,45,46,51,54,57,68,69","1","6",""
205,"1,8,9,11,12,14,15,16,17,18,19,23,26,32,35,39,40,41,45,46,51,54,57,62,68,69,71,75","1","14,18,40",""
206,"1,9,12,15,16,25,26,27,57,67,71,77,78","1","78",""
207,"1,5,9,10,12,15,16,20,25,26,27,35,39,57,67,71,77","1","5,16,20",""
208,"8,11,17,39,54,62,68","1","39,62",""
209,"1,8,9,11,12,15,16,17,19,23,26,32,39,41,45,46,51,54,57,62,68,69,72","1","19,23,32",""
210,"1,6,8,9,11,12,15,16,17,19,23,26,32,39,41,45,46,51,54,56,57,62,68,69,72","1","17,46,56",""
211,"1,8,9,11,12,13,15,16,17,19,23,26,32,39,46,49,51,54,57,59,62,68,69","1","13,28,49,59",""
212,"8,9,11,17,19,23,26,32,39,46,51,54,61,62,68,69","1","51,61",""
213,"8,11,17,19,23,30,32,39,46,51,54,61,62,68,69","1","30,61,62",""
214,"1,8,9,11,12,15,16,17,19,23,26,32,34,35,39,45,46,51,54,55,57,63,68,69,71,75,77","1","34,35,55,63",""
215,"1,8,9,11,12,15,16,17,19,23,26,32,39,41,45,46,51,54,57,62,68,69","1","8",""
216,"8,11,17,19,23,30,32,39,46,51,54,61,62,64,68,69","1","30,61","30"
217,"8,9,11,12,15,16,17,19,23,26,32,39,46,51,54,57,62,64,68,69,76","1","68,76",""
218,"1,8,9,10,11,12,15,16,17,19,26,27,31,35,39,51,57,67,69,71,77","1","1,26,31,77","31"
219,"1,9,12,15,16,25,26,27,35,57,67,71,77","1","25",""
220,"1,8,9,10,11,12,15,16,17,19,23,26,29,32,39,41,44,45,46,51,53,54,57,62,68,69,71","1","29,44,53",""
221,"1,8,9,11,12,15,16,17,19,23,26,32,39,41,45,46,51,54,57,62,68,69,72","1","19,32,69","32"
222,"1,10,12,16,20,39,57,71,77","1","10,20",""
223,"1,8,11,15,17,19,23,32,39,46,49,51,54,62,68,69","1","28,49,54",""
224,"8,9,11,12,15,16,17,19,23,26,32,39,46,51,54,57,62,64,68,69,76","1","52,68,76",""
225,"1,8,9,11,12,15,16,17,19,26,32,39,45,46,48,51,54,57,62,66,68,69","1","48,66",""
226,"8,11,17,19,23,32,39,46,51,54,62,68,69","1","11,51",""
227,"1,6,8,9,11,12,15,16,17,19,23,26,32,39,41,45,46,51,54,56,57,68,69,72","1","56,72",""
228,"1,9,10,12,15,16,25,26,27,35,38,47,57,67,71,77","1","38,47,67",""
229,"1,8,9,11,12,15,16,17,19,22,23,26,32,35,42,45,46,50,51,54,57,68,69,71,73,75","1","42,50,73",""
230,"1,8,9,11,12,15,16,17,19,23,26,32,39,41,45,46,51,54,57,62,68,69,72","1","19,23,32,69",""
231,"1,9,12,15,16,25,26,27,35,57,71,77,78","1","57,78",""
232,"8,11,17,19,23,32,33,39,46,51,54,62,64,68,69","1","33,39","33"
233,"8,9,11,17,19,23,32,39,46,51,54,62,64,68,69,76","1","39,52,64,68,76",""
234,"1,8,9,11,12,15,16,17,19,23,26,32,34,35,39,45,46,51,54,57,68,69,71,75,77","1","34,35","34"
235,"1,2,8,9,11,12,15,16,17,19,22,23,26,32,34,35,39,45,46,51,54,57,63,68,69,71,75,77","1","2,34,63",""
236,"8,11,17,19,23,30,32,39,46,51,54,62,64,68,69","1","30,62,68",""
237,"1,8,9,11,12,15,16,17,19,23,26,32,39,41,45,46,51,54,57,68,69,72","1","23,32,69,72",""
238,"1,8,9,11,12,15,16,17,19,22,23,26,32,35,39,42,45,46,51,54,57,68,69,71,75,77","1","22,42",""
239,"1,8,9,10,11,12,15,16,17,19,23,26,32,35,39,45,46,51,54,57,68,69,71,74,75,77","1","35,74","35"
240,"1,8,9,11,12,15,16,17,19,22,23,26,32,35,39,42,45,46,51,54,57,68,69,71,75,77","1","22",""
241,"1,8,9,11,12,15,16,17,19,23,26,32,39,41,45,46,51,54,57,62,68,69,72","1","8,19,23,32,69",""
242,"7,8,11,17,19,23,30,32,39,46,51,54,58,62,68,69","1","7,30,58",""
243,"1,8,9,11,12,15,16,17,19,23,26,32,39,41,45,46,51,54,57,62,68,69,72","1","19,23,32,69",""
244,"8,11,17,19,23,32,36,39,46,51,54,62,64,68,69","1","36","36"
245,"1,9,12,15,16,25,26,27,57,71,77","1","57",""
246,"1,8,9,11,12,15,16,17,19,23,26,32,35,39,40,41,44,45,46,51,54,57,62,68,69,71,75","1","8,40,44",""
247,"1,8,9,11,12,15,16,17,19,23,26,32,39,41,45,46,51,54,57,62,68,69,72","1","8,23,69",""
248,"1,8,9,10,11,12,15,16,17,19,26,35,39,45,51,54,57,68,69,71,77","1","10,77",""
249,"1,8,9,11,12,14,15,16,17,19,21,23,26,32,35,39,40,41,45,46,51,54,57,62,68,69,71,75,77","1","14,21,40",""
250,"1,8,9,11,12,15,16,17,19,23,26,32,37,39,41,46,51,54,57,68,69","1","37,41","37"
251,"1,5,9,10,12,15,16,20,25,26,27,35,39,47,57,67,71,77","1","5,16,20,47",""
252,"1,9,10,12,15,16,25,26,27,35,38,57,67,71,77","1","38","38"
253,"1,2,8,9,11,12,15,16,17,19,23,26,32,34,35,39,45,46,51,54,55,57,63,68,69,71,75,77","1","2,34,35,55,63",""
254,"8,11,17,19,23,30,32,33,39,46,51,54,62,64,68,69","1","30,33,39,52",""
255,"1,8,9,11,12,15,16,17,19,22,23,26,32,35,39,42,45,46,51,54,57,68,69,71,75,77","1","9,22,45,75",""
256,"1,8,9,10,11,12,15,16,17,19,26,35,39,45,51,54,57,68,69,71,77","1","10,77",""
257,"8,11,17,19,23,32,39,46,51,54,58,62,68,69","1","11,58",""
258,"1,8,9,11,15,17,19,23,26,32,39,46,49,51,54,62,68,69","1","28,49",""
259,"1,9,10,12,15,16,25,26,27,35,47,57,67,71,77","1","47",""
260,"8,11,17,19,39,54,62,68,69","1","39","39"
261,"1,3,4,8,9,10,11,12,15,16,17,19,25,26,27,35,39,45,51,54,57,62,68,69,70,71,75,77","1","3,4,70",""
262,"1,8,9,11,12,15,16,17,19,23,26,32,35,39,40,41,45,46,51,54,57,62,68,69,71,75","1","40","40"
263,"1,8,9,11,12,15,16,17,19,23,26,29,32,39,41,46,51,54,57,68,69","1","29,41",""
264,"8,11,17,19,39,54,62,68,69","1","39",""
265,"1,5,9,10,12,15,16,25,26,27,35,57,67,71,77","1","5,16",""
266,"1,8,9,11,12,15,16,17,19,23,26,32,39,41,46,51,54,57,68,69","1","41","41"
267,"1,8,9,11,12,15,16,17,19,23,26,32,34,35,39,41,45,46,51,53,54,57,68,69,71,74,75,77","1","34,35,53,74",""
268,"1,8,9,11,12,15,16,17,19,22,23,26,32,35,42,45,46,50,51,54,57,65,68,69,71,73,75","1","42,45,50,65,73",""
269,"1,2,8,9,11,12,15,16,17,19,26,35,39,45,51,54,57,68,69,71,75,77","1","2,75",""
