row,ensembles,super_ensembles,low_confidence_ensembles,seed_of
36,"2,4,5,6,9,11,50,53,54,56,57,63,66,74","1","9,66",""
37,"2,4,5,6,50,54","1","6","6"
38,"2,4,5,6,7,11,48,50,54,57,73","1","7,50,73",""
39,"2,4,5,6,7,11,48,50,54,57","1","6,7,50","7"
40,"2,4,5,6,8,9,11,50,53,54,57,63,70","1","8,9,54",""
41,"2,4,5,6,7,9,11,48,50,53,54,57,73","1","7,9,50,54,73",""
42,"2,4,5,6,7,11,48,50,52,54,57,73","1","7,50,52,73",""
43,"2,4,5,6,7,11,48,50,52,54,57","1","6,7,52",""
44,"5,6,8,11,53,54,57,63,70,74","1","8,53",""
45,"2,4,5,6,7,9,11,48,50,53,54,57,73","1","7,9,50,54,73",""
46,"5,6,8,11,53,54,57,63,70","1","8,53",""
47,"2,4,5,6,7,11,12,48,50,52,54,57,73","1","7,52,73",""
48,"5,6,8,11,53,54,57,63,70,74","1","8,53,63","8"
49,"2,4,5,6,7,9,10,11,12,48,50,53,54,57,70,73","1","7,9,10,54,73",""
50,"2,4,5,6,9,11,50,53,54,57,70,74","1","9,54","9"
51,"2,4,5,6,9,10,11,12,48,50,53,54,57,70,73","1","9,10,54,73",""
52,"5,6,8,11,53,54,57,63,70","1","8,11,53",""
53,"5,6,8,11,53,54,57,63,70","1","8,53",""
54,"2,4,5,6,9,10,11,12,13,48,50,53,54,57,70,73","1","9,10,54,73",""
55,"2,5,6,9,10,11,48,50,53,54,57,63,70","1","9,10,11,54",""
56,"5,6,8,11,50,53,54,57,63,70","1","8,11",""
57,"2,4,5,6,10,11,12,35,48,50,52,53,54,57,73","1","10,52,73",""
58,"5,6,11,53,54,57,63,70","1","11,53,70",""
59,"2,4,5,6,10,11,12,13,35,48,50,52,53,54,57,73","1","10,52,73",""
60,"2,4,6,13,48,52,54,57,69","1","13,52,69",""
61,"2,4,5,6,10,11,12,13,14,48,50,53,54,57,68,70","1","10,14,57,68",""
62,"2,4,5,6,10,11,12,13,35,48,50,52,53,54,57,73","1","10,12,52,73",""
63,"2,4,5,6,9,10,11,12,28,35,48,50,53,54,57,59,68,70","1","9,10,68","10"
64,"5,6,10,11,12,14,31,35,48,53,54,57,68,70","1","10,14,57,68",""
65,"5,6,11,15,53,54,57,63,70","1","11,15,53,70","11"
66,"5,6,11,15,53,54,57,70","1","15",""
67,"5,6,11,12,13,48,53,54,57,69,70","1","12,13,69",""
68,"5,6,10,11,12,13,14,31,35,48,53,54,57,70","1","10,12,14",""
69,"6,12,13,48,54,57","1","13",""
70,"5,6,11,12,13,17,48,54,57,70","1","12,13,17","12"
71,"6,12,13,35,48,54,57,69","1","12,13,69",""
72,"6,12,13,48,52,54,57","1","13,52","13"
73,"5,6,11,14,15,53,54,57,70","1","11,14,15,70",""
74,"5,6,11,12,14,31,35,48,53,54,57,70","1","14,57","14"
75,"5,6,11,14,15,16,53,54,57,70","1","11,14,15,16,70",""
76,"5,6,11,14,15,16,53,54,57,70","1","11,14,15,16,70",""
77,"5,6,11,15,53,54,57,70","1","11,15,70",""
78,"5,6,11,12,13,14,17,48,53,54,57,70","1","12,14,17",""
79,"5,6,11,15,53,54,57,70","1","15","15"
80,"6,11,12,13,14,17,25,31,35,48,54,57,70","1,2","14,17",""
81,"6,12,13,17,24,48,54,57","1,2","13,17",""
82,"6,12,13,17,48,54,57","1","13,17",""
83,"6,12,13,17,24,48,54,57","1,2","17",""
84,"6,12,13,17,48,54,57,70","1","12,13,17",""
85,"6,11,15,16,22,23,24,25,53,54,57,70","1,2","15,16,70",""
86,"6,11,12,13,17,24,48,54,57,70","1,2","12,17",""
87,"6,11,14,16,22,23,24,25,53,54,57,70","1,2","14,16,70",""
88,"5,6,11,12,14,16,25,31,35,48,53,54,57,70","1,2","14,16",""
89,"6,11,15,16,22,23,25,53,54,57,70","1,2","15,16",""
90,"6,11,16,22,23,24,25,53,54,57,70","1,2","16","16"
91,"6,11,12,13,17,24,25,26,48,54,57,70","1,2","17","17"
92,"6,11,15,16,19,22,23,24,25,53,54,57,70","1,2","15,16,19",""
93,"6,11,17,24,25,26,54,57,70","1,2","17",""
94,"11,16,18,19,22,23,24,25,53,57,70","1,2","16,18,19",""
95,"6,13,17,20,24,25,26,54,57","1,2","17,20",""
96,"6,11,16,22,23,24,25,31,35,48,54,57,70","1,2","16",""
97,"6,11,16,18,19,22,23,24,25,26,57,70","1,2","16,18,19",""
98,"6,11,16,18,19,22,23,24,25,53,54,57,70","1,2","16,18,19",""
99,"6,11,17,23,24,25,26,54,57,70","1,2","17",""
100,"6,13,17,20,21,24,25,26,57","1,2","17,20",""
101,"6,20,23,24,25,26,57,70","1,2","20",""
102,"6,20,23,24,25,26,57,70","1,2","20",""
103,"6,11,16,18,19,22,23,24,25,26,57,70","1,2","16,18,19",""
104,"6,11,18,23,24,25,26,57,70","1,2","18",""
105,"11,18,19,22,23,24,25,26,57,70","1,2","18,19",""
106,"11,19,22,23,24,25,57,70","1,2","19",""
107,"6,11,18,22,23,24,25,26,57,70","1,2","18",""
108,"6,11,16,18,22,23,24,25,26,57,70","1,2","16,18",""
109,"6,11,18,19,22,23,24,25,26,57,70","1,2","18,19","18"
110,"11,19,22,23,24,25,26,70","1,2","19","19"
111,"6,11,18,22,23,24,25,26,57,70","1,2","18",""
112,"6,20,21,23,24,25,26","1,2","20",""
113,"18,19,22,23,24,25,26,70","2,1","18,19",""
114,"18,19,22,23,24,25,26,70","2,1","18,19",""
115,"11,18,19,22,23,24,25,26,57,70","1,2","18,19",""
116,"6,20,21,23,24,25,26","1,2","20","20"
117,"18,19,22,23,24,25,26,70","2,1","18,19",""
118,"6,20,21,24,25,26","1,2","20",""
119,"20,21,22,23,24,25,26","2","20",""
120,"20,21,22,23,24,25,26","2","20,21",""
121,"20,21,22,23,24,25,26","2","20",""
122,"6,20,21,24,25,26","1,2","20,21",""
123,"19,22,23,24,25,26","2","19,22,23",""
124,"20,21,22,23,24,25,26","2","20,21",""
125,"18,21,22,23,24,25,26","2","18",""
126,"18,19,22,23,24,25,26","2","18,19,22",""
127,"21,24,25,26","2","21",""
128,"20,21,24,25,26","2","20,21",""
129,"20,21,22,23,24,25,26","2","20,21",""
130,"22,23,24,25,26","2","22,23",""
131,"20,21,22,23,24,25,26","2","20,21,24",""
132,"19,22,23,24,25,26","2","19,22,23",""
133,"22,23,24,25,26","2","22,23,24",""
134,"21,24,25,26","2","21",""
135,"22,23,24,25,26","2","22,23,24",""
136,"22,23,24,25,26","2","22,23",""
137,"21,24,25,26","2","21","21"
138,"22,23,24,25,26","2","22,23,24","22"
139,"22,23,24,25,26","2","22,23,24",""
140,"21,24,25,26","2","21,26",""
141,"20,21,22,23,24,25,26","2","20,21,26",""
142,"22,23,24,25,26","2","22,23,24,25",""
143,"22,23,24,25,26","2","23","23"
144,"21,24,25,26","2","21,26",""
145,"22,23,24,25,26","2","22,23,25",""
146,"22,23,24,25,26","2","22,23,25",""
147,"22,23,24,25,26","2","24,25,26",""
148,"21,24,25,26","2","21,26",""
149,"22,23,24,25,26","2","22,23,25",""
150,"22,23,24,25,26","2","22,24,25",""
151,"22,23,24,25,26","2","22,23,24,25",""
152,"22,23,24,25,26","2","22,23,24,25",""
153,"21,22,23,24,25,26","2","24,26","24"
154,"22,23,24,25,26","2","24,25,26",""
155,"21,22,23,24,25,26","2","24,25,26",""
156,"21,24,25,26","2","21,26",""
157,"21,24,25,26","2","21,26",""
158,"21,23,24,25,26","2","21,26",""
159,"21,22,23,24,25,26","2","24,25,26",""
160,"22,23,24,25,26","2","25","25"
161,"21,24,25,26","2","26",""
162,"22,23,24,25,26","2","24,25,26",""
163,"21,22,23,24,25,26","2","26","26"
164,"22,23,24,25,26","2","23,25",""
165,"22,23,24,25,26","2","24,25,26",""
166,"22,23,24,25,26","2","25",""
167,"27,28,30,31,32,35,45,60,63,74","1","27","27"
168,"6,27,28,30,31,32,35,45,48,59,60,63,74","1","27,60,74",""
169,"2,6,28,29,30,31,32,35,45,48,59,64,74","1","28,59,64","28"
170,"6,28,30,31,32,35,45,48,59,60,63,74","1","60,74",""
171,"27,28,30,31,32,35,45,60,74","1","27",""
172,"6,28,30,31,32,35,45,48,59,60,74","1","74",""
173,"6,28,29,30,31,32,35,45,48,59,64,74","1","28,30,64",""
174,"2,6,28,29,30,31,32,34,35,45,48,59,64,74","1","28,29,34,59,64",""
175,"6,28,30,31,32,35,45,48,59,60,74","1","30,31,74",""
176,"27,28,30,31,32,35,45,60,63,74","1","27,60",""
177,"2,6,28,29,30,31,32,35,45,48,59,64,74","1","28,64",""
178,"2,6,28,29,30,31,32,35,45,48,59,64,74","1","28,29,64",""
179,"6,28,30,31,32,35,45,48,59,60,74","1","30,31,35",""
180,"6,28,30,31,32,35,45,48,59,60,74","1","30,31,60,74",""
181,"27,28,30,31,32,35,38,45,48,60,63,74","1","27,32,60",""
182,"6,28,29,30,31,32,35,45,48,59,74","1","29","29"
183,"6,28,30,31,32,35,45,48,59,60,64,74","1","30,64","30"
184,"27,28,30,31,32,35,38,45,60,74","1","27,32",""
185,"6,28,29,30,31,32,34,35,45,48,59,74","1","28,29,34",""
186,"27,28,30,31,32,35,45,60,74","1","27,60",""
187,"27,28,30,31,32,33,35,38,45,48,59,60,63,74","1","27,32,33,60",""
188,"27,28,30,31,32,33,35,38,45,48,59,60,63,74","1","27,32,33,60,74",""
189,"6,28,30,31,32,35,45,48,59,74","1","30,31,35",""
190,"6,28,29,30,31,32,34,35,39,45,48,59,74","1","28,34,59",""
191,"6,28,29,30,31,32,34,35,45,48,59,74","1","28,29,34",""
192,"6,28,30,31,32,33,35,38,45,48,59,60,74","1","31,33,60",""
193,"6,28,29,30,31,32,34,35,37,45,48,59,74","1","29,34,37,67",""
194,"6,28,30,31,32,35,45,48,59,60,74","1","30,31","31"
195,"6,28,29,30,31,32,35,36,39,45,48,59,74","1","36,59",""
196,"6,28,29,30,31,32,35,37,45,48,59,74","1","29,37,67",""
197,"6,28,29,30,31,32,34,35,36,39,45,48,59,74","1","28,34,36,59",""
198,"27,28,30,31,32,35,38,45,48,60,74","1","27,32,60","32"
199,"28,30,31,32,33,35,38,45,48,59,60,74","1","33,60","33"
200,"6,28,29,30,31,32,34,35,37,45,48,59,74","1","29,34,37",""
201,"6,28,29,30,31,32,34,35,37,45,48,59,74","1","28,29,34,37","34"
202,"6,28,30,31,32,33,35,38,45,48,59,60,74","1","31,33",""
203,"27,28,30,31,32,35,38,45,48,60,74","1","27,32",""
204,"6,28,30,31,32,35,45,48,59,60,74","1","30,31,35",""
205,"6,28,30,31,32,35,36,45,48,59,74","1","30,35,36,59",""
206,"6,28,30,31,32,33,35,38,45,48,59,60,74","1","31,33",""
207,"6,28,29,30,31,32,34,35,37,39,45,48,59,74","1","28,34,37,59",""
208,"28,30,31,32,33,35,38,45,48,59,60,74","1","33,38",""
209,"6,28,29,30,31,32,34,35,37,45,48,59,74","1","29,34,37,67",""
210,"27,28,30,31,32,33,35,38,45,48,60,74","1","27,32,33,38",""
211,"27,28,30,31,32,35,38,45,48,60,74","1","27,32,38",""
212,"28,30,31,32,33,35,38,45,48,59,60,74","1","32,33,38,60",""
213,"6,28,29,30,31,32,34,35,37,45,48,59,74","1","29,34,37",""
214,"6,28,29,30,31,32,35,36,39,45,48,59,74","1","36,59",""
215,"6,28,30,31,32,35,45,48,59,60,74","1","30,31,35",""
216,"6,28,30,31,32,35,36,45,48,59,74","1","30,35,36",""
217,"27,28,30,31,32,33,35,38,45,48,59,60,74","1","27,32,33,38,60",""
218,"6,28,30,31,32,35,36,45,48,59,74","1","30,35,36","35"
219,"6,28,30,31,32,33,35,38,45,48,59,60,74","1","31,33",""
220,"6,28,29,30,31,32,35,37,45,48,59","1","29,37",""
221,"6,28,30,31,32,35,36,39,45,48,49,59,74","1","36,59","36"
222,"28,30,31,32,35,38,45,48,60,74","1","32,38",""
223,"6,28,29,30,31,32,34,35,37,39,45,48,49,59,74","1","34,37",""
224,"28,30,31,32,33,35,38,45,48,60,74","1","32,33,38",""
225,"6,28,29,30,31,32,34,35,37,45,48,49,59,74","1","29,34,37",""
226,"6,28,29,30,31,32,34,35,37,39,45,48,49,59,74","1","34,37",""
227,"6,28,29,30,31,32,35,37,45,48,49,59","1","37,67","37"
228,"28,30,31,32,35,38,45,48,60,74","1","32",""
229,"28,30,31,32,33,35,38,45,48,60,74","1","32,33,38",""
230,"6,28,30,31,32,35,45,48,59,74","1","31,35",""
231,"6,28,30,31,32,35,38,40,45,48,59,60,74","1","40",""
232,"28,30,31,32,35,38,42,45,48,60,74","1","38,42","38"
233,"6,28,30,31,32,35,36,39,45,48,49,59,74","1","35,36",""
234,"6,28,30,31,32,35,36,39,45,48,49,59,74","1","36,39",""
235,"6,28,29,30,31,32,34,35,37,45,48,49,59,74","1","29,34,37",""
236,"28,30,31,32,35,38,42,45,48,74","1","42",""
237,"6,28,30,31,32,35,36,39,45,48,49,59,74","1","36,39",""
238,"6,28,30,31,32,35,36,39,45,48,49,59,74","1","36,39",""
239,"28,30,31,32,35,38,42,45,48,60,74","1","38,42",""
240,"28,30,31,32,35,38,40,45,48,59,60,74","1","38,40",""
241,"6,28,30,31,32,35,39,41,45,48,49,59,74","1","35,41",""
242,"6,28,30,31,32,35,36,39,45,48,49,59,74","1","35,36",""
243,"6,28,29,30,31,32,35,37,39,45,48,49,59,71","1","37",""
244,"6,28,30,31,32,35,38,41,45,48,59,74","1","35,41",""
245,"28,30,31,32,35,38,42,45,48,60,74","1","38,42",""
246,"6,28,30,31,32,35,38,40,45,48,59,74","1","38,40",""
247,"6,28,30,31,32,35,38,40,41,45,48,59,74","1","40,41",""
248,"6,28,30,31,32,35,36,39,45,48,49,59,74","1","36,39",""
249,"6,28,29,30,31,32,35,37,39,45,46,48,49,59,71","1","37,39,46,71",""
250,"6,28,30,31,32,35,36,39,43,45,48,49,59,74","1","36,39,43",""
251,"6,28,30,31,32,35,39,41,45,48,49,59,74","1","35,41",""
252,"28,30,31,32,35,38,40,42,45,48,74","1","38,40,42",""
253,"6,28,30,31,32,35,39,45,46,48,49,59,71,74","1","39,46",""
254,"6,28,30,31,32,35,38,40,41,45,48,59,74","1","35,40,41",""
255,"6,28,30,31,32,35,39,41,45,48,49,59,74","1","35,41",""
256,"6,28,29,30,31,32,35,37,39,45,48,49,59,71,74","1","37,39",""
257,"28,30,31,32,35,38,42,45,48,74,75","1","42,75",""
258,"6,28,30,31,32,35,39,45,48,49,59,71,74","1","39","39"
259,"6,28,30,31,32,35,38,40,45,48,59,74","1","40","40"
260,"6,28,30,31,32,35,39,45,46,48,49,59,71,74","1","39,46,71",""
261,"6,28,30,31,32,35,39,45,48,49,59,71","1","71",""
262,"6,28,30,31,32,35,39,45,46,48,49,59,71,74","1","39,46",""
263,"6,28,30,31,32,35,38,40,41,44,45,48,59,74,75","1","40,41,44,75",""
264,"6,28,30,31,32,35,39,41,43,45,48,49,59,74","1","41,43",""
265,"6,28,30,31,32,35,38,40,41,45,48,59,74","1","40,41",""
266,"6,28,30,31,32,35,41,44,45,48,49,59,74","1","41,44",""
267,"6,28,30,31,32,35,38,40,41,44,45,48,59,61,74,75","1","40,41,44,61,75",""
268,"6,28,30,31,32,35,38,41,44,45,48,49,59,61,74","1","41,44,61","41"
269,"6,28,29,30,31,32,35,39,45,46,48,49,59,71,74","1","39,46",""
270,"6,28,30,31,32,35,38,40,41,44,45,48,59,61,74,75","1","40,41,44,61,75",""
271,"28,30,31,32,35,38,42,45,48,74","1","42","42"
272,"28,30,31,32,35,38,40,42,45,48,74,75","1","40,42,75",""
273,"6,28,30,31,32,35,38,40,41,44,45,48,49,59,61,74,75","1","40,41,44,61,75",""
274,"6,28,30,31,32,35,39,43,44,45,48,49,59,74","1","43,44","43"
275,"6,28,30,31,32,35,39,43,44,45,48,49,59,74","1","43,44",""
276,"6,28,30,31,32,35,44,45,48,49,59,74","1","44","44"
277,"6,28,30,31,32,35,39,43,45,48,49,59,71,74","1","43,45,48",""
278,"6,28,30,31,32,35,40,41,44,45,48,49,59,61,74,75","1","40,41,44,61,75",""
279,"6,28,30,31,32,35,39,43,44,45,48,49,59,74","1","43,44,45",""
280,"28,30,31,32,35,38,42,45,48,74","1","42",""
281,"6,28,30,31,32,35,39,43,45,46,48,49,59,71,74","1","39,43,45,46",""
282,"6,28,30,31,32,35,39,45,46,48,49,59,71,74","1","39,45,46",""
283,"6,28,30,31,32,35,39,45,46,48,49,59,71","1","46,49,71",""
284,"6,28,30,31,32,35,40,44,45,48,59,74,75","1","40,44,75",""
285,"28,30,31,32,35,42,45,47,48,74,75","1","42,47,75",""
286,"28,30,31,32,35,38,42,45,48,74,75","1","42,75",""
287,"6,28,30,31,32,35,44,45,48,49,59,61,74,75","1","44,61,75",""
288,"6,28,30,31,32,35,39,45,48,49,59,71","1","45",""
289,"6,28,30,31,32,35,39,45,48,49,59,71","1","71",""
290,"6,28,30,31,32,35,39,43,45,46,48,49,59,71,74","1","43,45,46",""
291,"6,28,30,31,32,35,39,45,46,48,49,59,71","1","46,49,71",""
292,"6,28,30,31,32,35,39,45,46,48,49,59,71","1","45,46,49,71",""
293,"28,30,31,32,35,42,45,48,74,76","1","42,76",""
294,"6,28,30,31,32,35,39,43,44,45,48,49,59,74","1","43,44,45",""
295,"6,28,30,31,32,35,39,43,45,46,48,49,54,59,71","1","43,45,46","45"
296,"6,28,30,31,32,35,39,43,44,45,48,49,59,74","1","43,44,45",""
297,"6,28,30,31,32,35,39,43,45,46,48,49,59,71,74","1","43,45,46",""
298,"28,30,31,32,35,45,47,48,74,76","1","47,76",""
299,"6,28,30,31,32,35,39,45,46,48,49,59,71","1","46,49,71",""
300,"6,28,30,31,32,35,39,45,46,48,49,58,59,71,74","1","39,46,58,71","46"
301,"6,28,30,31,32,35,39,43,45,48,49,54,59,71,74","1","43,45,48",""
302,"6,28,30,31,32,35,45,48,49,59,71","1","49,71",""
303,"6,28,30,31,32,35,39,45,46,48,49,59,71,74","1","45,46,49",""
304,"6,28,30,31,32,35,39,43,44,45,48,49,54,59,74","1","43,44,48",""
305,"6,28,30,31,32,35,45,48,49,59,71","1","71",""
306,"6,28,30,31,32,35,39,43,45,48,49,51,54,59,71","1","43,45,48,51",""
307,"6,28,30,31,32,35,39,43,45,48,49,51,54,59,74","1","43,45,48,51",""
308,"6,28,30,31,32,35,39,45,48,49,51,54,59,74","1","45,48,51",""
309,"28,30,31,32,35,45,47,48,57,65,74","1","47,65",""
310,"6,28,30,31,32,35,39,45,48,49,58,59,71","1","49,58,71",""
311,"28,30,31,32,35,42,45,47,48,74,76","1","42,47,76",""
312,"6,28,30,31,32,35,45,48,49,59,71","1","49,71",""
313,"6,28,30,31,32,35,45,48,49,59,71","1","49,71",""
314,"6,28,30,31,32,35,45,48,49,57,74","1","48",""
315,"28,30,31,32,35,45,47,48,74,76","1","47,76",""
316,"6,28,30,31,32,35,45,48,49,57,74","1","48",""
317,"6,28,30,31,32,35,45,48,49,57,65,74,75","1","65,75",""
318,"28,30,31,32,35,42,45,47,48,74,75,76","1","42,47,75,76",""
319,"6,28,30,31,32,35,45,48,49,54,59,71","1","49",""
320,"6,11,28,30,31,32,35,45,47,48,57,65","1","47,65",""
321,"6,28,30,31,32,35,45,48,49,51,54,57,59","1","48,51",""
322,"6,28,30,31,32,35,45,48,49,58,59,71","1","49,58,71",""
323,"6,11,28,30,31,32,35,45,47,48,57,65,76","1","47,65,76",""
324,"31,32,35,45,47,48,57,65,76","1","47,65,76",""
325,"6,28,30,31,32,35,45,48,49,51,54,57,59","1","48,49,51",""
326,"28,30,31,32,35,45,47,48,76","1","47,76",""
327,"11,28,30,31,32,35,45,47,48,57,65,76","1","47,65,76","47"
328,"6,28,30,31,32,35,45,48,49,51,54,57,59","1","48,51","48"
329,"6,28,30,31,32,35,45,48,49,54,57,65,70,74","1","48,65",""
330,"6,28,30,31,32,35,45,48,49,51,54,57","1","48,51",""
331,"6,11,28,30,31,32,35,45,47,48,54,57,65,70,74","1","47,65",""
332,"6,28,30,31,32,35,45,48,49,54,58,59,71","1","49,58","49"
333,"4,5,6,11,50,53,54,57,69,70","1","54,57,69",""
334,"2,4,5,6,7,11,12,48,50,52,53,54,57,73","1","7,52,73",""
335,"2,4,5,6,50,54,57","1","50","50"
336,"3,5,6,54,56,74","1","3,56",""
337,"6,28,30,31,32,35,45,48,49,51,54,57,58,59","1","51,58","51"
338,"6,28,30,31,32,35,45,48,59,60,74","1","30,31",""
339,"5,6,11,12,13,31,35,48,51,54,57,58,68","1","12,51,58,68",""
340,"3,5,6,55,56,63,74","1","3,55",""
341,"5,6,11,53,54,57,63,70","1","11,53,57,70",""
342,"2,4,5,6","1","2",""
343,"2,6,28,29,30,31,32,35,45,48,59,74","1","28,29,67",""
344,"6,28,30,31,32,35,45,48,59,60,74","1","30,31,35",""
345,"1,2,4,5,6,54,56,57,66,72,74","1","1,66,72",""
346,"6,28,30,31,32,35,41,48,59,61,74","1","41,61",""
347,"5,6,28,53,54,55,63,74","1","55,63",""
348,"6,11,14,16,31,35,48,53,54,57,70","1","14,16,57,70",""
349,"2,4,5,6,11,13,28,48,50,52,54,57","1","52","52"
350,"2,4,5,6,50,54,57,69","1","6,69",""
351,"2,4,5,6,54","1","2,4,6",""
352,"2,4,5,6,28,30,31,35,54,57,59,62,74","1","62,67",""
353,"1,2,4,5,6,54,57,66,72,74","1","1,2,4,66,72",""
354,"28,30,31,32,35,42,45,47,48,74,76","1","42,47,76",""
355,"2,4,5,6,11,53,54,56,57,63,74","1","5",""
356,"5,6,11,53,54,57,63,70","1","53","53"
357,"5,6,28,30,57,63,74","1","63",""
358,"6,12,13,17,24,54,57","1,2","17",""
359,"5,6,27,28,30,55,63,74","1","27,55,74",""
360,"2,5,6,28,55,74","1","55",""
361,"2,5,6,8,9,11,53,54,57,63,70","1","8,9,11",""
362,"6,28,30,31,32,35,45,48,49","1","49",""
363,"2,4,5,6,11,50,53,54,57,70","1","50,54,57","54"
364,"2,4,5,6","1","2",""
365,"6,28,30,31,32,35,38,40,45,48,59,61,74,75","1","40,61,75",""
366,"5,6,11,12,13,14,48,53,54,57,69,70","1","12,14,57,69",""
367,"2,5,6,28,55,56,63,74","1","55","55"
368,"2,4,5,6,28,30,31,32,35,54,55,62,63,74","1","55,62,74",""
369,"6,11,31,32,35,48,53,54,57,65,70","1","65",""
370,"6,13,17,28,31,32,35,48,49,51,54,57,70","1","17,51",""
371,"2,4,5,6,11,12,13,28,31,35,48,54,57,59,68","1","12,68",""
372,"6,11,15,53,54,57,70","1","15,70",""
373,"2,3,4,5,6,53,54,56,63,74","1","3,56","56"
374,"2,4,5,6,7,50,54,57,69","1","7,50,69",""
375,"5,6,8,11,53,54,57,63,70","1","8,11,53",""
376,"6,28,30,31,32,35,45,48,49,51,54,57,58,59","1","48,51,58",""
377,"5,6,11,15,53,54,57,70","1","11,15,70",""
378,"6,11,53,54,57,69,70","1","57,69","57"
379,"28,30,31,32,33,35,38,45,48,59,60,63,74","1","32,33,38",""
380,"2,6,28,30,64,74","1","64",""
381,"2,4,5,6,28,30,54,57,59,61,62,63,74","1","61,62",""
382,"6,28,30,49,54,57,58,59","1","58,67","58"
383,"2,6,28,30,64,74","1","64,67",""
384,"6,12,13,35,48,54,57","1","12,13",""
385,"6,28,30,31,32,35,45,48,59,60,74","1","30,31",""
386,"2,6,28,30,31,35,59,62,64,74","1","62,64",""
387,"6,28,30,58,59,74","1","58,59,67",""
388,"2,4,5,6,50,53,54,57,69,70","1","50,69",""
389,"6,28,30,59,62,74","1","59,62,67","59"
390,"53,54,57,70,76","1","76",""
391,"2,4,5,6,28,50,52,54,57,59,74","1","52",""
392,"27,28,30,31,32,35,45,48,59,60,74","1","27,60,74","60"
393,"2,6,28,30,59,64,74","1","64",""
394,"6,28,30,31,32,35,45,48,49,51,54,57,58,59,68,74","1","48,51,58,68",""
395,"2,4,5,6,50,54,57","1","4,50",""
396,"6,28,30,31,32,35,48,49,51,54,57,59","1","49,51",""
397,"6,28,30,31,32,35,48,54,57,59,61,74","1","61","61"
398,"6,28,29,30,31,32,34,35,36,39,45,48,49,59,74","1","34,36",""
399,"2,6,28,54,59","1","67",""
400,"6,28,29,30,31,32,35,45,48,59,64,74","1","28,29,64",""
401,"4,5,6,11,28,30,31,32,35,48,53,54,57,59,61,68,70,74","1","61,68",""
402,"2,5,6,8,11,53,54,57,63,70","1","8,11",""
403,"5,6,11,12,13,14,28,30,53,54,57,59,68,70","1","12,14,68",""
404,"2,4,5,6,54","1","2,4,6",""
405,"2,4,5,6,28,30,54,59,62,63,74","1","62","62"
406,"5,6,55,56,63,74","1","55,63",""
407,"6,28,30,31,32,33,35,38,45,48,59,60,63,74","1","31,33,60,74",""
408,"5,6,28,30,31,32,35,48,54,57,59,62,68,74","1","59,62,68",""
409,"5,6,11,12,14,25,31,35,48,54,57,70","1,2","14",""
410,"4,5,6,8,11,50,53,54,57,63,70","1","8,53,54",""
411,"5,6,12,13,31,35,48,54,57,58","1","12,13,58",""
412,"2,4,5,6,11,53,54,57,63,74","1","63","63"
413,"1,2,4,5,6,50,54,57,72","1","1,2,4,72",""
414,"5,6,11,53,54,55,63,74","1","55,63",""
415,"5,6,28,30,63,74","1","63,74",""
416,"5,6,11,53,54,57,63,68,70","1","68",""
417,"28,30,31,32,33,35,38,45,48,59,60,63,74","1","32,33,38,60",""
418,"6,12,13,48,54,57","1","13",""
