vector_index,x,y_original,cluster_id,is_noise,is_core
48,-0.811623246492986,0.9242108426214304,5,0,1
49,-0.8076152304609219,1.0249367852020377,5,0,1
50,-0.8036072144288577,0.9288747264897528,5,0,1
51,-0.7995991983967936,1.0101567921440853,5,0,1
52,-0.7955911823647295,0.9873439858246856,5,0,1
53,-0.7915831663326653,0.993394300813749,5,0,1
54,-0.7875751503006012,0.9505543847639498,5,0,1
55,-0.7835671342685371,0.8805146557803184,5,0,1
56,-0.779559118236473,0.8930801422070123,5,0,1
57,-0.7755511022044088,1.043888939515338,5,0,1
58,-0.7715430861723447,0.99240958254341,5,0,1
59,-0.7675350701402806,0.9828557715600852,5,0,1
60,-0.7635270541082164,0.9624790664266332,5,0,1
61,-0.7595190380761523,0.973796814602628,5,0,1
62,-0.7555110220440882,1.0831534967630174,5,0,1
63,-0.751503006012024,0.9731358823748884,5,0,1
64,-0.7474949899799599,0.8925909604733118,5,0,1
65,-0.7434869739478958,1.0586549313568778,5,0,1
66,-0.7394789579158316,0.9814256835174504,5,0,1
67,-0.7354709418837675,0.9983477429089336,5,0,1
68,-0.7314629258517034,1.1218310804093352,5,0,0
69,-0.7274549098196392,0.9883388546749512,5,0,1
70,-0.7234468937875751,1.009249472984229,5,0,1
71,-0.719438877755511,0.8873066297052588,5,0,1
72,-0.7154308617234469,0.958930182763698,5,0,1
73,-0.7114228456913828,1.0195297974066544,5,0,1
74,-0.7074148296593187,0.8399861723476442,5,0,1
75,-0.7034068136272545,0.9735204461244072,5,0,1
76,-0.6993987975951904,0.9579457182334816,5,0,1
77,-0.6953907815631263,0.94501264955607,5,0,1
78,-0.6913827655310621,1.0159123954413545,5,0,1
79,-0.687374749498998,0.9503331664520616,5,0,1
80,-0.6833667334669339,1.031876546832008,5,0,1
81,-0.6793587174348698,0.8236169595268209,5,0,1
82,-0.6753507014028056,0.9028787036213232,5,0,1
83,-0.6713426853707415,0.887097029016424,5,0,1
84,-0.6673346693386774,0.782576002313685,5,0,1
85,-0.6633266533066133,0.9318461170246748,5,0,1
86,-0.6593186372745492,1.0280001163058443,5,0,1
87,-0.6553106212424851,0.8268155253773112,5,0,1
88,-0.6513026052104209,0.8542022656190611,5,0,1
89,-0.6472945891783568,0.805670547824378,5,0,1
90,-0.6432865731462927,0.7264241548799147,5,0,1
91,-0.6392785571142285,0.6219550972872238,5,0,1
92,-0.6352705410821644,0.6947722441337375,5,0,1
93,-0.6312625250501003,0.6230192564109063,5,0,1
94,-0.6272545090180361,0.8533801887888559,5,0,1
95,-0.623246492985972,0.6900646202859788,5,0,1
96,-0.6192384769539079,0.6533777747422925,5,0,1
97,-0.6152304609218437,0.7335296599526528,5,0,1
98,-0.6112224448897796,0.5535832357957374,5,0,1
99,-0.6072144288577155,0.562492204088245,5,0,1
100,-0.6032064128256514,0.6094094994359601,5,0,1
101,-0.5991983967935872,0.6660046211334052,5,0,1
102,-0.5951903807615231,0.6032071308912685,5,0,1
103,-0.591182364729459,0.5619504887888273,5,0,1
104,-0.5871743486973948,0.5270022805258082,5,0,1
105,-0.5831663326653307,0.5311098762369714,5,0,1
106,-0.5791583166332666,0.4932448850429096,5,0,1
107,-0.5751503006012024,0.3724339519302704,5,0,1
108,-0.5711422845691383,0.4359487189296365,5,0,1
109,-0.5671342685370742,0.3235238142553841,5,0,1
110,-0.56312625250501,0.392802400966145,5,0,1
111,-0.5591182364729459,0.3245158685370052,5,0,1
112,-0.5551102204408818,0.5425399620767236,5,0,1
113,-0.5511022044088176,0.3124043843159368,5,0,1
114,-0.5470941883767535,0.1792631356154735,5,0,0
115,-0.5430861723446894,0.2566893287931899,5,0,1
116,-0.5390781563126252,0.2846243018209589,5,0,1
117,-0.5350701402805611,0.3524424266826525,5,0,1
118,-0.531062124248497,0.1467762183737103,5,0,0
119,-0.5270541082164328,0.0425742885429258,6,0,1
120,-0.5230460921843687,0.2096443243432868,5,0,1
121,-0.5190380761523046,0.0088867969707786,6,0,1
122,-0.5150300601202404,0.0594039113976385,6,0,1
123,-0.5110220440881764,0.0485885626167948,6,0,1
124,-0.5070140280561123,0.0384854975210202,6,0,1
125,-0.5030060120240482,0.0740193642184855,6,0,1
126,-0.498997995991984,-0.0609864778531466,7,0,1
127,-0.4949899799599199,-0.0533720258919271,7,0,1
128,-0.4909819639278557,-0.0577733051956056,7,0,1
129,-0.4869739478957916,-0.0697859183163187,7,0,1
130,-0.4829659318637275,-0.0989978143154355,7,0,1
131,-0.4789579158316633,-0.0969460166410961,7,0,1
132,-0.4749498997995992,-0.0892382097830789,7,0,1
133,-0.4709418837675351,-0.150154132277056,7,0,1
134,-0.4669338677354709,-0.1699823702884594,7,0,0
135,-0.4629258517034068,-0.3574206094173367,8,0,1
136,-0.4589178356713427,-0.251251693875947,0,1,0
137,-0.4549098196392785,-0.2411745789127405,0,1,0
138,-0.4509018036072144,-0.245307891389481,0,1,0
139,-0.4468937875751503,-0.3829067088170722,8,0,1
140,-0.4428857715430861,-0.4039295510791297,8,0,1
141,-0.438877755511022,-0.4205995058848507,8,0,1
142,-0.434869739478958,-0.3549857827262024,8,0,1
143,-0.4308617234468939,-0.3381635234521792,8,0,1
144,-0.4268537074148297,-0.4761790300395982,8,0,1
145,-0.4228456913827656,-0.3933721499218652,8,0,1
146,-0.4188376753507015,-0.4782621416322275,8,0,1
147,-0.4148296593186373,-0.5199052229483597,8,0,1
148,-0.4108216432865732,-0.5483715381935755,8,0,1
149,-0.4068136272545091,-0.4928933009446625,8,0,1
150,-0.4028056112224449,-0.5473869467241923,8,0,1
151,-0.3987975951903808,-0.4118144540757076,8,0,1
152,-0.3947895791583167,-0.682129163438014,9,0,1
153,-0.3907815631262525,-0.5921844190920504,8,0,0
154,-0.3867735470941884,-0.6952481777986103,9,0,1
155,-0.3827655310621243,-0.7413205500098154,9,0,1
156,-0.3787575150300601,-0.6910864446737176,9,0,1
157,-0.374749498997996,-0.6972306531444901,9,0,1
158,-0.3707414829659319,-0.4923176240799941,8,0,1
159,-0.3667334669338677,-0.7575955788168737,9,0,1
160,-0.3627254509018036,-0.8498995258473541,9,0,1
161,-0.3587174348697395,-0.753784052368605,9,0,1
162,-0.3547094188376753,-0.9572439283382284,9,0,1
163,-0.3507014028056112,-0.8137752936495058,9,0,1
164,-0.3466933867735471,-0.8197713593707174,9,0,1
165,-0.342685370741483,-0.7715993068083998,9,0,1
166,-0.3386773547094188,-0.7708618871151192,9,0,1
167,-0.3346693386773547,-0.9020833257671562,9,0,1
168,-0.3306613226452907,-0.8863464529222772,9,0,1
169,-0.3266533066132265,-0.947532133337122,9,0,1
170,-0.3226452905811624,-0.9878705909765402,9,0,1
171,-0.3186372745490983,-0.8836478898457444,9,0,1
172,-0.3146292585170341,-1.020564109905019,9,0,1
173,-0.31062124248497,-0.9615026277488804,9,0,1
174,-0.3066132264529059,-1.0170128951424402,9,0,1
175,-0.3026052104208417,-0.9018963694847032,9,0,1
176,-0.2985971943887776,-0.8096288332804649,9,0,1
177,-0.2945891783567135,-1.065137675267651,9,0,1
178,-0.2905811623246493,-1.1159100806265905,9,0,1
179,-0.2865731462925852,-0.9837038659194096,9,0,1
180,-0.2825651302605211,-0.977883919222924,9,0,1
181,-0.2785571142284569,-0.9664528994265448,9,0,1
182,-0.2745490981963928,-1.023833211824862,9,0,1
183,-0.2705410821643287,-1.0077340147312388,9,0,1
184,-0.2665330661322646,-0.9652084571683718,9,0,1
185,-0.2625250501002004,-0.913670500949288,9,0,1
186,-0.2585170340681363,-1.1549723636791092,9,0,0
187,-0.2545090180360722,-1.0291138593015043,9,0,1
188,-0.250501002004008,-0.982890341888021,9,0,1
189,-0.2464929859719439,-1.07319532275354,9,0,1
190,-0.2424849699398797,-0.8603918513908664,9,0,1
191,-0.2384769539078156,-1.0482129513288745,9,0,1
192,-0.2344689378757515,-0.9985458208496214,9,0,1
193,-0.2304609218436875,-0.947991744789116,9,0,1
194,-0.2264529058116233,-1.0363780198657375,9,0,1
195,-0.2224448897795592,-1.132775577423535,0,1,0
196,-0.2184368737474951,-1.0146919179971163,9,0,1
197,-0.2144288577154309,-0.8927724079565231,9,0,1
198,-0.2104208416833668,-0.9961889767086092,9,0,1
199,-0.2064128256513027,-1.030447177722347,9,0,1
200,-0.2024048096192385,-0.8815632019282258,9,0,1
201,-0.1983967935871744,-0.9743575058001388,9,0,1
202,-0.1943887775551103,-0.980385801595536,9,0,1
203,-0.1903807615230461,-0.9186980364784616,9,0,1
204,-0.186372745490982,-0.85948591445235,9,0,1
205,-0.1823647294589179,-0.7205161066009871,9,0,1
206,-0.1783567134268537,-0.8342038091588863,9,0,1
207,-0.1743486973947896,-0.7963540265560141,9,0,1
208,-0.1703406813627255,-0.9178131921866348,9,0,1
209,-0.1663326653306613,-0.9470436498626807,9,0,1
210,-0.1623246492985972,-0.8470774704854769,9,0,1
211,-0.1583166332665331,-0.8300398213438828,9,0,1
212,-0.1543086172344689,-0.9109120587707432,9,0,1
213,-0.1503006012024048,-0.8241492825365679,9,0,1
214,-0.1462925851703407,-0.7631612471014899,9,0,1
215,-0.1422845691382765,-0.7507518975653357,9,0,1
216,-0.1382765531062124,-0.7232226778322446,9,0,1
217,-0.1342685370741483,-0.7237866453239238,9,0,1
218,-0.1302605210420842,-0.7706488795617501,9,0,1
219,-0.1262525050100201,-0.7537616106821358,9,0,1
220,-0.122244488977956,-0.7906751155634314,9,0,1
221,-0.1182364729458919,-0.5336458585993678,10,0,1
222,-0.1142284569138277,-0.6565917302038522,9,0,1
223,-0.1102204408817636,-0.6564788379251038,9,0,1
224,-0.1062124248496995,-0.693211891817763,9,0,1
225,-0.1022044088176353,-0.3640813407812969,10,0,1
226,-0.0981963927855712,-0.66444584600713,9,0,1
227,-0.0941883767535071,-0.5921661585684395,10,0,0
228,-0.0901803607214429,-0.5035163298472025,10,0,1
229,-0.0861723446893788,-0.4673507877151888,10,0,1
230,-0.0821643286573147,-0.4169909855006937,10,0,1
231,-0.0781563126252505,-0.3269615589390061,10,0,0
232,-0.0741482965931864,-0.4087232679595,10,0,1
233,-0.0701402805611223,-0.5110591125599516,10,0,1
234,-0.0661322645290581,-0.4242225108598516,10,0,1
235,-0.062124248496994,-0.3558745757975978,10,0,1
236,-0.0581162324649299,-0.1916360501637065,11,0,1
237,-0.0541082164328657,-0.4452850864759048,10,0,1
238,-0.0501002004008016,-0.2134095766360127,11,0,1
239,-0.0460921843687375,-0.2711812518808423,11,0,1
240,-0.0420841683366733,-0.1943255644722484,11,0,1
241,-0.0380761523046092,-0.2451234526847475,11,0,1
242,-0.0340681362725451,-0.2798200819096562,11,0,0
243,-0.0300601202404809,-0.1276825345364733,11,0,1
244,-0.0260521042084168,-0.1106056959410062,11,0,1
245,-0.0220440881763528,-0.0603000999966779,11,0,1
246,-0.0180360721442887,-0.1141459527866785,11,0,1
247,-0.0140280561122245,-0.1360125572283739,11,0,1
248,-0.0100200400801604,-0.1876191457047942,11,0,1
249,-0.0060120240480963,0.0277841832463808,11,0,1
250,-0.0020040080160321,0.0213199375970615,11,0,1
251,0.0020040080160319,-0.0646713896306608,11,0,1
252,0.006012024048096,-0.0053202156589596,11,0,1
253,0.0100200400801602,0.0255754811467702,11,0,1
254,0.0140280561122243,-0.0306119591958088,11,0,1
255,0.0180360721442884,0.0476669902279756,11,0,1
256,0.0220440881763526,0.0473582287113459,11,0,1
257,0.0260521042084167,0.1299618571584202,11,0,0
258,0.0300601202404808,0.1286565570222141,11,0,0
259,0.034068136272545,0.0822650778302095,11,0,1
260,0.0380761523046091,0.3987710937994309,12,0,1
261,0.0420841683366732,0.3615552657729446,12,0,1
262,0.0460921843687374,0.2232528477229561,0,1,0
263,0.0501002004008015,0.331409408786319,12,0,1
264,0.0541082164328656,0.366857855387664,12,0,1
265,0.0581162324649298,0.4523810018660499,12,0,1
266,0.0621242484969939,0.3150127634659017,12,0,1
267,0.066132264529058,0.4910354435687025,12,0,1
268,0.0701402805611222,0.3827442242260628,12,0,1
269,0.0741482965931863,0.3423468880628673,12,0,1
270,0.0781563126252504,0.5295011643057064,12,0,1
271,0.0821643286573146,0.5968862238477419,12,0,1
272,0.0861723446893787,0.7224005428571852,12,0,1
273,0.0901803607214428,0.4408052555428697,12,0,1
274,0.094188376753507,0.6137718993264161,12,0,1
275,0.0981963927855711,0.5457955039258152,12,0,1
276,0.1022044088176352,0.661602669809441,12,0,1
277,0.1062124248496994,0.5012693612030656,12,0,1
278,0.1102204408817635,0.53746901140563,12,0,1
279,0.1142284569138276,0.5955977735200764,12,0,1
280,0.1182364729458917,0.6827449853876216,12,0,1
281,0.1222444889779559,0.6434725024008523,12,0,1
282,0.12625250501002,0.7653739080633014,12,0,1
283,0.1302605210420839,0.8122397562807779,12,0,1
284,0.1342685370741481,0.7950300270345467,12,0,1
285,0.1382765531062122,0.8930687172758549,13,0,1
286,0.1422845691382763,0.8128494995232086,12,0,1
287,0.1462925851703405,0.6977549184118061,12,0,1
288,0.1503006012024046,0.9191958412273132,13,0,1
289,0.1543086172344687,0.7762185406130947,12,0,1
290,0.1583166332665329,0.9114468945394952,13,0,1
291,0.162324649298597,0.9779627157794144,13,0,1
292,0.1663326653306611,0.901509242243554,13,0,1
293,0.1703406813627253,0.7576431912144337,12,0,1
294,0.1743486973947894,0.8156842505462976,12,0,1
295,0.1783567134268535,1.0062022551222904,13,0,1
296,0.1823647294589176,0.8975233742881649,13,0,1
297,0.1863727454909818,0.9275118140172256,13,0,1
298,0.1903807615230459,0.9913604769446144,13,0,1
299,0.19438877755511,0.995278765469944,13,0,1
300,0.1983967935871742,0.9701994991091312,13,0,1
301,0.2024048096192383,0.9389235089908058,13,0,1
302,0.2064128256513024,0.9377189579470396,13,0,1
303,0.2104208416833666,1.0378692725891052,13,0,1
304,0.2144288577154307,1.0194132149161097,13,0,1
305,0.2184368737474948,0.9598155557943702,13,0,1
306,0.222444889779559,1.0716187186386326,13,0,1
307,0.2264529058116231,0.9787525075512032,13,0,1
308,0.2304609218436872,0.9243405385897476,13,0,1
309,0.2344689378757514,0.9345247499767712,13,0,1
310,0.2384769539078155,0.9190808940057942,13,0,1
311,0.2424849699398796,0.9770926206039554,13,0,1
312,0.2464929859719438,1.0984551766515769,13,0,0
313,0.2505010020040079,0.9355874309208654,13,0,1
314,0.254509018036072,1.0146767650604356,13,0,1
315,0.2585170340681362,0.9460333144034536,13,0,1
316,0.2625250501002003,0.9760802490591602,13,0,1
317,0.2665330661322644,0.8738059930527997,13,0,1
318,0.2705410821643286,0.9740398124926812,13,0,1
319,0.2745490981963927,0.9726311402217174,13,0,1
320,0.2785571142284568,1.027168679489984,13,0,1
321,0.282565130260521,0.9970022159599744,13,0,1
322,0.2865731462925851,0.8778415450952407,13,0,1
323,0.2905811623246492,1.0544044615182684,13,0,1
324,0.2945891783567134,0.9778348798611444,13,0,1
325,0.2985971943887775,0.9696147225959832,13,0,1
326,0.3026052104208416,0.9451364361171132,13,0,1
327,0.3066132264529058,0.8959783825727238,13,0,1
328,0.3106212424849699,0.9457566628830298,13,0,1
329,0.314629258517034,0.956724340891578,13,0,1
330,0.3186372745490982,0.7686878168885511,13,0,1
331,0.3226452905811623,0.8545247196042375,13,0,1
332,0.3266533066132264,0.8658467092559813,13,0,1
333,0.3306613226452906,0.8947909802074252,13,0,1
334,0.3346693386773545,0.9572626367287096,13,0,1
335,0.3386773547094186,0.7870124019016053,13,0,1
336,0.3426853707414827,0.7953303896985902,13,0,1
337,0.3466933867735469,0.7800506531026071,13,0,1
338,0.350701402805611,0.742296543832802,13,0,1
339,0.3547094188376751,0.7634978057255387,13,0,1
340,0.3587174348697393,0.8372890873671943,13,0,1
341,0.3627254509018034,0.6751783878594326,14,0,1
342,0.3667334669338675,0.7770890651744506,13,0,1
343,0.3707414829659317,0.5896193300833359,14,0,1
344,0.3747494989979958,0.6633118117816774,14,0,1
345,0.3787575150300599,0.6638579296934819,14,0,1
346,0.3827655310621241,0.8057663648838502,13,0,1
347,0.3867735470941882,0.6309279126334753,14,0,1
348,0.3907815631262523,0.4575330773783761,0,1,0
349,0.3947895791583165,0.4540400794493291,0,1,0
350,0.3987975951903806,0.5966028551952541,14,0,1
351,0.4028056112224447,0.6225348405303521,14,0,1
352,0.4068136272545088,0.5826586787230165,14,0,1
353,0.410821643286573,0.5448664082722183,14,0,1
354,0.4148296593186371,0.6029431285758193,14,0,1
355,0.4188376753507012,0.4449732287064257,0,1,0
356,0.4228456913827654,0.5376019794941763,14,0,1
357,0.4268537074148295,0.3130210306541579,15,0,1
358,0.4308617234468936,0.3484781812110719,15,0,1
359,0.4348697394789578,0.2533355831229663,15,0,1
360,0.4388777555110219,0.3526838278085802,15,0,1
361,0.442885771543086,0.3475055117067311,15,0,1
362,0.4468937875751502,0.3366467662564911,15,0,1
363,0.4509018036072143,0.3085738551860886,15,0,1
364,0.4549098196392784,0.2053309162879314,15,0,1
365,0.4589178356713426,0.240050642256145,15,0,1
366,0.4629258517034067,0.111047022589159,15,0,0
367,0.4669338677354708,0.3153275301797774,15,0,1
368,0.470941883767535,0.1572747756972942,15,0,1
369,0.4749498997995991,0.1176344810309231,15,0,1
370,0.4789579158316632,0.25894170493443,15,0,1
371,0.4829659318637274,0.0074442656081319,16,0,1
372,0.4869739478957915,-0.0082932142047352,16,0,1
373,0.4909819639278556,-0.0310659490298297,16,0,1
374,0.4949899799599198,0.0260439751826282,16,0,1
375,0.4989979959919839,0.0408262656412439,16,0,1
376,0.503006012024048,0.0402878297968889,16,0,1
377,0.5070140280561122,0.161703451614569,15,0,0
378,0.5110220440881763,-0.2491527977937346,17,0,1
379,0.5150300601202404,-0.0455974995882839,16,0,1
380,0.5190380761523046,-0.1639051392485292,17,0,1
381,0.5230460921843687,-0.1912105753399102,17,0,1
382,0.5270541082164328,-0.2187502967251272,17,0,1
383,0.531062124248497,-0.2666339840334456,17,0,1
384,0.5350701402805611,-0.0838113242221745,16,0,0
385,0.539078156312625,-0.1756918160088142,17,0,1
386,0.5430861723446891,-0.2655680673627526,17,0,1
387,0.5470941883767533,-0.1835210407174393,17,0,1
388,0.5511022044088174,-0.4365982522399826,18,0,1
389,0.5551102204408815,-0.4458458427605675,18,0,1
390,0.5591182364729457,-0.5372051224316383,18,0,1
391,0.5631262525050098,-0.4422689607439404,18,0,1
392,0.5671342685370739,-0.3964830248324228,18,0,1
393,0.5711422845691381,-0.4240336949643964,18,0,1
394,0.5751503006012022,-0.4428843810276333,18,0,1
395,0.5791583166332663,-0.5899971991178546,18,0,1
396,0.5831663326653305,-0.4348386283857064,18,0,1
397,0.5871743486973946,-0.501582660247806,18,0,1
398,0.5911823647294587,-0.4834401348702757,18,0,1
399,0.5951903807615229,-0.7144933014849685,18,0,1
400,0.599198396793587,-0.5587838331157025,18,0,1
401,0.6032064128256511,-0.6989849370894714,18,0,1
402,0.6072144288577153,-0.6556271873327169,18,0,1
403,0.6112224448897794,-0.6005741321332968,18,0,1
404,0.6152304609218435,-0.6551098654691544,18,0,1
405,0.6192384769539077,-0.7491745194484106,18,0,1
406,0.6232464929859718,-0.6987715433050835,18,0,1
407,0.6272545090180359,-0.8395748477636169,18,0,1
408,0.6312625250501,-0.6423545352151803,18,0,1
409,0.6352705410821642,-0.767656844341066,18,0,1
410,0.6392785571142283,-0.6781319239709579,18,0,1
411,0.6432865731462925,-0.8256334634401717,18,0,1
412,0.6472945891783566,-0.8407951488316778,18,0,1
413,0.6513026052104207,-0.8749355214881864,18,0,1
414,0.6553106212424848,-0.7580820968005707,18,0,1
415,0.659318637274549,-0.8987807444238964,18,0,1
416,0.6633266533066131,-0.803774882264152,18,0,1
417,0.6673346693386772,-0.8987125536276341,18,0,1
418,0.6713426853707414,-1.038416750096557,18,0,1
419,0.6753507014028055,-0.937629863666772,18,0,1
420,0.6793587174348696,-0.9974327779233711,18,0,1
421,0.6833667334669338,-0.9109185770689056,18,0,1
422,0.6873747494989979,-1.018810704118139,18,0,1
423,0.691382765531062,-0.8588616754915253,18,0,1
424,0.6953907815631262,-0.948995721937317,18,0,1
425,0.6993987975951903,-0.964090112002596,18,0,1
426,0.7034068136272544,-0.9049814676521436,18,0,1
427,0.7074148296593186,-0.8873035163288745,18,0,1
428,0.7114228456913827,-0.9723756139315382,18,0,1
429,0.7154308617234468,-1.0381997629157178,18,0,1
430,0.719438877755511,-1.123538078298095,0,1,0
431,0.7234468937875751,-1.0409987596975454,18,0,1
432,0.7274549098196392,-1.0393606789948289,18,0,1
433,0.7314629258517034,-0.9846602196579906,18,0,1
434,0.7354709418837675,-1.0234478241573537,18,0,1
435,0.7394789579158316,-0.9427811788625136,18,0,1
436,0.7434869739478958,-1.048201451015319,18,0,1
437,0.7474949899799597,-1.0044394308856726,18,0,1
438,0.7515030060120238,-0.9052364134685792,18,0,1
439,0.7555110220440879,-0.9720545360875692,18,0,1
440,0.7595190380761521,-1.003014925576173,18,0,1
441,0.7635270541082162,-1.0445458251672357,18,0,1
442,0.7675350701402803,-1.0445952628658617,18,0,1
443,0.7715430861723445,-1.0589019823380554,18,0,1
444,0.7755511022044086,-1.030421287621545,18,0,1
445,0.7795591182364727,-0.9223492869014694,18,0,1
446,0.7835671342685369,-0.995592181814557,18,0,1
447,0.787575150300601,-1.0802414285599125,18,0,1
448,0.7915831663326651,-0.8246079388127566,18,0,1
449,0.7955911823647293,-0.9336535331229064,18,0,1
450,0.7995991983967934,-1.0643871725849503,18,0,1
451,0.8036072144288575,-0.9791569576540944,18,0,1
452,0.8076152304609217,-0.9263169541922242,18,0,1
453,0.8116232464929858,-0.7896062642779824,18,0,1
454,0.8156312625250499,-1.0048211841608865,18,0,1
455,0.819639278557114,-0.8277064901838818,18,0,1
456,0.8236472945891782,-0.7828739823606135,18,0,1
457,0.8276553106212423,-0.9336009266104722,18,0,1
458,0.8316633266533064,-0.8934252025054725,18,0,1
459,0.8356713426853706,-0.9414918921159672,18,0,1
460,0.8396793587174347,-0.8616826052758243,18,0,1
461,0.8436873747494988,-0.834615355014193,18,0,1
462,0.847695390781563,-0.7646711807741434,18,0,1
463,0.8517034068136271,-0.7154651404982086,18,0,1
464,0.8557114228456912,-0.8472551171796152,18,0,1
465,0.8597194388777554,-0.9290217123148612,18,0,1
466,0.8637274549098195,-0.7570742277468704,18,0,1
467,0.8677354709418836,-0.7151515563362473,18,0,1
468,0.8717434869739478,-0.7014726479649884,18,0,1
469,0.8757515030060119,-0.7298939308039024,18,0,1
470,0.879759519038076,-0.6756676178147268,18,0,1
471,0.8837675350701402,-0.5458651086688038,18,0,1
472,0.8877755511022043,-0.6175918218721561,18,0,1
473,0.8917835671342684,-0.6586188759597407,18,0,1
474,0.8957915831663326,-0.6489853490784869,18,0,1
475,0.8997995991983967,-0.6023916527736216,18,0,1
476,0.9038076152304608,-0.4373248147740871,19,0,1
477,0.907815631262525,-0.5620282483606752,18,0,1
478,0.9118236472945892,-0.5277008050886589,18,0,1
479,0.9158316633266532,-0.5431217690383651,18,0,1
480,0.9198396793587174,-0.3947174859499128,19,0,1
481,0.9238476953907816,-0.3036425790311401,19,0,1
482,0.9278557114228456,-0.4018819364371669,19,0,1
483,0.9318637274549098,-0.4085328527803649,19,0,1
484,0.935871743486974,-0.3891724905416585,19,0,1
485,0.939879759519038,-0.5595714304977739,18,0,1
486,0.943887775551102,-0.2856926948946974,19,0,1
487,0.9478957915831664,-0.310830350524829,19,0,1
488,0.9519038076152302,-0.2633512781896542,19,0,1
489,0.9559118236472944,-0.3304018597425905,19,0,1
490,0.9599198396793585,-0.2799342445954215,19,0,1
491,0.9639278557114226,-0.2575944818822374,19,0,1
492,0.9679358717434868,-0.1183749382872031,20,0,1
493,0.9719438877755509,-0.2056709564704638,19,0,1
494,0.975951903807615,0.0160884756347691,0,1,0
495,0.9799599198396792,-0.0911140813774106,20,0,1
496,0.9839679358717432,-0.2026167732796683,19,0,1
497,0.9879759519038074,-0.0857611774859741,20,0,1
498,0.9919839679358716,-0.1024789328975435,20,0,1
499,0.9959919839679356,-0.2007310433057422,19,0,0
500,1.0,0.1279576752091029,0,1,0
