row,ensembles,super_ensembles,low_confidence_ensembles,seed_of
104,"26,64,66","1","15,66","15"
105,"20,26","1","38,46",""
106,"20,26","1","54,59",""
107,"22,26,64","1","8,21,22",""
108,"20,44","1","33,39,68",""
109,"9,20,26,44","1","9,32",""
110,"9,20,26","1","9,12,53,56,63",""
111,"9,20,26","1","9",""
112,"20,43","1","43,52,62",""
113,"16","","16","16"
114,"2,26,40,64","1","2,11,26,35",""
115,"","","47,61",""
116,"22,26,64","1","8,21,22",""
117,"","","61",""
118,"20,43","1","43,67",""
119,"26,40","1","17","17"
120,"2,26,40","1","2,17,26",""
121,"2,26,40","1","2,17",""
122,"26","1","19,31,48",""
123,"26,64","1","7,10,18","18"
124,"20,26","1","12",""
125,"20,26","1","53,56,63",""
126,"20,26","1","1,12",""
127,"26","1","19","19"
128,"20,44","1","20,39,57","20"
129,"20,26","1","50",""
130,"16,26","1","3,16",""
131,"26,64","1","7,10,18,42",""
132,"20,34","1","34,67",""
133,"20","1","60,67",""
134,"20,26","1","25,46",""
135,"23","","23",""
136,"20","1","41",""
137,"20,34","1","34,67",""
138,"2,26,40,64","1","2,26,40,51",""
139,"16,23,26","1","3,16,23",""
140,"20,26","1","27,54,59",""
141,"20,26,64","1","6,37,55",""
142,"","","47,60",""
143,"20,26,44","1","32",""
144,"26,40,64","1","5,11,30,35",""
145,"20,34","1","34,41",""
146,"26,64,65","1","21,65","21"
147,"22,26,64","1","22","22"
148,"4,20","1","4",""
149,"26,40,64","1","11,51",""
150,"20,26,64","1","37",""
151,"23","","23","23"
152,"20,26","1","27,59",""
153,"26,40,64","1","40",""
154,"20","1","25",""
155,"26,64","1","8,24",""
156,"26,64","1","24,42",""
157,"23,43","","23,43,60",""
158,"26","1","17,45,48",""
159,"","","49,61",""
160,"26,64,65","1","21,65",""
161,"26,28,36,40,64","1","28,36",""
162,"14,20,26,64","1","14,18",""
163,"34","","34,47",""
164,"20,26","1","37,62",""
165,"14,20,26","1","14,27,59",""
166,"20","1","20,57",""
167,"20,44","1","20,29,33,39,57",""
168,"26","1","17,19,48",""
169,"20","1","52",""
170,"9,20,26","1","9,12,53,56,63",""
171,"26,64","1","24","24"
172,"20,26","1","20,46",""
173,"22,26,64","1","8,21,22",""
174,"20,26","1","53,56",""
175,"20,26","1","38",""
176,"20","1","25","25"
177,"20,26","1","1,54,58",""
178,"26,64","1","24",""
179,"20,23,43","1","23,43",""
180,"","","47,49,61",""
181,"20,44","1","39,44,68",""
182,"14,20,26,64","1","14,58",""
183,"2,26,40,64","1","2,26,40","26"
184,"20","1","25,52",""
185,"20,26","1","13,54,59",""
186,"26,64","1","6,24",""
187,"26,64,65","1","65",""
188,"20,43","1","43,67",""
189,"20,26","1","62",""
190,"16","","16",""
191,"26,64,65","1","65",""
192,"26,64,65","1","21,65",""
193,"26,28,40,64","1","5,28,35",""
194,"20,26","1","25,46",""
195,"4,20","1","4,41",""
196,"14,20,26","1","14,27","27"
197,"22,26,64","1","22",""
198,"20","1","25,57",""
199,"20,26","1","13",""
200,"26,28,40,64","1","10,28,42,51","28"
201,"26","1","3,15",""
202,"26","1","45",""
203,"26,64","1","5",""
204,"20,26,44","1","32,44",""
205,"20,26","1","13,54,59",""
206,"20,43","1","43,67",""
207,"20,26","1","30",""
208,"","","47,49,61",""
209,"","","49,61",""
210,"20,26","1","1,58",""
211,"20,44","1","32,44",""
212,"20,26,44","1","29,32,39,44","29"
213,"20,26","1","12,56",""
214,"20,26","1","27,37,55",""
215,"20,26,44","1","32,44",""
216,"20,44","1","68",""
217,"20,26","1","30","30"
218,"26,40,64","1","5,11,35,51",""
219,"20,26","1","27,38",""
220,"20,26","1","1,11,30",""
221,"4,20","1","4,41",""
222,"20,26","1","38,46,52",""
223,"14,20,26,64","1","7,14,18,58",""
224,"14,20,26,64","1","7,14,18",""
225,"26,64","1","24,42",""
226,"20,26,64","1","37,55",""
227,"26,40,64","1","26,35,51",""
228,"20,26,43","1","3,43,62",""
229,"9,20,26","1","9",""
230,"26","1","19,31","31"
231,"26,64","1","24",""
232,"26","1","19,31,48",""
233,"14,20,26","1","14,54,58",""
234,"20,26,44","1","32,44","32"
235,"14,20,26","1","7,14,27,58",""
236,"20,34","1","34,41",""
237,"26,64","1","24",""
238,"2,26,40,64","1","2,26,40,51",""
239,"22,26,64","1","8,21,22",""
240,"20,26,44","1","29,32",""
241,"20,26","1","59",""
242,"14,20,26,64","1","14,37",""
243,"26,28,64","1","5,10,18,28",""
244,"","","47,60",""
245,"23","","23",""
246,"","","49,60,61",""
247,"20","1","33,68","33"
248,"20,34","1","34","34"
249,"26,40,64","1","5,35,51","35"
250,"26,36,40,64","1","36","36"
251,"26,64,66","1","15,66",""
252,"20,26","1","46",""
253,"22,26,64,65","1","21,22,65",""
254,"22,26,64","1","22",""
255,"","","47,49",""
256,"16,23","","16,23",""
257,"20,26","1","38",""
258,"20,26","1","13,54",""
259,"","","47,49,61",""
260,"20,26","1","45,53",""
261,"26,64","1","10,42",""
262,"20,26","1","13,50",""
263,"26,36,64","1","24,36,42,64",""
264,"20,26,64","1","37,55","37"
265,"4,20","1","4,25",""
266,"20,26,44","1","20,29,39",""
267,"26,64,65,66","1","15,65,66",""
268,"20,26","1","50",""
269,"26,64,66","1","15,66",""
270,"26,64,65","1","24,65",""
271,"26,64","1","3,6,55",""
272,"20","1","57",""
273,"20,26","1","38,52","38"
274,"22,26,64,65","1","21,22,65",""
275,"20,44","1","33,39,68","39"
276,"20,26","1","46,50",""
277,"26,66","1","66",""
278,"26,36,40,64","1","36,64",""
279,"26,28,36,40,64","1","10,28,36,42,51",""
280,"20","1","25,52",""
281,"26,64","1","3,6,55",""
282,"20","1","25,46,57",""
283,"16,23","","16,23",""
284,"20,26","1","3,55,62",""
285,"20,26","1","30",""
286,"16,26,66","1","3,15,16,66",""
287,"16,23,26","1","3,16,23",""
288,"20,44","1","29,44",""
289,"26,64","1","8,21",""
290,"26,36,40,64","1","36,64",""
291,"22,26,64","1","8,22,64",""
292,"26,28,36,40,64","1","28,36,42",""
293,"16,23","","16,23",""
294,"20,26","1","38",""
295,"20,26","1","27,38",""
296,"9,20,26","1","9",""
297,"26,40,64","1","26,35,40,51",""
298,"9,20,26","1","9,12,56,63",""
299,"20","1","33,68",""
300,"20,26","1","53,56,63",""
301,"26,40","1","17,48",""
302,"20,26,44","1","20,29,39",""
303,"34","","34",""
304,"26,36,40,64","1","10,36,42",""
305,"20","1","20,33,57",""
306,"16,23,26","1","3,16,23",""
307,"20,43","1","43",""
308,"20,26","1","13,50",""
309,"9,20,26,44","1","9",""
310,"26","1","30",""
311,"20,26","1","53",""
312,"26,40","1","17,19,48",""
313,"26,64","1","8,21,24",""
314,"26,40,64","1","40","40"
315,"26","1","5,11,30",""
316,"20","1","25",""
317,"","","60",""
318,"4,20,34","1","4,34,41","41"
319,"14,20,26,64","1","14,18",""
320,"9,20,26","1","9,53,56,63",""
321,"20,26","1","1,12,13",""
322,"22,26,40,64","1","22,64",""
323,"26","1","19,31,48",""
324,"20,26,44","1","20,29,32,50",""
325,"20","1","33,68",""
326,"20,26","1","1,56,63",""
327,"16,26,66","1","3,16,66",""
328,"26","1","30",""
329,"20,26","1","38,46",""
330,"20","1","52,67",""
331,"23","","23",""
332,"26,28,64","1","10,28,42",""
333,"20,26,44","1","50",""
334,"26,28,40,64","1","5,28,51",""
335,"20,26,44","1","20,29,39",""
336,"20","1","60,67",""
337,"20","1","25,52",""
338,"20,26","1","27,38,62",""
339,"22,26,64,65","1","21,22,65",""
340,"9,20,26,44","1","9",""
341,"20,26","1","62",""
342,"20,26,64","1","37,55",""
343,"20,34","1","34,41,67",""
344,"20,43","1","43,47,67",""
345,"20,26,43","1","43,62",""
346,"4,20","1","4",""
347,"20,26","1","30,53,63",""
348,"26,64","1","10,42","42"
349,"20,26","1","1,58",""
350,"20,26","1","37",""
351,"20,26","1","55,62",""
352,"20,26","1","50",""
353,"20,44","1","44",""
354,"20,43","1","43","43"
355,"26","1","45",""
356,"26,36,40,64","1","36,40",""
357,"26,36,64","1","8,36,64",""
358,"20,26","1","53",""
359,"20,44","1","44","44"
360,"20,26","1","1,5,11,30",""
361,"26,40","1","11",""
362,"26","1","45","45"
363,"20","1","20,46,57",""
364,"20,26","1","13,50",""
365,"20,26","1","45,53",""
366,"23","","23",""
367,"","","49,61",""
368,"26","1","19,48",""
369,"20,26","1","46","46"
370,"26,28,64","1","10,28,42",""
371,"26,64","1","6,15",""
372,"","","47,60","47"
373,"26,64","1","7,42",""
374,"26,36,64","1","36,64",""
375,"20","1","25,46",""
376,"9,20,26","1","9",""
377,"26","1","19,31,48","48"
378,"26,64","1","18",""
379,"","","49","49"
380,"26,28,36,40,64","1","10,28,36,51",""
381,"20,44","1","29,39,44",""
382,"20,26","1","50","50"
383,"16,26,66","1","16,66",""
384,"26,66","1","3,15,66",""
385,"14,20,26,64","1","7,14,18,58",""
386,"26,40,64","1","40,51","51"
387,"26,40","1","11,17,26",""
388,"","","47,60",""
389,"26,66","1","15,66",""
390,"26","1","19,31,48",""
391,"20,26","1","13,54,59",""
392,"26,64","1","6,15",""
393,"20","1","52","52"
394,"20,26","1","45,53,56,63","53"
395,"26,28,36,64","1","10,28,36,42",""
396,"2,26,40","1","2,26",""
397,"4,20","1","4,41",""
398,"","","49,61",""
399,"34","","34",""
400,"20,26","1","54","54"
401,"4,20,34","1","4,34,41",""
402,"20,26","1","12,54,63",""
403,"26,40","1","17",""
404,"20,26","1","27,38",""
405,"","","47,49,60,61",""
406,"20,26,44","1","32",""
407,"20,26","1","38,52,62",""
408,"26,64","1","55,62","55"
409,"20","1","33,57",""
410,"26","1","31,45",""
411,"26","1","19,31,45,48",""
412,"26,40,64","1","11,26,35",""
413,"20,26","1","56","56"
414,"20","1","33,39,57,68",""
415,"20","1","33,57","57"
416,"20,26","1","27,37",""
417,"26,64","1","10,42",""
418,"20,26","1","7,58","58"
419,"20,26","1","54,59","59"
420,"26","1","17,45",""
421,"20,34","1","34",""
422,"","","60","60"
423,"26","1","31,45",""
424,"4,20","1","4,25,41",""
425,"20,26","1","1,12,63",""
426,"26,64","1","10,18",""
427,"20,26,44","1","32,44",""
428,"20,26","1","30,63",""
429,"26,40,64","1","5,35",""
430,"26,66","1","3,15,66",""
431,"26,40,64","1","26,35",""
432,"20,43","1","43,60,67",""
433,"20,26","1","50",""
434,"26","1","17,48",""
435,"20","1","68",""
436,"20,26,64","1","6,37",""
437,"20,26","1","46,50",""
438,"20,26","1","62",""
439,"","","49,61","61"
440,"","","60",""
441,"20","1","47,67",""
442,"20,44","1","29,32,44",""
443,"22,26,64,65","1","8,21,22,24,65",""
444,"20,26","1","62","62"
445,"26,66","1","3,15,66",""
446,"20,26","1","38,52",""
447,"20,26","1","13,54,59",""
448,"26","1","17,45,48",""
449,"20","1","41",""
450,"20,26","1","63","63"
451,"16,23","","16,23",""
452,"20,43","1","43,52,67",""
453,"26,28,64","1","5,7,28",""
454,"26,40,64","1","64",""
455,"20,26","1","27,38",""
456,"26,64","1","7,18",""
457,"2,26,40,64","1","2,26",""
458,"20,26,44","1","50",""
459,"20","1","68",""
460,"26,40,64","1","42,64",""
461,"26,64","1","18",""
462,"26,28,40,64","1","28,35,51",""
463,"26,40,64","1","11,26,35",""
464,"26,40,64","1","64","64"
465,"20","1","52",""
466,"9,20,26","1","9,12,56",""
467,"20,26","1","1,12,58",""
468,"","","49,61",""
469,"26,64,66","1","15,66",""
470,"20,26","1","1,30,58",""
471,"20,26","1","37,55,62",""
472,"2,26,40","1","2",""
473,"26,64,65","1","21,65",""
474,"26,64,66","1","66",""
475,"16,23","","16,23",""
476,"20,26","1","53",""
477,"26,36,40,64","1","35,36,40,51",""
478,"20,26","1","27,38",""
479,"20","1","25",""
480,"26","1","31",""
481,"20,44","1","44",""
482,"20,26,43","1","43,55,62",""
483,"26,64,65","1","65","65"
484,"20,26","1","1,12,63",""
485,"22,26,64","1","8,22,64",""
486,"20,26,64","1","6,37,55",""
487,"26,36,40,64","1","8,36,64",""
488,"20,26,43","1","43,62",""
489,"4,20","1","4,57",""
490,"20,26,44","1","32,50",""
491,"20","1","33,68",""
492,"26,64","1","6,15",""
493,"2,26,40","1","2,40",""
494,"16,26,66","1","16,66","66"
495,"20","1","67","67"
496,"20,26","1","45,53",""
497,"26,64,65","1","8,21,24,65",""
498,"20,44","1","68","68"
499,"4,20","1","4,33,57",""
500,"20,26","1","27",""

