vector_index,x,y_original,cluster_id,max_posterior,posterior_component_1,posterior_component_2,posterior_component_3
20,0.0042545224238356,-0.6791914769656819,3,1.0,4.794867425292155e-112,1.4585732960068286e-137,1.0
21,-0.0119264937818384,-0.6709037821231781,3,1.0,2.0800369325386155e-114,5.363552373495796e-128,1.0
22,0.0105726963066911,-0.6750133182387468,3,1.0,1.1630913525428074e-108,2.4429769398372205e-138,1.0
23,0.0109317945137727,-0.6770644301994262,3,1.0,3.355154131660787e-109,2.7113159392033793e-139,1.0
24,0.0231503921161991,-0.6626679189671328,3,1.0,1.092145918678798e-100,3.8850042464772076e-138,1.0
25,0.0193229402481859,-0.6606042695968196,3,1.0,2.6753532828876894e-101,6.507523424233653e-136,1.0
26,0.0098254804145256,-0.6256423097434372,3,1.0,1.1019868267433973e-93,3.862883557490753e-119,1.0
27,-0.0225518190241752,-0.6536819616735088,3,1.0,6.139202184722791e-112,2.257504354984064e-117,1.0
28,0.0489717397634811,-0.5991422403853024,3,1.0,3.727158391684834e-74,2.4928443302732964e-122,1.0
29,-0.0280723242214362,-0.6043139110373008,3,1.0,6.350614313906453e-98,5.600913610321078e-98,1.0
30,0.0189852634856461,-0.6124931912190983,3,1.0,4.207017461979481e-87,1.736736616757483e-117,1.0
31,0.0086256763377259,-0.6064452406739245,3,1.0,1.9814945742860215e-88,9.389893451718321e-112,1.0
32,-0.0234828474496222,-0.6111456261922912,3,1.0,8.643393341204209e-99,5.683247946450571e-102,1.0
33,-0.0024860187775699,-0.588146698869819,3,1.0,2.5266484052826034e-86,1.4217508966606755e-101,1.0
34,-0.0015750577248928,-0.5653349249293766,3,1.0,1.0132323083740874e-79,2.8916747830980225e-94,1.0
35,0.0261116543162104,-0.5947082905354389,3,1.0,5.4524912957187706e-80,2.136564470348402e-113,1.0
36,-0.0142662180056042,-0.6048613901654714,3,1.0,2.1030287845772987e-94,3.631201583471904e-103,1.0
37,-0.005238900128487,-0.553677570386736,3,1.0,1.6521305264273994e-77,2.6017101010269595e-89,1.0
38,-0.0467213921004252,-0.5548030030957691,3,1.0,9.302683347211679e-88,1.0618430590612376e-75,1.0
39,0.0346952558624715,-0.577242685706243,3,1.0,9.202949727182606e-73,7.101547586397584e-110,1.0
40,-0.0214093648604014,-0.5630549241924759,3,1.0,3.7809640892866835e-84,6.182367100697313e-87,1.0
41,0.0065382172847834,-0.5591175693519707,3,1.0,6.766535483056368e-76,7.667784292640644e-95,1.0
42,-0.0020281565944372,-0.549974516348427,3,1.0,1.0678214775207042e-75,3.678233118315001e-89,1.0
43,-0.0019600193356667,-0.5355059131453399,3,1.0,6.982375133386853e-72,1.2257033361634204e-84,1.0
44,0.0161972396974175,-0.5279115912469053,3,1.0,2.364082821635361e-65,9.719540400427538e-88,1.0
45,0.0334252492060726,-0.5291449053594337,3,1.0,4.472579988015405e-61,4.2285188501322186e-93,1.0
46,0.0050298733988398,-0.5248406957448374,3,1.0,2.0036534087975076e-67,1.7955965768645073e-83,1.0
47,0.0131015603526105,-0.5078014933300006,3,1.0,2.973415241672059e-61,1.2632473616984384e-80,1.0
48,0.0065778307345408,-0.4934203628511959,3,1.0,2.0225799897621535e-59,1.604731939859259e-74,1.0
49,0.0203506284786125,-0.4966485113724582,3,1.0,7.561471156984432e-57,2.793605641797365e-79,1.0
50,-0.0092583275897265,-0.4606976272751095,3,1.0,2.2461503626396838e-55,4.149421594661798e-61,1.0
51,0.0215078110883282,-0.467257600550294,3,1.0,5.044341995097048e-50,5.347747547597087e-71,1.0
52,0.0222099973129476,-0.5027846590726578,3,1.0,8.409518046582408e-58,1.2018236310574214e-81,1.0
53,0.0216507401736581,-0.454041573723981,3,1.0,3.474171517193661e-47,2.4883668775412596e-67,1.0
54,-0.0132029573467295,-0.4459536364773206,3,1.0,7.194859470181031e-53,2.9299377041312837e-56,1.0
55,-0.0033667526847438,-0.4603076025882903,3,1.0,4.752882119413298e-54,1.3615220888379277e-62,1.0
56,0.0047893397756086,-0.4750652420686437,3,1.0,1.3614631153833293e-55,8.378011429292971e-69,1.0
57,-0.0274168408965801,-0.4385483422311322,3,1.0,6.264229500038835e-54,1.2406963435143313e-50,1.0
58,0.0318984041617202,-0.4324122375457739,3,1.0,1.6730327198408261e-40,7.399171368627098e-64,1.0
59,-0.0002455306700435,-0.4482393763435671,3,1.0,9.817643650965684e-51,3.077782860505922e-60,1.0
60,0.0056785577520944,-0.4483792230348762,3,1.0,1.6314858854596944e-49,8.565386964417897e-62,1.0
61,-0.011540088794544,-0.4146542967355204,3,1.0,7.360393030927711e-46,4.464198597524931e-49,1.0
62,-0.0265375511873404,-0.4111131567442422,3,1.0,8.637213914573457e-48,1.6360936418032966e-44,1.0
63,-0.0120805977094954,-0.4083453073064479,3,1.0,1.1448107236258995e-44,1.7745195351455854e-47,1.0
64,0.0043840837526717,-0.3952166017917055,3,1.0,4.645457585861405e-39,2.7476524980549643e-48,1.0
65,0.0134685762550738,-0.4091523016699548,3,1.0,5.986042548790603e-40,1.1389169684553093e-53,1.0
66,0.0032358308120544,-0.3893415735476448,3,1.0,3.6200489363502064e-38,1.1201735065363817e-46,1.0
67,0.006934480324839,-0.3635270477748099,3,1.0,7.309670679639851e-33,9.81786315414175e-42,1.0
68,-0.0067405274936275,-0.3747413370908968,3,1.0,3.2406210028876735e-37,3.0604860098985074e-41,1.0
69,0.0099249713249085,-0.3947297720164962,3,1.0,6.4150310875386e-38,2.0852592063727962e-49,1.0
70,0.0296566573277181,-0.3642925552318908,3,1.0,7.833925436782427e-29,2.1712668174042608e-46,1.0
71,0.0140957888487797,-0.3697902660443308,3,1.0,1.1494244787654951e-32,1.4308431701650568e-44,1.0
72,0.0161908377650588,-0.3365927579417331,3,1.0,7.480180469884339e-27,7.38782822149842e-38,1.0
73,0.0058803279861326,-0.3291071229001334,3,1.0,2.3143960119224923e-27,1.8495446481091088e-34,1.0
74,-0.030063101391992,-0.3622077505662368,3,1.0,1.5247316005173913e-38,1.855449564115033e-33,1.0
75,-0.0208933306126248,-0.3074003857496465,3,1.0,9.857373599890206e-28,1.7036420277571342e-25,1.0
76,0.0090975160132768,-0.3383727582836357,3,1.0,2.5926142289384257e-28,6.664641339449856e-37,1.0
77,-0.0002187810392017,-0.2784937735451917,3,1.0,7.888340074653806e-21,2.3341732336380585e-24,1.0
78,0.0087968577294565,-0.3042013317416253,3,1.0,3.5669706955020416e-23,2.829676988660514e-30,1.0
79,0.0335284683568814,-0.3217020635191704,3,1.0,1.1263667429579151e-21,8.681641046237852e-38,1.0
80,0.0145207199845866,-0.313162302059015,3,1.0,1.341113379291632e-23,6.409865501799309e-33,1.0
81,0.0251777241148564,-0.2769090619061886,3,1.0,4.0232445071703056e-17,6.181941089870507e-28,1.0
82,0.0018936277894146,-0.2852453526366773,3,1.0,1.78021808323243e-21,8.195697484752651e-26,1.0
83,-0.0161443135496887,-0.2729008201278467,3,1.0,5.445472914660747e-22,7.086909076256436e-21,1.0
84,-0.0011573231842868,-0.2322605243783173,3,0.9999999999999964,3.6280297359360726e-15,2.4115954753595108e-17,0.9999999999999964
85,-0.0160950362743827,-0.2720493974136138,3,1.0,7.262849253855581e-22,9.325473991463897e-21,1.0
86,0.0311658991354489,-0.2504136460718924,3,0.9999999999996737,3.262780270697239e-13,3.1910769725711528e-24,0.9999999999996737
87,0.0158078215307093,-0.2167644005751196,3,0.9999999999886313,1.1368622494640317e-11,2.38469694065804e-17,0.9999999999886313
88,0.0104102499325655,-0.2332994079100269,3,0.9999999999999469,5.312579866984469e-14,5.336488554706968e-19,0.9999999999999469
89,0.024718864044562,-0.2643901192232892,3,0.9999999999999989,1.0998135930472253e-15,1.0298367263896835e-25,0.9999999999999989
90,-0.0404011282904645,-0.2156986713782605,3,0.9999999991403961,1.270096844998455e-16,8.596038024966512e-10,0.9999999991403961
91,0.0117627590268531,-0.2426148958653463,3,0.9999999999999929,7.0964592660184465e-15,1.5749847510569772e-20,0.9999999999999929
92,-0.0262129156860874,-0.1847670752317924,3,0.9999999893870682,3.777005787626497e-12,1.060915479885238e-08,0.9999999893870682
93,-0.0001451139693132,-0.2229089650031854,3,0.9999999999999485,5.115372512093313e-14,3.0931868570055198e-16,0.9999999999999485
94,-0.0062341518493442,-0.1406098098450867,3,0.9999989266435444,5.023979277321612e-07,5.70958527977032e-07,0.9999989266435444
95,0.0132347322419389,-0.1642008673302206,3,0.9999997697751039,2.3013747023783822e-07,8.74259907288272e-11,0.9999997697751039
96,0.0045637457792191,-0.203029025586108,3,0.9999999999829519,1.7021421275443715e-11,2.6569355379083546e-14,0.9999999999829519
97,0.0269023434722357,-0.1802448851902904,3,0.9999997279457818,2.7205412576278137e-07,9.244097973522264e-14,0.9999997279457818
98,-0.0120379432186522,-0.1591206627544275,3,0.9999999352688026,7.793295453235292e-09,5.693790206367417e-08,0.9999999352688026
99,0.0141822877926656,-0.1520687259993369,3,0.9999979577356817,2.0410404535992323e-06,1.2238646404719123e-09,0.9999979577356817
100,0.0032444643379766,-0.1524435973811213,3,0.9999997070935265,2.8414100478799585e-07,8.765468834334806e-09,0.9999997070935265
101,-0.032705805401431,-0.1297955289380972,3,0.9992398715778033,1.9725866114254084e-07,0.0007599311635356189,0.9992398715778033
102,-0.0183723291704606,-0.1508464757068809,3,0.999998831064498,1.6258565447369858e-08,1.1526769364674493e-06,0.999998831064498
103,-0.0029975606704433,-0.1492698372424884,3,0.9999997594588109,1.8260923743506762e-07,5.793195168108836e-08,0.9999997594588109
104,0.0222458489978345,-0.1424211507262341,3,0.99996187645258,3.8120779690361544e-05,2.7677297348347236e-09,0.99996187645258
105,0.0092744611511422,-0.1118647934250735,3,0.9997470213625261,0.00024637452297069225,6.604114503046044e-06,0.9997470213625261
106,-0.0233500164776142,-0.1152770243552375,3,0.9992554335945039,4.951355839797107e-06,0.0007396150496564028,0.9992554335945039
107,-0.0028063245609431,-0.1103033589442594,3,0.9998838052196283,6.994474345567634e-05,4.625003691584463e-05,0.9998838052196283
108,0.0403561289758606,-0.0937727343696951,3,0.882115574153609,0.11787791708728092,6.508759110171813e-06,0.882115574153609
109,0.0022244666968171,-0.14424685460869,3,0.9999990000249953,9.429987845909216e-07,5.697621992314051e-08,0.9999990000249953
110,-0.0065465115014479,-0.0905728170708841,3,0.9984318582923477,0.0005403347812891807,0.0010278069263633274,0.9984318582923477
111,0.0098347928151244,-0.0859512028676869,3,0.9957770069607652,0.003938714400296457,0.00028427863893824086,0.9957770069607652
112,0.0152678615916394,-0.0504948061159213,3,0.9251841815220999,0.06557270505944933,0.0092431134184507,0.9251841815220999
113,-0.0091233669496011,-0.1079911144839831,3,0.9997825483443216,4.9809010825726576e-05,0.00016764264485262696,0.9997825483443216
114,0.0100514954874287,-0.0398240092879487,3,0.9024855518575124,0.07144279101259994,0.026071657129887436,0.9024855518575124
115,-0.0065777899334161,-0.0630079464537648,3,0.9775587250435449,0.007822545378608664,0.014618729577846329,0.9775587250435449
116,0.0143865520365887,-0.0482847255158313,3,0.920890711898348,0.06749475120585273,0.011614536895799216,0.920890711898348
117,0.0033938631594256,-0.0180945274736189,3,0.8162624054913458,0.09861165392774913,0.08512594058090525,0.8162624054913458
118,0.0096393565410578,-0.0339460649624691,3,0.8780234718639441,0.08416262477019075,0.03781390336586521,0.8780234718639441
119,-0.01518367092335,-0.0307023116301037,3,0.8243911318874948,0.04998538195809293,0.12562348615441232,0.8243911318874948
120,-0.0164257276814571,-0.0274122408000827,3,0.8005914841682621,0.05838906496584713,0.14101945086589066,0.8005914841682621
121,0.0189099460931878,-0.0354760143127908,3,0.8429916973233947,0.1305240587566658,0.026484243919939487,0.8429916973233947
122,-0.0015879276277098,-0.0199246211998853,3,0.8221079272720592,0.08731618343723456,0.09057588929070609,0.8221079272720592
123,0.0057006948419872,-0.0272134811289066,3,0.8545578366815801,0.08636630215201775,0.059075861166402066,0.8545578366815801
124,-0.0061279085417303,-0.0073429508917354,3,0.7722609084957496,0.11198263565724295,0.11575645584700742,0.7722609084957496
125,0.0179745354802728,-0.0467186139411019,3,0.8972711045402969,0.09134344216185802,0.01138545329784514,0.8972711045402969
126,-0.0121561996005931,0.0085807913513509,3,0.7403160114015536,0.15767767008352038,0.10200631851492593,0.7403160114015536
127,-0.0083571860883402,0.00321041621465,3,0.7533321967787491,0.13481949354966355,0.11184830967158742,0.7533321967787491
128,0.0044295336734174,0.0045662478473098,3,0.7653088263853062,0.11567435977455078,0.11901681384014284,0.7653088263853062
129,0.0065238701123175,0.0213306455497706,3,0.7905046460488113,0.09267590545654636,0.11681944849464235,0.7905046460488113
130,-0.0330558309818239,-0.0060906332980184,3,0.5676496441260815,0.20762832187412433,0.22472203399979426,0.5676496441260815
131,0.0109678731875047,0.0668112063840385,3,0.9636050243163105,0.00911458958913375,0.02728038609455579,0.9636050243163105
132,-0.0276061338680631,0.0318156185121834,3,0.5938597971241549,0.3799046733600741,0.02623552951577081,0.5938597971241549
133,-0.0603746942684328,0.0365992403728142,1,0.9707259637707314,0.9707259637707314,0.0014259724927808588,0.02784806373648774
134,-0.0377802493507812,0.0258533661199221,1,0.5927638761942163,0.5927638761942163,0.02927043191489695,0.37796569189088675
135,-0.0584664359025723,0.0512853792618884,1,0.9728358242304064,0.9728358242304064,0.00018236543442065397,0.026981810335173016
136,-0.0477702431595622,0.0841908107086914,1,0.803443563990703,0.803443563990703,8.490413341272027e-06,0.19654794559595568
137,-0.0629538991467551,0.082815098382189,1,0.9875293295530388,0.9875293295530388,4.438537420869417e-07,0.012470226593219037
138,-0.066256461680068,0.084830690506682,1,0.9935162689418632,0.9935162689418632,1.4823388564981012e-07,0.006483582824251124
139,-0.0916189643059164,0.0843150758075389,1,0.9999831786078449,0.9999831786078449,4.8842566915432e-10,1.6820903729326913e-05
140,-0.0592310334501889,0.0718614075132639,1,0.9775659047604451,0.9775659047604451,6.049576942443758e-06,0.022428045662612375
141,-0.1077999666978593,0.0556741560141046,1,0.9999991655818065,0.9999991655818065,3.3460427389019016e-08,8.009577661504987e-07
142,-0.1124978785532611,0.0863018052078285,1,0.9999999495036169,0.9999999495036169,2.03457861151399e-12,5.049434849485432e-08
143,-0.0886205349525341,0.0912503126448103,1,0.9999655003272402,0.9999655003272402,1.8846297989558636e-10,3.449948429676197e-05
144,-0.069556018282247,0.1225887920192312,1,0.9894400687086873,0.9894400687086873,4.386912551699768e-11,0.010559931247443569
145,-0.1143099264574171,0.1134458733653254,1,0.9999999833005112,0.9999999833005112,3.570858305735475e-16,1.669948846988661e-08
146,-0.0988837793523722,0.1451494563645225,1,0.999994794645792,0.999994794645792,7.194036556946513e-18,5.2053542080073405e-06
147,-0.0970815835595032,0.1424981578975376,1,0.9999915897676535,0.9999915897676535,2.930614612787797e-17,8.410232346545298e-06
148,-0.1078998596412153,0.1150636361970148,1,0.9999998678490972,0.9999998678490972,1.596602554523492e-15,1.321509012521402e-07
149,-0.1360628754608929,0.0939361257450219,1,0.9999999999805091,0.9999999999805091,4.3595674771579786e-16,1.949042206393647e-11
150,-0.1573048053116234,0.1631953756465715,1,0.9999999999999993,0.9999999999999993,5.566031520432159e-31,7.147384085042979e-16
151,-0.1852799835714916,0.1683167367226793,1,1.0,1.0,2.0149506967130124e-37,9.015658817996965e-22
152,-0.1520310035376349,0.1194499617303425,1,0.9999999999999841,0.9999999999999841,2.5583751163777204e-22,1.591855739818472e-14
153,-0.1288576074674661,0.1826041552352597,1,0.9999999996407285,0.9999999996407285,1.3241519503488206e-28,3.59271548021173e-10
154,-0.1805478358242709,0.1657068595408826,1,1.0,1.0,6.060679882109046e-36,1.042073411083694e-20
155,-0.1497054804689795,0.1669233873818678,1,0.9999999999999771,0.9999999999999771,3.417882324394207e-30,2.2845093658029973e-14
156,-0.1883578893107148,0.2016505037946239,1,1.0,1.0,2.7380073199331002e-45,1.421971380406343e-22
157,-0.1728785484722632,0.2018937034646122,1,1.0,1.0,9.745898828681388e-42,5.999379924340465e-19
158,-0.1664893290072222,0.1936717803302266,1,1.0,1.0,1.2070403470203953e-38,1.3026191739663032e-17
159,-0.1994802313174137,0.1957546638968848,1,1.0,1.0,1.5717669573187406e-46,2.828074405026618e-25
160,-0.1885257902570294,0.2042633696815748,1,1.0,1.0,6.6715013865221006e-46,1.3357140636819325e-22
161,-0.2058824718957968,0.1895794964836397,1,1.0,1.0,1.5696399690106739e-46,8.214116003199899e-27
162,-0.1891228332728493,0.2021237774569664,1,1.0,1.0,1.4278169224508682e-45,9.358360621234108e-23
163,-0.2041646243722427,0.1908246246500446,1,1.0,1.0,1.9288964257620386e-46,2.1274083079606064e-26
164,-0.2133859755436727,0.2078553335174796,1,1.0,1.0,1.0968154072835201e-52,7.541260878732254e-29
165,-0.1889942911197411,0.2128286127492019,1,1.0,1.0,6.649881848382949e-48,1.192655743311658e-22
166,-0.2125603287655371,0.2131003442204699,1,1.0,1.0,8.944011138070882e-54,1.1989653152881905e-28
167,-0.2452586502257515,0.234186542956195,1,1.0,1.0,7.35971411631833e-68,6.435966022218727e-38
168,-0.2388140522095035,0.2306171571795368,1,1.0,1.0,4.052191563994606e-65,5.381397549262773e-36
169,-0.2442599111854641,0.2527866298909104,1,1.0,1.0,7.737740945256478e-73,1.1729091122771345e-37
170,-0.2467807053216893,0.2159406845083182,1,1.0,1.0,4.133907063378139e-63,3.7327480867636215e-38
171,-0.2035420725323662,0.2517651621823701,1,1.0,1.0,9.17343532990486e-61,7.721810146543287e-26
172,-0.2522603815006187,0.2623084521583886,1,1.0,1.0,5.808840285155916e-78,4.026738169781662e-40
173,-0.3060406320472568,0.2591099958484237,1,1.0,1.0,2.7038807383053433e-93,3.609353277233618e-58
174,-0.2818237213698231,0.2675198879392992,1,1.0,1.0,1.1724660965094821e-88,7.315183028684074e-50
175,-0.3152603449757226,0.2449079830112092,1,1.0,1.0,4.957520497598168e-91,4.923831659546797e-61
176,-0.2888540296570458,0.2893876066095188,1,1.0,1.0,3.9976398752095105e-98,2.0246375670618696e-52
177,-0.3276494304009801,0.3008553454577929,1,1.0,1.0,1.671940901931212e-115,4.959578234322086e-67
178,-0.3109801965181427,0.3034191329808495,1,1.0,1.0,1.387204586018258e-110,1.2767047430974596e-60
179,-0.3296079789797791,0.3199680895759404,1,1.0,1.0,1.98625273246439e-123,5.356116616765646e-68
180,-0.2971555061180698,0.3088693017930694,1,1.0,1.0,1.3319291946088721e-107,2.0336609643073253e-55
181,-0.3104730837151643,0.3200574945807606,1,1.0,1.0,2.2497519740910335e-116,1.9381923738197843e-60
182,-0.3100697861080899,0.3192508470272015,1,1.0,1.0,6.177471843309999e-116,2.7612336793573354e-60
183,-0.3238652213197576,0.3355252079402369,1,1.0,1.0,4.0168758443043236e-127,1.0861279026456858e-65
184,-0.355305309842798,0.2958747621160672,1,1.0,1.0,3.1137601081348175e-123,5.183704796233931e-78
185,-0.3227940887439375,0.315192896769472,1,1.0,1.0,4.009101779376102e-119,2.949493058255462e-65
186,-0.3002651862139657,0.3704476705600166,1,1.0,1.0,2.582972303075023e-130,1.6614831028052192e-55
187,-0.3361705871375465,0.2951461222677533,1,1.0,1.0,2.647813055725977e-116,2.7596921257552358e-70
188,-0.3585184919863513,0.3471964414034931,1,1.0,1.0,2.1056163037489265e-145,2.7086302355453853e-80
189,-0.3842065048124314,0.3790906604824839,1,1.0,1.0,7.456045583239752e-170,4.0851285583967536e-92
190,-0.3794516619958444,0.3594251092698098,1,1.0,1.0,3.547629085291017e-159,9.083726089490434e-90
191,-0.3578746907395265,0.3588352624419537,1,1.0,1.0,6.021319283871863e-150,4.7252359360290455e-80
192,-0.3511182846253028,0.3751690786975963,1,1.0,1.0,8.559698959019044e-154,5.6032295077420605e-77
193,-0.3730084829571733,0.3711634028515639,1,1.0,1.0,1.5594753868218109e-161,6.94078212890385e-87
194,-0.3678732219478157,0.3844879575970742,1,1.0,1.0,5.296183314330625e-165,1.7326657975476837e-84
195,-0.3753625641517131,0.3758485083018554,1,1.0,1.0,1.4231084205660414e-164,5.620360851036309e-88
196,-0.3850306024948622,0.417334778721695,1,1.0,1.0,2.9108516457921226e-187,2.672572294572666e-92
197,-0.4139759235181283,0.4292717500342164,1,1.0,1.0,7.068970147807234e-207,9.37778945782122e-107
198,-0.4029731426637227,0.4037838064609932,1,1.0,1.0,1.4763478599323953e-189,2.99773364690798e-101
199,-0.4290643302711912,0.3843669857797235,1,1.0,1.0,3.257871526379926e-192,3.8761938284049965e-114
200,-0.4173933564247089,0.407265072077603,1,1.0,1.0,5.775799089974446e-198,1.6129043008756624e-108
201,-0.4167698261528553,0.4197073235721342,1,1.0,1.0,1.1903632600428572e-203,3.132366988208505e-108
202,-0.395456581916779,0.4391430356025803,1,1.0,1.0,2.7578571130216274e-202,3.971438195858228e-97
203,-0.4608720588421913,0.4145171548914251,1,1.0,1.0,2.2637079582324433e-222,1.446293940775037e-131
204,-0.4306924280253352,0.4249393342723183,1,1.0,1.0,5.326071271359425e-213,1.6889949315160843e-115
205,-0.4163430101030119,0.4561812646926599,1,1.0,1.0,4.774007364082245e-221,1.1543917179163696e-107
206,-0.4364359479090304,0.4703910798665975,1,1.0,1.0,9.190006386272874e-239,2.478625095084938e-118
207,-0.4405991556596281,0.4448261836127153,1,1.0,1.0,5.710540594860022e-228,7.801848030174421e-121
208,-0.4511493277690953,0.4362388847274316,1,1.0,1.0,6.291141634265958e-229,1.4153278045327574e-126
209,-0.4425816973012658,0.5342307511225318,1,1.0,1.0,4.575585979137654e-275,5.650507070748833e-120
210,-0.4959431117493441,0.489859633128871,1,1.0,1.0,3.805413364138915e-282,8.91454899255203e-153
211,-0.5075572429968241,0.4744986344420786,1,1.0,1.0,9.057155273126343e-280,1.074499238863911e-159
212,-0.485610553777047,0.5028644964783586,1,1.0,1.0,1.322582535809695e-283,1.7823980682979477e-146
213,-0.5343522743294986,0.4886398996637759,1,1.0,1.0,3.359896100165079e-303,1.1850092268971294e-176
214,-0.4721612774648268,0.5141173313303908,1,1.0,1.0,5.256076879780281e-282,3.3469138854416715e-138
215,-0.4780050509288008,0.5056072187942341,1,1.0,1.0,9.948789484074115e-281,7.456410722622783e-142
216,-0.5167315272307228,0.5098899540923837,1,1.0,1.0,7.856678172092318e-306,9.629301557770897e-166
217,-0.521125089352565,0.511438040054739,1,1.0,1.0,2.39168799036732e-309,1.53854825936129e-168
218,-0.5208017882126907,0.4904072120404155,1,1.0,1.0,1.4462249340380525e-296,3.9699421486239646e-168
219,-0.5239595869912075,0.5637618979878627,1,1.0,1.0,0.0,5.054759265451969e-170
220,-0.5281016829064369,0.5118144828849677,1,1.0,1.0,1.061307218e-313,5.266017884223376e-173
221,-0.5251256804430791,0.5090898510544333,1,1.0,1.0,2.710214320649e-310,4.466158948248475e-171
222,-0.5453880109311372,0.5376782862158404,1,1.0,1.0,0.0,1.7524905315497686e-184
223,-0.5287167790917343,0.5283512088910801,1,1.0,1.0,5e-324,1.7933740690208095e-173
224,-0.5443068509091067,0.5521915506404074,1,1.0,1.0,0.0,9.260860785681889e-184
225,-0.5710102366593882,0.5726262447131708,1,1.0,1.0,0.0,4.1830245937781085e-202
226,-0.5378138756761761,0.5844221870428424,1,1.0,1.0,0.0,6.120895504027461e-179
227,-0.5973264300450303,0.5864559047550142,1,1.0,1.0,0.0,5.368548036831125e-221
228,-0.5776497678293326,0.5696938105171895,1,1.0,1.0,0.0,8.769879892819266e-207
229,-0.5621132648817163,0.5824434494564574,1,1.0,1.0,0.0,8.355944775801622e-196
230,-0.6015582362917912,0.5952543552114982,1,1.0,1.0,0.0,3.891308862761304e-224
231,-0.586550822548528,0.5575861870050296,1,1.0,1.0,0.0,5.6366150406234126e-213
232,-0.5875203048342126,0.6097987907765907,1,1.0,1.0,0.0,9.31866496127741e-214
233,-0.6212427354241409,0.5748862723128395,1,1.0,1.0,0.0,1.9043638975958357e-238
234,-0.6111269737467193,0.6504843513329684,1,1.0,1.0,0.0,6.56292635213831e-231
235,-0.6184526572493454,0.6072322789523273,1,1.0,1.0,0.0,8.527579621276204e-237
236,-0.6320024989721297,0.617270238391592,1,1.0,1.0,0.0,3.392794504964823e-247
237,-0.580579406184791,0.6112187612410493,1,1.0,1.0,0.0,1.155408032299815e-208
238,-0.6475201915850385,0.6196586638790151,1,1.0,1.0,0.0,2.8159290149009067e-259
239,-0.6178046199250938,0.6833850971893163,1,1.0,1.0,0.0,2.696580133215383e-235
240,-0.651404407434397,0.6623557808692401,1,1.0,1.0,0.0,1.5941689137023105e-262
241,-0.6709262721648024,0.61820949948414,1,1.0,1.0,0.0,8.744408708866999e-278
242,-0.6527824248143179,0.6849229676911239,1,1.0,1.0,0.0,2.0992250895728263e-263
243,-0.6475020032799919,0.6843487164705705,1,1.0,1.0,0.0,4.1846176702906395e-259
244,-0.6477188407567508,0.6605047830122986,1,1.0,1.0,0.0,1.436147146079152e-259
245,-0.6405288913352856,0.6779081323889837,1,1.0,1.0,0.0,1.42137398702457e-253
246,-0.6185144290400076,0.6771204732502881,1,1.0,1.0,0.0,4.82691865855337e-236
247,-0.6780542320539202,0.7225161142179708,1,1.0,1.0,0.0,7.592619585802119e-284
248,-0.7019715208958626,0.6727838736395131,1,1.0,1.0,0.0,1.952243950623854e-304
249,-0.6852973521737796,0.6972750509051919,1,1.0,1.0,0.0,2.2895254273698022e-290
250,-0.7053242590081298,0.6914370933801438,1,1.0,1.0,0.0,1.7457668467405526e-307
251,0.0185193225970445,-0.028660808092357,3,0.8157185059602214,0.14248580182102544,0.041795692218753115,0.8157185059602214
252,-0.0259432859273144,0.0510908296172287,3,0.6866178274097522,0.3075876953567047,0.005794477233543153,0.6866178274097522
