row,ensembles,super_ensembles,low_confidence_ensembles,seed_of
88,"12,14,33,35,71,74,75,77","2","12,14",""
89,"12,14,33,35,71,74,75,77","2","12,14",""
90,"13,15,33,35,71,74,75,77","2","13,15",""
91,"12,14,33,35,71,74,75,77","2","12,14",""
92,"12,14,33,35,71,74,77","2","12,14","14"
93,"20,28,33,35,60,61,62,70,71,73,74,75,77","2","20,61,62",""
94,"13,14,33,35,71,74,75,77","2","13,14",""
95,"12,28,33,35,71,74,75,77","2","12,21",""
96,"15,33,35,71,74,75,77","2","15","15"
97,"11,12,14,33,35,71,74,77","1,2","11,12,14",""
98,"13,28,33,35,71,74,75,77","2","13",""
99,"13,16,33,35,71,74,75,77","2","13,16",""
100,"16,19,28,33,35,61,71,73,74,75,77","2","16,19,61",""
101,"16,33,35,71,73,74,75,77","2","16",""
102,"12,28,33,35,71,74,75,77","2","12,21",""
103,"13,33,35,71,74,75,77","2","13",""
104,"16,19,28,33,35,61,71,73,74,75,77","2","16,19,61",""
105,"17,19,28,33,35,71,73,74,75,77","2","17,19",""
106,"13,15,33,35,71,74,75,77","2","13,15",""
107,"16,33,35,71,73,74,75,77","2","16","16"
108,"17,24,28,33,35,71,74,75,77","2","17,21",""
109,"16,33,35,71,73,74,75,77","2","16",""
110,"17,24,28,33,35,71,73,74,75,77","2","17,21",""
111,"17,24,28,33,35,71,73,74,75,77","2","17,21","17"
112,"16,28,33,35,71,73,74,75,77","2","16",""
113,"16,33,35,71,73,74,75,77","2","16",""
114,"18,19,24,28,33,35,39,60,71,73,74,75,77","2","18,19,39","18"
115,"18,19,28,33,35,60,71,73,74,75,77","2","18,19",""
116,"16,28,33,35,61,62,71,73,74,75,77","2","16,61,62",""
117,"13,33,35,71,74,75,77","2","13",""
118,"17,24,28,33,35,71,73,74,75,77","2","17,21",""
119,"17,18,19,24,28,33,35,39,71,73,74,75,77","2","17,18,19,39",""
120,"13,15,33,35,71,74,75,77","2","13,15",""
121,"18,19,28,33,35,71,73,74,75,77","2","18,19",""
122,"16,28,33,35,62,71,73,74,75,77","2","16,62,63",""
123,"16,19,28,33,35,61,71,73,74,75,77","2","16,19,61",""
124,"17,28,33,35,71,73,74,75,77","2","17,21",""
125,"19,28,33,35,71,73,74,75,77","2","19","19"
126,"24,28,33,35,39,40,44,71,73,74,75,77","2","39,40,44",""
127,"17,19,24,28,33,35,71,73,74,75,77","2","17,19,21",""
128,"33,35,69,70,71,73,74,75,77","2","63",""
129,"16,28,33,35,61,71,73,74,75,77","2","16,61",""
130,"20,28,33,35,60,69,70,71,73,74,75,77","2","20,60",""
131,"17,18,24,28,33,35,39,71,73,74,75,77","2","17,18,39",""
132,"20,28,33,35,60,62,69,70,71,73,74,75,77","2","20,60,62",""
133,"20,28,33,35,60,61,70,71,73,74,75,77","2","20,61","20"
134,"28,33,35,42,60,64,69,70,71,73,74,75,77","2","42,60,64",""
135,"16,33,35,71,73,74,75,77","2","16",""
136,"24,28,33,35,71,74,75,77","2","21","21"
137,"24,28,30,33,35,39,40,71,73,74,75,77","2","24,39,40",""
138,"24,28,33,35,71,74,75,77","2","21",""
139,"17,24,28,33,35,71,73,74,75,77","2","17,21,24",""
140,"18,24,28,33,35,39,71,73,74,75,77","2","18,39",""
141,"17,24,28,33,35,39,71,73,74,75,77","2","17,21,24,39",""
142,"20,28,33,35,60,61,62,69,70,71,73,74,75,77","2","20,61,62",""
143,"28,33,35,42,60,69,70,71,73,74,75,77","2","42,60",""
144,"22,24,28,30,33,35,40,44,70,71,73,74,75,77","2","22,40,44",""
145,"19,20,28,33,35,60,61,70,71,73,74,75,77","2","19,20,61",""
146,"18,20,28,33,35,60,70,71,73,74,75,77","2","18,20",""
147,"24,28,30,33,35,39,71,73,74,75,77","2","21,24,39",""
148,"33,35,74,75,77","2","21",""
149,"23,24,28,30,33,35,40,71,73,74,75,77","2","23,24,40",""
150,"22,23,24,25,28,30,33,35,37,38,71,73,74,75,77","2","22,23,25",""
151,"22,24,25,28,30,33,35,44,70,71,73,74,75,77","2","22,25,44","22"
152,"24,28,30,33,35,39,71,73,74,75,77","2","24,39",""
153,"24,28,30,33,35,39,71,73,74,75,77","2","21,24,39",""
154,"22,24,28,30,33,35,40,44,71,73,74,75,77","2","22,40,44",""
155,"23,24,26,28,30,31,33,35,37,38,71,73,74,75,77","2","23,26",""
156,"22,23,24,28,30,33,35,40,71,73,74,75,77","2","22,23,40",""
157,"23,24,28,30,33,35,37,38,71,73,74,75,77","2","23,24","23"
158,"22,24,25,28,30,33,35,37,38,71,73,74,75,77","2","22,25",""
159,"24,28,30,33,35,39,40,71,73,74,75,77","2","24,39,40",""
160,"23,24,28,30,33,35,37,38,71,73,74,75,77","2","23",""
161,"25,28,30,31,33,35,37,38,71,73,74,75,77","2","25",""
162,"23,24,28,30,33,35,37,38,71,73,74,75,77","2","23,24",""
163,"24,28,30,33,35,37,71,74,75,77","2","24",""
164,"22,23,24,28,30,33,35,40,71,73,74,75,77","2","22,23,24,40",""
165,"24,28,30,33,35,37,38,71,73,74,75,77","2","24",""
166,"23,24,25,26,28,30,31,33,35,37,38,71,73,74,75,77","2","23,25,26",""
167,"24,28,30,33,35,37,38,71,73,74,75,77","2","24",""
168,"22,23,24,25,28,30,33,35,37,38,47,71,73,74,75,77","2","22,23,25,47",""
169,"23,24,28,30,33,35,37,38,71,73,74,75,77","2","23",""
170,"24,28,30,33,35,71,73,74,75,77","2","24","24"
171,"22,25,28,30,33,35,47,56,70,71,73,74,75,77","2","22,25,47",""
172,"24,25,26,28,30,31,33,35,37,38,71,73,74,75,77","2","25,26",""
173,"24,25,28,30,31,33,35,37,38,71,73,74,75,77","2","25","25"
174,"22,23,24,25,28,30,33,35,71,73,74,75,77","2","22,23,25",""
175,"22,23,24,25,28,30,33,35,37,38,71,73,74,75,77","2","22,23,25",""
176,"26,27,28,30,31,33,35,37,38,71,73,74,75,77","2","26,27",""
177,"27,28,30,31,33,35,37,38,71,74,75,77","2","27",""
178,"26,28,30,31,33,35,37,38,71,74,75,77","2","26,30",""
179,"26,27,28,29,30,31,33,35,37,38,71,74,75,77","2","26,27,29",""
180,"26,28,30,31,33,35,37,38,71,74,75,77","2","26","26"
181,"22,23,24,28,30,33,35,40,44,71,73,74,75,77","2","22,23,40,44",""
182,"26,27,28,29,30,31,33,35,37,38,71,74,75,77","2","26,27,29,31",""
183,"27,28,29,30,31,33,35,37,38,71,74,75,77","2","27,29,31",""
184,"27,28,29,30,31,32,33,35,37,38,71,74,75,77","2","27,29,30,31,32",""
185,"26,27,28,30,31,33,35,37,38,71,73,74,75,77","2","26,27",""
186,"26,27,28,30,31,33,35,37,38,71,74,75,77","2","26,27,31","27"
187,"27,28,30,31,33,35,37,38,71,74,75,77","2","27",""
188,"28,30,31,33,35,37,38,71,74,75,77","2","31",""
189,"28,29,30,31,32,33,35,37,38,71,77","2","28,29,30,31,32",""
190,"26,28,29,30,31,32,33,35,37,38,71,74,75,77","2","26,29,30,32",""
191,"23,24,25,26,28,30,31,33,35,37,38,71,73,74,75,77","2","23,25,26",""
192,"26,27,28,29,30,31,33,35,37,38,71,74,75,77","2","26,27,29,31",""
193,"27,28,30,31,33,35,37,38,71,74,75,77","2","27",""
194,"27,28,29,30,31,33,35,37,38,71,74,75,77","2","27,28,29,31",""
195,"28,30,31,32,33,35,37,38","2","28,31,32,33","28"
196,"27,28,29,30,31,32,33,35,37,38,71,74,75,77","2","27,29,30,31,32","29"
197,"28,30,31,33,35,36,37,38","2","28,33,36",""
198,"26,28,30,31,33,35,37,38,71,75,77","2","26,30",""
199,"27,28,29,30,31,33,35,37,38,71,74,75,77","2","27,28,29,31",""
200,"26,27,28,29,30,31,33,35,37,38,71,74,75,77","2","26,27,29",""
201,"28,30,31,33,35,37,38","2","30","30"
202,"28,29,30,31,32,33,35,37,38,71,74,75,77","2","28,29,31,32",""
203,"28,30,31,32,33,35,37,38,71,75,77","2","30,32",""
204,"28,29,30,31,32,33,34,35,37,38,71","2","28,29,30,32,34",""
205,"28,29,30,31,32,33,35,37,38,71,75,77","2","28,29,31,32",""
206,"28,30,31,33,35,36,37,38","2","28,33,36",""
207,"26,27,28,30,31,33,35,37,38,71,74,75,77","2","26,27",""
208,"28,30,31,33,35,37,38","2","31,33",""
209,"28,30,31,33,35,37,38,71,74,75,77","2","31","31"
210,"28,30,31,33,34,35,36,37,38","2","28,33,34,36",""
211,"28,30,31,32,33,34,35,37,38","2","30,32,34",""
212,"28,29,30,31,32,33,35,37,38,71,75,77","2","29,30,32",""
213,"28,30,31,32,33,34,35,37,38,71","2","30,32,34","32"
214,"28,30,31,32,33,34,35,37,38","2","30,32,34",""
215,"28,30,31,33,34,35,36,37,38","2","34,36",""
216,"28,30,31,33,35,36,37,38","2","33,35,36",""
217,"28,30,31,32,33,34,35,37,38","2","28,32,34",""
218,"28,30,31,33,35,36,37,38","2","28,33,36",""
219,"28,29,30,31,32,33,35,37,38,71,75,77","2","28,29,30,32",""
220,"28,30,31,33,35,37,38","2","28,31,33",""
221,"28,30,31,33,34,35,37,38","2","34,35,38",""
222,"28,30,31,32,33,34,35,37,38","2","28,30,32,34",""
223,"28,30,31,33,34,35,36,37,38","2","34,36",""
224,"28,30,33,35,37,38","2","35,37,38",""
225,"28,30,31,33,34,35,37,38","2","30,34",""
226,"28,30,31,33,35,37,38","2","33",""
227,"28,30,31,33,34,35,36,37,38","2","34,35,36,38",""
228,"28,30,31,33,35,37,38","2","33","33"
229,"28,30,31,33,34,35,36,37,38","2","28,33,34,36",""
230,"28,30,31,33,34,35,37,38","2","34","34"
231,"28,30,31,33,35,36,37,38","2","33,35,36",""
232,"28,30,31,33,35,36,37,38","2","33,35,36",""
233,"28,30,33,35,37,38","2","35,37,38",""
234,"28,30,31,33,35,37,38","2","33",""
235,"28,30,31,33,35,37,38","2","35,37,38","35"
236,"28,30,33,35,37,38","2","35,37",""
237,"28,30,33,35,37,38","2","35,37,38",""
238,"28,30,31,33,34,35,36,37,38","2","33,34,36","36"
239,"28,30,31,33,35,36,37,38","2","35,36,37,38",""
240,"28,30,31,33,35,37,38","2","35,37,38",""
241,"28,30,33,35,37,38","2","35,37,38",""
242,"28,30,31,33,34,35,36,37,38","2","34,36",""
243,"28,30,31,33,35,36,37,38","2","33,35,36,37,38",""
244,"28,33,35,37,38","2","37","37"
245,"28,30,33,35,37,38","2","37,38",""
246,"28,30,33,35,37,38","2","35,37,38",""
247,"28,33,35,37,38","2","37,38",""
248,"28,30,33,35,37,38","2","37,38",""
249,"28,30,33,35,37,38","2","37,38","38"
250,"28,30,31,33,35,36,37,38","2","35,36,37,38",""
251,"17,18,19,24,28,33,35,71,73,74,75,77","2","17,18,19",""
252,"16,33,35,71,73,74,75,77","2","16",""
253,"17,18,19,24,28,33,35,71,73,74,75,77","2","17,18,19",""
254,"20,28,33,35,60,61,62,69,70,71,73,74,75,77","2","20,61,62",""
255,"28,33,35,64,67,68,69,70,71,73,74,75,77","2","64,67,68",""
256,"24,28,33,35,39,71,73,74,75,77","2","39","39"
257,"28,33,35,60,70,71,73,74,75,77","2","60",""
258,"33,35,64,69,70,71,73,74,75,77","2","63,64",""
259,"19,28,33,35,71,73,74,75,77","2","19",""
260,"18,19,20,28,33,35,60,70,71,73,74,75,77","2","18,19,20",""
261,"28,33,35,41,45,68,69,70,71,73,74,75,77","2","41,45,68",""
262,"18,20,28,33,35,60,70,71,73,74,75,77","2","18,20",""
263,"22,23,24,28,30,33,35,40,71,73,74,75,77","2","22,23,40",""
264,"28,33,35,42,60,64,69,70,71,73,74,75,77","2","42,64",""
265,"17,24,28,33,35,71,73,74,75,77","2","17,21,24",""
266,"24,28,33,35,40,44,70,71,73,74,75,77","2","40,44",""
267,"28,33,35,42,60,64,69,70,71,73,74,75,77","2","42,60,64",""
268,"24,28,33,35,40,44,70,71,73,74,75,77","2","40,44",""
269,"18,24,28,33,35,39,71,73,74,75,77","2","18,39",""
270,"20,28,33,35,60,61,69,70,71,73,74,75,77","2","20,60,61",""
271,"24,28,33,35,39,40,44,71,73,74,75,77","2","39,40,44",""
272,"22,24,28,30,33,35,40,44,70,71,73,74,75,77","2","22,40,44","40"
273,"28,33,35,41,44,69,70,71,73,74,75,77","2","41,44",""
274,"28,33,35,41,43,47,56,70,71,73,74,75,77","2","41,43,47",""
275,"22,25,28,30,33,35,37,47,56,70,71,73,74,75,77","2","22,25,47",""
276,"28,33,35,41,42,68,69,70,71,73,74,75,77","2","41,42,68",""
277,"28,33,35,42,60,69,70,71,73,74,75,77","2","42,60",""
278,"24,28,33,35,40,44,70,71,73,74,75,77","2","40,44",""
279,"28,33,35,44,70,71,73,74,75,77","2","44",""
280,"28,33,35,42,44,60,69,70,71,73,74,75,77","2","42,44,60",""
281,"28,33,35,41,45,68,69,70,71,73,74,75,77","2","41,45,68",""
282,"28,33,35,41,43,44,47,56,70,71,73,74,75,77","2","41,43,44,47",""
283,"28,33,35,41,45,56,68,69,70,71,73,74,75,77","2","41,45,68","41"
284,"28,33,35,41,43,45,56,69,70,71,73,74,75,77","2","41,43,45",""
285,"28,33,35,42,60,64,69,70,71,73,74,75,77","2","42,64","42"
286,"28,33,35,41,43,46,47,56,70,71,73,74,75,77","2","41,43,46,47","43"
287,"22,24,28,33,35,40,44,70,71,73,74,75,77","2","22,40,44",""
288,"24,28,33,35,44,70,71,73,74,75,77","2","44","44"
289,"28,33,35,41,43,45,56,70,71,73,74,75,77","2","41,43,45",""
290,"28,33,35,45,48,56,57,69,70,71,73,74,75,77","2","45,48",""
291,"28,30,33,35,43,46,47,56,70,71,73,74,75,77","2","43,46,47",""
292,"28,33,35,41,43,45,56,68,69,70,71,73,74,75,77","2","41,43,45,68",""
293,"28,33,35,43,46,47,56,70,71,73,74,75,77","2","43,46,47",""
294,"28,33,35,41,43,47,56,70,71,73,74,75,77","2","41,43,47",""
295,"28,33,35,41,42,68,69,70,71,73,74,75,77","2","41,42,68",""
296,"28,33,35,41,42,68,69,70,71,73,74,75,77","2","41,42,68",""
297,"25,28,30,33,35,37,47,56,70,71,73,74,75,77","2","25,47",""
298,"28,30,33,35,43,46,47,56,57,70,71,73,74,75,77","2","43,46,47",""
299,"28,33,35,45,48,56,57,69,70,71,73,74,75,77","2","45,48","45"
300,"28,33,35,46,50,56,57,70,71,73,74,75,77","2","46,50",""
301,"25,28,30,33,35,37,47,56,70,71,73,74,75,77","2","25,47",""
302,"28,30,33,35,46,52,56,57,70,71,73,74,75,77","2","46,52",""
303,"28,33,35,43,45,56,57,70,71,73,74,75,77","2","43,45",""
304,"28,33,35,48,50,51,56,57,70,71,73,74,75,77","2","48,50,51",""
305,"28,33,35,43,46,50,56,57,70,71,73,74,75,77","2","43,46,50",""
306,"33,35,48,56,57,70,71,73,74,75,77,78","2","48",""
307,"28,33,35,45,48,50,56,57,69,70,71,73,74,75,77","2","45,48,50",""
308,"28,33,35,46,50,52,56,57,70,71,73,74,75,77","2","46,50,52","46"
309,"28,30,33,35,43,46,47,56,57,70,71,73,74,75,77","2","43,46,47",""
310,"25,28,30,33,35,47,56,70,71,73,74,75,77","2","25,47","47"
311,"28,33,35,43,45,46,56,57,70,71,73,74,75,77","2","43,45,46",""
312,"28,33,35,43,46,47,56,57,70,71,73,74,75,77","2","43,46,47",""
313,"28,33,35,48,56,57,69,70,71,73,74,75,77","2","48","48"
314,"28,33,35,45,48,50,56,57,69,70,71,73,74,75,77","2","45,48,50",""
315,"28,33,35,48,50,56,57,70,71,73,74,75,77","2","48,50",""
316,"28,33,35,51,52,53,56,57,59,70,71,73,74,75,77","2","51,52,53",""
317,"28,33,35,50,52,56,57,70,71,73,74,75,77","2","50,52",""
318,"33,35,49,56,57,59,70,71,73,74,75,77","2","49","49"
319,"28,33,35,46,52,56,57,70,71,73,74,75,77","2","46,52",""
320,"28,33,35,48,50,56,57,69,70,71,73,74,75,77","2","48,50",""
321,"28,33,35,48,50,56,57,70,71,73,74,75,77","2","48,50","50"
322,"28,33,35,49,51,52,56,57,59,70,71,73,74,75,77","2","49,51,52","51"
323,"28,30,33,35,43,46,47,56,70,71,73,74,75,77","2","43,46,47",""
324,"28,33,35,46,50,52,56,57,70,71,73,74,75,77","2","46,50,52",""
325,"28,33,35,48,50,51,52,56,57,59,70,71,73,74,75,77","2","48,50,51,52",""
326,"33,35,49,54,56,57,59,70,71,73,74,75,77","2","49,54",""
327,"28,33,35,51,52,53,56,57,59,70,71,73,74,75,77","2","51,52,53",""
328,"28,33,35,46,50,52,56,57,70,71,73,74,75,77","2","46,50,52",""
329,"28,33,35,46,48,50,52,56,57,70,71,73,74,75,77","2","46,48,50,52",""
330,"33,35,49,54,55,56,57,59,70,71,73,74,75,77","2","49,54,55",""
331,"28,33,35,51,52,53,56,57,59,70,71,73,74,75,77","2","51,52,53",""
332,"28,30,33,35,37,52,53,56,57,59,70,71,73,74,75,77","2","52,53","52"
333,"33,35,49,54,55,56,57,59,70,71,73,74,75,77","2","49,54,55",""
334,"33,35,53,56,57,58,59,70,71,74,75,77","2","53,58",""
335,"33,35,49,54,55,56,57,59,70,71,73,74,75,77","2","49,54,55",""
336,"28,33,35,50,51,52,56,57,59,70,71,73,74,75,77","2","50,51,52",""
337,"28,30,33,35,37,38,52,53,56,57,70,71,73,74,75,77","2","52,53",""
338,"33,35,51,53,56,57,59,70,71,73,74,75,77","2","51,53",""
339,"33,35,49,51,54,56,57,59,70,71,73,74,75,77","2","49,51,54",""
340,"33,35,51,53,54,56,57,58,59,70,71,73,74,75,77","2","51,53,54,58",""
341,"33,35,54,55,56,57,58,59,70,71,73,74,75,77","2","54,55,56,57,58",""
342,"28,33,35,48,50,51,56,57,70,71,73,74,75,77","2","48,50,51",""
343,"33,35,53,54,55,56,57,58,59,70,71,73,74,75,77","2","53,54,55,58",""
344,"28,33,35,51,52,53,56,57,59,70,71,73,74,75,77","2","51,52,53",""
345,"33,35,53,54,55,56,57,58,59,70,71,73,74,75,77","2","53,54,55,58",""
346,"33,35,49,56,57,59,70,71,73,74,75,77","2","49",""
347,"33,35,49,56,57,59,70,71,73,74,75,77","2","49",""
348,"33,35,53,56,57,59,70,71,74,75,77","2","53","53"
349,"28,33,35,48,49,51,56,57,59,70,71,73,74,75,77","2","48,49,51",""
350,"33,35,49,54,55,56,57,58,59,70,71,73,74,75,77","2","49,54,55,58","54"
351,"33,35,49,51,54,56,57,59,70,71,73,74,75,77","2","49,51,54",""
352,"33,35,55,56,57,58,59,71,74,75,77","2","55,56,57,58,59",""
353,"33,35,53,56,57,58,59,71,74,75,77","2","53,56,58,59",""
354,"55,56,57,59,71,74,75,77","2","55,56,57,59",""
355,"33,35,53,56,57,58,59,71,74,75,77","2","53,56,58,59",""
356,"33,35,53,56,57,58,59,71,74,75,77","2","53,56,58,59",""
357,"35,56,57,59,71,74,75,77","2","56,57,59",""
358,"33,35,49,54,55,56,57,59,70,71,73,74,75,77","2","49,54,55,57",""
359,"33,35,49,51,54,56,57,59,70,71,73,74,75,77","2","49,51,54",""
360,"33,35,55,56,57,59,71,73,74,75,77","2","55,57","55"
361,"33,35,49,51,54,56,57,59,70,71,73,74,75,77","2","49,51,54",""
362,"56,57,59,71,75,77","2","56,57,59",""
363,"56,57,59,71,74,75,77","2","56,57,59",""
364,"56,57,59,71,75,77","2","56,57,59",""
365,"33,35,55,56,57,58,59,71,74,75,77","2","55,56,57,58,59",""
366,"35,56,57,59,71,74,75,77","2","56,57,59","56"
367,"33,35,55,56,57,58,59,71,73,74,75,77","2","55,56,57,58",""
368,"56,57,59,71,74,75,77","2","57,59","57"
369,"33,35,53,56,57,58,59,71,74,75,77","2","53,56,58,59","58"
370,"33,35,49,56,57,59,70,71,73,74,75,77","2","49",""
371,"33,35,55,56,57,58,59,71,74,75,77","2","55,56,57,58,59",""
372,"33,35,54,55,56,57,58,59,70,71,73,74,75,77","2","54,55,57,58",""
373,"56,57,59,75,77","2","59","59"
374,"56,57,59","2","59",""
375,"33,35,54,55,56,57,58,59,71,73,74,75,77","2","54,55,56,57,58",""
376,"28,33,35,42,60,69,70,71,73,74,75,77","2","42,60","60"
377,"18,24,28,33,35,39,71,73,74,75,77","2","18,39",""
378,"16,33,35,71,73,74,75,77","2","16",""
379,"16,28,33,35,61,62,71,73,74,75,77","2","16,61,62","61"
380,"17,19,24,28,33,35,71,73,74,75,77","2","17,19",""
381,"20,28,33,35,60,70,71,73,74,75,77","2","20,60",""
382,"33,35,71,73,74,75,77","2","63",""
383,"17,18,24,28,33,35,39,71,73,74,75,77","2","17,18,39",""
384,"28,33,35,60,61,62,70,71,73,74,75,77","2","61,62",""
385,"18,20,28,33,35,60,70,71,73,74,75,77","2","18,20,60",""
386,"28,33,35,60,61,62,69,70,71,73,74,75,77","2","61,62",""
387,"28,33,35,62,69,70,71,73,74,75,77","2","62,63","62"
388,"18,20,28,33,35,60,70,71,73,74,75,77","2","18,20,60",""
389,"28,33,35,67,68,69,70,71,73,74,75,77","2","67,68",""
390,"33,35,69,70,71,73,74,75,77","2","63","63"
391,"28,33,35,60,61,62,69,70,71,73,74,75,77","2","61,62",""
392,"28,33,35,60,64,69,70,71,73,74,75,77","2","63,64","64"
393,"20,28,33,35,60,69,70,71,73,74,75,77","2","20,60",""
394,"28,33,35,61,62,69,70,71,73,74,75,77","2","61,62",""
395,"28,33,35,41,45,56,68,69,70,71,73,74,75,77","2","41,45,68",""
396,"28,33,35,62,64,69,70,71,73,74,75,77","2","62,63,64",""
397,"33,35,62,64,69,70,71,73,74,75,77","2","62,63,64",""
398,"28,33,35,42,60,64,69,70,71,73,74,75,77","2","42,64",""
399,"33,35,65,66,67,69,70,71,73,74,75,77,78","2","65,66,67",""
400,"33,35,69,70,71,73,74,75,77","2","63",""
401,"33,35,64,67,69,70,71,73,74,75,77","2","63,64,67",""
402,"28,33,35,41,45,56,68,69,70,71,73,74,75,77","2","41,45,68",""
403,"28,33,35,42,60,64,69,70,71,73,74,75,77","2","42,64",""
404,"20,28,33,35,60,62,69,70,71,73,74,75,77","2","20,60,62",""
405,"33,35,64,69,70,71,73,74,75,77","2","63,64",""
406,"28,33,35,42,60,64,69,70,71,73,74,75,77","2","42,64",""
407,"28,33,35,67,69,70,71,73,74,75,77,78","2","67",""
408,"28,33,35,42,60,64,69,70,71,73,74,75,77","2","42,60,64",""
409,"33,35,66,67,69,70,71,73,74,75,77,78","2","66,67",""
410,"28,33,35,62,64,69,70,71,73,74,75,77","2","62,63,64",""
411,"33,35,69,70,71,73,74,75,77","2","63",""
412,"33,35,66,69,70,71,73,74,75,77","2","63,66",""
413,"33,35,65,66,69,70,71,73,74,75,77,78","2","65,66,69,70","65"
414,"33,35,66,69,70,71,73,74,75,77,78","2","66,69","66"
415,"28,33,35,66,67,69,70,71,73,74,75,77","2","66,67","67"
416,"28,33,35,68,69,70,71,73,74,75,77","2","68","68"
417,"28,33,35,45,56,68,69,70,71,73,74,75,77","2","45,68",""
418,"28,33,35,42,60,68,69,70,71,73,74,75,77","2","42,68",""
419,"28,33,35,45,56,67,68,69,70,71,73,74,75,77","2","45,67,68",""
420,"33,35,66,67,69,70,71,73,74,75,77","2","63,66,67",""
421,"28,33,35,48,56,57,69,70,71,73,74,75,77,78","2","48,70",""
422,"33,35,66,67,69,70,71,73,74,75,77","2","66,67",""
423,"33,35,66,67,69,70,71,73,74,75,77,78","2","66,67,69",""
424,"28,33,35,65,67,69,70,71,73,74,75,77,78","2","65,67,70",""
425,"28,33,35,67,68,69,70,71,73,74,75,77","2","67,68",""
426,"33,35,65,66,67,69,70,71,73,74,75,77,78","2","65,66,67",""
427,"28,33,35,67,69,70,71,73,74,75,77,78","2","67",""
428,"33,35,66,67,69,70,71,73,74,75,77","2","66,67",""
429,"33,35,69,70,71,72,73,74,75,77,78","2","72,73",""
430,"33,35,56,65,69,70,71,73,74,75,77,78","2","65,70",""
431,"33,35,69,70,71,72,73,74,75,77,78","2","69,71,72",""
432,"33,35,69,70,71,73,74,75,77,78","2","69","69"
433,"33,35,65,69,70,71,73,74,75,77,78","2","65,70",""
434,"28,33,35,56,65,69,70,71,73,74,75,77,78","2","65,70",""
435,"33,35,65,69,70,71,73,74,75,77,78","2","65,70,73",""
