row,ensembles,super_ensembles,low_confidence_ensembles,seed_of
115,"18,21,65","1","18,65",""
116,"6","","6,27",""
117,"25,32,44","","25,32",""
118,"4,39,57","","4,39,57",""
119,"1,8","","1,8",""
120,"12,38,63","","12,38,63",""
121,"37","","37,64",""
122,"61,67","","61,67",""
123,"3,76","","3,76",""
124,"7,23,48","","7,23,48",""
125,"29,44,45,66","","29,45,66",""
126,"13,21,33","1","13",""
127,"1,67","","1,67",""
128,"54","","54,64",""
129,"28,73","","28,73",""
130,"22","","22",""
131,"62","","62",""
132,"19,21,33,34,71","1","19,71",""
133,"40,60","","40,50,60",""
134,"10,23,48,51","","10,23,48,51",""
135,"14,49,59","","14,49,59","14"
136,"10,11,48,73","","10,11,48,73",""
137,"10,23,48,51","","10,23,48,51",""
138,"6,15,42","","6,15,42","15"
139,"25,35,66","","25,35,66",""
140,"16,30,61","","16,30,61","16"
141,"29,44,45,66","","29,45,66",""
142,"29,66","","29,66",""
143,"21,41,74","1","41,74",""
144,"17","","17","17"
145,"18,21","1","18","18"
146,"20,51,58","","2,20,51,58",""
147,"21,26,41","1","26,41",""
148,"17","","17",""
149,"5,28","","5,28",""
150,"17,52","","17,52",""
151,"21,26,41","1","26,41",""
152,"34,47,62","1","47,62",""
153,"42,70","","42,70",""
154,"19,21,33,34","1","19,34","19"
155,"29,66","","29,66",""
156,"25,35","","25,35",""
157,"20","","2,20","20"
158,"6","","6,27",""
159,"46,70","","46,70",""
160,"18,21,33","1","18,21","21"
161,"26,31","","26,31",""
162,"26,59,75","","26,59,75",""
163,"18,21,56,65,75","1","18,56,65,75",""
164,"4,17,72","","4,17,72",""
165,"17,31,52","","17,31,52",""
166,"25,32,35","","25,32,35",""
167,"42","","27,42",""
168,"9,22","","9,22","22"
169,"20,23","","20,23","23"
170,"14,31,49,59","","14,31,49,59",""
171,"14,26,31,59,75","","14,26,31,59,75",""
172,"35,36,54","","35,36,54",""
173,"34,43,62","1","43,62",""
174,"13,21,33,65","1","13,21,65",""
175,"9,22","","9,22,64",""
176,"16,30","","16,30",""
177,"7,48,73","","7,48,73",""
178,"13,18,21,65","1","13,18,21,65",""
179,"8,24,53","","8,24,53",""
180,"15,42","","15,42",""
181,"6,36","","6,27,36",""
182,"8,24,53","","8,24,53","24"
183,"9,22,69","","9,22,69",""
184,"4,21,57","1","4,57",""
185,"40,60","","40,50,60",""
186,"32,44,45","","32,44,45",""
187,"25,32,44,45","","25,32,45",""
188,"40,44,58","","2,40,44,58",""
189,"12,38,63","","12,38,63",""
190,"1,8","","1,8",""
191,"12,38,46,70","","12,38,46,70",""
192,"7,8,24,53","","7,8,24,53",""
193,"1,67","","1,67",""
194,"34,62","1","34,62",""
195,"4,17,41","","4,17,41",""
196,"40,60","","40,50,60",""
197,"8,53","","8,53",""
198,"25,32,35,44,66","","25,32,35,66","25"
199,"5,15,42","","5,15,42",""
200,"13,21,56,65","1","13,56,65",""
201,"21,26,56,59,75","1","26,56,59,75",""
202,"15,42","","15,42",""
203,"19,34,47,57","1","19,34,47,57",""
204,"14,31,52,69","","14,31,52,69",""
205,"26,75","","26,75","26"
206,"17,22,52","","17,22,52",""
207,"23,48,51","","23,48,51",""
208,"22,37,72","","22,37,72",""
209,"","","27","27"
210,"19,21,33,34,71","1","19,34,71",""
211,"5,24,28,68","","5,24,28,68",""
212,"22,52","","22,52",""
213,"6,15","","6,15",""
214,"42","","42",""
215,"21,57","1","57",""
216,"1,8,61","","1,8,61",""
217,"20,40,58","","2,20,40,58",""
218,"3,60,76","","3,50,60,76",""
219,"19,34,47,57","1","19,47,57",""
220,"12","","12",""
221,"7,48","","7,48",""
222,"21,56,74","1","56,74",""
223,"14,31,59,69","","14,31,59,69",""
224,"70","","70",""
225,"6,15,42","","6,15,42",""
226,"5,28","","5,28","28"
227,"29","","29","29"
228,"20,23,48,51","","20,23,48,51",""
229,"69","","69",""
230,"21,41,74","1","41,74",""
231,"10,44,55","","10,55",""
232,"30","","30","30"
233,"14,26,31","","14,26,31","31"
234,"9,29,66","","9,29,66",""
235,"10,11,55","","10,11,55",""
236,"32,44,45","","32,45","32"
237,"24,61","","24,61",""
238,"7,28","","7,28",""
239,"21,33","1","33","33"
240,"30,67","","30,67",""
241,"7,28,73","","7,28,73",""
242,"38,46,70","","38,46,70",""
243,"20,51,58","","20,51,58",""
244,"12,70","","12,70",""
245,"34,62","1","34,62","34"
246,"14,31,52,69","","14,31,52,69",""
247,"61","","61",""
248,"34,39,47,57","1","39,47,57",""
249,"19,21,33,34,43,71","1","19,34,43,71",""
250,"5,46,68","","5,46,68",""
251,"46,68","","46,68",""
252,"13,21,56,65,74","1","13,56,65,74",""
253,"8,24","","8,24",""
254,"10,11,55,73","","10,11,55,73",""
255,"35,36,54","","35,36,54","35"
256,"46,70","","46,70",""
257,"3,60,76","","3,50,60,76",""
258,"21,56,74","1","56,74",""
259,"4,17,72","","4,17,72",""
260,"40,44,45,60","","40,45,60",""
261,"25,32,44","","25,32",""
262,"5,68","","5,68",""
263,"7,24","","7,24",""
264,"36","","36","36"
265,"5,28,68","","5,28,68",""
266,"21,41,74","1","41,74",""
267,"21,33,34,43,71","1","34,43,71",""
268,"61","","61",""
269,"18,21,65","1","18,21,65",""
270,"4,39,57","","4,39,57",""
271,"42","","42",""
272,"37","","37,64",""
273,"16","","16",""
274,"4,17,72","","4,17,72",""
275,"21,33,34,43,71","1","43,71",""
276,"26,31","","26,31",""
277,"6","","6,27",""
278,"37","","37","37"
279,"32,44,45","","32,44,45",""
280,"16,61","","16,61",""
281,"12,38,63","","12,38,63","38"
282,"39","","39","39"
283,"29,45,60,66","","29,45,60,66",""
284,"40,44","","2,40","40"
285,"16,30","","16,30",""
286,"63","","63",""
287,"21,41","1","41","41"
288,"42","","42","42"
289,"49,59,76","","49,59,76",""
290,"21,33,34,43,71","1","43,71",""
291,"62","","62",""
292,"9,66","","9,66",""
293,"29,44,45","","29,45",""
294,"21,33,34,43","1","43","43"
295,"10,11,15,73","","10,11,15,73",""
296,"4,37,39,72","","4,37,39,72",""
297,"40,44,58","","40,44,58","44"
298,"4,17,72","","4,17,72",""
299,"34,47,62","1","47,62",""
300,"9,22","","9,22",""
301,"21,26,56,75","1","26,56,75",""
302,"25,35,36,54","","25,35,36,54",""
303,"18,21,56,75","1","18,56,75",""
304,"44,45","","45","45"
305,"13,21,33,74","1","13,74",""
306,"10,11,55","","10,11,55",""
307,"5,28,73","","5,28,73",""
308,"19,21,33,34,71","1","19,71",""
309,"9,25,66","","9,25,66",""
310,"21,33","1","33",""
311,"6,36","","6,36",""
312,"4,39,57","","4,39,57",""
313,"36,54","","27,36,54",""
314,"3","","2,3,50",""
315,"16,30,61,67","","16,30,61,67",""
316,"32,44,45","","32,44,45",""
317,"6,36","","6,27,36",""
318,"29,49","","29,49",""
319,"38,63","","38,63",""
320,"7,24,28","","7,24,28",""
321,"4,39,72","","4,39,72",""
322,"61,68","","61,68",""
323,"9","","9",""
324,"46,70","","46,70","46"
325,"8,24,53","","8,24,53",""
326,"34,39,47","1","39,47","47"
327,"10,23,48,51","","10,23,48,51",""
328,"14,26,31,59,75","","14,26,31,59,75",""
329,"4,72","","4,72",""
330,"4,72","","4,72",""
331,"11,15,28,73","","11,15,28,73",""
332,"21,41,74","1","41,74",""
333,"21,34,43","1","43",""
334,"10,23,48","","10,23,48","48"
335,"18,21,56,75","1","18,56,75",""
336,"19,21,33,34,71","1","19,34,71",""
337,"39,47","","39,47",""
338,"49,59,76","","49,59,76","49"
339,"3","","3,50","50"
340,"21,33,34,71","1","33,71",""
341,"12","","12",""
342,"11,15,73","","11,15,73",""
343,"37,39,72","","37,39,72",""
344,"14,26,31,59","","14,26,31,59",""
345,"37","","37,64",""
346,"36,55","","36,55",""
347,"19,34,47","1","19,34,47",""
348,"21,41,74","1","41,74",""
349,"46,68","","46,68",""
350,"21,26,41","1","26,41",""
351,"22,52,69","","22,52,69",""
352,"12,46,70","","12,46,70",""
353,"20,23,51","","20,23,51","51"
354,"31,52","","31,52","52"
355,"6,15,42","","6,15,42",""
356,"18,21","1","18,21",""
357,"7,23,48","","7,23,48",""
358,"25,66","","25,66",""
359,"53","","53","53"
360,"1","","1",""
361,"16,38,63","","16,38,63",""
362,"16,61","","16,61",""
363,"54","","54,64","54"
364,"22,52,69","","22,52,69",""
365,"9,66","","9,66",""
366,"10,48,51","","10,48,51",""
367,"16,61","","16,61",""
368,"21,41,56,74","1","41,56,74",""
369,"16,30,61","","16,30,61",""
370,"46,70","","46,70",""
371,"63","","63",""
372,"38,46,70","","38,46,70",""
373,"17,41","","17,41",""
374,"13,21,33,65","1","13,21,65",""
375,"34,47,62","1","34,47,62",""
376,"17","","17",""
377,"20,44,58","","2,20,58",""
378,"5,68","","5,68",""
379,"16,61","","16,61",""
380,"55","","55","55"
381,"21,33,34,43","1","43",""
382,"21,57","1","57",""
383,"13,21,33","1","13,21",""
384,"37,72","","37,72",""
385,"25,35,54","","25,35,54",""
386,"21,33,34,43,71","1","33,43,71",""
387,"14,49,59,69","","14,49,59,69",""
388,"18,21,56,75","1","18,56,75","56"
389,"11,55","","11,55",""
390,"3,60,76","","3,50,60,76",""
391,"35,54","","35,54",""
392,"3,60,76","","3,50,60,76",""
393,"30,67","","30,67",""
394,"34,39,57","1","39,57","57"
395,"32,44,45","","32,44,45",""
396,"28,73","","28,73",""
397,"40,44,58","","40,44,58",""
398,"38,63","","38,63",""
399,"9,22,52","","9,22,52",""
400,"3,60,76","","3,50,60,76",""
401,"19,21,33,34,71","1","19,33,71",""
402,"44,58","","2,58","58"
403,"17","","17",""
404,"18,21,56,65,75","1","18,56,65,75",""
405,"35,36,54","","35,36,54",""
406,"35,36,54","","35,36,54",""
407,"18,21,65","1","18,21,65",""
408,"11,15,73","","11,15,73",""
409,"20","","2,20",""
410,"21,56,74","1","56,74",""
411,"9,25,66","","9,25,66",""
412,"42","","42",""
413,"25,32,44","","25,32",""
414,"9,69","","9,69",""
415,"59,75","","59,75","59"
416,"20,40","","2,20,40",""
417,"12,38,63","","12,38,63",""
418,"20,23,51","","20,23,51",""
419,"21,33","1","21,33",""
420,"3,60,76","","3,50,60,76","60"
421,"61","","61","61"
422,"34,62","1","62","62"
423,"63","","63","63"
424,"12","","12",""
425,"19,21,33,34,43,71","1","19,33,43,71",""
426,"1,61,67","","1,61,67",""
427,"14,49,69","","14,49,69",""
428,"8,24,53","","8,24,53",""
429,"29,49,69","","29,49,69",""
430,"37","","37,64","64"
431,"","","27",""
432,"7,28","","7,28",""
433,"21,33,34,43,71","1","43,71",""
434,"6,36","","6,36",""
435,"34,39,47","1","39,47",""
436,"17,37,72","","17,37,72",""
437,"22,52","","22,52",""
438,"29,45,60","","29,45,60",""
439,"14,31,52","","14,31,52",""
440,"18,21,56,65","1","18,21,56,65","65"
441,"19,34,47","1","19,34,47",""
442,"21,33","1","21,33",""
443,"29,66","","29,66","66"
444,"16,30,67","","16,30,67",""
445,"19,21,33,34","1","19",""
446,"1,30,67","","1,30,67","67"
447,"7,48,73","","7,48,73",""
448,"6,11,36,55","","6,11,36,55",""
449,"10,11,55","","10,11,55",""
450,"5,46,68","","5,46,68","68"
451,"13,21,33","1","13,33",""
452,"54","","27,54,64",""
453,"10,11,73","","10,11,73",""
454,"44,58","","44,58",""
455,"68","","68",""
456,"13,18,21,33,65","1","13,18,21,65",""
457,"20,23,51","","20,23,51",""
458,"25,32,44","","25,32",""
459,"49,69","","49,69","69"
460,"14,31,52,69","","14,31,52,69",""
461,"44,51,55,58","","51,55,58",""
462,"12","","12",""
463,"25,35,54","","25,35,54",""
464,"70","","70","70"
465,"3,49,76","","3,49,76",""
466,"19,21,33,34","1","19,33",""
467,"21,33,34,43,71","1","33,43,71","71"
468,"21,33","1","21,33",""
469,"14,49,69","","14,49,69",""
470,"37,72","","37,72","72"
471,"11,73","","11,73","73"
472,"5,15,28,73","","5,15,28,73",""
473,"62","","62",""
474,"4,57","","4,57",""
475,"17,41","","17,41",""
476,"32,44","","32",""
477,"34,47,62","1","34,47,62",""
478,"13,21,56,65","1","13,56,65",""
479,"38,63","","38,63",""
480,"5,24,28,68","","5,24,28,68",""
481,"13,21,74","1","13,74","74"
482,"9","","9,64",""
483,"14,49,59,69","","14,49,59,69",""
484,"5,68","","5,68",""
485,"35,54","","35,54,64",""
486,"13,21,33","1","13",""
487,"20,53","","20,53",""
488,"29,49","","29,49",""
489,"26,59,75","","26,59,75",""
490,"22","","22",""
491,"54","","27,54,64",""
492,"3,59,75,76","","3,59,75,76",""
493,"75","","75","75"
494,"3,76","","3,50,76","76"
495,"21,33,34,43","1","43",""
496,"42,46,70","","42,46,70",""
497,"19,34,47,57","1","19,34,47,57",""
498,"62","","62",""
499,"10,11,55","","10,11,55",""
500,"53","","53",""

