row,ensembles,super_ensembles,low_confidence_ensembles,seed_of
108,"1,2,3,33,36,41,61,62","1","2,3,32",""
109,"2,33,36,41,61,62","1","56,65",""
110,"1,2,3,33,36,41,61,62","1","3,7,50",""
111,"2,33,36,41,61,62","1","41,51",""
112,"2,19,33,36,41,61,62,76","1","19,30",""
113,"2,4,21,33,35,36,41,61,62,75","1","21,35,75",""
114,"2,33,36,41,44,61,62,68","1","44,65,68",""
115,"2,26,33,36,41,61,62,63,72","1","26,63,72",""
116,"2,20,33,36,41,61,62","1","20,36,61,69",""
117,"2,33,36,41,42,44,61,62,68","1","42,44,68",""
118,"1,2,3,33,36,41,61,62","1","3,7,50",""
119,"22","","6,22",""
120,"2,33,36,41,61,62,66","1","47",""
121,"2,4,33,36,41,59,61,62,70","1","59,70",""
122,"2,4,33,36,41,53,61,62","1","53",""
123,"2,19,33,36,41,61,62,76","1","19","19"
124,"2,33,36,41,61,62,72","1","71,72",""
125,"2,4,33,34,36,38,41,52,61,62,70","1","34,38,52,70",""
126,"2,14,33,36,41,60,61,62,76","1","14,60",""
127,"2,17,33,36,41,61,62","1","17,43",""
128,"2,20,33,36,41,61,62","1","20","20"
129,"11,15,57","","11,15,57",""
130,"2,27,33,34,36,38,41,52,61,62","1","27,34,38,52",""
131,"2,9,23,33,36,41,61,62","1","9,18,23",""
132,"2,33,36,41,61,62,66","1","31,47,66",""
133,"1,2,33,36,41,61,62,64","1","33,58,64",""
134,"1,2,3,33,36,41,61,62","1","2,3,5,7",""
135,"2,20,33,36,41,61,62","1","20",""
136,"2,9,33,36,41,61,62","1","9,18",""
137,"2,4,33,36,41,53,61,62","1","4,53",""
138,"2,33,34,36,38,41,52,61,62,70","1","34,38,52,70",""
139,"2,28,33,36,41,60,61,62,76","1","28,30,60",""
140,"2,17,33,36,40,41,61,62","1","17,40",""
141,"2,19,33,36,41,61,62,76","1","19,30",""
142,"2,33,36,41,61,62","1","69,71",""
143,"1,2,16,33,36,41,61,62","1","1,16,32",""
144,"2,22,33,41,61,76","1","6,22,24",""
145,"1,2,3,33,36,41,61,62","1","3,7,50",""
146,"2,26,33,36,41,61,62,63","1","26,43,63",""
147,"2,17,33,36,40,41,61,62","1","17,40,43",""
148,"1,2,3,33,36,41,61,62","1","2,3,7",""
149,"2,33,36,41,61,62,76","1","76",""
150,"11,15","","11,15,67",""
151,"2,19,27,29,33,36,41,61,62,76","1","19,27,29,39",""
152,"2,14,28,33,36,41,60,61,62,76","1","14,28,60",""
153,"2,4,21,33,36,41,61,62","1","21","21"
154,"2,22,33,41,61","1","22,46",""
155,"37","","37",""
156,"2,22,33,41,61","1","6,22","22"
157,"1,2,16,33,36,41,61,62","1","16,58",""
158,"11","","11,67",""
159,"37","","8,37,56",""
160,"2,4,21,33,35,36,41,55,61,62","1","21,35,55",""
161,"2,4,33,36,41,53,59,61,62,70","1","53,59,70",""
162,"11,15","","11,15,67",""
163,"2,33,34,36,38,41,52,61,62,70","1","34,38,52,70",""
164,"1,2,33,36,41,61,62,64","1","33,58,64",""
165,"2,33,36,41,61,62","1","51",""
166,"1,2,33,36,41,61,62,64","1","33,58,64",""
167,"2,33,36,41,42,61,62","1","42",""
168,"2,23,33,36,41,61,62,72","1","18,23,72","23"
169,"2,26,33,36,41,61,62,63","1","26,43,63",""
170,"2,33,36,41,61,62,66","1","31,66",""
171,"57","","46,57",""
172,"2,33,41,61,76","1","6,24","24"
173,"2,33,36,41,61,62","1","65",""
174,"2,33,36,41,61,62","1","8,56,65",""
175,"2,26,33,36,41,61,62,63","1","18,26,63",""
176,"2,33,36,41,48,61,62","1","48,69,71",""
177,"2,33,36,41,44,61,62,68,74","1","44,68,74",""
178,"1,2,16,33,36,41,61,62","1","16,33,58",""
179,"2,33,36,41,61,62,66","1","31,45",""
180,"2,33,36,41,61,62,66","1","31,66,73",""
181,"2,33,36,41,61,62,66","1","47,51",""
182,"2,13,33,36,41,61,62","1","13",""
183,"2,4,21,25,33,35,36,41,61,62,75","1","4,21,25,35,75",""
184,"2,28,33,36,41,61,62,76","1","28,76",""
185,"2,20,33,36,41,61,62,64","1","20,36,64",""
186,"2,33,36,41,44,61,62,68,74","1","44,68,74",""
187,"2,33,36,41,48,61,62","1","48,61,69",""
188,"2,33,36,41,42,61,62","1","42,62",""
189,"1,2,33,36,41,61,62","1","1,5",""
190,"2,17,33,36,40,41,61,62","1","17,40",""
191,"1,2,33,36,41,61,62","1","2,5",""
192,"2,23,26,33,36,41,61,62,63","1","23,26,63",""
193,"2,4,33,35,36,41,59,61,62,75","1","35,59,75",""
194,"12,37","","12,37",""
195,"2,33,36,41,61,62,66","1","31,66",""
196,"2,17,33,36,41,61,62","1","17,43",""
197,"12","","12",""
198,"2,14,33,36,41,60,61,62,76","1","14,60",""
199,"2,4,33,36,41,53,61,62","1","4,53",""
200,"2,33,36,41,42,44,61,62,68","1","42,44,68",""
201,"2,4,25,33,36,41,55,61,62","1","25,55","25"
202,"2,33,36,41,61,62,66","1","45,66,73",""
203,"2,33,36,41,61,62","1","41,50",""
204,"2,33,36,41,61,62","1","50",""
205,"2,14,28,33,36,41,60,61,62,76","1","14,28,60",""
206,"2,26,33,36,41,61,62","1","26","26"
207,"1,2,16,33,36,41,61,62","1","16,58",""
208,"2,33,36,41,61,62,64","1","33,36,64",""
209,"2,27,29,33,36,41,61,62,76","1","27,29,39,54","27"
210,"2,33,36,41,60,61,62,76","1","6,24,60",""
211,"2,28,33,36,41,60,61,62,76","1","28,30,60,76","28"
212,"2,29,33,36,41,61,62,76","1","29,30,76",""
213,"11,15","","11,15",""
214,"2,4,33,36,41,53,59,61,62","1","4,53,59",""
215,"2,29,33,36,41,61,62,76","1","29","29"
216,"11,15","","11,15,67",""
217,"12,37","","12,37",""
218,"2,33,36,41,49,61,62","1","10,49",""
219,"2,4,21,33,35,36,41,61,62,75","1","21,35,75",""
220,"2,33,36,41,61,62,76","1","6,24",""
221,"2,14,33,36,41,60,61,62,76","1","14,60",""
222,"2,33,36,41,61,62,76","1","30","30"
223,"2,22,33,41,61","1","6,22,24",""
224,"2,33,36,41,61,62,66","1","31","31"
225,"2,33,36,41,61,62","1","8",""
226,"12,37","","12,37",""
227,"2,33,36,41,61,62,66","1","47,51",""
228,"1,2,33,36,41,61,62","1","1,2,5,32",""
229,"1,2,3,33,36,41,61,62","1","3,50",""
230,"1,2,33,36,41,61,62","1","32","32"
231,"2,33,36,41,60,61,62,76","1","60",""
232,"1,2,33,36,41,61,62,64","1","33,64","33"
233,"2,19,33,36,41,61,62,76","1","19,30",""
234,"57","","46,57",""
235,"2,33,36,41,61,62","1","41,50",""
236,"1,2,33,36,41,61,62","1","1,5",""
237,"2,27,33,34,36,38,41,61,62,70","1","27,34,38,54,70","34"
238,"2,4,21,25,33,35,36,41,61,62,75","1","4,21,25,35,75","35"
239,"2,20,33,36,41,61,62,64","1","20,36,64","36"
240,"2,33,36,41,61,62,74","1","62,74",""
241,"2,23,26,33,36,41,61,62","1","18,23,26",""
242,"2,17,33,36,41,61,62","1","17",""
243,"2,33,36,41,61,62","1","36,69",""
244,"2,23,26,33,36,41,61,62","1","18,23,26",""
245,"2,33,36,41,49,61,62","1","10,49",""
246,"11","","11,67",""
247,"2,4,33,36,41,53,61,62","1","4,53",""
248,"2,22,33,41,61","1","6,22,24",""
249,"2,29,33,36,41,61,62,76","1","29,30,76",""
250,"2,33,36,41,61,62,76","1","76",""
251,"1,2,16,33,36,41,61,62","1","1,16,32",""
252,"2,13,20,33,36,41,48,61,62","1","13,20,48,61",""
253,"2,14,28,33,36,41,60,61,62,76","1","14,28,60,76",""
254,"2,22,33,41,61,76","1","6,22,24",""
255,"1,2,33,36,41,61,62","1","1,2,5,32",""
256,"12,37","","12,37","37"
257,"2,33,36,38,41,52,61,62","1","38,52","38"
258,"2,9,13,33,36,41,61,62","1","9,13,18",""
259,"12,37","","8,12,37",""
260,"2,33,36,38,41,52,61,62","1","38,52",""
261,"2,33,36,41,61,62,66","1","47",""
262,"2,33,36,41,61,62","1","73",""
263,"2,33,36,41,60,61,62,76","1","60",""
264,"2,33,36,41,61,62","1","41,51",""
265,"2,33,36,41,61,62","1","41,50,51",""
266,"2,33,36,41,61,62","1","61,69",""
267,"2,13,20,33,36,41,48,61,62","1","13,20,48,61,69",""
268,"2,19,29,33,36,41,61,62,76","1","19,29,39","39"
269,"1,2,3,33,36,41,61,62","1","2,3",""
270,"2,33,36,40,41,42,61,62","1","40,42",""
271,"2,33,36,41,44,61,62,68","1","44,65,68",""
272,"1,2,33,36,41,61,62","1","1,2,5",""
273,"1,2,3,33,36,41,61,62","1","2,3",""
274,"2,33,36,41,49,61,62","1","10,49",""
275,"1,2,33,36,41,61,62","1","2,5",""
276,"2,17,33,36,40,41,61,62","1","17,40","40"
277,"2,33,36,41,61,62","1","41,50,51","41"
278,"22,57","","22,46,57",""
279,"2,33,36,41,42,61,62","1","42","42"
280,"2,4,25,33,35,36,41,55,61,62","1","25,35,55",""
281,"2,33,36,41,61,62,66","1","47,66,73",""
282,"2,27,29,33,36,41,61,62,76","1","27,29,54",""
283,"2,17,33,36,40,41,61,62","1","17,40,43",""
284,"15,57","","15,46,57",""
285,"2,33,36,41,61,62,66","1","45,66,73",""
286,"2,14,33,36,41,61,62,76","1","14",""
287,"2,26,33,36,41,61,62","1","26,43",""
288,"2,21,33,36,41,55,61,62","1","21,55",""
289,"2,33,36,38,41,52,61,62,70","1","38,52,70",""
290,"1,2,16,33,36,41,61,62","1","16,58",""
291,"1,2,16,33,36,41,61,62","1","16",""
292,"","","73",""
293,"2,33,36,41,44,61,62,74","1","44,62,74",""
294,"2,4,33,34,36,41,53,59,61,62,70","1","34,53,54,59,70",""
295,"12,37","","12,37",""
296,"2,33,36,41,61,62","1","43","43"
297,"2,4,25,33,36,41,61,62","1","4,25",""
298,"2,33,36,41,42,44,61,62,74","1","42,44,62,74","44"
299,"11","","11,67",""
300,"2,19,33,36,41,61,62,76","1","19,30",""
301,"2,33,36,41,61,62,66","1","45,73","45"
302,"2,19,33,36,41,61,62,76","1","19,39",""
303,"57","","46,57",""
304,"2,9,33,36,41,48,61,62,72","1","9,48,71,72",""
305,"","","46","46"
306,"2,17,33,36,41,61,62","1","17,43",""
307,"1,2,16,33,36,41,61,62","1","16,58",""
308,"2,33,36,41,61,62,66","1","47","47"
309,"2,4,33,36,41,61,62","1","54",""
310,"12,37","","8,12,37",""
311,"2,9,13,33,36,41,48,61,62","1","9,13,48,71","48"
312,"2,33,36,41,61,62,66","1","31,45",""
313,"1,2,33,36,41,61,62,64","1","33,36,64",""
314,"2,27,33,34,36,38,41,52,61,62,70","1","27,34,38,52,70",""
315,"2,33,36,41,49,61,62","1","10,49","49"
316,"2,23,26,33,36,41,61,62,63","1","23,26,63",""
317,"2,17,33,36,40,41,61,62","1","17,40,62",""
318,"2,33,36,41,49,61,62","1","10,49",""
319,"2,33,36,41,61,62","1","50","50"
320,"2,33,36,40,41,61,62","1","40",""
321,"2,20,33,36,41,61,62","1","20,61",""
322,"2,9,13,33,36,41,48,61,62","1","9,13,48",""
323,"2,33,36,41,42,44,61,62,68,74","1","42,44,62,68,74",""
324,"2,33,36,41,61,62","1","47,51","51"
325,"2,27,29,33,36,41,61,62,76","1","27,29,39,54",""
326,"2,33,36,41,61,62,66","1","31,45",""
327,"2,33,36,41,52,61,62","1","52","52"
328,"2,33,36,40,41,61,62,74","1","40,62,74",""
329,"1,2,16,33,36,41,61,62","1","1,5,16,32",""
330,"2,33,36,41,61,62","1","10,45",""
331,"2,33,36,41,49,61,62","1","49",""
332,"2,4,33,36,41,53,61,62","1","4,53","53"
333,"2,4,33,36,41,61,62","1","54","54"
334,"2,25,33,36,41,49,55,61,62","1","10,25,49,55",""
335,"2,33,36,41,44,61,62,74","1","44,62,74",""
336,"2,21,33,36,41,55,61,62","1","21,55","55"
337,"2,4,21,33,35,36,41,61,62,75","1","21,35,75",""
338,"11","","11,67",""
339,"2,33,36,41,55,61,62","1","55",""
340,"2,4,33,36,41,53,61,62","1","4,53",""
341,"2,33,36,41,61,62","1","7,41",""
342,"2,33,36,41,61,62,76","1","24",""
343,"","","67",""
344,"2,27,33,34,36,38,41,52,61,62","1","27,34,38,52",""
345,"2,33,36,41,61,62,66","1","31,45",""
346,"2,33,36,41,44,61,62,68","1","44,65,68",""
347,"2,4,33,36,41,61,62","1","54",""
348,"2,4,21,25,33,35,36,41,61,62,75","1","21,25,35,75",""
349,"2,27,33,34,36,38,41,61,62","1","27,34,38,54",""
350,"2,33,36,41,42,44,61,62","1","42,44,62",""
351,"2,4,25,33,36,41,61,62","1","4,25",""
352,"2,9,13,33,36,41,48,61,62","1","9,13,48,71",""
353,"2,27,33,34,36,41,61,62,76","1","27,34,54",""
354,"2,23,26,33,36,41,61,62,63","1","18,23,26,63",""
355,"2,4,33,35,36,41,61,62","1","4,35",""
356,"2,13,33,36,41,48,61,62","1","13,48,61,69,71",""
357,"12","","12",""
358,"2,33,36,41,61,62,66","1","45,66,73",""
359,"2,33,36,41,61,62","1","56","56"
360,"2,33,36,41,49,61,62","1","45,49",""
361,"15,22,57","","15,22,46,57","57"
362,"11","","11,67",""
363,"2,9,23,33,36,41,61,62,72","1","9,23,72",""
364,"2,33,36,41,61,62,76","1","30,76",""
365,"2,20,33,36,41,61,62,64","1","20,36,64",""
366,"2,22,33,41,57,61","1","22,46,57",""
367,"2,19,29,33,36,41,61,62,76","1","19,29,39",""
368,"2,33,36,41,44,61,62,74","1","44,74",""
369,"1,2,16,33,36,41,61,62","1","16,58",""
370,"1,2,33,36,41,61,62","1","33",""
371,"2,29,33,36,41,61,62,76","1","29,30,76",""
372,"1,2,33,36,41,61,62","1","1,32",""
373,"2,33,36,41,61,62","1","73",""
374,"2,33,36,41,49,61,62","1","10,49",""
375,"11,15,57","","11,15,57",""
376,"2,22,33,41,61","1","6,22,24",""
377,"1,2,33,36,41,61,62","1","58","58"
378,"2,4,33,36,41,53,59,61,62,75","1","4,53,59,75","59"
379,"2,28,33,36,41,61,62,76","1","28,30,76",""
380,"2,33,36,41,60,61,62,76","1","60","60"
381,"37","","8,37,56",""
382,"2,20,33,36,41,61,62","1","20,61,69","61"
383,"2,20,33,36,41,61,62","1","20,36",""
384,"1,2,33,36,41,61,62","1","1,2,5,32",""
385,"2,17,33,36,41,61,62","1","17,43",""
386,"2,33,36,41,61,62","1","7,41,50",""
387,"2,25,33,36,41,49,55,61,62","1","25,49,55",""
388,"1,2,3,33,36,41,61,62","1","3,7",""
389,"2,33,36,41,61,62,66","1","45,73",""
390,"2,33,36,41,44,61,62,74","1","44,74",""
391,"2,22,33,41,61","1","22,46",""
392,"2,33,36,41,61,62,76","1","6,24",""
393,"2,33,36,41,61,62","1","45",""
394,"2,14,33,36,41,61,62,76","1","14,24",""
395,"2,33,36,40,41,42,61,62","1","40,42,62",""
396,"2,19,27,29,33,36,41,61,62,76","1","19,27,29,39",""
397,"2,33,36,40,41,42,61,62,74","1","40,42,62,74","62"
398,"1,2,33,36,41,61,62","1","1,32",""
399,"2,20,33,36,41,61,62","1","20,36,61,69",""
400,"2,33,36,41,61,62,66","1","31,66,73",""
401,"2,13,33,36,41,48,61,62","1","13,48,61",""
402,"2,25,33,36,41,61,62","1","10,25",""
403,"1,2,33,36,41,61,62","1","33,58",""
404,"2,14,28,33,36,41,60,61,62,76","1","14,28,60",""
405,"2,33,36,41,49,61,62","1","10,45,49",""
406,"2,26,33,36,41,61,62,63","1","26,63","63"
407,"2,20,33,36,41,61,62","1","20,61",""
408,"2,14,33,36,41,61,62,76","1","14",""
409,"2,33,36,41,61,62,64","1","64","64"
410,"2,33,36,41,61,62","1","41,51",""
411,"2,25,33,36,41,49,55,61,62","1","10,25,49,55",""
412,"2,20,33,36,41,61,62","1","20,61",""
413,"2,9,33,36,41,61,62","1","9,18",""
414,"1,2,3,33,36,41,61,62","1","3,7",""
415,"2,33,36,41,61,62","1","43",""
416,"2,9,23,33,36,41,61,62","1","9,18,23",""
417,"2,33,36,41,61,62","1","56,65","65"
418,"2,13,33,36,41,48,61,62","1","13,48,61",""
419,"2,33,36,41,61,62","1","36",""
420,"2,22,33,41,61","1","6,22,24",""
421,"2,33,36,41,61,62,66","1","31,66,73","66"
422,"2,29,33,36,41,61,62,76","1","29,39",""
423,"12,37","","12,37",""
424,"2,33,36,40,41,61,62,74","1","40,62,74",""
425,"2,28,33,36,41,61,62,76","1","28,30,76",""
426,"2,33,36,41,61,62,66","1","73",""
427,"2,17,33,36,41,61,62","1","17,43",""
428,"1,2,16,33,36,41,61,62","1","1,16,32",""
429,"2,33,36,41,61,62","1","41,51",""
430,"2,19,33,36,41,61,62,76","1","19,39",""
431,"2,33,36,41,61,62","1","8,56,65",""
432,"2,33,36,41,61,62","1","10",""
433,"2,4,21,33,35,36,41,61,62,75","1","21,35,75",""
434,"","","67","67"
435,"2,19,33,36,41,61,62,76","1","19,39",""
436,"2,9,13,33,36,41,48,61,62","1","9,13,48,71",""
437,"2,4,33,36,41,53,59,61,62","1","53,59",""
438,"2,27,33,34,36,41,61,62,76","1","27,34,54",""
439,"2,4,33,36,41,59,61,62,75","1","59,75",""
440,"2,28,33,36,41,61,62,76","1","28,76",""
441,"57","","46,57,67",""
442,"2,33,36,41,44,61,62,68","1","44,68",""
443,"2,33,36,41,61,62,68","1","56,65,68","68"
444,"2,19,29,33,36,41,61,62,76","1","19,29,39",""
445,"2,33,36,41,61,62","1","69","69"
446,"2,33,36,41,61,62","1","8,56,65",""
447,"1,2,33,36,41,61,62","1","33,58",""
448,"2,19,33,36,41,61,62,76","1","19,39",""
449,"2,33,36,41,61,62,68","1","56,68",""
450,"2,4,25,33,35,36,41,55,61,62","1","25,35,55",""
451,"12,37","","12,37",""
452,"2,33,36,41,42,61,62,68","1","42,68",""
453,"2,20,33,36,41,61,62,64","1","20,36,64",""
454,"2,33,36,41,61,62","1","8,56",""
455,"2,14,28,33,36,41,60,61,62,76","1","14,28,30,60,76",""
456,"2,14,33,36,41,61,62,76","1","14,24",""
457,"2,4,33,36,38,41,52,59,61,62,70","1","38,52,59,70","70"
458,"2,33,36,41,61,62,72","1","69,71,72","71"
459,"2,33,36,41,61,62","1","7,41",""
460,"2,17,33,36,41,61,62","1","17,43",""
461,"2,33,36,41,48,61,62","1","48,61,69,71",""
462,"2,33,36,41,61,62","1","41,50,51",""
463,"2,4,33,36,41,53,59,61,62,70,75","1","53,59,70,75",""
464,"2,33,36,41,61,62","1","8,56",""
465,"2,33,36,41,61,62","1","36,61,69",""
466,"2,22,33,41,61","1","6,22,24",""
467,"1,2,33,36,41,61,62","1","2,32",""
468,"15,57","","15,46,57",""
469,"15","","15",""
470,"2,33,36,41,61,62","1","41,51",""
471,"2,33,36,41,61,62","1","61,69",""
472,"2,33,34,36,38,41,52,61,62","1","34,38,52",""
473,"2,33,36,41,61,62","1","43",""
474,"2,23,26,33,36,41,61,62,63","1","18,23,26,63",""
475,"2,33,36,38,41,52,61,62,70","1","38,52,70",""
476,"1,2,33,36,41,61,62","1","1,2,5,32",""
477,"2,33,36,41,61,62,72","1","72","72"
478,"2,33,36,41,61,62,66","1","73","73"
479,"2,4,33,36,41,53,59,61,62,70,75","1","53,59,70,75",""
480,"2,33,36,40,41,42,61,62,74","1","40,42,62,74",""
481,"2,9,13,33,36,41,48,61,62","1","9,13,48,71",""
482,"2,23,26,33,36,41,61,62,63","1","23,26,63",""
483,"1,2,33,36,41,61,62,64","1","33,58,64",""
484,"2,4,33,34,36,38,41,52,61,62,70","1","34,38,52,70",""
485,"2,4,33,35,36,41,59,61,62,75","1","4,35,59,75",""
486,"2,33,36,41,61,62","1","45",""
487,"12,37","","12,37",""
488,"2,33,36,40,41,42,61,62","1","40,42,62",""
489,"2,26,33,36,41,61,62,63","1","26,43,63",""
490,"2,9,13,33,36,41,48,61,62","1","9,13,48,71",""
491,"2,33,36,41,42,61,62,68","1","42,68",""
492,"1,2,16,33,36,41,61,62","1","16,58",""
493,"2,33,36,41,61,62,74","1","74","74"
494,"2,4,21,33,36,41,61,62,75","1","21,75","75"
495,"2,33,36,41,61,62,76","1","76","76"
496,"2,33,36,41,61,62,66","1","31,47,66",""
497,"2,33,36,41,61,62,68","1","56,65,68",""
498,"2,28,33,36,41,60,61,62,76","1","28,30,60",""
499,"11,15,57","","11,15,57",""
500,"2,33,36,41,61,62,63,72","1","63,72",""

